value loglik
19_25246239 19_18147123 -959.580773947439
19_25246239 19_18147270 -959.643738695519
19_25246239 19_18147416 -959.713188803957
19_25246239 19_18170066 -959.788564333587
19_25246239 19_18210494 -959.788744315404
19_25246239 19_18211151 -959.7874987854
19_25246239 19_18211808 -959.78752640659
19_25246239 19_18224115 -959.776129905184
19_25246239 19_18226843 -959.763925622025
19_25246239 19_18229572 -959.692109349258
19_25246239 19_18232300 -959.634440899362
19_25246239 19_18235779 -959.591718321915
19_25246239 19_18244123 -959.635532072561
19_25246239 19_18252467 -959.689901381523
19_25246239 19_18275473 -959.595371213947
19_25246239 19_18288997 -959.532460212553
19_25246239 19_18302521 -959.485441369033
19_25246239 19_18316045 -959.445851916069
19_25246239 19_18333753 -959.450103589877
19_25246239 19_18357444 -959.535712564193
19_25246239 19_18363542 -959.622336994027
19_25246239 19_18369640 -959.698118873563
19_25246239 19_18375737 -959.760424693252
19_25246239 19_18381835 -959.816685403632
19_25246239 19_18387932 -959.944287260445
19_25246239 19_18660511 -959.562501606544
19_25246239 19_18668463 -959.110054128132
19_25246239 19_18676416 -957.639003758008
19_25246239 19_18975648 -957.229533065674
19_25246239 19_19274879 -957.198074849521
19_25246239 19_19305304 -957.28127371099
19_25246239 19_19335729 -957.423345212538
19_25246239 19_19461226 -957.491646141163
19_25246239 19_19464083 -957.565842812303
19_25246239 19_19466941 -957.643396973411
19_25246239 19_19537824 -957.724035660957
19_25246239 19_19548156 -957.807422892936
19_25246239 19_19558489 -957.893172164164
19_25246239 19_19870145 -957.876911719957
19_25246239 19_19874630 -957.866811616885
19_25246239 19_19879115 -957.86051319389
19_25246239 19_20125475 -957.819402516965
19_25246239 19_20137919 -957.765532281195
19_25246239 19_20150362 -957.708330732959
19_25246239 19_20302600 -957.7301769893
19_25246239 19_20303683 -957.769870721476
19_25246239 19_20304765 -957.794300523307
19_25246239 19_20626923 -958.072220655291
19_25246239 19_20633442 -958.190088886186
19_25246239 19_20639961 -958.156886288669
19_25246239 19_20756178 -958.109895377098
19_25246239 19_20775432 -958.06715909112
19_25246239 19_20794687 -958.048613776039
19_25246239 19_20796932 -958.045235096526
19_25246239 19_20798905 -958.057718428805
19_25246239 19_20801032 -958.086141008685
19_25246239 19_20803231 -958.129959112351
19_25246239 19_20805430 -958.188066875627
19_25246239 19_20807629 -958.258897757543
19_25246239 19_20902553 -958.974521855797
19_25246239 19_20998510 -958.849622914493
19_25246239 19_21094467 -958.03531624049
19_25246239 19_21182134 -957.94980125189
19_25246239 19_21270329 -957.894736850599
19_25246239 19_21326896 -957.902089560836
