value loglik
NA 19_18147123 -900.720434118066
NA 19_18147270 -900.870198653401
NA 19_18147416 -901.021169062974
NA 19_18170066 -901.171631935945
NA 19_18210494 -901.239385804019
NA 19_18211151 -901.297262413738
NA 19_18211808 -901.34552478877
NA 19_18224115 -901.344507945884
NA 19_18226843 -901.307552435624
NA 19_18229572 -901.120067732614
NA 19_18232300 -900.933523499902
NA 19_18235779 -900.752750001706
NA 19_18244123 -900.716778305338
NA 19_18252467 -900.675532306326
NA 19_18275473 -900.045263220457
NA 19_18288997 -899.687781843957
NA 19_18302521 -899.604679418303
NA 19_18316045 -899.545196391795
NA 19_18333753 -899.5496328308
NA 19_18357444 -899.556587878759
NA 19_18363542 -899.565950911653
NA 19_18369640 -899.571221416336
NA 19_18375737 -899.525794080227
NA 19_18381835 -899.637349214777
NA 19_18387932 -899.708255318106
NA 19_18660511 -899.317081010864
NA 19_18668463 -898.955962527011
NA 19_18676416 -898.688181854658
NA 19_18975648 -898.809266279576
NA 19_19274879 -898.741228280999
NA 19_19305304 -898.462779636355
NA 19_19335729 -898.320596862027
NA 19_19461226 -898.326209981483
NA 19_19464083 -898.334909398454
NA 19_19466941 -898.34329880501
NA 19_19537824 -898.351354873463
NA 19_19548156 -898.359089274217
NA 19_19558489 -898.366545370219
NA 19_19870145 -898.406970856875
NA 19_19874630 -898.465263112166
NA 19_19879115 -898.520653350739
NA 19_20125475 -898.538933825271
NA 19_20137919 -898.548106230831
NA 19_20150362 -898.556333842784
NA 19_20302600 -898.567299678459
NA 19_20303683 -898.572562490325
NA 19_20304765 -898.559547521091
NA 19_20626923 -898.664023513775
NA 19_20633442 -898.684558365273
NA 19_20639961 -898.620311085882
NA 19_20756178 -898.553244581554
NA 19_20775432 -898.48226129417
NA 19_20794687 -898.33267423373
NA 19_20796932 -898.187825615546
NA 19_20798905 -898.051666625756
NA 19_20801032 -897.928239308403
NA 19_20803231 -897.821403848646
NA 19_20805430 -897.734540674264
NA 19_20807629 -897.670314834685
NA 19_20902553 -897.531020371732
NA 19_20998510 -897.550797704882
NA 19_21094467 -897.481726599487
NA 19_21182134 -897.291993922506
NA 19_21270329 -897.263077082822
NA 19_21326896 -897.229497661387
NA 19_21332327 -897.205122676928
NA 19_21336729 -897.186222382832
NA 19_21341131 -897.173167804927
