value loglik
NA 19_18147123 -843.111512460661
NA 19_18147270 -842.866647650191
NA 19_18147416 -842.633478282205
NA 19_18170066 -842.414158142197
NA 19_18210494 -842.42055418689
NA 19_18211151 -842.43200483513
NA 19_18211808 -842.443585179556
NA 19_18224115 -842.425368690715
NA 19_18226843 -842.299370464704
NA 19_18229572 -841.536031041297
NA 19_18232300 -840.827639846668
NA 19_18235779 -840.208380918409
NA 19_18244123 -840.167463252848
NA 19_18252467 -840.165176424483
NA 19_18275473 -840.955281165965
NA 19_18288997 -841.486813252676
NA 19_18302521 -841.503374904574
NA 19_18316045 -841.432005853037
NA 19_18333753 -841.157726237683
NA 19_18357444 -840.895438249611
NA 19_18363542 -840.666214908991
NA 19_18369640 -840.47349986314
NA 19_18375737 -838.831013320749
NA 19_18381835 -836.833066521076
NA 19_18387932 -834.987200550538
NA 19_18660511 -834.242248043112
NA 19_18668463 -833.939645017994
NA 19_18676416 -833.557744436194
NA 19_18975648 -833.207611125549
NA 19_19274879 -832.993201748521
NA 19_19305304 -833.070524665803
NA 19_19335729 -833.338575265146
NA 19_19461226 -833.273094131225
NA 19_19464083 -833.207519243659
NA 19_19466941 -833.14884496868
NA 19_19537824 -833.097635834991
NA 19_19548156 -833.054375439697
NA 19_19558489 -833.01945080478
NA 19_19870145 -832.482963126042
NA 19_19874630 -832.018525791207
NA 19_19879115 -831.545372062543
NA 19_20125475 -831.469125290547
NA 19_20137919 -831.515727309269
NA 19_20150362 -831.587959438647
NA 19_20302600 -831.330122420601
NA 19_20303683 -830.961759938696
NA 19_20304765 -830.523657220881
NA 19_20626923 -830.283749226303
NA 19_20633442 -830.371665835606
NA 19_20639961 -830.390689566472
NA 19_20756178 -830.037679347237
NA 19_20775432 -829.592461894716
NA 19_20794687 -828.918179886961
NA 19_20796932 -828.334597903587
NA 19_20798905 -827.852853409048
NA 19_20801032 -827.480423133923
NA 19_20803231 -827.220718504192
NA 19_20805430 -827.073043281387
NA 19_20807629 -827.032937986712
NA 19_20902553 -827.895539494553
NA 19_20998510 -828.021704542884
NA 19_21094467 -824.953164429932
NA 19_21182134 -824.937051728934
NA 19_21270329 -824.95184151291
NA 19_21326896 -825.104122639151
NA 19_21332327 -825.128026072773
NA 19_21336729 -825.163906445434
NA 19_21341131 -825.211179407501
NA 19_21345533 -825.269010420568
NA 19_21349935 -825.336362482329
NA 19_21356079 -825.346941028207
NA 19_21515834 -825.310150950722
NA 19_21518274 -825.232751790032
NA 19_21520713 -824.835456800361
NA 19_21523152 -824.505783610949
NA 19_21533417 -824.254148002125
NA 19_21545048 -824.101234576439
NA 19_21727395 -824.0176863669
NA 19_21740049 -823.949667987615
NA 19_21752704 -823.855726178423
NA 19_21835817 -823.948281256226
NA 19_21840919 -824.198391392827
NA 19_21846022 -824.089851731153
NA 19_21936950 -824.115580638786
NA 19_21970456 -824.051887967773
NA 19_22003963 -823.974511662034
NA 19_22156073 -823.893807959402
NA 19_22172322 -823.785565790571
NA 19_22187306 -823.655964104823
NA 19_22191696 -823.501557205276
NA 19_22195207 -823.352920824243
NA 19_22198718 -823.227196269472
NA 19_22202229 -823.112364210583
NA 19_22205740 -823.001291221731
NA 19_22209250 -822.894102696689
NA 19_22212761 -822.7909293333
NA 19_22216272 -822.691908649372
NA 19_22219783 -822.597181279184
NA 19_22223294 -822.50689239501
NA 19_22226805 -822.421189502732
NA 19_22230316 -822.300626036213
NA 19_22233827 -822.003867931511
NA 19_22237338 -821.067112676023
NA 19_22240848 -817.323422644111
NA 19_22244457 -816.06168949082
NA 19_22264004 -815.752295540694
NA 19_22288023 -815.750343354841
NA 19_22294213 -815.728081217884
NA 19_22298836 -815.713712995854
NA 19_22303459 -815.698199528436
NA 19_22333838 -815.680024999318
NA 19_22382301 -815.659633250436
NA 19_22413259 -815.636647998309
NA 19_22419242 -815.61128209916
NA 19_22425226 -815.583008468589
NA 19_22431209 -815.551453565713
