value loglik
19_21835817 19_18147123 -885.295970118266
19_21835817 19_18147270 -885.274784255667
19_21835817 19_18147416 -885.254574979833
19_21835817 19_18170066 -885.235728130396
19_21835817 19_18210494 -885.227707743858
19_21835817 19_18211151 -885.219338062082
19_21835817 19_18211808 -885.21090130763
19_21835817 19_18224115 -885.098072717083
19_21835817 19_18226843 -884.934721052699
19_21835817 19_18229572 -884.638237857564
19_21835817 19_18232300 -884.360892283739
19_21835817 19_18235779 -884.118807216576
19_21835817 19_18244123 -884.000552339405
19_21835817 19_18252467 -883.892164278612
19_21835817 19_18275473 -884.042678243465
19_21835817 19_18288997 -884.282138679178
19_21835817 19_18302521 -884.334494339407
19_21835817 19_18316045 -884.389785364313
19_21835817 19_18333753 -884.447712635118
19_21835817 19_18357444 -884.436468469146
19_21835817 19_18363542 -884.406134585618
19_21835817 19_18369640 -884.371090779498
19_21835817 19_18375737 -883.889934890562
19_21835817 19_18381835 -883.339332452085
19_21835817 19_18387932 -882.743636201311
19_21835817 19_18660511 -882.758994187688
19_21835817 19_18668463 -882.855879247867
19_21835817 19_18676416 -882.856278808162
19_21835817 19_18975648 -883.398698847761
19_21835817 19_19274879 -883.547903216783
19_21835817 19_19305304 -883.927123974542
19_21835817 19_19335729 -884.062736499451
19_21835817 19_19461226 -883.991558895907
19_21835817 19_19464083 -883.913077822183
19_21835817 19_19466941 -883.833634719098
19_21835817 19_19537824 -883.75369730563
19_21835817 19_19548156 -883.67371381868
19_21835817 19_19558489 -883.594102655105
19_21835817 19_19870145 -883.562159382504
19_21835817 19_19874630 -883.548306700256
19_21835817 19_19879115 -883.535421586953
19_21835817 19_20125475 -883.509629387733
19_21835817 19_20137919 -883.483312088543
19_21835817 19_20150362 -883.460292032595
19_21835817 19_20302600 -883.468023869194
19_21835817 19_20303683 -883.491803954886
19_21835817 19_20304765 -883.514852704221
19_21835817 19_20626923 -883.446328712592
19_21835817 19_20633442 -883.512827347636
19_21835817 19_20639961 -883.64538979067
19_21835817 19_20756178 -883.767365788079
19_21835817 19_20775432 -883.868764132503
19_21835817 19_20794687 -883.820891243467
19_21835817 19_20796932 -883.781738756322
19_21835817 19_20798905 -883.752617911328
19_21835817 19_20801032 -883.734552365231
19_21835817 19_20803231 -883.728196461972
19_21835817 19_20805430 -883.733780669403
19_21835817 19_20807629 -883.751095484785
19_21835817 19_20902553 -883.627902589319
19_21835817 19_20998510 -883.63262060896
19_21835817 19_21094467 -883.646281676659
19_21835817 19_21182134 -883.616289587196
19_21835817 19_21270329 -883.633217905873
19_21835817 19_21326896 -883.741645090509
19_21835817 19_21332327 -883.739345212474
19_21835817 19_21336729 -883.736435725967
19_21835817 19_21341131 -883.732947505659
19_21835817 19_21345533 -883.728916947628
19_21835817 19_21349935 -883.724384522084
19_21835817 19_21356079 -883.717010017037
19_21835817 19_21515834 -883.793885615432
19_21835817 19_21518274 -883.851867183275
19_21835817 19_21520713 -883.571244427327
19_21835817 19_21523152 -883.200418542661
19_21835817 19_21533417 -882.816165482514
19_21835817 19_21545048 -882.433727297522
19_21835817 19_21727395 -882.235690326804
19_21835817 19_21740049 -882.135203814844
19_21835817 19_21752704 -882.032250862123
19_21835817 19_21835817 -881.970942182236
19_21835817 19_21840919 -882.200995431034
19_21835817 19_21846022 -882.186768213569
19_21835817 19_21936950 -882.136142437346
19_21835817 19_21970456 -882.19805880316
19_21835817 19_22003963 -882.269691153769
19_21835817 19_22156073 -882.27968506436
19_21835817 19_22172322 -882.250923215714
19_21835817 19_22187306 -882.217949277624
19_21835817 19_22191696 -882.181586913375
19_21835817 19_22195207 -882.143553487946
19_21835817 19_22198718 -882.111672565143
19_21835817 19_22202229 -882.082852617109
19_21835817 19_22205740 -882.054246753946
19_21835817 19_22209250 -882.025926308619
19_21835817 19_22212761 -881.997962242975
19_21835817 19_22216272 -881.97042417623
19_21835817 19_22219783 -881.943380543924
19_21835817 19_22223294 -881.91689713457
19_21835817 19_22226805 -881.891037045486
19_21835817 19_22230316 -881.869614444322
19_21835817 19_22233827 -881.866880319591
19_21835817 19_22237338 -881.717017410169
19_21835817 19_22240848 -880.273952996653
19_21835817 19_22244457 -880.375615919936
19_21835817 19_22264004 -880.469564472307
19_21835817 19_22288023 -880.46686001488
19_21835817 19_22294213 -880.465465950783
19_21835817 19_22298836 -880.429321005684
19_21835817 19_22303459 -880.386422326574
19_21835817 19_22333838 -880.342293139582
19_21835817 19_22382301 -880.297283305253
19_21835817 19_22413259 -880.251378384111
19_21835817 19_22419242 -880.204742463432
19_21835817 19_22425226 -880.157820626053
19_21835817 19_22431209 -880.111000935645
19_21835817 19_22435586 -880.064314874391
19_21835817 19_22436965 -880.018000807428
19_21835817 19_22438344 -879.97241909748
19_21835817 19_22439723 -879.927818562314
19_21835817 19_22441102 -879.884430208944
19_21835817 19_22442482 -879.842464411499
19_21835817 19_22443861 -879.802108084111
19_21835817 19_22445240 -879.763520309348
19_21835817 19_22446619 -879.788163611814
19_21835817 19_22447998 -879.835791806003
19_21835817 19_22449377 -879.837579857802
19_21835817 19_22450756 -879.839141240436
19_21835817 19_22452135 -879.840210777531
19_21835817 19_22453515 -879.841193607181
19_21835817 19_22454894 -879.842088407962
19_21835817 19_22456273 -879.842894423276
19_21835817 19_22507525 -879.843447007854
19_21835817 19_22560818 -879.840914473975
19_21835817 19_22567436 -879.835564508365
19_21835817 19_22570782 -879.834299285147
19_21835817 19_22574128 -879.83709069014
19_21835817 19_22577474 -879.843898757279
19_21835817 19_22580820 -879.853555946573
19_21835817 19_22584166 -879.848985408539
19_21835817 19_22587512 -879.844222985543
19_21835817 19_22590858 -879.839318045965
19_21835817 19_22594203 -879.837996391915
19_21835817 19_22597549 -879.846221685031
19_21835817 19_22600895 -879.510707907747
19_21835817 19_22604768 -879.579105437809
19_21835817 19_22611929 -879.619688017583
19_21835817 19_22615951 -879.616255963951
19_21835817 19_22616579 -879.612704739662
19_21835817 19_22617111 -879.609228106659
19_21835817 19_22617643 -879.605752580168
19_21835817 19_22618175 -879.631800497061
19_21835817 19_22618707 -879.716574765783
19_21835817 19_22619240 -879.826510858709
19_21835817 19_22619772 -879.951757676411
19_21835817 19_22620304 -880.076553687446
19_21835817 19_22620537 -880.15681320572
19_21835817 19_22620655 -880.253422572133
19_21835817 19_22620774 -880.364604911521
19_21835817 19_22621212 -880.421940496257
19_21835817 19_22623056 -880.476916828401
19_21835817 19_22625940 -880.539684262637
19_21835817 19_22632448 -880.609823512452
19_21835817 19_22638956 -880.686592843463
19_21835817 19_22645464 -880.700305178764
19_21835817 19_22651972 -880.708313244749
19_21835817 19_22658480 -880.712229097225
19_21835817 19_22692039 -880.708844659838
19_21835817 19_22776340 -880.703572489943
19_21835817 19_22788765 -880.705507887436
19_21835817 19_22792288 -880.702953343901
19_21835817 19_22794125 -880.700407922066
19_21835817 19_22795963 -880.697872231627
19_21835817 19_22797800 -880.695345759681
19_21835817 19_22799638 -880.692828516085
19_21835817 19_22858304 -880.715055842936
19_21835817 19_22891650 -880.794741110172
19_21835817 19_22894267 -880.880870793022
19_21835817 19_22896884 -880.971728980579
19_21835817 19_22899501 -881.066075407602
19_21835817 19_22902118 -880.52786506313
19_21835817 19_22904734 -880.494165774243
19_21835817 19_22907351 -880.468783934049
19_21835817 19_22909968 -880.450681932194
19_21835817 19_22912585 -880.439153846656
19_21835817 19_23342789 -878.797070102012
19_21835817 19_23344991 -878.809270693477
19_21835817 19_23347193 -878.877223918146
19_21835817 19_23350338 -879.419930060116
19_21835817 19_23359294 -879.560301944103
19_21835817 19_23368249 -879.510648851922
19_21835817 19_23376634 -879.47500194738
19_21835817 19_23378430 -879.501937414769
19_21835817 19_23380227 -879.512645978731
19_21835817 19_23382024 -879.524349677516
19_21835817 19_23383821 -879.53700838278
19_21835817 19_23385618 -879.550619525061
19_21835817 19_23868659 -879.119630433483
19_21835817 19_23870233 -878.996286280746
19_21835817 19_23871808 -878.841944822493
19_21835817 19_23873382 -878.658933447137
19_21835817 19_23874956 -878.451685596378
19_21835817 19_23876530 -878.226184529367
19_21835817 19_23917687 -877.995871972106
19_21835817 19_23917752 -877.908360185517
19_21835817 19_23917817 -877.883739901541
19_21835817 19_23918175 -877.923839914858
19_21835817 19_23925367 -877.804004140411
19_21835817 19_23932559 -877.581193213518
19_21835817 19_23988954 -877.374574111433
19_21835817 19_23999542 -877.373510562972
19_21835817 19_24010131 -877.368067933131
19_21835817 19_24048529 -877.35897682625
19_21835817 19_24058490 -877.377044252176
19_21835817 19_24068452 -877.456256645687
19_21835817 19_24078414 -877.5300736307
19_21835817 19_24151901 -877.615007412336
19_21835817 19_24152632 -877.696817274085
19_21835817 19_24153364 -877.770846670801
19_21835817 19_24154095 -877.833792138813
19_21835817 19_24154826 -877.884046893315
19_21835817 19_24155557 -877.922735136183
19_21835817 19_24307454 -878.5521878281
19_21835817 19_24332887 -879.043023037554
19_21835817 19_24358320 -879.027255772413
19_21835817 19_24382219 -878.925064822431
19_21835817 19_24382803 -878.84717337015
19_21835817 19_24383257 -878.792776111911
19_21835817 19_24383620 -878.755107338513
19_21835817 19_24383973 -878.725434268571
19_21835817 19_24384325 -878.71285983658
19_21835817 19_24384678 -878.852183547771
19_21835817 19_24385081 -879.044094687581
19_21835817 19_24386149 -879.270985018432
19_21835817 19_24615398 -878.838988322674
19_21835817 19_24623533 -878.411990955455
19_21835817 19_24631669 -878.096860262695
19_21835817 19_24646048 -878.00810697141
19_21835817 19_24651380 -878.091659700917
19_21835817 19_24655682 -878.239951370198
19_21835817 19_24659983 -878.217222157355
19_21835817 19_24661370 -878.19832636308
19_21835817 19_24662705 -878.180777649875
19_21835817 19_24664113 -878.148970645897
19_21835817 19_24687303 -878.121959941118
19_21835817 19_24729734 -878.109131321361
19_21835817 19_24741223 -878.134357023045
19_21835817 19_24745602 -878.131483480056
19_21835817 19_24749981 -878.132027883154
19_21835817 19_24754360 -878.1346350121
19_21835817 19_24758506 -878.082526169699
19_21835817 19_24762609 -878.006928317395
19_21835817 19_24809264 -877.931244764507
19_21835817 19_24874336 -877.856302089882
19_21835817 19_24939407 -877.783264564227
19_21835817 19_25004478 -877.710432986979
19_21835817 19_25069550 -877.656779140592
19_21835817 19_25094384 -877.478854316043
19_21835817 19_25099509 -877.264826043506
19_21835817 19_25100587 -877.070376566854
19_21835817 19_25101665 -876.897623174268
19_21835817 19_25102743 -876.748320084418
19_21835817 19_25103820 -876.623750935076
19_21835817 19_25104898 -876.524637410514
19_21835817 19_25105976 -876.451082557299
19_21835817 19_25108018 -876.402560191404
19_21835817 19_25121124 -876.411695374543
19_21835817 19_25124172 -876.415255426715
19_21835817 19_25127220 -876.048495631069
19_21835817 19_25131012 -876.031572184829
19_21835817 19_25164884 -876.539221812501
19_21835817 19_25174425 -877.846343374248
19_21835817 19_25179040 -877.850013542435
19_21835817 19_25181248 -877.82789775054
