value loglik
19_31192742 19_18147123 -848.681779455744
19_31192742 19_18147270 -848.552173316565
19_31192742 19_18147416 -848.412416664081
19_31192742 19_18170066 -848.262748282822
19_31192742 19_18210494 -848.161952169059
19_31192742 19_18211151 -848.052317044977
19_31192742 19_18211808 -847.931881932324
19_31192742 19_18224115 -847.800845034209
19_31192742 19_18226843 -847.675773171515
19_31192742 19_18229572 -847.612624170284
19_31192742 19_18232300 -847.555335893994
19_31192742 19_18235779 -847.503992867267
19_31192742 19_18244123 -847.332501139731
19_31192742 19_18252467 -847.142395048891
19_31192742 19_18275473 -847.007734150591
19_31192742 19_18288997 -846.96338264902
19_31192742 19_18302521 -846.958021844302
19_31192742 19_18316045 -846.982518727542
19_31192742 19_18333753 -847.091007538933
19_31192742 19_18357444 -847.198604079478
19_31192742 19_18363542 -847.311925514661
19_31192742 19_18369640 -847.427932629729
19_31192742 19_18375737 -847.330598126682
19_31192742 19_18381835 -847.171956775073
19_31192742 19_18387932 -847.017246712717
19_31192742 19_18660511 -846.915400081411
19_31192742 19_18668463 -847.045859316904
19_31192742 19_18676416 -847.461437870123
19_31192742 19_18975648 -847.724497067123
19_31192742 19_19274879 -847.972520302038
19_31192742 19_19305304 -848.327224889364
19_31192742 19_19335729 -848.427205473671
19_31192742 19_19461226 -848.47710667265
19_31192742 19_19464083 -848.521397030462
19_31192742 19_19466941 -848.562237469072
19_31192742 19_19537824 -848.599277409984
19_31192742 19_19548156 -848.632284249707
19_31192742 19_19558489 -848.661150702894
19_31192742 19_19870145 -848.543448620251
19_31192742 19_19874630 -848.535447987355
19_31192742 19_19879115 -848.526421400943
19_31192742 19_20125475 -848.528763003616
19_31192742 19_20137919 -848.53463859899
19_31192742 19_20150362 -848.541153844378
19_31192742 19_20302600 -848.538600255863
19_31192742 19_20303683 -848.529653590505
19_31192742 19_20304765 -848.507323564353
19_31192742 19_20626923 -848.793117471424
19_31192742 19_20633442 -848.914851293602
19_31192742 19_20639961 -848.902657363887
19_31192742 19_20756178 -848.751327866149
19_31192742 19_20775432 -848.556642025777
19_31192742 19_20794687 -848.396299398288
19_31192742 19_20796932 -848.22591934569
19_31192742 19_20798905 -848.049587209788
19_31192742 19_20801032 -847.87164469735
19_31192742 19_20803231 -847.696409284756
19_31192742 19_20805430 -847.527872097938
19_31192742 19_20807629 -847.369472038218
19_31192742 19_20902553 -847.389385332711
19_31192742 19_20998510 -847.261071704299
19_31192742 19_21094467 -846.523024251611
19_31192742 19_21182134 -846.480452745787
19_31192742 19_21270329 -846.450387857887
19_31192742 19_21326896 -846.428177196459
19_31192742 19_21332327 -846.403062164823
19_31192742 19_21336729 -846.378190616316
19_31192742 19_21341131 -846.353675533419
19_31192742 19_21345533 -846.329624844093
19_31192742 19_21349935 -846.306140177583
19_31192742 19_21356079 -846.334352657188
19_31192742 19_21515834 -846.568637021928
19_31192742 19_21518274 -846.682518815923
19_31192742 19_21520713 -846.801557743513
19_31192742 19_21523152 -846.912503801666
19_31192742 19_21533417 -847.024927364929
19_31192742 19_21545048 -847.133028071707
19_31192742 19_21727395 -847.198582237148
19_31192742 19_21740049 -847.247718823684
19_31192742 19_21752704 -847.290604561659
19_31192742 19_21835817 -847.39414684443
19_31192742 19_21840919 -847.618786420624
19_31192742 19_21846022 -847.629752065349
19_31192742 19_21936950 -847.654000891302
19_31192742 19_21970456 -847.549781170716
19_31192742 19_22003963 -847.432763357581
19_31192742 19_22156073 -847.346038785741
19_31192742 19_22172322 -847.267627430756
19_31192742 19_22187306 -847.192991028863
19_31192742 19_22191696 -847.120565439328
19_31192742 19_22195207 -847.045898588046
19_31192742 19_22198718 -846.966828891988
19_31192742 19_22202229 -846.884904066215
19_31192742 19_22205740 -846.801418919081
19_31192742 19_22209250 -846.716771150312
19_31192742 19_22212761 -846.63139717125
19_31192742 19_22216272 -846.545763797549
19_31192742 19_22219783 -846.460356277385
19_31192742 19_22223294 -846.375670522416
19_31192742 19_22226805 -846.292199628265
19_31192742 19_22230316 -846.230567277789
19_31192742 19_22233827 -846.272655323248
19_31192742 19_22237338 -846.438363870251
19_31192742 19_22240848 -846.94774285881
19_31192742 19_22244457 -846.920177421455
19_31192742 19_22264004 -846.860808581649
19_31192742 19_22288023 -846.855978848745
19_31192742 19_22294213 -846.85629406142
19_31192742 19_22298836 -846.845619809378
19_31192742 19_22303459 -846.834460804418
19_31192742 19_22333838 -846.824665978627
19_31192742 19_22382301 -846.816329429179
19_31192742 19_22413259 -846.80951667911
19_31192742 19_22419242 -846.804440491553
19_31192742 19_22425226 -846.801022258202
19_31192742 19_22431209 -846.798986260267
19_31192742 19_22435586 -846.798715259557
19_31192742 19_22436965 -846.80022336086
19_31192742 19_22438344 -846.803523100317
19_31192742 19_22439723 -846.808577924495
19_31192742 19_22441102 -846.815333857927
19_31192742 19_22442482 -846.823720884638
19_31192742 19_22443861 -846.83365473326
19_31192742 19_22445240 -846.845039421668
19_31192742 19_22446619 -846.851667856512
19_31192742 19_22447998 -846.851077745488
19_31192742 19_22449377 -846.844558021834
19_31192742 19_22450756 -846.83798664001
19_31192742 19_22452135 -846.830715878544
19_31192742 19_22453515 -846.823790586529
19_31192742 19_22454894 -846.817219386911
19_31192742 19_22456273 -846.811010298296
19_31192742 19_22507525 -846.805208720296
19_31192742 19_22560818 -846.827991213623
19_31192742 19_22567436 -846.908012446612
19_31192742 19_22570782 -846.986064755855
19_31192742 19_22574128 -847.062071199493
19_31192742 19_22577474 -847.135714677371
19_31192742 19_22580820 -847.20305297029
19_31192742 19_22584166 -847.216202426362
19_31192742 19_22587512 -847.229222329013
19_31192742 19_22590858 -847.242125382265
19_31192742 19_22594203 -847.241814799164
19_31192742 19_22597549 -847.270590906082
19_31192742 19_22600895 -847.360913842946
19_31192742 19_22604768 -847.445622674952
19_31192742 19_22611929 -847.547450877518
19_31192742 19_22615951 -847.623169055144
19_31192742 19_22616579 -847.698730270067
19_31192742 19_22617111 -847.773733310054
19_31192742 19_22617643 -847.848200581942
19_31192742 19_22618175 -847.903758409323
19_31192742 19_22618707 -847.952720671089
19_31192742 19_22619240 -848.040781552717
19_31192742 19_22619772 -848.169835042668
19_31192742 19_22620304 -848.326839728845
19_31192742 19_22620537 -848.396202561435
19_31192742 19_22620655 -848.457621017553
19_31192742 19_22620774 -848.510923347362
19_31192742 19_22621212 -848.516335117816
19_31192742 19_22623056 -848.507597552807
19_31192742 19_22625940 -848.491380346862
19_31192742 19_22632448 -848.468006752361
19_31192742 19_22638956 -848.438102185331
19_31192742 19_22645464 -848.457030356818
19_31192742 19_22651972 -848.470827647328
19_31192742 19_22658480 -848.477789015655
19_31192742 19_22692039 -848.4788081331
19_31192742 19_22776340 -847.734445004184
19_31192742 19_22788765 -847.432441069882
