value loglik
19_40400303 19_18147123 -958.027668313943
19_40400303 19_18147270 -958.050699377953
19_40400303 19_18147416 -958.075621442643
19_40400303 19_18170066 -958.102128265913
19_40400303 19_18210494 -958.089924138046
19_40400303 19_18211151 -958.07817313087
19_40400303 19_18211808 -958.067576491069
19_40400303 19_18224115 -958.101604206685
19_40400303 19_18226843 -958.158125157235
19_40400303 19_18229572 -958.279991166362
19_40400303 19_18232300 -958.391634753166
19_40400303 19_18235779 -958.487723161922
19_40400303 19_18244123 -958.506125432483
19_40400303 19_18252467 -958.523569163451
19_40400303 19_18275473 -958.745052125567
19_40400303 19_18288997 -958.895498419118
19_40400303 19_18302521 -958.920016539712
19_40400303 19_18316045 -958.94225881747
19_40400303 19_18333753 -958.962063335269
19_40400303 19_18357444 -958.968010843344
19_40400303 19_18363542 -958.975293227558
19_40400303 19_18369640 -958.983594251186
19_40400303 19_18375737 -959.199716364935
19_40400303 19_18381835 -959.349156193832
19_40400303 19_18387932 -959.489808739074
19_40400303 19_18660511 -959.613843858548
19_40400303 19_18668463 -959.73493570438
19_40400303 19_18676416 -959.848468812528
19_40400303 19_18975648 -959.697911135561
19_40400303 19_19274879 -959.72031877746
19_40400303 19_19305304 -959.798195541883
19_40400303 19_19335729 -959.873339125275
19_40400303 19_19461226 -959.888758442087
19_40400303 19_19464083 -959.904836299433
19_40400303 19_19466941 -959.921259985138
19_40400303 19_19537824 -959.937902295226
19_40400303 19_19548156 -959.954633382867
19_40400303 19_19558489 -959.971325928268
19_40400303 19_19870145 -959.991363631639
19_40400303 19_19874630 -959.997084609604
19_40400303 19_19879115 -960.00681418795
19_40400303 19_20125475 -959.966479718162
19_40400303 19_20137919 -959.908474293595
19_40400303 19_20150362 -959.847112652742
19_40400303 19_20302600 -959.841698484333
19_40400303 19_20303683 -959.844034982686
19_40400303 19_20304765 -959.819507533233
19_40400303 19_20626923 -959.743629014361
19_40400303 19_20633442 -959.707884356721
19_40400303 19_20639961 -959.702592787197
19_40400303 19_20756178 -959.689492614264
19_40400303 19_20775432 -959.671054930712
19_40400303 19_20794687 -959.640520624007
19_40400303 19_20796932 -959.60605832798
19_40400303 19_20798905 -959.568086883726
19_40400303 19_20801032 -959.52706282742
19_40400303 19_20803231 -959.483455680047
19_40400303 19_20805430 -959.437725600679
19_40400303 19_20807629 -959.390305332069
19_40400303 19_20902553 -959.625148465985
19_40400303 19_20998510 -959.660977329065
19_40400303 19_21094467 -959.585655416778
19_40400303 19_21182134 -959.572368195339
19_40400303 19_21270329 -959.607275734243
19_40400303 19_21326896 -959.626560913
19_40400303 19_21332327 -959.631950915453
19_40400303 19_21336729 -959.628732309833
19_40400303 19_21341131 -959.617025751878
19_40400303 19_21345533 -959.597140036572
19_40400303 19_21349935 -959.569549344827
19_40400303 19_21356079 -959.53461022438
19_40400303 19_21515834 -959.4128520984
19_40400303 19_21518274 -959.285013171217
19_40400303 19_21520713 -959.06046438351
19_40400303 19_21523152 -958.895035220006
19_40400303 19_21533417 -958.727088090707
19_40400303 19_21545048 -958.576432601144
19_40400303 19_21727395 -958.558918401432
19_40400303 19_21740049 -958.614939182151
19_40400303 19_21752704 -958.668549441748
19_40400303 19_21835817 -958.521219173909
19_40400303 19_21840919 -958.533934466847
19_40400303 19_21846022 -958.537869188937
19_40400303 19_21936950 -958.600470829093
19_40400303 19_21970456 -958.72403475383
19_40400303 19_22003963 -958.847777839059
19_40400303 19_22156073 -958.896783074943
19_40400303 19_22172322 -958.892741399334
19_40400303 19_22187306 -958.893139971653
19_40400303 19_22191696 -958.898809838898
19_40400303 19_22195207 -958.904505509275
19_40400303 19_22198718 -958.893637341171
19_40400303 19_22202229 -958.875274845712
19_40400303 19_22205740 -958.856003667163
19_40400303 19_22209250 -958.835815125472
19_40400303 19_22212761 -958.814707539169
19_40400303 19_22216272 -958.792686450216
19_40400303 19_22219783 -958.769765175053
19_40400303 19_22223294 -958.745965037533
