value loglik
19_31192742 19_18147123 -904.362894354508
19_31192742 19_18147270 -904.247432923471
19_31192742 19_18147416 -904.120410015839
19_31192742 19_18170066 -903.981864156534
19_31192742 19_18210494 -903.889820336042
19_31192742 19_18211151 -903.787813707136
19_31192742 19_18211808 -903.673536718537
19_31192742 19_18224115 -903.564528887357
19_31192742 19_18226843 -903.458666380822
19_31192742 19_18229572 -903.386293185302
19_31192742 19_18232300 -903.317919410164
19_31192742 19_18235779 -903.253946301404
19_31192742 19_18244123 -903.068943168127
19_31192742 19_18252467 -902.86403297177
19_31192742 19_18275473 -902.65067642816
19_31192742 19_18288997 -902.606860226141
19_31192742 19_18302521 -902.595728958607
19_31192742 19_18316045 -902.613633456495
19_31192742 19_18333753 -902.714264106037
19_31192742 19_18357444 -902.809377200189
19_31192742 19_18363542 -902.908171361503
19_31192742 19_18369640 -903.008640823889
19_31192742 19_18375737 -902.872566575203
19_31192742 19_18381835 -902.707690128916
19_31192742 19_18387932 -902.53771439206
19_31192742 19_18660511 -902.456949617438
19_31192742 19_18668463 -902.662224687165
19_31192742 19_18676416 -902.899216815796
19_31192742 19_18975648 -902.976936191703
19_31192742 19_19274879 -903.224138612821
19_31192742 19_19305304 -903.612103775792
19_31192742 19_19335729 -903.760732224431
19_31192742 19_19461226 -903.840668150103
19_31192742 19_19464083 -903.916188538823
19_31192742 19_19466941 -903.988204262205
19_31192742 19_19537824 -904.05610744896
19_31192742 19_19548156 -904.119429880442
19_31192742 19_19558489 -904.17785619995
19_31192742 19_19870145 -904.073240096222
19_31192742 19_19874630 -904.076377101887
19_31192742 19_19879115 -904.077909758443
19_31192742 19_20125475 -904.088900807421
19_31192742 19_20137919 -904.103200631235
19_31192742 19_20150362 -904.118239515172
19_31192742 19_20302600 -904.121718949507
19_31192742 19_20303683 -904.118614963633
19_31192742 19_20304765 -904.09904026686
19_31192742 19_20626923 -904.306306217121
19_31192742 19_20633442 -904.386810584975
19_31192742 19_20639961 -904.371430868735
19_31192742 19_20756178 -904.194738896201
19_31192742 19_20775432 -903.969396190615
19_31192742 19_20794687 -903.813536430971
19_31192742 19_20796932 -903.643923403548
19_31192742 19_20798905 -903.464743886062
19_31192742 19_20801032 -903.280620551829
19_31192742 19_20803231 -903.096295991824
19_31192742 19_20805430 -902.916283789309
19_31192742 19_20807629 -902.744592256846
19_31192742 19_20902553 -902.873632519693
19_31192742 19_20998510 -902.799243946757
19_31192742 19_21094467 -902.130508026549
19_31192742 19_21182134 -902.112773387297
19_31192742 19_21270329 -902.082441491262
19_31192742 19_21326896 -902.070811491557
19_31192742 19_21332327 -902.049956038975
19_31192742 19_21336729 -902.029364290771
19_31192742 19_21341131 -902.009119329209
19_31192742 19_21345533 -901.989302056937
19_31192742 19_21349935 -901.969990542945
19_31192742 19_21356079 -902.016991289881
19_31192742 19_21515834 -902.247982649273
19_31192742 19_21518274 -902.371850246579
19_31192742 19_21520713 -902.501551730886
19_31192742 19_21523152 -902.603232279165
19_31192742 19_21533417 -902.709943719972
19_31192742 19_21545048 -902.81579685248
19_31192742 19_21727395 -902.877002995781
19_31192742 19_21740049 -902.918621916003
19_31192742 19_21752704 -902.94977230854
19_31192742 19_21835817 -903.058446097034
19_31192742 19_21840919 -903.282924570113
19_31192742 19_21846022 -903.272794081064
19_31192742 19_21936950 -903.292075332565
19_31192742 19_21970456 -903.20067267476
19_31192742 19_22003963 -903.097516999969
19_31192742 19_22156073 -903.023693820538
19_31192742 19_22172322 -902.954806049784
19_31192742 19_22187306 -902.896932975289
19_31192742 19_22191696 -902.849853998228
19_31192742 19_22195207 -902.800095023125
19_31192742 19_22198718 -902.745026991382
19_31192742 19_22202229 -902.686244620882
19_31192742 19_22205740 -902.625063441781
19_31192742 19_22209250 -902.561780726992
19_31192742 19_22212761 -902.496748309661
19_31192742 19_22216272 -902.430366112306
19_31192742 19_22219783 -902.363070508092
19_31192742 19_22223294 -902.295327792664
19_31192742 19_22226805 -902.227619351831
19_31192742 19_22230316 -902.178798634605
19_31192742 19_22233827 -902.225106879589
19_31192742 19_22237338 -902.431084107781
19_31192742 19_22240848 -903.020611383355
19_31192742 19_22244457 -903.074470523906
19_31192742 19_22264004 -903.064675229714
19_31192742 19_22288023 -903.063229401607
19_31192742 19_22294213 -903.065017601476
19_31192742 19_22298836 -903.053420834091
19_31192742 19_22303459 -903.040613374187
19_31192742 19_22333838 -903.028787795923
19_31192742 19_22382301 -903.018033688409
19_31192742 19_22413259 -903.008428137762
19_31192742 19_22419242 -903.00019510383
19_31192742 19_22425226 -902.993305245238
19_31192742 19_22431209 -902.987455713745
19_31192742 19_22435586 -902.983104859977
19_31192742 19_22436965 -902.980294588579
19_31192742 19_22438344 -902.979081077976
19_31192742 19_22439723 -902.979458429396
19_31192742 19_22441102 -902.981403438671
19_31192742 19_22442482 -902.984876094562
19_31192742 19_22443861 -902.989821055015
19_31192742 19_22445240 -902.996169865628
19_31192742 19_22446619 -903.005517349171
19_31192742 19_22447998 -903.00492879667
19_31192742 19_22449377 -902.993739831464
19_31192742 19_22450756 -902.98243222194
19_31192742 19_22452135 -902.970175383005
19_31192742 19_22453515 -902.958316171991
19_31192742 19_22454894 -902.946869750859
19_31192742 19_22456273 -902.935850464698
19_31192742 19_22507525 -902.925328602332
19_31192742 19_22560818 -902.947799602562
19_31192742 19_22567436 -903.0363435045
19_31192742 19_22570782 -903.123534085306
19_31192742 19_22574128 -903.209187610061
19_31192742 19_22577474 -903.292940107082
19_31192742 19_22580820 -903.369830061321
19_31192742 19_22584166 -903.378608940286
19_31192742 19_22587512 -903.387205548936
19_31192742 19_22590858 -903.39564995028
19_31192742 19_22594203 -903.389190328166
19_31192742 19_22597549 -903.421023919758
19_31192742 19_22600895 -903.501874517147
19_31192742 19_22604768 -903.59218440498
19_31192742 19_22611929 -903.701268747936
19_31192742 19_22615951 -903.788721124493
19_31192742 19_22616579 -903.875900450681
19_31192742 19_22617111 -903.962372040405
19_31192742 19_22617643 -904.04815092721
19_31192742 19_22618175 -904.106137721032
19_31192742 19_22618707 -904.146881237723
19_31192742 19_22619240 -904.224081668626
19_31192742 19_22619772 -904.340455483829
19_31192742 19_22620304 -904.485410373602
19_31192742 19_22620537 -904.555796818782
