value loglik
NA 19_18147123 -958.849495176088
NA 19_18147270 -958.725305053611
NA 19_18147416 -958.599350134065
NA 19_18170066 -958.47154672946
NA 19_18210494 -958.317276386502
NA 19_18211151 -958.166147276408
NA 19_18211808 -958.019809705492
NA 19_18224115 -957.937318469139
NA 19_18226843 -957.856415775543
NA 19_18229572 -957.680403688787
NA 19_18232300 -957.545752092011
NA 19_18235779 -957.460617844761
NA 19_18244123 -957.339603367475
NA 19_18252467 -957.223232099638
NA 19_18275473 -957.662353487977
NA 19_18288997 -958.166042429028
NA 19_18302521 -958.204355775643
NA 19_18316045 -958.227993775487
NA 19_18333753 -958.210583095835
NA 19_18357444 -958.198280502088
NA 19_18363542 -958.190499494151
NA 19_18369640 -958.184676089812
NA 19_18375737 -958.141791220243
NA 19_18381835 -957.938898758741
NA 19_18387932 -957.609360332798
NA 19_18660511 -958.443590018327
NA 19_18668463 -959.838792124574
NA 19_18676416 -961.408415709553
NA 19_18975648 -961.574950359015
NA 19_19274879 -961.57700578764
NA 19_19305304 -961.610793486343
NA 19_19335729 -961.646789399685
NA 19_19461226 -961.649375745989
NA 19_19464083 -961.649160223913
NA 19_19466941 -961.648407663539
NA 19_19537824 -961.647005584558
NA 19_19548156 -961.644887868385
NA 19_19558489 -961.642039546961
NA 19_19870145 -961.621716490834
NA 19_19874630 -961.612755526651
NA 19_19879115 -961.602779070687
NA 19_20125475 -961.628926656324
NA 19_20137919 -961.666929778715
NA 19_20150362 -961.707001451646
NA 19_20302600 -961.7027428516
NA 19_20303683 -961.684502365418
NA 19_20304765 -961.668533048038
NA 19_20626923 -961.609484209071
NA 19_20633442 -961.591849312712
NA 19_20639961 -961.609341823529
NA 19_20756178 -961.58645031568
NA 19_20775432 -961.55280358328
NA 19_20794687 -961.534652033723
NA 19_20796932 -961.520781986484
NA 19_20798905 -961.512373320116
NA 19_20801032 -961.510556844117
NA 19_20803231 -961.516341798405
NA 19_20805430 -961.530526195556
NA 19_20807629 -961.553635864744
NA 19_20902553 -961.488859973429
NA 19_20998510 -961.451739904064
NA 19_21094467 -961.372889998988
NA 19_21182134 -961.145193115776
NA 19_21270329 -961.133883501109
NA 19_21326896 -961.056909682485
NA 19_21332327 -961.056769200562
NA 19_21336729 -961.056559589245
NA 19_21341131 -961.056255724875
NA 19_21345533 -961.055834545744
NA 19_21349935 -961.055276011291
NA 19_21356079 -961.055539166248
NA 19_21515834 -961.038680445231
NA 19_21518274 -960.985552735194
NA 19_21520713 -960.981661780477
NA 19_21523152 -961.04652718102
NA 19_21533417 -961.10503272989
NA 19_21545048 -961.158976082291
NA 19_21727395 -961.155047620656
NA 19_21740049 -961.121186798905
NA 19_21752704 -961.075048412711
NA 19_21835817 -960.855179651678
NA 19_21840919 -960.442941352031
NA 19_21846022 -960.436019418596
NA 19_21936950 -960.46652190709
NA 19_21970456 -960.441289516441
NA 19_22003963 -960.394630646387
NA 19_22156073 -960.36073549509
NA 19_22172322 -960.328359054419
NA 19_22187306 -960.291713842671
NA 19_22191696 -960.251439910433
