value loglik
NA 19_18147123 -983.544945235976
NA 19_18147270 -983.508996031068
NA 19_18147416 -983.471663967477
NA 19_18170066 -983.433073656943
NA 19_18210494 -983.444097453321
NA 19_18211151 -983.454673901528
NA 19_18211808 -983.46266961591
NA 19_18224115 -983.486462967689
NA 19_18226843 -983.508538538632
NA 19_18229572 -983.529555028305
NA 19_18232300 -983.542220940526
NA 19_18235779 -983.545409337801
NA 19_18244123 -983.605984732452
NA 19_18252467 -983.661928620478
NA 19_18275473 -983.729980705561
NA 19_18288997 -983.73895138988
NA 19_18302521 -983.744252015397
NA 19_18316045 -983.752863162186
NA 19_18333753 -983.772405627452
NA 19_18357444 -983.783552816642
NA 19_18363542 -983.795067704078
NA 19_18369640 -983.808651070064
NA 19_18375737 -983.662657742308
NA 19_18381835 -983.375509725855
NA 19_18387932 -983.011704634423
NA 19_18660511 -983.171175404179
NA 19_18668463 -983.403258806557
NA 19_18676416 -983.383233611011
NA 19_18975648 -983.753408450604
NA 19_19274879 -983.958049504696
NA 19_19305304 -983.929450677285
NA 19_19335729 -983.703236560919
NA 19_19461226 -983.701802514955
NA 19_19464083 -983.698925494586
NA 19_19466941 -983.696618511146
NA 19_19537824 -983.694805074738
NA 19_19548156 -983.693400162944
NA 19_19558489 -983.692314913927
NA 19_19870145 -983.638364412664
NA 19_19874630 -983.702569701716
NA 19_19879115 -983.757894518047
NA 19_20125475 -983.771584556684
NA 19_20137919 -983.775964014307
NA 19_20150362 -983.779644781355
NA 19_20302600 -983.782550900605
NA 19_20303683 -983.785302659057
NA 19_20304765 -983.779482210538
NA 19_20626923 -983.718598830129
NA 19_20633442 -983.689420023643
NA 19_20639961 -983.7174320699
NA 19_20756178 -983.755888432207
NA 19_20775432 -983.788833393916
NA 19_20794687 -983.766863475051
NA 19_20796932 -983.726700287875
NA 19_20798905 -983.6684779162
NA 19_20801032 -983.592977811058
NA 19_20803231 -983.501597579431
NA 19_20805430 -983.396250119484
NA 19_20807629 -983.279225118665
NA 19_20902553 -983.076456119802
NA 19_20998510 -983.045353534474
NA 19_21094467 -983.525691171026
NA 19_21182134 -983.552114402687
NA 19_21270329 -983.555986793485
NA 19_21326896 -983.599393759077
NA 19_21332327 -983.603430506784
NA 19_21336729 -983.606294121928
NA 19_21341131 -983.607783789365
NA 19_21345533 -983.607726750675
NA 19_21349935 -983.605984883483
NA 19_21356079 -983.636649814164
NA 19_21515834 -983.541645103537
NA 19_21518274 -983.418618500152
NA 19_21520713 -983.304276426306
NA 19_21523152 -983.287211788846
NA 19_21533417 -983.268889726494
NA 19_21545048 -983.249072730343
NA 19_21727395 -983.181985117948
NA 19_21740049 -983.086628526223
NA 19_21752704 -982.989740127126
NA 19_21835817 -982.884478807304
NA 19_21840919 -982.895964429218
NA 19_21846022 -982.906920160273
NA 19_21936950 -982.862145600865
NA 19_21970456 -982.750811265655
NA 19_22003963 -982.634577110269
NA 19_22156073 -982.581747487059
NA 19_22172322 -982.569751276695
NA 19_22187306 -982.545725771779
NA 19_22191696 -982.506894921288
NA 19_22195207 -982.468103214717
NA 19_22198718 -982.485090529715
NA 19_22202229 -982.523542881581
NA 19_22205740 -982.560576953442
NA 19_22209250 -982.596093278295
NA 19_22212761 -982.62999832702
NA 19_22216272 -982.662204415395
NA 19_22219783 -982.69262795433
NA 19_22223294 -982.72118973405
NA 19_22226805 -982.747813083186
NA 19_22230316 -982.774503868929
NA 19_22233827 -982.807948130878
NA 19_22237338 -982.856686906987
NA 19_22240848 -982.168846477508
NA 19_22244457 -982.246901499446
NA 19_22264004 -982.262365935655
NA 19_22288023 -982.238628941118
NA 19_22294213 -982.217498396253
NA 19_22298836 -982.19091310556
NA 19_22303459 -982.163099103979
NA 19_22333838 -982.134986404164
NA 19_22382301 -982.106717361094
NA 19_22413259 -982.078144977664
NA 19_22419242 -982.049234206653
NA 19_22425226 -982.020206699137
NA 19_22431209 -981.991021206795
NA 19_22435586 -981.961717109559
NA 19_22436965 -981.932323553905
NA 19_22438344 -981.903189495157
NA 19_22439723 -981.874407412486
NA 19_22441102 -981.846069794331
NA 19_22442482 -981.818266063834
NA 19_22443861 -981.791081312592
NA 19_22445240 -981.764597514276
NA 19_22446619 -981.60173814279
NA 19_22447998 -981.46332860356
NA 19_22449377 -981.466319635714
NA 19_22450756 -981.469521280135
NA 19_22452135 -981.47313832187
NA 19_22453515 -981.476875948736
NA 19_22454894 -981.480738446985
NA 19_22456273 -981.484731298532
NA 19_22507525 -981.488886201998
NA 19_22560818 -981.529085894382
NA 19_22567436 -981.644577928896
NA 19_22570782 -981.761150666561
NA 19_22574128 -981.878469495253
NA 19_22577474 -981.996116179409
NA 19_22580820 -982.108354305211
NA 19_22584166 -982.143449162657
NA 19_22587512 -982.178597853824
NA 19_22590858 -982.213685980488
NA 19_22594203 -982.242524004358
NA 19_22597549 -982.269552782576
NA 19_22600895 -981.983512228663
NA 19_22604768 -982.020418111675
NA 19_22611929 -982.056318989052
NA 19_22615951 -982.089830400977
NA 19_22616579 -982.121701576542
NA 19_22617111 -982.151886103404
NA 19_22617643 -982.180407435783
NA 19_22618175 -982.227489793222
NA 19_22618707 -982.289054868507
NA 19_22619240 -982.354680136093
NA 19_22619772 -982.424372391001
NA 19_22620304 -982.492019175865
NA 19_22620537 -982.498161551689
NA 19_22620655 -982.50267225254
NA 19_22620774 -982.505388482454
NA 19_22621212 -982.586571827831
NA 19_22623056 -982.680364533806
NA 19_22625940 -982.773557772726
NA 19_22632448 -982.865778469662
NA 19_22638956 -982.955441196708
NA 19_22645464 -982.744632980544
NA 19_22651972 -982.551108431967
NA 19_22658480 -982.389318670921
NA 19_22692039 -982.262086160491
NA 19_22776340 -982.176976035272
NA 19_22788765 -982.174928525712
NA 19_22792288 -982.17605911595
NA 19_22794125 -982.177197137082
NA 19_22795963 -982.178341413471
NA 19_22797800 -982.179492235395
NA 19_22799638 -982.180649681616
NA 19_22858304 -982.183084949733
NA 19_22891650 -982.209878808409
NA 19_22894267 -982.235233236098
NA 19_22896884 -982.258630547524
NA 19_22899501 -982.279607780967
NA 19_22902118 -982.018934699264
NA 19_22904734 -981.973138699421
NA 19_22907351 -981.945143992671
NA 19_22909968 -981.916110061353
NA 19_22912585 -981.884824211454
NA 19_23342789 -982.037693102373
NA 19_23344991 -982.062848384342
NA 19_23347193 -982.088156189325
NA 19_23350338 -981.967182928715
NA 19_23359294 -981.869087110343
NA 19_23368249 -981.812009888812
NA 19_23376634 -981.754834132298
NA 19_23378430 -981.711768952944
NA 19_23380227 -981.751554310073
NA 19_23382024 -981.78256905796
NA 19_23383821 -981.803824857553
NA 19_23385618 -981.81468713359
NA 19_23868659 -981.611712636437
NA 19_23870233 -981.58804986637
NA 19_23871808 -981.569369534707
NA 19_23873382 -981.556668848944
NA 19_23874956 -981.550756101303
NA 19_23876530 -981.552136139985
NA 19_23917687 -981.563125076852
NA 19_23917752 -981.608377342296
NA 19_23917817 -981.640663331115
NA 19_23918175 -981.660542225562
NA 19_23925367 -981.70720118037
NA 19_23932559 -981.77293792048
NA 19_23988954 -981.836851489716
NA 19_23999542 -981.847104431787
NA 19_24010131 -982.034460312462
NA 19_24048529 -982.350617234456
NA 19_24058490 -982.374539741884
NA 19_24068452 -982.235491968787
NA 19_24078414 -982.071832982291
NA 19_24151901 -982.063538575016
NA 19_24152632 -982.057350598515
NA 19_24153364 -982.054347184894
NA 19_24154095 -982.055416930399
NA 19_24154826 -982.06104553338
NA 19_24155557 -982.063032154104
NA 19_24307454 -981.958515719697
NA 19_24332887 -981.798152878439
NA 19_24358320 -981.789301921805
NA 19_24382219 -981.773104047842
NA 19_24382803 -981.772189657115
NA 19_24383257 -981.796705500053
NA 19_24383620 -981.8529649097
NA 19_24383973 -981.9424612655
NA 19_24384325 -982.036546497419
NA 19_24384678 -981.988537568177
NA 19_24385081 -981.980652861247
NA 19_24386149 -982.014188629216
NA 19_24615398 -982.0014226665
NA 19_24623533 -981.990728919315
NA 19_24631669 -981.990387930593
NA 19_24646048 -982.364939596101
NA 19_24651380 -982.538142365553
NA 19_24655682 -982.717627682913
NA 19_24659983 -982.806268690569
NA 19_24661370 -982.895804224049
NA 19_24662705 -982.984316982304
NA 19_24664113 -983.055795926338
NA 19_24687303 -983.122255789042
NA 19_24729734 -983.17734875758
NA 19_24741223 -983.209587753917
NA 19_24745602 -983.256342975159
NA 19_24749981 -983.267859187163
NA 19_24754360 -983.267592985858
NA 19_24758506 -983.263935639419
NA 19_24762609 -983.25767606249
NA 19_24809264 -983.249952196129
NA 19_24874336 -983.241967418805
NA 19_24939407 -983.234881575346
NA 19_25004478 -983.226970041644
NA 19_25069550 -983.200926941975
NA 19_25094384 -983.1260856436
NA 19_25099509 -983.050592744632
NA 19_25100587 -982.973754753086
NA 19_25101665 -982.896437997123
NA 19_25102743 -982.819673580747
NA 19_25103820 -982.744652094456
NA 19_25104898 -982.672685718092
NA 19_25105976 -982.605130046065
NA 19_25108018 -982.543284229597
NA 19_25121124 -982.532190609308
NA 19_25124172 -982.541471463539
NA 19_25127220 -982.604509977638
NA 19_25131012 -982.742845134413
NA 19_25164884 -983.915639819767
NA 19_25174425 -984.182804928983
NA 19_25179040 -984.167801179518
NA 19_25181248 -984.156461530425
NA 19_25183456 -984.144190146692
