value loglik
19_25768410 19_18147123 -962.687428369922
19_25768410 19_18147270 -962.729526190501
19_25768410 19_18147416 -962.775984839754
19_25768410 19_18170066 -962.82627537698
19_25768410 19_18210494 -962.838146274484
19_25768410 19_18211151 -962.850368565186
19_25768410 19_18211808 -962.863259134475
19_25768410 19_18224115 -962.882968926472
19_25768410 19_18226843 -962.884847440693
19_25768410 19_18229572 -962.764838948988
19_25768410 19_18232300 -962.653782654649
19_25768410 19_18235779 -962.556530829368
19_25768410 19_18244123 -962.519793209415
19_25768410 19_18252467 -962.478274044413
19_25768410 19_18275473 -962.413284093377
19_25768410 19_18288997 -962.562245614325
19_25768410 19_18302521 -962.622632777228
19_25768410 19_18316045 -962.672389031608
19_25768410 19_18333753 -962.702274065664
19_25768410 19_18357444 -962.741946991824
19_25768410 19_18363542 -962.79736523867
19_25768410 19_18369640 -962.853240695492
19_25768410 19_18375737 -963.030086851306
19_25768410 19_18381835 -963.073893012622
19_25768410 19_18387932 -962.960220291186
19_25768410 19_18660511 -963.142801835046
19_25768410 19_18668463 -963.377714244664
19_25768410 19_18676416 -963.370023244898
19_25768410 19_18975648 -963.145189490392
19_25768410 19_19274879 -963.274238394759
19_25768410 19_19305304 -963.404596582659
19_25768410 19_19335729 -963.416317865637
19_25768410 19_19461226 -963.454427690482
19_25768410 19_19464083 -963.494812322145
19_25768410 19_19466941 -963.53579747902
19_25768410 19_19537824 -963.577213718782
19_25768410 19_19548156 -963.618885119115
19_25768410 19_19558489 -963.660629321086
19_25768410 19_19870145 -963.692806954087
19_25768410 19_19874630 -963.719230539302
19_25768410 19_19879115 -963.746244016493
19_25768410 19_20125475 -963.739434239239
19_25768410 19_20137919 -963.724454117746
19_25768410 19_20150362 -963.71018419565
19_25768410 19_20302600 -963.699396791496
19_25768410 19_20303683 -963.6811195158
19_25768410 19_20304765 -963.646303866302
19_25768410 19_20626923 -963.56582516138
19_25768410 19_20633442 -963.43907329986
19_25768410 19_20639961 -963.298544307453
19_25768410 19_20756178 -963.185646044606
19_25768410 19_20775432 -963.107908007322
19_25768410 19_20794687 -963.147368943772
19_25768410 19_20796932 -963.180493599668
19_25768410 19_20798905 -963.207082371091
19_25768410 19_20801032 -963.226935168832
19_25768410 19_20803231 -963.239816796379
19_25768410 19_20805430 -963.245448081422
19_25768410 19_20807629 -963.2435178385
19_25768410 19_20902553 -963.28519347033
19_25768410 19_20998510 -963.343057896893
19_25768410 19_21094467 -963.311552501904
19_25768410 19_21182134 -963.251013106624
19_25768410 19_21270329 -963.211931608386
19_25768410 19_21326896 -963.127314240064
19_25768410 19_21332327 -963.098825721338
19_25768410 19_21336729 -963.069943597486
19_25768410 19_21341131 -963.040983945686
19_25768410 19_21345533 -963.012248119537
19_25768410 19_21349935 -962.984012811328
19_25768410 19_21356079 -962.951706048501
19_25768410 19_21515834 -962.984796961481
19_25768410 19_21518274 -963.023541512063
19_25768410 19_21520713 -963.002345865661
19_25768410 19_21523152 -962.932646134239
19_25768410 19_21533417 -962.860929157702
19_25768410 19_21545048 -962.793500854399
19_25768410 19_21727395 -962.772360438765
19_25768410 19_21740049 -962.772109624666
19_25768410 19_21752704 -962.774362614083
19_25768410 19_21835817 -962.803315579665
19_25768410 19_21840919 -962.819909462524
19_25768410 19_21846022 -962.837110261667
19_25768410 19_21936950 -962.893404749964
19_25768410 19_21970456 -962.992817895543
19_25768410 19_22003963 -963.097289553879
19_25768410 19_22156073 -963.149844614262
19_25768410 19_22172322 -963.171172645727
19_25768410 19_22187306 -963.188178050666
19_25768410 19_22191696 -963.19688962253
19_25768410 19_22195207 -963.201158062001
19_25768410 19_22198718 -963.197065810504
19_25768410 19_22202229 -963.186779601648
19_25768410 19_22205740 -963.171945148577
19_25768410 19_22209250 -963.152709870431
19_25768410 19_22212761 -963.129267219151
19_25768410 19_22216272 -963.101853821044
19_25768410 19_22219783 -963.07074316694
19_25768410 19_22223294 -963.036235948962
19_25768410 19_22226805 -962.998655439181
19_25768410 19_22230316 -962.968992902078
19_25768410 19_22233827 -962.988989823303
19_25768410 19_22237338 -962.992874267587
19_25768410 19_22240848 -963.100956517401
19_25768410 19_22244457 -963.188636598933
19_25768410 19_22264004 -963.251796253309
19_25768410 19_22288023 -963.278836452382
19_25768410 19_22294213 -963.303746778858
19_25768410 19_22298836 -963.319988834204
19_25768410 19_22303459 -963.33257493123
19_25768410 19_22333838 -963.342607331838
19_25768410 19_22382301 -963.350126705921
19_25768410 19_22413259 -963.35523156892
19_25768410 19_22419242 -963.357924817622
19_25768410 19_22425226 -963.358216679375
19_25768410 19_22431209 -963.356333846289
19_25768410 19_22435586 -963.352203572165
19_25768410 19_22436965 -963.345923776281
19_25768410 19_22438344 -963.337586537931
19_25768410 19_22439723 -963.327332519302
19_25768410 19_22441102 -963.315308410893
19_25768410 19_22442482 -963.301665133562
19_25768410 19_22443861 -963.286554208786
19_25768410 19_22445240 -963.270125399044
19_25768410 19_22446619 -963.259589914112
19_25768410 19_22447998 -963.2540468764
19_25768410 19_22449377 -963.257132602271
19_25768410 19_22450756 -963.260030055896
19_25768410 19_22452135 -963.262567404432
19_25768410 19_22453515 -963.265009539883
19_25768410 19_22454894 -963.267353854756
19_25768410 19_22456273 -963.269598999557
19_25768410 19_22507525 -963.271730695572
19_25768410 19_22560818 -963.266030025504
19_25768410 19_22567436 -963.243135692095
19_25768410 19_22570782 -963.217701691251
19_25768410 19_22574128 -963.189873448352
19_25768410 19_22577474 -963.159704557161
19_25768410 19_22580820 -963.129465131675
19_25768410 19_22584166 -963.130045913569
19_25768410 19_22587512 -963.130560808283
19_25768410 19_22590858 -963.131043848914
19_25768410 19_22594203 -963.131710760662
19_25768410 19_22597549 -963.129408639392
19_25768410 19_22600895 -963.060863422546
19_25768410 19_22604768 -963.019325034101
19_25768410 19_22611929 -962.969377934955
19_25768410 19_22615951 -962.950116154361
19_25768410 19_22616579 -962.930427211043
19_25768410 19_22617111 -962.910278402661
19_25768410 19_22617643 -962.889687240146
19_25768410 19_22618175 -962.863909138073
19_25768410 19_22618707 -962.844781775945
19_25768410 19_22619240 -962.819380149131
19_25768410 19_22619772 -962.78667123021
19_25768410 19_22620304 -962.738586011638
19_25768410 19_22620537 -962.609835090606
19_25768410 19_22620655 -962.474692935984
19_25768410 19_22620774 -962.334689964181
19_25768410 19_22621212 -962.198796958034
19_25768410 19_22623056 -962.056097962734
19_25768410 19_22625940 -961.90598936395
19_25768410 19_22632448 -961.74962447391
19_25768410 19_22638956 -961.587804885273
19_25768410 19_22645464 -961.258500161689
19_25768410 19_22651972 -960.833073081192
19_25768410 19_22658480 -960.346707336954
19_25768410 19_22692039 -959.862927398689
19_25768410 19_22776340 -959.17429494308
19_25768410 19_22788765 -959.13970897881
19_25768410 19_22792288 -959.139378257972
19_25768410 19_22794125 -959.139015649019
19_25768410 19_22795963 -959.138621493538
19_25768410 19_22797800 -959.138195675604
19_25768410 19_22799638 -959.137738196395
19_25768410 19_22858304 -959.123215043346
19_25768410 19_22891650 -959.099733314755
19_25768410 19_22894267 -959.085854372207
19_25768410 19_22896884 -959.082546648865
19_25768410 19_22899501 -959.090100493728
19_25768410 19_22902118 -958.502907615693
19_25768410 19_22904734 -958.48006784197
19_25768410 19_22907351 -958.514955135542
19_25768410 19_22909968 -958.565964437016
19_25768410 19_22912585 -958.631199840172
19_25768410 19_23342789 -958.646169615023
19_25768410 19_23344991 -958.774102666262
19_25768410 19_23347193 -958.912203879971
19_25768410 19_23350338 -959.03096924026
19_25768410 19_23359294 -959.071304348519
19_25768410 19_23368249 -959.071744156661
19_25768410 19_23376634 -959.076386821894
19_25768410 19_23378430 -959.080789752705
19_25768410 19_23380227 -959.059376182205
19_25768410 19_23382024 -959.040849624465
19_25768410 19_23383821 -959.025513169332
19_25768410 19_23385618 -959.013602509528
19_25768410 19_23868659 -959.162407359829
19_25768410 19_23870233 -959.096254990268
19_25768410 19_23871808 -959.038178707509
19_25768410 19_23873382 -958.989304510108
19_25768410 19_23874956 -958.95046633259
19_25768410 19_23876530 -958.922142612772
19_25768410 19_23917687 -958.904540877551
19_25768410 19_23917752 -958.896669505953
