value loglik
NA 19_18147123 -914.853111432698
NA 19_18147270 -914.749326613235
NA 19_18147416 -914.648530556547
NA 19_18170066 -914.551606929906
NA 19_18210494 -914.511600402255
NA 19_18211151 -914.470542186137
NA 19_18211808 -914.427774518631
NA 19_18224115 -914.492593558491
NA 19_18226843 -914.535316561363
NA 19_18229572 -914.428691799846
NA 19_18232300 -914.328581208221
NA 19_18235779 -914.232524800124
NA 19_18244123 -914.183944998284
NA 19_18252467 -914.142056705927
NA 19_18275473 -913.962802305168
NA 19_18288997 -914.084159242821
NA 19_18302521 -914.150356717932
NA 19_18316045 -914.22605559116
NA 19_18333753 -914.313313867519
NA 19_18357444 -914.358749686291
NA 19_18363542 -914.396906637492
NA 19_18369640 -914.426044814379
NA 19_18375737 -914.788084244312
NA 19_18381835 -914.935205447322
NA 19_18387932 -915.060006063033
NA 19_18660511 -915.068954208805
NA 19_18668463 -915.098562214697
NA 19_18676416 -915.678113444699
NA 19_18975648 -915.703440329311
NA 19_19274879 -915.753398386276
NA 19_19305304 -915.760105164563
NA 19_19335729 -915.735898305118
NA 19_19461226 -915.779347335761
NA 19_19464083 -915.835608844093
NA 19_19466941 -915.890185586706
NA 19_19537824 -915.942883590822
NA 19_19548156 -915.993493801858
NA 19_19558489 -916.041795303241
NA 19_19870145 -916.009851458102
NA 19_19874630 -916.001409175141
NA 19_19879115 -915.99431800769
NA 19_20125475 -916.012583423788
NA 19_20137919 -916.037014649021
NA 19_20150362 -916.061769308232
NA 19_20302600 -916.052654216831
NA 19_20303683 -916.036958119856
NA 19_20304765 -916.002799750551
NA 19_20626923 -915.817532174716
NA 19_20633442 -915.769893654322
NA 19_20639961 -915.800935578564
NA 19_20756178 -915.750474951331
NA 19_20775432 -915.638446211341
NA 19_20794687 -915.497616434952
NA 19_20796932 -915.348972837925
NA 19_20798905 -915.195065669116
NA 19_20801032 -915.038622506984
NA 19_20803231 -914.882406646242
NA 19_20805430 -914.72907271752
NA 19_20807629 -914.581025166924
NA 19_20902553 -914.144883699273
NA 19_20998510 -914.196327459867
NA 19_21094467 -914.185971696202
NA 19_21182134 -914.161434400662
NA 19_21270329 -914.16959167985
NA 19_21326896 -914.197308910882
NA 19_21332327 -914.211176142885
NA 19_21336729 -914.226175394346
NA 19_21341131 -914.242365214813
NA 19_21345533 -914.259786954062
NA 19_21349935 -914.278462247619
NA 19_21356079 -914.279923705685
NA 19_21515834 -914.141449187879
NA 19_21518274 -914.001704225444
NA 19_21520713 -913.891607017068
NA 19_21523152 -913.876193816213
NA 19_21533417 -913.861348466471
NA 19_21545048 -913.853457552697
NA 19_21727395 -913.882544577572
NA 19_21740049 -913.944347315949
NA 19_21752704 -914.02235732809
NA 19_21835817 -914.147770221169
NA 19_21840919 -914.135449135113
NA 19_21846022 -914.178998239781
NA 19_21936950 -914.172040491767
NA 19_21970456 -913.987249351916
NA 19_22003963 -913.798629518836
NA 19_22156073 -913.757702108791
NA 19_22172322 -913.803866488779
NA 19_22187306 -913.851424289757
NA 19_22191696 -913.900747108585
NA 19_22195207 -913.951024774873
NA 19_22198718 -913.987821043454
NA 19_22202229 -914.017221890918
NA 19_22205740 -914.044522524524
NA 19_22209250 -914.069588106163
NA 19_22212761 -914.092294516397
NA 19_22216272 -914.112532735689
NA 19_22219783 -914.130210159488
NA 19_22223294 -914.145252583482
NA 19_22226805 -914.157606735862
NA 19_22230316 -914.168647058458
NA 19_22233827 -914.183046076071
NA 19_22237338 -914.238150361363
NA 19_22240848 -914.267208950221
NA 19_22244457 -914.398911473867
NA 19_22264004 -914.468584870148
NA 19_22288023 -914.473028874583
NA 19_22294213 -914.475806042421
NA 19_22298836 -914.453036058469
NA 19_22303459 -914.427044378428
NA 19_22333838 -914.402112315408
NA 19_22382301 -914.378361200112
NA 19_22413259 -914.355915860487
NA 19_22419242 -914.334891656195
NA 19_22425226 -914.31554668331
NA 19_22431209 -914.298046410829
NA 19_22435586 -914.282365440589
NA 19_22436965 -914.26856654934
NA 19_22438344 -914.256877348769
NA 19_22439723 -914.247356327684
NA 19_22441102 -914.240036816719
NA 19_22442482 -914.234926571323
NA 19_22443861 -914.232008668875
NA 19_22445240 -914.231243641824
NA 19_22446619 -914.236288928583
NA 19_22447998 -914.241528036743
NA 19_22449377 -914.244324443903
NA 19_22450756 -914.247012801856
NA 19_22452135 -914.249254178692
NA 19_22453515 -914.25157793509
NA 19_22454894 -914.253981464427
NA 19_22456273 -914.256462781214
NA 19_22507525 -914.258973729363
NA 19_22560818 -914.262031800651
NA 19_22567436 -914.266429425719
NA 19_22570782 -914.271153536679
NA 19_22574128 -914.276286329629
NA 19_22577474 -914.281815700183
NA 19_22580820 -914.287520241977
NA 19_22584166 -914.290493604172
NA 19_22587512 -914.293623287669
NA 19_22590858 -914.296832044494
NA 19_22594203 -914.287763435606
NA 19_22597549 -914.260485049004
NA 19_22600895 -913.933838548843
NA 19_22604768 -913.938094675079
NA 19_22611929 -913.947250116983
NA 19_22615951 -913.955688222837
NA 19_22616579 -913.964086014362
NA 19_22617111 -913.9725107934
NA 19_22617643 -913.98090196859
NA 19_22618175 -913.911725051763
NA 19_22618707 -913.755656676283
NA 19_22619240 -913.591500572049
NA 19_22619772 -913.421335268404
NA 19_22620304 -913.261950815289
NA 19_22620537 -913.247892879117
NA 19_22620655 -913.22873765312
NA 19_22620774 -913.205279151716
NA 19_22621212 -913.11760405177
NA 19_22623056 -913.020093746147
NA 19_22625940 -912.923742013537
NA 19_22632448 -912.829508724275
NA 19_22638956 -912.738801403622
NA 19_22645464 -912.797134301915
NA 19_22651972 -912.89005693752
NA 19_22658480 -913.00343239532
NA 19_22692039 -913.140508413111
NA 19_22776340 -913.361356966588
NA 19_22788765 -913.502037818031
NA 19_22792288 -913.509967522612
NA 19_22794125 -913.517898241559
NA 19_22795963 -913.525829079357
NA 19_22797800 -913.533759652521
NA 19_22799638 -913.541690389268
NA 19_22858304 -913.554863890307
NA 19_22891650 -913.50507918239
NA 19_22894267 -913.443108690578
NA 19_22896884 -913.372498830806
NA 19_22899501 -913.294974124874
NA 19_22902118 -913.485916895704
