value loglik
NA 19_18147123 -933.314893691689
NA 19_18147270 -933.297455853666
NA 19_18147416 -933.27992597158
NA 19_18170066 -933.262550257444
NA 19_18210494 -933.282761281561
NA 19_18211151 -933.30456341046
NA 19_18211808 -933.326570550588
NA 19_18224115 -933.297690539713
NA 19_18226843 -933.251340736884
NA 19_18229572 -933.13559336385
NA 19_18232300 -933.020149164466
NA 19_18235779 -932.91222252091
NA 19_18244123 -932.890775988911
NA 19_18252467 -932.870949871613
NA 19_18275473 -932.777544789666
NA 19_18288997 -932.751983199778
NA 19_18302521 -932.780356801092
NA 19_18316045 -932.813584092078
NA 19_18333753 -932.85731529036
NA 19_18357444 -932.902512027931
NA 19_18363542 -932.947400980453
NA 19_18369640 -932.989791873237
NA 19_18375737 -932.776064500782
NA 19_18381835 -932.488405996532
NA 19_18387932 -932.192759249023
NA 19_18660511 -931.867870827103
NA 19_18668463 -931.524251447668
NA 19_18676416 -930.860713459879
NA 19_18975648 -931.447408139134
NA 19_19274879 -931.587999390272
NA 19_19305304 -932.002784639825
NA 19_19335729 -932.20607513263
NA 19_19461226 -932.249183523967
NA 19_19464083 -932.293796494678
NA 19_19466941 -932.339372168802
NA 19_19537824 -932.385689014602
NA 19_19548156 -932.4325072539
NA 19_19558489 -932.479567398675
NA 19_19870145 -932.43240785904
NA 19_19874630 -932.360334444093
NA 19_19879115 -932.283376976795
NA 19_20125475 -932.253311113532
NA 19_20137919 -932.23620003875
NA 19_20150362 -932.218748479323
NA 19_20302600 -932.243359250726
NA 19_20303683 -932.278195238264
NA 19_20304765 -932.329418610218
NA 19_20626923 -932.499769637313
NA 19_20633442 -932.573214899861
NA 19_20639961 -932.583800777297
NA 19_20756178 -932.576685397293
NA 19_20775432 -932.566549693684
NA 19_20794687 -932.659213081428
NA 19_20796932 -932.758143652651
NA 19_20798905 -932.862113468671
NA 19_20801032 -932.969607888338
NA 19_20803231 -933.078893219673
NA 19_20805430 -933.188112053594
NA 19_20807629 -933.295393951515
NA 19_20902553 -933.308969000577
NA 19_20998510 -933.314074708553
NA 19_21094467 -932.966092053141
NA 19_21182134 -932.947347118062
NA 19_21270329 -932.965323129253
NA 19_21326896 -932.971529247921
NA 19_21332327 -932.979528289694
NA 19_21336729 -932.987009128438
NA 19_21341131 -932.9939460997
NA 19_21345533 -933.000316821481
NA 19_21349935 -933.006102245629
NA 19_21356079 -933.010823686086
NA 19_21515834 -932.805876515828
NA 19_21518274 -932.528412710157
NA 19_21520713 -932.315418626586
NA 19_21523152 -932.356550828403
NA 19_21533417 -932.390884251792
NA 19_21545048 -932.414650877345
NA 19_21727395 -932.405787460695
NA 19_21740049 -932.383759209212
NA 19_21752704 -932.373937618672
NA 19_21835817 -932.287721321229
NA 19_21840919 -932.344858343151
NA 19_21846022 -932.36122705486
NA 19_21936950 -932.320808132737
NA 19_21970456 -932.177779500678
NA 19_22003963 -931.997994252406
NA 19_22156073 -931.919894889774
NA 19_22172322 -931.931410593272
NA 19_22187306 -931.920721701703
NA 19_22191696 -931.879853254457
NA 19_22195207 -931.833847823706
NA 19_22198718 -931.769065206313
NA 19_22202229 -931.694210672713
NA 19_22205740 -931.615283800075
NA 19_22209250 -931.532704970174
NA 19_22212761 -931.446945988357
NA 19_22216272 -931.35851648924
NA 19_22219783 -931.267958641464
NA 19_22223294 -931.175830457745
NA 19_22226805 -931.082696982142
NA 19_22230316 -930.993866417097
NA 19_22233827 -930.928873828725
NA 19_22237338 -930.884328727772
NA 19_22240848 -931.167897785391
NA 19_22244457 -931.169946003457
NA 19_22264004 -931.169674061195
NA 19_22288023 -931.141984371527
NA 19_22294213 -931.113648228317
NA 19_22298836 -931.092525478255
NA 19_22303459 -931.072848489
NA 19_22333838 -931.053525555501
NA 19_22382301 -931.034465812048
NA 19_22413259 -931.015572518313
NA 19_22419242 -930.996805648954
NA 19_22425226 -930.978255905704
NA 19_22431209 -930.959488374025
NA 19_22435586 -930.941144206564
NA 19_22436965 -930.923261683417
NA 19_22438344 -930.905643702523
NA 19_22439723 -930.888282722886
NA 19_22441102 -930.871174040782
NA 19_22442482 -930.854316635278
NA 19_22443861 -930.837714145361
NA 19_22445240 -930.821372155444
NA 19_22446619 -930.800058986073
NA 19_22447998 -930.783566178958
NA 19_22449377 -930.771588854014
NA 19_22450756 -930.758737623564
NA 19_22452135 -930.744883218314
NA 19_22453515 -930.730278440803
NA 19_22454894 -930.714946207019
NA 19_22456273 -930.698910313356
NA 19_22507525 -930.682164967608
NA 19_22560818 -930.678667297451
NA 19_22567436 -930.699955017364
NA 19_22570782 -930.719444803759
NA 19_22574128 -930.737083767791
NA 19_22577474 -930.752874896281
NA 19_22580820 -930.766506164973
NA 19_22584166 -930.77502138404
NA 19_22587512 -930.7846399418
NA 19_22590858 -930.795369224762
NA 19_22594203 -930.878441182041
NA 19_22597549 -931.10931749596
NA 19_22600895 -931.3851567759
NA 19_22604768 -931.476708799486
NA 19_22611929 -931.529684299542
NA 19_22615951 -931.564221070858
NA 19_22616579 -931.598997210011
NA 19_22617111 -931.634138541602
NA 19_22617643 -931.669405650129
NA 19_22618175 -931.790717811149
NA 19_22618707 -931.964547046141
NA 19_22619240 -932.144630562233
NA 19_22619772 -932.323457989183
NA 19_22620304 -932.489686043088
NA 19_22620537 -932.61043514677
NA 19_22620655 -932.725785382013
NA 19_22620774 -932.834452844712
NA 19_22621212 -932.962929769337
NA 19_22623056 -933.090967175886
NA 19_22625940 -933.213228875197
NA 19_22632448 -933.328643610514
NA 19_22638956 -933.436131212193
NA 19_22645464 -933.49211375969
NA 19_22651972 -933.52935347141
NA 19_22658480 -933.551466173962
NA 19_22692039 -933.545566159584
NA 19_22776340 -933.462445907257
NA 19_22788765 -933.462367303059
NA 19_22792288 -933.462376771685
NA 19_22794125 -933.462386933267
NA 19_22795963 -933.462398087675
NA 19_22797800 -933.462410911267
NA 19_22799638 -933.462424151315
NA 19_22858304 -933.460057063848
NA 19_22891650 -933.456156484076
NA 19_22894267 -933.451935993928
NA 19_22896884 -933.447433252345
NA 19_22899501 -933.442682619
NA 19_22902118 -933.44186390701
NA 19_22904734 -933.434509107497
NA 19_22907351 -933.426400714136
NA 19_22909968 -933.418427194202
NA 19_22912585 -933.410562722665
NA 19_23342789 -933.398924202637
NA 19_23344991 -933.385545212739
NA 19_23347193 -933.358340884341
