value loglik
19_31814623 19_18147123 -977.615759782136
19_31814623 19_18147270 -977.535092239957
19_31814623 19_18147416 -977.447052632144
19_31814623 19_18170066 -977.352089426783
19_31814623 19_18210494 -977.393979341289
19_31814623 19_18211151 -977.44189232887
19_31814623 19_18211808 -977.491242801933
19_31814623 19_18224115 -977.541572612182
19_31814623 19_18226843 -977.589469842436
19_31814623 19_18229572 -977.616311115008
19_31814623 19_18232300 -977.645392321962
19_31814623 19_18235779 -977.676930208242
19_31814623 19_18244123 -977.725940900443
19_31814623 19_18252467 -977.773666675785
19_31814623 19_18275473 -978.027856357655
19_31814623 19_18288997 -978.07544591603
19_31814623 19_18302521 -978.073764380333
19_31814623 19_18316045 -978.024640046043
19_31814623 19_18333753 -977.860628123581
19_31814623 19_18357444 -977.749068671852
19_31814623 19_18363542 -977.658202613165
19_31814623 19_18369640 -977.579907804104
19_31814623 19_18375737 -977.728257011695
19_31814623 19_18381835 -977.670659732829
19_31814623 19_18387932 -977.585530366274
19_31814623 19_18660511 -977.662017593263
19_31814623 19_18668463 -977.851275406143
19_31814623 19_18676416 -978.168980720622
19_31814623 19_18975648 -978.153457775808
19_31814623 19_19274879 -978.225215959878
19_31814623 19_19305304 -978.347688412547
19_31814623 19_19335729 -978.323064443042
19_31814623 19_19461226 -978.210726418836
19_31814623 19_19464083 -978.077047374902
19_31814623 19_19466941 -977.9447443747
19_31814623 19_19537824 -977.814100524128
19_31814623 19_19548156 -977.685393826186
19_31814623 19_19558489 -977.558898162303
19_31814623 19_19870145 -977.506282358951
19_31814623 19_19874630 -977.456461213867
19_31814623 19_19879115 -977.405265914086
19_31814623 19_20125475 -977.316806378231
19_31814623 19_20137919 -977.21740749912
19_31814623 19_20150362 -977.118089448188
19_31814623 19_20302600 -977.098760816858
19_31814623 19_20303683 -977.102114990982
19_31814623 19_20304765 -977.07441598829
19_31814623 19_20626923 -977.112957260401
19_31814623 19_20633442 -977.052024206467
19_31814623 19_20639961 -976.939709895996
19_31814623 19_20756178 -976.71803096386
19_31814623 19_20775432 -976.453156807653
19_31814623 19_20794687 -976.190330224003
19_31814623 19_20796932 -975.950118074586
19_31814623 19_20798905 -975.735573464761
19_31814623 19_20801032 -975.548547002698
19_31814623 19_20803231 -975.389639617238
19_31814623 19_20805430 -975.258297271741
19_31814623 19_20807629 -975.153038670552
19_31814623 19_20902553 -974.614726669661
19_31814623 19_20998510 -974.468000586803
19_31814623 19_21094467 -973.733177007269
19_31814623 19_21182134 -973.631357484005
19_31814623 19_21270329 -973.57172350042
19_31814623 19_21326896 -973.513000105303
19_31814623 19_21332327 -973.458945618246
19_31814623 19_21336729 -973.410575076186
19_31814623 19_21341131 -973.367996492219
19_31814623 19_21345533 -973.331227064609
19_31814623 19_21349935 -973.300201602317
19_31814623 19_21356079 -972.999398568426
19_31814623 19_21515834 -972.881077645755
19_31814623 19_21518274 -972.892266942202
19_31814623 19_21520713 -972.789008059156
19_31814623 19_21523152 -972.68932752662
19_31814623 19_21533417 -972.615624176416
19_31814623 19_21545048 -972.562633611464
19_31814623 19_21727395 -972.5488412668
19_31814623 19_21740049 -972.556499986393
19_31814623 19_21752704 -972.569092385431
19_31814623 19_21835817 -972.555038649851
19_31814623 19_21840919 -972.461442193526
19_31814623 19_21846022 -972.325012969198
19_31814623 19_21936950 -972.279537497741
19_31814623 19_21970456 -972.181371623987
