value loglik
NA 19_18147123 -854.572347620664
NA 19_18147270 -854.460455868397
NA 19_18147416 -854.349123059171
NA 19_18170066 -854.239242288708
NA 19_18210494 -854.188458930993
NA 19_18211151 -854.137826416887
NA 19_18211808 -854.086642451536
NA 19_18224115 -854.122058280558
NA 19_18226843 -854.139915354976
NA 19_18229572 -854.054769318228
NA 19_18232300 -853.971186806629
NA 19_18235779 -853.887240022551
NA 19_18244123 -853.842407193926
NA 19_18252467 -853.805174745172
NA 19_18275473 -853.557667357461
NA 19_18288997 -853.655109176681
NA 19_18302521 -853.74314241784
NA 19_18316045 -853.833420617235
NA 19_18333753 -853.917688794265
NA 19_18357444 -853.964273663725
NA 19_18363542 -854.004619284116
NA 19_18369640 -854.036696950012
NA 19_18375737 -854.356865910799
NA 19_18381835 -854.466912844733
NA 19_18387932 -854.522971071291
NA 19_18660511 -854.51374990964
NA 19_18668463 -854.538236768958
NA 19_18676416 -855.161064853833
NA 19_18975648 -855.350003920372
NA 19_19274879 -855.417510125313
NA 19_19305304 -855.454355202558
NA 19_19335729 -855.447382489486
NA 19_19461226 -855.500590417133
NA 19_19464083 -855.563093766279
NA 19_19466941 -855.621994082526
NA 19_19537824 -855.676992457145
NA 19_19548156 -855.727800200344
NA 19_19558489 -855.77414386042
NA 19_19870145 -855.786720171194
NA 19_19874630 -855.77713333559
NA 19_19879115 -855.768542104399
NA 19_20125475 -855.785814557196
NA 19_20137919 -855.808959070038
NA 19_20150362 -855.832116443022
NA 19_20302600 -855.826521221287
NA 19_20303683 -855.814158742613
NA 19_20304765 -855.784366256404
NA 19_20626923 -855.628779718181
NA 19_20633442 -855.594121777483
NA 19_20639961 -855.640312817358
NA 19_20756178 -855.644711579487
NA 19_20775432 -855.60647993626
NA 19_20794687 -855.54530833973
NA 19_20796932 -855.472468918775
NA 19_20798905 -855.388770474537
NA 19_20801032 -855.29532507483
NA 19_20803231 -855.193518471299
NA 19_20805430 -855.084958784854
NA 19_20807629 -854.971398010203
NA 19_20902553 -854.652414156119
NA 19_20998510 -854.703189009487
NA 19_21094467 -854.605687936008
NA 19_21182134 -854.546027303815
NA 19_21270329 -854.553543744056
NA 19_21326896 -854.600336942175
NA 19_21332327 -854.613044915777
NA 19_21336729 -854.626530510083
NA 19_21341131 -854.640858386823
NA 19_21345533 -854.656076663535
NA 19_21349935 -854.67221417405
NA 19_21356079 -854.682632124512
NA 19_21515834 -854.574447515559
NA 19_21518274 -854.439629250343
NA 19_21520713 -854.31670248557
NA 19_21523152 -854.294977830528
NA 19_21533417 -854.274139703413
NA 19_21545048 -854.266140213992
NA 19_21727395 -854.278670752372
NA 19_21740049 -854.309159414254
NA 19_21752704 -854.357299031826
NA 19_21835817 -854.408860305041
NA 19_21840919 -854.435612433095
NA 19_21846022 -854.471621136885
NA 19_21936950 -854.436535425211
NA 19_21970456 -854.244556726478
NA 19_22003963 -854.046549573872
NA 19_22156073 -853.992603677592
NA 19_22172322 -854.030336083748
NA 19_22187306 -854.062240610684
NA 19_22191696 -854.087667670925
NA 19_22195207 -854.113991588392
NA 19_22198718 -854.137694577278
NA 19_22202229 -854.159042144448
NA 19_22205740 -854.179031219618
NA 19_22209250 -854.197533620482
NA 19_22212761 -854.214421624007
NA 19_22216272 -854.229572840191
NA 19_22219783 -854.242873124483
NA 19_22223294 -854.25421681987
NA 19_22226805 -854.263512956329
NA 19_22230316 -854.274692943785
NA 19_22233827 -854.302596616639
NA 19_22237338 -854.342252732697
NA 19_22240848 -854.391025296984
NA 19_22244457 -854.451488412453
NA 19_22264004 -854.482015927261
NA 19_22288023 -854.48567339733
NA 19_22294213 -854.488500717146
NA 19_22298836 -854.471861899334
NA 19_22303459 -854.453394838112
NA 19_22333838 -854.43642986396
NA 19_22382301 -854.421036874137
NA 19_22413259 -854.40733618719
NA 19_22419242 -854.395410806624
NA 19_22425226 -854.385467346782
NA 19_22431209 -854.37758118132
NA 19_22435586 -854.371763835813
NA 19_22436965 -854.368042518407
NA 19_22438344 -854.366541677113
NA 19_22439723 -854.367263727375
NA 19_22441102 -854.370186108769
NA 19_22442482 -854.375262853723
NA 19_22443861 -854.38242620644
NA 19_22445240 -854.391588192588
NA 19_22446619 -854.390954258902
NA 19_22447998 -854.391350875435
NA 19_22449377 -854.394718234863
NA 19_22450756 -854.398025607939
NA 19_22452135 -854.4010813138
NA 19_22453515 -854.404181412159
NA 19_22454894 -854.407322422574
NA 19_22456273 -854.410501584987
NA 19_22507525 -854.413661153408
NA 19_22560818 -854.415764306736
NA 19_22567436 -854.415709034751
NA 19_22570782 -854.415669238172
NA 19_22574128 -854.415692950476
NA 19_22577474 -854.41577944283
NA 19_22580820 -854.416062228339
NA 19_22584166 -854.418374063338
NA 19_22587512 -854.420780243683
NA 19_22590858 -854.423258272847
NA 19_22594203 -854.420963968102
NA 19_22597549 -854.418466996061
NA 19_22600895 -854.220354513893
NA 19_22604768 -854.234094696627
NA 19_22611929 -854.248882591471
NA 19_22615951 -854.262320011327
NA 19_22616579 -854.275762866591
NA 19_22617111 -854.289310804312
NA 19_22617643 -854.302802422501
NA 19_22618175 -854.282852277293
NA 19_22618707 -854.206323492766
NA 19_22619240 -854.12383132139
NA 19_22619772 -854.036249016755
NA 19_22620304 -853.956314766166
NA 19_22620537 -853.994555272794
NA 19_22620655 -854.028267990217
NA 19_22620774 -854.057362439433
NA 19_22621212 -854.027439311593
NA 19_22623056 -853.986879863267
NA 19_22625940 -853.945134254983
NA 19_22632448 -853.902699203742
NA 19_22638956 -853.860465120855
NA 19_22645464 -853.923238148666
NA 19_22651972 -853.997363634901
NA 19_22658480 -854.074118481037
NA 19_22692039 -854.155459192382
NA 19_22776340 -854.251798978613
NA 19_22788765 -854.375192744846
NA 19_22792288 -854.380929888469
NA 19_22794125 -854.386669151036
NA 19_22795963 -854.392410034064
NA 19_22797800 -854.398152301902
NA 19_22799638 -854.403896289612
NA 19_22858304 -854.415950890082
NA 19_22891650 -854.335193646168
NA 19_22894267 -854.246192201748
NA 19_22896884 -854.154124752721
NA 19_22899501 -854.061036002229
NA 19_22902118 -854.154524232144
NA 19_22904734 -854.074348194432
NA 19_22907351 -853.964881069644
NA 19_22909968 -853.857350925904
NA 19_22912585 -853.753252829545
NA 19_23342789 -853.590374056603
NA 19_23344991 -853.530707594192
NA 19_23347193 -853.460279313402
NA 19_23350338 -853.319720139236
NA 19_23359294 -853.168232636729
NA 19_23368249 -853.051027286542
NA 19_23376634 -852.936595313945
