value loglik
19_23873382 19_18147123 -859.126628157766
19_23873382 19_18147270 -859.118039010206
19_23873382 19_18147416 -859.112001560144
19_23873382 19_18170066 -859.108558278239
19_23873382 19_18210494 -859.115059433161
19_23873382 19_18211151 -859.116997842514
19_23873382 19_18211808 -859.11344507196
19_23873382 19_18224115 -859.13052977003
19_23873382 19_18226843 -859.188659956028
19_23873382 19_18229572 -859.417372917734
19_23873382 19_18232300 -859.638686510829
19_23873382 19_18235779 -859.840847811954
19_23873382 19_18244123 -859.821335597393
19_23873382 19_18252467 -859.781484385402
19_23873382 19_18275473 -859.56344231013
19_23873382 19_18288997 -859.45390611246
19_23873382 19_18302521 -859.448601400266
19_23873382 19_18316045 -859.438437274243
19_23873382 19_18333753 -859.425580160875
19_23873382 19_18357444 -859.408106451105
19_23873382 19_18363542 -859.395051203723
19_23873382 19_18369640 -859.385319060229
19_23873382 19_18375737 -859.031165741064
19_23873382 19_18381835 -858.655288261253
19_23873382 19_18387932 -858.161377295286
19_23873382 19_18660511 -857.66964067588
19_23873382 19_18668463 -857.124931797071
19_23873382 19_18676416 -856.961123087662
19_23873382 19_18975648 -856.784528571705
19_23873382 19_19274879 -857.530556161298
19_23873382 19_19305304 -859.348860636499
19_23873382 19_19335729 -860.059371067057
19_23873382 19_19461226 -860.107995992207
19_23873382 19_19464083 -860.153605372945
19_23873382 19_19466941 -860.190425882784
19_23873382 19_19537824 -860.21815057243
19_23873382 19_19548156 -860.236543495535
19_23873382 19_19558489 -860.245452761327
19_23873382 19_19870145 -860.292272957838
19_23873382 19_19874630 -860.35385968226
19_23873382 19_19879115 -860.414840752376
19_23873382 19_20125475 -860.51003074437
19_23873382 19_20137919 -860.617309602774
19_23873382 19_20150362 -860.726405567406
19_23873382 19_20302600 -860.790624358634
19_23873382 19_20303683 -860.839187752927
19_23873382 19_20304765 -860.891696397056
19_23873382 19_20626923 -860.979490513622
19_23873382 19_20633442 -861.086299458879
19_23873382 19_20639961 -861.187075957322
19_23873382 19_20756178 -861.213270702439
19_23873382 19_20775432 -861.205390777662
19_23873382 19_20794687 -861.192852047811
19_23873382 19_20796932 -861.177437172208
19_23873382 19_20798905 -861.159138301032
19_23873382 19_20801032 -861.137991034323
19_23873382 19_20803231 -861.114098567034
19_23873382 19_20805430 -861.087651956971
19_23873382 19_20807629 -861.058936715781
19_23873382 19_20902553 -860.287193800687
19_23873382 19_20998510 -860.180898079248
19_23873382 19_21094467 -860.966006899974
19_23873382 19_21182134 -860.970126720456
19_23873382 19_21270329 -860.943027588864
19_23873382 19_21326896 -860.854959414094
19_23873382 19_21332327 -860.835110818638
19_23873382 19_21336729 -860.816954653873
19_23873382 19_21341131 -860.800391710521
19_23873382 19_21345533 -860.785275440128
19_23873382 19_21349935 -860.771423808037
19_23873382 19_21356079 -860.581252440797
19_23873382 19_21515834 -860.541128187318
19_23873382 19_21518274 -860.589789176659
19_23873382 19_21520713 -860.605054002436
19_23873382 19_21523152 -860.595808102123
19_23873382 19_21533417 -860.588032058726
19_23873382 19_21545048 -860.581907491625
19_23873382 19_21727395 -860.686178637048
19_23873382 19_21740049 -860.835788043657
19_23873382 19_21752704 -860.956777644274
19_23873382 19_21835817 -860.921884865755
19_23873382 19_21840919 -860.774848468726
19_23873382 19_21846022 -860.753606413219
19_23873382 19_21936950 -860.780825391981
19_23873382 19_21970456 -860.997570868438
19_23873382 19_22003963 -861.225493636417
19_23873382 19_22156073 -861.319758924011
19_23873382 19_22172322 -861.328368392208
19_23873382 19_22187306 -861.342535895586
19_23873382 19_22191696 -861.363222688396
19_23873382 19_22195207 -861.383342374384
19_23873382 19_22198718 -861.39176155462
19_23873382 19_22202229 -861.394019027042
19_23873382 19_22205740 -861.394459429633
19_23873382 19_22209250 -861.393100316632
19_23873382 19_22212761 -861.389971488391
19_23873382 19_22216272 -861.385114385412
19_23873382 19_22219783 -861.37858172895
19_23873382 19_22223294 -861.370435242232
19_23873382 19_22226805 -861.360746785741
19_23873382 19_22230316 -861.353384874173
19_23873382 19_22233827 -861.362661838098
19_23873382 19_22237338 -861.364032504388
19_23873382 19_22240848 -861.318252144523
19_23873382 19_22244457 -861.261577836159
19_23873382 19_22264004 -861.220613029797
19_23873382 19_22288023 -861.221153675265
19_23873382 19_22294213 -861.22155867294
19_23873382 19_22298836 -861.221226728839
19_23873382 19_22303459 -861.220636786706
19_23873382 19_22333838 -861.219932513874
19_23873382 19_22382301 -861.219154834839
19_23873382 19_22413259 -861.218319153288
19_23873382 19_22419242 -861.217455817659
19_23873382 19_22425226 -861.216456566237
19_23873382 19_22431209 -861.215338929251
19_23873382 19_22435586 -861.214363923332
19_23873382 19_22436965 -861.213625847786
19_23873382 19_22438344 -861.212783666857
19_23873382 19_22439723 -861.211844559735
19_23873382 19_22441102 -861.210815134305
19_23873382 19_22442482 -861.20970236597
19_23873382 19_22443861 -861.208513462311
19_23873382 19_22445240 -861.207252568553
19_23873382 19_22446619 -861.332948869401
19_23873382 19_22447998 -861.428220525911
19_23873382 19_22449377 -861.436947281303
19_23873382 19_22450756 -861.445186510472
19_23873382 19_22452135 -861.452505919838
19_23873382 19_22453515 -861.459559880675
19_23873382 19_22454894 -861.466337994558
19_23873382 19_22456273 -861.472829252325
19_23873382 19_22507525 -861.47905822099
19_23873382 19_22560818 -861.479624419779
19_23873382 19_22567436 -861.468692175809
19_23873382 19_22570782 -861.457376077566
19_23873382 19_22574128 -861.44571536575
19_23873382 19_22577474 -861.433733587575
19_23873382 19_22580820 -861.421723077389
19_23873382 19_22584166 -861.413318216081
19_23873382 19_22587512 -861.404663006688
19_23873382 19_22590858 -861.395758554154
19_23873382 19_22594203 -861.389984647635
19_23873382 19_22597549 -861.379883715849
19_23873382 19_22600895 -861.403959710301
19_23873382 19_22604768 -861.26492696957
19_23873382 19_22611929 -861.177484780975
19_23873382 19_22615951 -861.151834416106
19_23873382 19_22616579 -861.125488739902
19_23873382 19_22617111 -861.098471754605
19_23873382 19_22617643 -861.070927416663
19_23873382 19_22618175 -861.011014398375
19_23873382 19_22618707 -860.911571079659
19_23873382 19_22619240 -860.820207309514
19_23873382 19_22619772 -860.742005897565
19_23873382 19_22620304 -860.678305186679
19_23873382 19_22620537 -860.591327915114
19_23873382 19_22620655 -860.501085243906
19_23873382 19_22620774 -860.407932275057
19_23873382 19_22621212 -860.369471503158
19_23873382 19_22623056 -860.341307712213
19_23873382 19_22625940 -860.314522989018
19_23873382 19_22632448 -860.289170646904
19_23873382 19_22638956 -860.265426449926
19_23873382 19_22645464 -860.287624363323
19_23873382 19_22651972 -860.326507471247
19_23873382 19_22658480 -860.379556597472
19_23873382 19_22692039 -860.440667475514
19_23873382 19_22776340 -860.749833620318
19_23873382 19_22788765 -860.786737499485
19_23873382 19_22792288 -860.782728731546
