value loglik
NA 19_18147123 -951.537706616154
NA 19_18147270 -951.526982293578
NA 19_18147416 -951.517436766638
NA 19_18170066 -951.509233114203
NA 19_18210494 -951.515062122376
NA 19_18211151 -951.521668837382
NA 19_18211808 -951.528282291238
NA 19_18224115 -951.572904711765
NA 19_18226843 -951.635022305033
NA 19_18229572 -951.690753225605
NA 19_18232300 -951.783585757889
NA 19_18235779 -951.909001840716
NA 19_18244123 -951.869854213594
NA 19_18252467 -951.822897817926
NA 19_18275473 -951.382004408611
NA 19_18288997 -951.400290394509
NA 19_18302521 -951.407258228865
NA 19_18316045 -951.415928464479
NA 19_18333753 -951.436523909543
NA 19_18357444 -951.477573862326
NA 19_18363542 -951.529312908948
NA 19_18369640 -951.583377783977
NA 19_18375737 -951.188334630019
NA 19_18381835 -950.506587149433
NA 19_18387932 -949.720742503074
NA 19_18660511 -949.653842786914
NA 19_18668463 -949.762491958516
NA 19_18676416 -948.630163238989
NA 19_18975648 -947.032882465475
NA 19_19274879 -947.082571271787
NA 19_19305304 -947.974850866314
NA 19_19335729 -948.557367560317
NA 19_19461226 -948.643848672815
NA 19_19464083 -948.750298503561
NA 19_19466941 -948.861609402348
NA 19_19537824 -948.976901815474
NA 19_19548156 -949.095333473544
NA 19_19558489 -949.216106167382
NA 19_19870145 -949.388386075285
NA 19_19874630 -949.532338245661
NA 19_19879115 -949.680295414688
NA 19_20125475 -949.691914402061
NA 19_20137919 -949.673835041727
NA 19_20150362 -949.661190239436
NA 19_20302600 -949.447008899739
NA 19_20303683 -949.205428686911
NA 19_20304765 -949.018669649433
NA 19_20626923 -948.42576933916
NA 19_20633442 -947.698979230782
NA 19_20639961 -946.980621866066
NA 19_20756178 -946.342085105512
NA 19_20775432 -945.810735563669
NA 19_20794687 -945.61476246436
NA 19_20796932 -945.461379322932
NA 19_20798905 -945.359149269954
NA 19_20801032 -945.316081736871
NA 19_20803231 -945.338868461031
NA 19_20805430 -945.432101721892
NA 19_20807629 -945.597669752869
NA 19_20902553 -945.229089778958
NA 19_20998510 -945.298324588476
NA 19_21094467 -943.244358505909
NA 19_21182134 -942.601471951
NA 19_21270329 -942.596097802254
NA 19_21326896 -942.729929414041
NA 19_21332327 -942.71967837568
NA 19_21336729 -942.711025417216
NA 19_21341131 -942.703513016732
NA 19_21345533 -942.696646380677
NA 19_21349935 -942.689920479104
NA 19_21356079 -942.790565293143
NA 19_21515834 -942.89883558863
NA 19_21518274 -942.948564244325
NA 19_21520713 -942.969148531354
NA 19_21523152 -942.987688051982
NA 19_21533417 -943.00782595294
NA 19_21545048 -943.013853154433
NA 19_21727395 -943.002087191241
NA 19_21740049 -942.971227244725
NA 19_21752704 -942.905853037678
NA 19_21835817 -942.974463714602
NA 19_21840919 -941.651001994182
NA 19_21846022 -941.54665430289
NA 19_21936950 -941.409702167619
NA 19_21970456 -941.296342852422
NA 19_22003963 -941.194104478653
NA 19_22156073 -941.125026368066
NA 19_22172322 -941.064441725473
