value loglik
NA 19_18147123 -821.921388554499
NA 19_18147270 -821.918118589377
NA 19_18147416 -821.909958764726
NA 19_18170066 -821.897434071443
NA 19_18210494 -821.949703113091
NA 19_18211151 -822.00197299573
NA 19_18211808 -822.052610856085
NA 19_18224115 -822.180632268428
NA 19_18226843 -822.30941826191
NA 19_18229572 -822.382646686029
NA 19_18232300 -822.454153593846
NA 19_18235779 -822.525504355231
NA 19_18244123 -822.549520541412
NA 19_18252467 -822.565326460578
NA 19_18275473 -821.401645022581
NA 19_18288997 -820.923179499679
NA 19_18302521 -820.85050917881
NA 19_18316045 -820.755866744488
NA 19_18333753 -820.613181019508
NA 19_18357444 -820.523278802092
NA 19_18363542 -820.435549349427
NA 19_18369640 -820.348612052777
NA 19_18375737 -820.016712536722
NA 19_18381835 -819.624184347457
NA 19_18387932 -819.289555233199
NA 19_18660511 -819.149708472849
NA 19_18668463 -819.135296684463
NA 19_18676416 -818.539532207109
NA 19_18975648 -817.721249933328
NA 19_19274879 -817.334204450979
NA 19_19305304 -816.752956114354
NA 19_19335729 -816.677400087307
NA 19_19461226 -816.748084193927
NA 19_19464083 -816.824903077326
NA 19_19466941 -816.904990416391
NA 19_19537824 -816.988052464445
NA 19_19548156 -817.073770980376
NA 19_19558489 -817.161805653159
NA 19_19870145 -817.455510086844
NA 19_19874630 -817.630502962492
NA 19_19879115 -817.815785202217
NA 19_20125475 -817.912756673597
NA 19_20137919 -817.99472621297
NA 19_20150362 -818.084198233409
NA 19_20302600 -818.222217281777
NA 19_20303683 -818.39646888945
NA 19_20304765 -818.578597290144
NA 19_20626923 -818.697932165272
NA 19_20633442 -818.867401330926
NA 19_20639961 -819.061107156527
NA 19_20756178 -819.270301409923
NA 19_20775432 -819.496434585692
NA 19_20794687 -819.761969212689
NA 19_20796932 -820.050643652071
NA 19_20798905 -820.357396908506
NA 19_20801032 -820.676578513194
NA 19_20803231 -821.002295899935
NA 19_20805430 -821.328746893586
NA 19_20807629 -821.65055778949
NA 19_20902553 -822.473444577541
NA 19_20998510 -822.629269715087
NA 19_21094467 -822.466313030545
NA 19_21182134 -822.61208599363
NA 19_21270329 -822.663815771109
NA 19_21326896 -822.98998663837
NA 19_21332327 -823.028738592878
NA 19_21336729 -823.06839566235
NA 19_21341131 -823.108581019965
NA 19_21345533 -823.148922968882
NA 19_21349935 -823.189067381889
NA 19_21356079 -823.167567547688
NA 19_21515834 -823.15680127853
NA 19_21518274 -823.191908609841
NA 19_21520713 -823.279107980531
NA 19_21523152 -823.341968162456
NA 19_21533417 -823.410974056586
NA 19_21545048 -823.484250480509
NA 19_21727395 -823.498788582864
NA 19_21740049 -823.483708510514
NA 19_21752704 -823.467856422497
NA 19_21835817 -823.232529603198
NA 19_21840919 -823.275567206218
NA 19_21846022 -823.254183885922
NA 19_21936950 -823.101752039775
NA 19_21970456 -823.013024889498
NA 19_22003963 -822.948203466765
NA 19_22156073 -822.921636087638
NA 19_22172322 -822.913934938946
NA 19_22187306 -822.948652222459
NA 19_22191696 -823.030650078056
NA 19_22195207 -823.107147229427
NA 19_22198718 -823.201151412107
NA 19_22202229 -823.297842643374
NA 19_22205740 -823.386958002986
NA 19_22209250 -823.467957030058
NA 19_22212761 -823.540407628327
NA 19_22216272 -823.603992735711
NA 19_22219783 -823.65851660124
NA 19_22223294 -823.703907834919
NA 19_22226805 -823.74021372906
NA 19_22230316 -823.762609384638
NA 19_22233827 -823.758297920755
NA 19_22237338 -823.764655419012
NA 19_22240848 -823.710008721572
NA 19_22244457 -823.626916322487
NA 19_22264004 -823.575750748993
NA 19_22288023 -823.57064990253
NA 19_22294213 -823.56719514358
NA 19_22298836 -823.584728889233
NA 19_22303459 -823.605698807143
NA 19_22333838 -823.626650288124
NA 19_22382301 -823.647326216794
NA 19_22413259 -823.667624561588
NA 19_22419242 -823.687327351403
NA 19_22425226 -823.706474881992
NA 19_22431209 -823.724633821694
NA 19_22435586 -823.742042677787
NA 19_22436965 -823.758558898704
NA 19_22438344 -823.774057604018
NA 19_22439723 -823.788437129372
NA 19_22441102 -823.801610523555
NA 19_22442482 -823.813505918822
NA 19_22443861 -823.824067760246
NA 19_22445240 -823.833257394452
NA 19_22446619 -823.78049544866
NA 19_22447998 -823.727320999851
NA 19_22449377 -823.717266058967
NA 19_22450756 -823.707571071579
NA 19_22452135 -823.698820244308
NA 19_22453515 -823.6901372487
NA 19_22454894 -823.681537276004
NA 19_22456273 -823.673034592161
NA 19_22507525 -823.664607287473
NA 19_22560818 -823.661697570222
NA 19_22567436 -823.669875012649
NA 19_22570782 -823.677690812498
NA 19_22574128 -823.685090735588
NA 19_22577474 -823.692049113286
NA 19_22580820 -823.698481637917
NA 19_22584166 -823.703679713415
NA 19_22587512 -823.708603639528
NA 19_22590858 -823.713279734362
NA 19_22594203 -823.726858989542
NA 19_22597549 -823.715483048877
NA 19_22600895 -823.434499584114
NA 19_22604768 -823.38818838717
NA 19_22611929 -823.337430392933
NA 19_22615951 -823.285905695341
NA 19_22616579 -823.234079047754
NA 19_22617111 -823.182216753267
NA 19_22617643 -823.130267012151
NA 19_22618175 -823.117123705965
NA 19_22618707 -823.122578415775
NA 19_22619240 -823.131874973525
NA 19_22619772 -823.145857723808
NA 19_22620304 -823.159980106098
NA 19_22620537 -823.118617454215
NA 19_22620655 -823.079163451369
NA 19_22620774 -823.042331301551
NA 19_22621212 -822.982904482768
NA 19_22623056 -822.923630987429
