value loglik
NA 19_18147123 -937.379525156062
NA 19_18147270 -937.350301466675
NA 19_18147416 -937.31630868034
NA 19_18170066 -937.277367705511
NA 19_18210494 -937.209511552913
NA 19_18211151 -937.126577112923
NA 19_18211808 -937.028554711699
NA 19_18224115 -937.012344425646
NA 19_18226843 -936.967650997541
NA 19_18229572 -936.890971756216
NA 19_18232300 -936.771157067549
NA 19_18235779 -936.609115021248
NA 19_18244123 -936.407750429279
NA 19_18252467 -936.200163486522
NA 19_18275473 -936.328486694584
NA 19_18288997 -936.282885698878
NA 19_18302521 -936.180937559559
NA 19_18316045 -936.103292033166
NA 19_18333753 -936.089101807864
NA 19_18357444 -936.083457467153
NA 19_18363542 -936.086130985043
NA 19_18369640 -936.093366349196
NA 19_18375737 -936.472018729554
NA 19_18381835 -936.456816397993
NA 19_18387932 -936.439809418138
NA 19_18660511 -936.43515890983
NA 19_18668463 -936.548065892928
NA 19_18676416 -937.567362556107
NA 19_18975648 -938.222245557168
NA 19_19274879 -938.353662207754
NA 19_19305304 -938.444041786502
NA 19_19335729 -938.406599775781
NA 19_19461226 -938.411739667217
NA 19_19464083 -938.416508549233
NA 19_19466941 -938.419866392376
NA 19_19537824 -938.421803692637
NA 19_19548156 -938.422347391028
NA 19_19558489 -938.421560152265
NA 19_19870145 -938.453195172064
NA 19_19874630 -938.415660352612
NA 19_19879115 -938.375553504466
NA 19_20125475 -938.349459304881
NA 19_20137919 -938.320270990581
NA 19_20150362 -938.28329791193
NA 19_20302600 -938.252271517781
NA 19_20303683 -938.214393247228
NA 19_20304765 -938.19671463517
NA 19_20626923 -938.180784791965
NA 19_20633442 -938.216260382095
NA 19_20639961 -938.275812747164
NA 19_20756178 -938.275085637453
NA 19_20775432 -938.261392976193
NA 19_20794687 -938.307864672399
NA 19_20796932 -938.345329847102
NA 19_20798905 -938.3728705314
NA 19_20801032 -938.389843601622
NA 19_20803231 -938.395970100552
NA 19_20805430 -938.391397891053
NA 19_20807629 -938.376720968277
NA 19_20902553 -938.313950602635
NA 19_20998510 -938.231790468077
NA 19_21094467 -938.015498540011
NA 19_21182134 -937.955681652661
NA 19_21270329 -937.862092190181
NA 19_21326896 -937.711780575366
NA 19_21332327 -937.638660975368
NA 19_21336729 -937.564467254332
NA 19_21341131 -937.489464183564
NA 19_21345533 -937.413924948429
NA 19_21349935 -937.338127868261
NA 19_21356079 -937.390299251537
NA 19_21515834 -937.562489684938
NA 19_21518274 -937.690071396731
NA 19_21520713 -937.795353867755
NA 19_21523152 -937.841046111412
NA 19_21533417 -937.883941690911
NA 19_21545048 -937.908851351578
NA 19_21727395 -937.873279783327
NA 19_21740049 -937.81587464113
NA 19_21752704 -937.76008642106
NA 19_21835817 -937.995074456592
NA 19_21840919 -938.235472477415
NA 19_21846022 -938.251474663382
NA 19_21936950 -938.249922541337
NA 19_21970456 -938.236192908759
NA 19_22003963 -938.228002161229
NA 19_22156073 -938.227012700805
NA 19_22172322 -938.220498081686
