value loglik
NA 19_18147123 -904.327725508926
NA 19_18147270 -904.199826150561
NA 19_18147416 -904.08039615678
NA 19_18170066 -903.970527252418
NA 19_18210494 -903.875044516055
NA 19_18211151 -903.779148654691
NA 19_18211808 -903.683299136241
NA 19_18224115 -903.477286934766
NA 19_18226843 -903.258812317061
NA 19_18229572 -903.08125802207
NA 19_18232300 -902.933535661244
NA 19_18235779 -902.821503512565
NA 19_18244123 -902.715661584784
NA 19_18252467 -902.612467661367
NA 19_18275473 -902.394342138053
NA 19_18288997 -902.485171195354
NA 19_18302521 -902.508389303299
NA 19_18316045 -902.571800265011
NA 19_18333753 -902.726415004237
NA 19_18357444 -902.898748090305
NA 19_18363542 -903.077567897983
NA 19_18369640 -903.251619521163
NA 19_18375737 -902.777663260393
NA 19_18381835 -902.683397986318
NA 19_18387932 -902.77288790464
NA 19_18660511 -902.860222566999
NA 19_18668463 -903.134882405272
NA 19_18676416 -903.476937969878
NA 19_18975648 -903.783628381506
NA 19_19274879 -903.956735868215
NA 19_19305304 -904.432909755721
NA 19_19335729 -904.670807584449
NA 19_19461226 -904.758784265903
NA 19_19464083 -904.853357328093
NA 19_19466941 -904.951951337756
NA 19_19537824 -905.054180717121
NA 19_19548156 -905.159614302444
NA 19_19558489 -905.267780564407
NA 19_19870145 -905.175602469637
NA 19_19874630 -905.153220931339
NA 19_19879115 -905.126626593018
NA 19_20125475 -905.079518670938
NA 19_20137919 -905.028538415489
NA 19_20150362 -904.977367645249
NA 19_20302600 -904.915720282676
NA 19_20303683 -904.852816686764
NA 19_20304765 -904.820955130552
NA 19_20626923 -904.821526215763
NA 19_20633442 -904.78873009943
NA 19_20639961 -904.716297333568
NA 19_20756178 -904.591843906486
NA 19_20775432 -904.457682637959
NA 19_20794687 -904.351222686047
NA 19_20796932 -904.254971311447
NA 19_20798905 -904.170718836397
NA 19_20801032 -904.099919509681
NA 19_20803231 -904.043638366366
NA 19_20805430 -904.00251648762
NA 19_20807629 -903.976768925995
NA 19_20902553 -904.055042462277
NA 19_20998510 -904.077279508284
NA 19_21094467 -903.684179325383
NA 19_21182134 -903.619459831395
NA 19_21270329 -903.612587541543
NA 19_21326896 -903.591459167694
NA 19_21332327 -903.567801098939
NA 19_21336729 -903.540950856021
NA 19_21341131 -903.511355302711
NA 19_21345533 -903.479480439825
NA 19_21349935 -903.445792864255
NA 19_21356079 -903.326406363004
NA 19_21515834 -903.221976182477
NA 19_21518274 -903.138521963012
NA 19_21520713 -903.053877978942
