value loglik
NA 19_18147123 -861.727081463452
NA 19_18147270 -861.471892270103
NA 19_18147416 -861.228852486699
NA 19_18170066 -861.000275971298
NA 19_18210494 -861.011205324447
NA 19_18211151 -861.027570528251
NA 19_18211808 -861.044123027558
NA 19_18224115 -861.023339084455
NA 19_18226843 -860.888349024214
NA 19_18229572 -860.091786936446
NA 19_18232300 -859.353025683313
NA 19_18235779 -858.708261809145
NA 19_18244123 -858.667627580534
NA 19_18252467 -858.66723597386
NA 19_18275473 -859.466046573414
NA 19_18288997 -860.017626303885
NA 19_18302521 -860.032191109228
NA 19_18316045 -859.956226932997
NA 19_18333753 -859.671414740958
NA 19_18357444 -859.403095059472
NA 19_18363542 -859.169342765444
NA 19_18369640 -858.972965347572
NA 19_18375737 -857.287399961115
NA 19_18381835 -855.259134916508
NA 19_18387932 -853.399108912443
NA 19_18660511 -852.67107170281
NA 19_18668463 -852.399807756207
NA 19_18676416 -852.006519674675
NA 19_18975648 -851.839487706943
NA 19_19274879 -851.651030226741
NA 19_19305304 -851.819971072603
NA 19_19335729 -852.139564953938
NA 19_19461226 -852.076443528128
NA 19_19464083 -852.013014756097
NA 19_19466941 -851.95661617725
NA 19_19537824 -851.907799294579
NA 19_19548156 -851.867032432195
NA 19_19558489 -851.83468503776
NA 19_19870145 -851.327484356448
NA 19_19874630 -850.860754406873
NA 19_19879115 -850.385802323018
NA 19_20125475 -850.307627427617
NA 19_20137919 -850.351332234371
NA 19_20150362 -850.419903553089
NA 19_20302600 -850.173822166199
NA 19_20303683 -849.821510722556
NA 19_20304765 -849.396972731704
NA 19_20626923 -849.139998648641
NA 19_20633442 -849.224827999316
NA 19_20639961 -849.251607649213
NA 19_20756178 -848.898366537073
NA 19_20775432 -848.448811396537
NA 19_20794687 -847.734819200404
NA 19_20796932 -847.11007872933
NA 19_20798905 -846.58650126971
NA 19_20801032 -846.172360200352
NA 19_20803231 -845.871837129778
NA 19_20805430 -845.684935049789
NA 19_20807629 -845.607788060837
NA 19_20902553 -846.388910797961
NA 19_20998510 -846.526005409778
NA 19_21094467 -843.587238489585
NA 19_21182134 -843.593049196968
NA 19_21270329 -843.617065727417
NA 19_21326896 -843.77381522517
NA 19_21332327 -843.806401306792
NA 19_21336729 -843.850538868839
NA 19_21341131 -843.90559114622
NA 19_21345533 -843.970686252727
NA 19_21349935 -844.044765017755
NA 19_21356079 -844.06889737163
NA 19_21515834 -844.049965566123
NA 19_21518274 -843.982468533711
NA 19_21520713 -843.609231199062
NA 19_21523152 -843.299634813967
NA 19_21533417 -843.064782788962
NA 19_21545048 -842.923272506079
NA 19_21727395 -842.838096147694
NA 19_21740049 -842.762460384778
NA 19_21752704 -842.661829997834
NA 19_21835817 -842.749042539067
NA 19_21840919 -843.002015944776
NA 19_21846022 -842.894578802051
NA 19_21936950 -842.921657827119
NA 19_21970456 -842.862391039668
NA 19_22003963 -842.7895499868
NA 19_22156073 -842.707082238138
NA 19_22172322 -842.59417557886
NA 19_22187306 -842.460293999686
NA 19_22191696 -842.302069757417
NA 19_22195207 -842.149718865082
NA 19_22198718 -842.018447149117
NA 19_22202229 -841.897448466495
NA 19_22205740 -841.780410694899
NA 19_22209250 -841.667481829501
NA 19_22212761 -841.558814278685
NA 19_22216272 -841.454565893069
NA 19_22219783 -841.354896158392
NA 19_22223294 -841.259967369345
NA 19_22226805 -841.16994216215
NA 19_22230316 -841.046078036518
NA 19_22233827 -840.749566359533
NA 19_22237338 -839.845715072815
NA 19_22240848 -836.212921027632
NA 19_22244457 -835.038518580767
NA 19_22264004 -834.771059359937
NA 19_22288023 -834.77359907726
NA 19_22294213 -834.755183707734
NA 19_22298836 -834.746241966805
NA 19_22303459 -834.736484241431
NA 19_22333838 -834.72413533808
NA 19_22382301 -834.709599004441
NA 19_22413259 -834.692526062493
NA 19_22419242 -834.673122587694
NA 19_22425226 -834.650829911177
NA 19_22431209 -834.625267566314
NA 19_22435586 -834.597247785691
NA 19_22436965 -834.566904705737
NA 19_22438344 -834.533763783566
NA 19_22439723 -834.49789303378
NA 19_22441102 -834.459377644769
NA 19_22442482 -834.418310989188
NA 19_22443861 -834.374800774799
NA 19_22445240 -834.328961418379
NA 19_22446619 -833.8604993899
NA 19_22447998 -833.629481278797
NA 19_22449377 -833.618276711922
NA 19_22450756 -833.60915631256
NA 19_22452135 -833.603282093231
NA 19_22453515 -833.598811576534
NA 19_22454894 -833.59573612401
NA 19_22456273 -833.594047136583
NA 19_22507525 -833.594060650954
NA 19_22560818 -833.607567266685
NA 19_22567436 -833.65005466866
NA 19_22570782 -833.701919061867
NA 19_22574128 -833.762799064378
NA 19_22577474 -833.832371287609
NA 19_22580820 -833.904438129114
NA 19_22584166 -833.895929101985
NA 19_22587512 -833.887850179267
NA 19_22590858 -833.880019272679
NA 19_22594203 -833.867145366621
NA 19_22597549 -833.692100456572
NA 19_22600895 -833.376721951784
NA 19_22604768 -833.053035737956
NA 19_22611929 -832.834547280436
NA 19_22615951 -832.650623188262
NA 19_22616579 -832.475552080908
NA 19_22617111 -832.30948671515
NA 19_22617643 -832.15307016923
NA 19_22618175 -831.699674021432
NA 19_22618707 -830.893793766116
NA 19_22619240 -830.288011143157
NA 19_22619772 -829.908084791976
NA 19_22620304 -829.738788345935
NA 19_22620537 -829.455201640678
NA 19_22620655 -829.284849835977
NA 19_22620774 -829.225567483351
NA 19_22621212 -829.112162575253
NA 19_22623056 -829.000332240809
NA 19_22625940 -828.910745002513
NA 19_22632448 -828.843717567996
NA 19_22638956 -828.800169038626
NA 19_22645464 -828.986841423379
NA 19_22651972 -829.19425099023
NA 19_22658480 -829.399577281863
NA 19_22692039 -829.586103147091
NA 19_22776340 -829.264906871752
NA 19_22788765 -829.255262288751
NA 19_22792288 -829.241192085457
NA 19_22794125 -829.227176824059
NA 19_22795963 -829.213218386404
NA 19_22797800 -829.199315657548
NA 19_22799638 -829.185470171199
NA 19_22858304 -829.129479238749
NA 19_22891650 -828.765854229988
NA 19_22894267 -828.429782625335
NA 19_22896884 -828.127513147348
NA 19_22899501 -827.860347573001
NA 19_22902118 -825.197332236624
NA 19_22904734 -825.040898244044
NA 19_22907351 -824.94822867418
NA 19_22909968 -824.883762794089
NA 19_22912585 -824.849860628477
NA 19_23342789 -824.594279552148
NA 19_23344991 -823.466709624063
NA 19_23347193 -822.554286291615
NA 19_23350338 -821.406248592244
NA 19_23359294 -821.291789184131
NA 19_23368249 -821.237478919229
NA 19_23376634 -821.177602085579
NA 19_23378430 -821.074967574899
NA 19_23380227 -820.905095384628
NA 19_23382024 -820.766595471927
NA 19_23383821 -820.660319670658
NA 19_23385618 -820.586908590905
NA 19_23868659 -820.427162204768
NA 19_23870233 -821.485572298788
NA 19_23871808 -822.790403877125
NA 19_23873382 -824.305468741378
NA 19_23874956 -825.980482086727
NA 19_23876530 -827.756194865949
NA 19_23917687 -829.481185318939
NA 19_23917752 -829.644504973951
NA 19_23917817 -829.767300047971
NA 19_23918175 -829.85293200869
NA 19_23925367 -830.028417698409
NA 19_23932559 -830.25610332179
NA 19_23988954 -830.465813122272
NA 19_23999542 -830.464464269995
NA 19_24010131 -830.453225563413
NA 19_24048529 -830.439347331973
NA 19_24058490 -830.327825072956
NA 19_24068452 -829.969093701337
NA 19_24078414 -829.772276549682
NA 19_24151901 -829.683332169877
NA 19_24152632 -829.620645185092
NA 19_24153364 -829.584702907488
NA 19_24154095 -829.57539327623
NA 19_24154826 -829.592190479357
NA 19_24155557 -829.608943433653
NA 19_24307454 -831.263151867396
NA 19_24332887 -832.090700724943
NA 19_24358320 -832.142898200665
NA 19_24382219 -832.279969903989
NA 19_24382803 -832.504097869177
NA 19_24383257 -832.833158524521
NA 19_24383620 -833.276431101761
NA 19_24383973 -833.831627295236
NA 19_24384325 -834.481566768266
NA 19_24384678 -835.235354609968
NA 19_24385081 -836.112097342922
NA 19_24386149 -837.078793980536
NA 19_24615398 -837.617364791143
NA 19_24623533 -838.498403445174
NA 19_24631669 -839.732591444828
NA 19_24646048 -840.291700782484
NA 19_24651380 -840.950493923502
NA 19_24655682 -841.613563014492
NA 19_24659983 -842.087235053049
NA 19_24661370 -842.587548390426
NA 19_24662705 -843.086405692043
NA 19_24664113 -843.228952590277
NA 19_24687303 -843.377935925496
NA 19_24729734 -843.615832243736
NA 19_24741223 -843.964818822187
NA 19_24745602 -844.147681769412
NA 19_24749981 -844.235532904782
NA 19_24754360 -844.298579297332
NA 19_24758506 -844.331401051154
NA 19_24762609 -844.353225669724
NA 19_24809264 -844.378121905637
NA 19_24874336 -844.41489264943
NA 19_24939407 -844.475845170249
NA 19_25004478 -844.542821300763
NA 19_25069550 -844.608387856203
NA 19_25094384 -844.572241825466
NA 19_25099509 -844.554004992988
NA 19_25100587 -844.59278680385
NA 19_25101665 -844.691426820684
NA 19_25102743 -844.851108216352
NA 19_25103820 -845.071068636827
NA 19_25104898 -845.348565520517
NA 19_25105976 -845.679113599289
NA 19_25108018 -846.056930143214
NA 19_25121124 -846.325960827108
NA 19_25124172 -846.555362414968
NA 19_25127220 -846.843876849302
NA 19_25131012 -847.200463471552
NA 19_25164884 -847.028786972196
NA 19_25174425 -847.793847392909
NA 19_25179040 -847.863762835013
NA 19_25181248 -847.872040490545
NA 19_25183456 -847.881313621269
NA 19_25185664 -847.891626871115
NA 19_25213450 -847.903450919985
NA 19_25225757 -847.919365285429
NA 19_25234484 -847.891960797554
NA 19_25240804 -847.766090734832
NA 19_25246239 -847.908253081397
NA 19_25251673 -847.877052398782
NA 19_25257107 -847.869107793308
NA 19_25262541 -847.86643601742
NA 19_25267975 -847.843679428035
NA 19_25275395 -847.822709517764
NA 19_25334339 -847.806527965526
NA 19_25375580 -847.629357601255
NA 19_25376735 -847.173566111371
NA 19_25377890 -846.620417337602
NA 19_25430429 -845.941398142528
