value loglik
19_35170959 19_18147123 -866.822130350682
19_35170959 19_18147270 -866.53769601663
19_35170959 19_18147416 -866.261496753563
19_35170959 19_18170066 -865.996237528697
19_35170959 19_18210494 -865.924030182251
19_35170959 19_18211151 -865.854867882378
19_35170959 19_18211808 -865.785711143734
19_35170959 19_18224115 -865.880613289791
19_35170959 19_18226843 -866.058663400663
19_35170959 19_18229572 -866.768181316389
19_35170959 19_18232300 -867.486253013764
19_35170959 19_18235779 -868.177063234654
19_35170959 19_18244123 -868.111023468558
19_35170959 19_18252467 -867.987908786846
19_35170959 19_18275473 -867.424871464223
19_35170959 19_18288997 -867.259577772519
19_35170959 19_18302521 -867.164642102721
19_35170959 19_18316045 -867.097145429505
19_35170959 19_18333753 -867.085241804584
19_35170959 19_18357444 -867.070958970918
19_35170959 19_18363542 -867.055720345063
19_35170959 19_18369640 -867.0422266123
19_35170959 19_18375737 -866.98704325955
19_35170959 19_18381835 -867.017140088965
19_35170959 19_18387932 -867.069382982116
19_35170959 19_18660511 -866.826829881635
19_35170959 19_18668463 -866.536994692284
19_35170959 19_18676416 -866.600291025194
19_35170959 19_18975648 -865.255771647776
19_35170959 19_19274879 -865.411154376991
19_35170959 19_19305304 -865.53616418524
19_35170959 19_19335729 -865.5062990223
19_35170959 19_19461226 -865.429774088263
19_35170959 19_19464083 -865.373089979432
19_35170959 19_19466941 -865.326424282882
19_35170959 19_19537824 -865.290268498558
19_35170959 19_19548156 -865.264986100433
19_35170959 19_19558489 -865.250797867608
19_35170959 19_19870145 -865.296128504555
19_35170959 19_19874630 -865.275005792095
19_35170959 19_19879115 -865.250381785913
19_35170959 19_20125475 -865.238395347397
19_35170959 19_20137919 -865.229838786633
19_35170959 19_20150362 -865.221166678933
19_35170959 19_20302600 -865.244312965633
19_35170959 19_20303683 -865.27759527205
19_35170959 19_20304765 -865.258620832593
19_35170959 19_20626923 -864.552111464426
19_35170959 19_20633442 -863.82134538164
19_35170959 19_20639961 -863.174733456873
19_35170959 19_20756178 -862.77751296628
19_35170959 19_20775432 -862.603471082857
19_35170959 19_20794687 -862.438566320611
19_35170959 19_20796932 -862.314632970549
19_35170959 19_20798905 -862.237135212872
19_35170959 19_20801032 -862.21052172716
19_35170959 19_20803231 -862.23780973617
19_35170959 19_20805430 -862.320230215415
19_35170959 19_20807629 -862.457043453766
19_35170959 19_20902553 -862.78883056388
19_35170959 19_20998510 -862.595955407841
19_35170959 19_21094467 -862.071999322981
19_35170959 19_21182134 -862.238625436559
19_35170959 19_21270329 -862.232853438948
19_35170959 19_21326896 -862.110591136819
19_35170959 19_21332327 -862.151344986577
19_35170959 19_21336729 -862.195380992646
19_35170959 19_21341131 -862.242170192829
19_35170959 19_21345533 -862.291141864386
19_35170959 19_21349935 -862.341707704132
19_35170959 19_21356079 -862.339634855777
19_35170959 19_21515834 -862.419911044413
19_35170959 19_21518274 -862.444388157416
19_35170959 19_21520713 -862.433609851994
19_35170959 19_21523152 -862.450302110563
19_35170959 19_21533417 -862.464560293948
19_35170959 19_21545048 -862.480298307803
19_35170959 19_21727395 -862.404816323421
19_35170959 19_21740049 -862.262429343062
19_35170959 19_21752704 -862.095745127655
19_35170959 19_21835817 -862.050364843662
19_35170959 19_21840919 -861.735133736887
19_35170959 19_21846022 -861.717121793383
19_35170959 19_21936950 -861.570813090978
19_35170959 19_21970456 -861.550097290239
19_35170959 19_22003963 -861.611076714857
19_35170959 19_22156073 -861.585704694329
19_35170959 19_22172322 -861.479935359723
19_35170959 19_22187306 -861.366769858038
19_35170959 19_22191696 -861.244884626753
19_35170959 19_22195207 -861.129240052209
19_35170959 19_22198718 -861.025558936245
19_35170959 19_22202229 -860.92976517735
19_35170959 19_22205740 -860.839725164884
19_35170959 19_22209250 -860.755710160435
19_35170959 19_22212761 -860.67797891419
19_35170959 19_22216272 -860.606774890598
19_35170959 19_22219783 -860.542323303344
19_35170959 19_22223294 -860.484825383074
19_35170959 19_22226805 -860.434458613875
19_35170959 19_22230316 -860.392031537184
19_35170959 19_22233827 -860.360707401507
19_35170959 19_22237338 -860.260121503467
19_35170959 19_22240848 -860.008655505155
19_35170959 19_22244457 -859.856559486441
19_35170959 19_22264004 -859.738669894408
19_35170959 19_22288023 -859.724174971795
19_35170959 19_22294213 -859.718209465362
19_35170959 19_22298836 -859.726015681515
19_35170959 19_22303459 -859.736156576836
19_35170959 19_22333838 -859.746031130355
19_35170959 19_22382301 -859.755018123593
19_35170959 19_22413259 -859.763282385234
19_35170959 19_22419242 -859.770748074257
19_35170959 19_22425226 -859.77787024016
19_35170959 19_22431209 -859.784197703888
