value loglik
NA 19_18147123 -978.861323072212
NA 19_18147270 -978.828943080191
NA 19_18147416 -978.797828594812
NA 19_18170066 -978.768156178603
NA 19_18210494 -978.822610699783
NA 19_18211151 -978.883922308956
NA 19_18211808 -978.949523595496
NA 19_18224115 -979.005383437756
NA 19_18226843 -979.075512616433
NA 19_18229572 -979.207399270401
NA 19_18232300 -979.32026251699
NA 19_18235779 -979.415275757196
NA 19_18244123 -979.490453894946
NA 19_18252467 -979.566146397636
NA 19_18275473 -979.671839691381
NA 19_18288997 -979.813675265653
NA 19_18302521 -979.85725236886
NA 19_18316045 -979.883485214646
NA 19_18333753 -979.870840157231
NA 19_18357444 -979.917844106278
NA 19_18363542 -979.984321506187
NA 19_18369640 -980.04784099725
NA 19_18375737 -980.037763967466
NA 19_18381835 -980.038418090987
NA 19_18387932 -980.069704794699
NA 19_18660511 -979.974306128974
NA 19_18668463 -979.843817844697
NA 19_18676416 -979.693695348491
NA 19_18975648 -980.081109954969
NA 19_19274879 -980.091823938866
NA 19_19305304 -980.084684204621
NA 19_19335729 -980.069899721443
NA 19_19461226 -980.048342531508
NA 19_19464083 -980.020443228419
NA 19_19466941 -979.990193184531
NA 19_19537824 -979.957837031149
NA 19_19548156 -979.923652892158
NA 19_19558489 -979.887939434252
NA 19_19870145 -979.466135625061
NA 19_19874630 -979.468990074486
NA 19_19879115 -979.471655388999
NA 19_20125475 -979.482829534468
NA 19_20137919 -979.50177282585
NA 19_20150362 -979.526241586087
NA 19_20302600 -979.512228364009
NA 19_20303683 -979.485586285186
NA 19_20304765 -979.460525463744
NA 19_20626923 -979.280857380085
NA 19_20633442 -979.201679978349
NA 19_20639961 -979.184587914799
NA 19_20756178 -979.041480513497
NA 19_20775432 -978.860566728998
NA 19_20794687 -978.730137875286
NA 19_20796932 -978.598340286202
NA 19_20798905 -978.466862912919
NA 19_20801032 -978.337331082961
NA 19_20803231 -978.211251036553
NA 19_20805430 -978.089972684571
NA 19_20807629 -977.974671777898
NA 19_20902553 -977.068321692552
NA 19_20998510 -976.802825369582
NA 19_21094467 -976.665295161768
NA 19_21182134 -976.603908287633
NA 19_21270329 -976.572205877736
NA 19_21326896 -976.576982429489
NA 19_21332327 -976.516290125731
NA 19_21336729 -976.457860003544
NA 19_21341131 -976.402236843932
NA 19_21345533 -976.349870420716
NA 19_21349935 -976.301106672729
NA 19_21356079 -976.116053223215
NA 19_21515834 -975.931510821792
NA 19_21518274 -975.785590702855
NA 19_21520713 -975.727672804674
NA 19_21523152 -975.826589123032
NA 19_21533417 -975.941750343915
NA 19_21545048 -976.069111536553
NA 19_21727395 -976.068754982745
NA 19_21740049 -975.997498395196
NA 19_21752704 -975.939009475746
NA 19_21835817 -976.095238690021
NA 19_21840919 -976.322749983042
NA 19_21846022 -976.405381741161
NA 19_21936950 -976.302148378609
NA 19_21970456 -976.105229052484
NA 19_22003963 -975.94393167164
NA 19_22156073 -975.873553728438
NA 19_22172322 -975.853409847343
NA 19_22187306 -975.855752265545
NA 19_22191696 -975.884443957523
NA 19_22195207 -975.914548374404
NA 19_22198718 -975.936400711001
NA 19_22202229 -975.955681187748
NA 19_22205740 -975.976311593266
NA 19_22209250 -975.998291064032
NA 19_22212761 -976.021607859085
NA 19_22216272 -976.046237927828
NA 19_22219783 -976.07214600599
NA 19_22223294 -976.099283563801
NA 19_22226805 -976.127591136135
NA 19_22230316 -976.156781398437
NA 19_22233827 -976.185867716961
NA 19_22237338 -976.141807038547
NA 19_22240848 -975.297863261357
NA 19_22244457 -974.953314043617
NA 19_22264004 -974.768193156533
NA 19_22288023 -974.734041259749
NA 19_22294213 -974.705409325719
NA 19_22298836 -974.698267470157
NA 19_22303459 -974.694897909188
NA 19_22333838 -974.691675492657
NA 19_22382301 -974.688390595537
