value loglik
NA 19_18147123 -945.18414093569
NA 19_18147270 -945.070105214834
NA 19_18147416 -944.957761621102
NA 19_18170066 -944.846925208867
NA 19_18210494 -944.731429310959
NA 19_18211151 -944.615719488532
NA 19_18211808 -944.499920777785
NA 19_18224115 -944.550894487925
NA 19_18226843 -944.607567555849
NA 19_18229572 -944.416194567763
NA 19_18232300 -944.150055183716
NA 19_18235779 -943.820473143848
NA 19_18244123 -943.707803920999
NA 19_18252467 -943.621455407095
NA 19_18275473 -943.982253849803
NA 19_18288997 -944.237049868919
NA 19_18302521 -944.256036420933
NA 19_18316045 -944.325304220238
NA 19_18333753 -944.487160778659
NA 19_18357444 -944.574727592644
NA 19_18363542 -944.631030120511
NA 19_18369640 -944.665872534697
NA 19_18375737 -943.684693815137
NA 19_18381835 -942.321878714734
NA 19_18387932 -941.004980366241
NA 19_18660511 -940.422882337409
NA 19_18668463 -940.582883847958
NA 19_18676416 -940.910589562155
NA 19_18975648 -941.569338059963
NA 19_19274879 -941.760206903395
NA 19_19305304 -941.7427328145
NA 19_19335729 -941.493168545643
NA 19_19461226 -941.45739516307
NA 19_19464083 -941.430457962173
NA 19_19466941 -941.414718550635
NA 19_19537824 -941.411082476069
NA 19_19548156 -941.420301843581
NA 19_19558489 -941.442954916611
NA 19_19870145 -941.23185056947
NA 19_19874630 -940.922271376965
NA 19_19879115 -940.575994212661
NA 19_20125475 -940.378743251328
NA 19_20137919 -940.220568535926
NA 19_20150362 -940.059576442979
NA 19_20302600 -939.811199213705
NA 19_20303683 -939.529132529506
NA 19_20304765 -939.323363869486
NA 19_20626923 -939.471109734335
NA 19_20633442 -939.760770269139
NA 19_20639961 -940.017708467837
NA 19_20756178 -940.072903001081
NA 19_20775432 -940.083542076996
NA 19_20794687 -939.727505388244
NA 19_20796932 -939.435153127286
NA 19_20798905 -939.213554463275
NA 19_20801032 -939.067254390446
NA 19_20803231 -938.997958321763
NA 19_20805430 -939.004485252655
NA 19_20807629 -939.082987992492
NA 19_20902553 -938.826768731248
NA 19_20998510 -938.750423089009
NA 19_21094467 -938.411219683764
NA 19_21182134 -938.366466928582
NA 19_21270329 -938.251130689912
NA 19_21326896 -938.059526525399
NA 19_21332327 -937.977098852134
NA 19_21336729 -937.901377743513
NA 19_21341131 -937.832963185035
NA 19_21345533 -937.77227117463
NA 19_21349935 -937.719534151098
NA 19_21356079 -937.766141658313
NA 19_21515834 -938.127477954479
NA 19_21518274 -938.470720887587
NA 19_21520713 -938.83261015122
NA 19_21523152 -938.950339452634
NA 19_21533417 -939.044946922515
NA 19_21545048 -939.11343627121
NA 19_21727395 -939.098110296508
NA 19_21740049 -939.070605051863
NA 19_21752704 -939.049120326021
NA 19_21835817 -939.261572527179
NA 19_21840919 -939.418099433371
NA 19_21846022 -939.595878597485
NA 19_21936950 -939.452518780521
NA 19_21970456 -939.248770618927
NA 19_22003963 -939.166674978663
NA 19_22156073 -939.115387149584
NA 19_22172322 -939.016402994168
NA 19_22187306 -938.920332667539
NA 19_22191696 -938.827803122297
NA 19_22195207 -938.737843067935
NA 19_22198718 -938.643868905955
NA 19_22202229 -938.551028792908
NA 19_22205740 -938.462520549719
NA 19_22209250 -938.378638001935
NA 19_22212761 -938.29965982436
NA 19_22216272 -938.225844953717
NA 19_22219783 -938.157428773545
NA 19_22223294 -938.094620358805
NA 19_22226805 -938.037599107533
NA 19_22230316 -937.990220173431
NA 19_22233827 -937.965436595978
NA 19_22237338 -938.493072816087
NA 19_22240848 -939.800729495135
NA 19_22244457 -940.700265634768
NA 19_22264004 -941.091623424669
NA 19_22288023 -941.082240826368
NA 19_22294213 -941.074170436471
NA 19_22298836 -940.933886706024
NA 19_22303459 -940.770200042901
NA 19_22333838 -940.604933664024
NA 19_22382301 -940.439313508299
NA 19_22413259 -940.273337849316
NA 19_22419242 -940.107473774575
NA 19_22425226 -939.942930806344
NA 19_22431209 -939.77988568915
NA 19_22435586 -939.621021776797
NA 19_22436965 -939.467427108597
NA 19_22438344 -939.318939985399
NA 19_22439723 -939.176396342807
NA 19_22441102 -939.040552105252
NA 19_22442482 -938.912071572413
NA 19_22443861 -938.791520020601
NA 19_22445240 -938.679352870885
NA 19_22446619 -938.608022453475
NA 19_22447998 -938.570908048499
NA 19_22449377 -938.572784001992
NA 19_22450756 -938.574117300763
NA 19_22452135 -938.573664019341
NA 19_22453515 -938.573368484607
NA 19_22454894 -938.573229590179
NA 19_22456273 -938.573245588323
NA 19_22507525 -938.573147373403
NA 19_22560818 -938.567416939726
NA 19_22567436 -938.550352871553
NA 19_22570782 -938.534192347052
NA 19_22574128 -938.518766452817
NA 19_22577474 -938.504024751301
NA 19_22580820 -938.489223643793
NA 19_22584166 -938.464601726482
NA 19_22587512 -938.439906159578
NA 19_22590858 -938.415303077116
NA 19_22594203 -938.391289926766
