value loglik
19_25246239 19_18147123 -970.748535101058
19_25246239 19_18147270 -970.809455725619
19_25246239 19_18147416 -970.877038401916
19_25246239 19_18170066 -970.950748694232
19_25246239 19_18210494 -970.949530336535
19_25246239 19_18211151 -970.946842744053
19_25246239 19_18211808 -970.945397591004
19_25246239 19_18224115 -970.932032334824
19_25246239 19_18226843 -970.918252572365
19_25246239 19_18229572 -970.846636322208
19_25246239 19_18232300 -970.789493377375
19_25246239 19_18235779 -970.747507646337
19_25246239 19_18244123 -970.79111546896
19_25246239 19_18252467 -970.845317895972
19_25246239 19_18275473 -970.750243037569
19_25246239 19_18288997 -970.685399118094
19_25246239 19_18302521 -970.636844373628
19_25246239 19_18316045 -970.59651686202
19_25246239 19_18333753 -970.601849591086
19_25246239 19_18357444 -970.689031565275
19_25246239 19_18363542 -970.77722264361
19_25246239 19_18369640 -970.85446357128
19_25246239 19_18375737 -970.923949974046
19_25246239 19_18381835 -970.988637949048
19_25246239 19_18387932 -971.124051584867
19_25246239 19_18660511 -970.744704253249
19_25246239 19_18668463 -970.293140398433
19_25246239 19_18676416 -968.836474531238
19_25246239 19_18975648 -968.419308251868
19_25246239 19_19274879 -968.376355288336
19_25246239 19_19305304 -968.441240909163
19_25246239 19_19335729 -968.579631770396
19_25246239 19_19461226 -968.648433982331
19_25246239 19_19464083 -968.723380741326
19_25246239 19_19466941 -968.801815876706
19_25246239 19_19537824 -968.883456519263
19_25246239 19_19548156 -968.967955189728
19_25246239 19_19558489 -969.054912751076
19_25246239 19_19870145 -969.041226337044
19_25246239 19_19874630 -969.030867445332
19_25246239 19_19879115 -969.024671592319
19_25246239 19_20125475 -968.983066568336
19_25246239 19_20137919 -968.928643547388
19_25246239 19_20150362 -968.871062080357
19_25246239 19_20302600 -968.894723080259
19_25246239 19_20303683 -968.936650115101
19_25246239 19_20304765 -968.96244904226
19_25246239 19_20626923 -969.246527712486
19_25246239 19_20633442 -969.366795427543
19_25246239 19_20639961 -969.333168355416
19_25246239 19_20756178 -969.288538110122
19_25246239 19_20775432 -969.249217808161
19_25246239 19_20794687 -969.235338822075
19_25246239 19_20796932 -969.236717670493
19_25246239 19_20798905 -969.25394997301
19_25246239 19_20801032 -969.287011552104
19_25246239 19_20803231 -969.335262544
19_25246239 19_20805430 -969.397512804089
19_25246239 19_20807629 -969.472128254196
19_25246239 19_20902553 -970.195211434684
19_25246239 19_20998510 -970.069714264498
19_25246239 19_21094467 -969.250946670211
19_25246239 19_21182134 -969.161701353606
19_25246239 19_21270329 -969.107505144319
19_25246239 19_21326896 -969.117065603888
19_25246239 19_21332327 -969.063511850455
19_25246239 19_21336729 -969.015729333325
19_25246239 19_21341131 -968.974187920874
19_25246239 19_21345533 -968.939180793391
19_25246239 19_21349935 -968.910825376012
19_25246239 19_21356079 -968.767957949094
19_25246239 19_21515834 -968.704624581828
19_25246239 19_21518274 -968.711982745456
19_25246239 19_21520713 -968.70877857203
19_25246239 19_21523152 -968.6855594872
