marker1 marker2 loglik
1 19_18147123 19_22623056 -840.335434818977
2 19_18147270 19_22623056 -840.333814959759
3 19_18147416 19_22623056 -840.329550512576
4 19_18170066 19_22623056 -840.322572417775
5 19_18210494 19_22623056 -840.29204292451
6 19_18211151 19_22623056 -840.263371667831
7 19_18211808 19_22623056 -840.237761949227
8 19_18224115 19_22623056 -840.211218303997
9 19_18226843 19_22623056 -840.192230415711
10 19_18229572 19_22623056 -840.216484906374
11 19_18232300 19_22623056 -840.260600117032
12 19_18235779 19_22623056 -840.324891851339
13 19_18244123 19_22623056 -840.32086951339
14 19_18252467 19_22623056 -840.314932470617
15 19_18275473 19_22623056 -840.03640372267
16 19_18288997 19_22623056 -840.145761177826
17 19_18302521 19_22623056 -840.299775066396
18 19_18316045 19_22623056 -840.41429777355
19 19_18333753 19_22623056 -840.461138131212
20 19_18357444 19_22623056 -840.478556034379
21 19_18363542 19_22623056 -840.497624582256
22 19_18369640 19_22623056 -840.517284567111
23 19_18375737 19_22623056 -839.789977350023
24 19_18381835 19_22623056 -838.80213307591
25 19_18387932 19_22623056 -837.69244612921
26 19_18660511 19_22623056 -838.007225770335
27 19_18668463 19_22623056 -838.674121361762
28 19_18676416 19_22623056 -839.995318588355
29 19_18975648 19_22623056 -838.873803577997
30 19_19274879 19_22623056 -838.804541650572
31 19_19305304 19_22623056 -838.682826515741
32 19_19335729 19_22623056 -838.641164370425
33 19_19461226 19_22623056 -838.659836631723
34 19_19464083 19_22623056 -838.684644900491
35 19_19466941 19_22623056 -838.715373304797
36 19_19537824 19_22623056 -838.751787001342
37 19_19548156 19_22623056 -838.79356892006
38 19_19558489 19_22623056 -838.840330945154
39 19_19870145 19_22623056 -839.110335420338
40 19_19874630 19_22623056 -839.097170536865
41 19_19879115 19_22623056 -839.083002875424
42 19_20125475 19_22623056 -839.023291559288
43 19_20137919 19_22623056 -838.949991660297
44 19_20150362 19_22623056 -838.874470793949
45 19_20302600 19_22623056 -838.888733206531
46 19_20303683 19_22623056 -838.933634757171
47 19_20304765 19_22623056 -838.986318875366
48 19_20626923 19_22623056 -838.945989571335
49 19_20633442 19_22623056 -838.999587650774
50 19_20639961 19_22623056 -839.059814695426
51 19_20756178 19_22623056 -838.910496064547
52 19_20775432 19_22623056 -838.632605408569
53 19_20794687 19_22623056 -838.062681787904
54 19_20796932 19_22623056 -837.453744255252
55 19_20798905 19_22623056 -836.81765530503
56 19_20801032 19_22623056 -836.168774629531
57 19_20803231 19_22623056 -835.52303601449
