marker1 marker2 loglik
1 19_18147123 19_25246239 -882.018732486709
2 19_18147270 19_25246239 -881.909427231275
3 19_18147416 19_25246239 -881.803985687262
4 19_18170066 19_25246239 -881.703172847577
5 19_18210494 19_25246239 -881.663461118
6 19_18211151 19_25246239 -881.626847971757
7 19_18211808 19_25246239 -881.592664292599
8 19_18224115 19_25246239 -881.683061262251
9 19_18226843 19_25246239 -881.776412106144
10 19_18229572 19_25246239 -881.790420236347
11 19_18232300 19_25246239 -881.820414700889
12 19_18235779 19_25246239 -881.860897735082
13 19_18244123 19_25246239 -881.857514924287
14 19_18252467 19_25246239 -881.856413818271
15 19_18275473 19_25246239 -881.791486952543
16 19_18288997 19_25246239 -881.939279735874
17 19_18302521 19_25246239 -882.05658086951
18 19_18316045 19_25246239 -882.155648156938
19 19_18333753 19_25246239 -882.200407276845
20 19_18357444 19_25246239 -882.196618028282
21 19_18363542 19_25246239 -882.180898044448
22 19_18369640 19_25246239 -882.154952150411
23 19_18375737 19_25246239 -882.479866832868
24 19_18381835 19_25246239 -882.600243034367
25 19_18387932 19_25246239 -882.685913477965
26 19_18660511 19_25246239 -882.645328201995
27 19_18668463 19_25246239 -882.634863023381
28 19_18676416 19_25246239 -883.559318218582
29 19_18975648 19_25246239 -883.777302397403
30 19_19274879 19_25246239 -883.813652527432
31 19_19305304 19_25246239 -883.821383111663
32 19_19335729 19_25246239 -883.820487528011
33 19_19461226 19_25246239 -883.844914798849
34 19_19464083 19_25246239 -883.878995916775
35 19_19466941 19_25246239 -883.912300232107
36 19_19537824 19_25246239 -883.944684086808
37 19_19548156 19_25246239 -883.975973447495
38 19_19558489 19_25246239 -884.005966997486
39 19_19870145 19_25246239 -884.041123172527
40 19_19874630 19_25246239 -884.013399340802
41 19_19879115 19_25246239 -883.989804128704
42 19_20125475 19_25246239 -884.011878493574
43 19_20137919 19_25246239 -884.044716176326
44 19_20150362 19_25246239 -884.078247347917
45 19_20302600 19_25246239 -884.079451533712
46 19_20303683 19_25246239 -884.074803800111
47 19_20304765 19_25246239 -884.044465272656
48 19_20626923 19_25246239 -883.867180086365
49 19_20633442 19_25246239 -883.796016170936
50 19_20639961 19_25246239 -883.8039039017
51 19_20756178 19_25246239 -883.768304008751
52 19_20775432 19_25246239 -883.688993253852
53 19_20794687 19_25246239 -883.552461644254
54 19_20796932 19_25246239 -883.408198767435
55 19_20798905 19_25246239 -883.258361637376
56 19_20801032 19_25246239 -883.105243904295
57 19_20803231 19_25246239 -882.95115753983
58 19_20805430 19_25246239 -882.798318989605
59 19_20807629 19_25246239 -882.648741158271
60 19_20902553 19_25246239 -882.123715500412
61 19_20998510 19_25246239 -882.112331767862
62 19_21094467 19_25246239 -881.876836122626
63 19_21182134 19_25246239 -881.751102355772
64 19_21270329 19_25246239 -881.727952855516
65 19_21326896 19_25246239 -881.74145810825
66 19_21332327 19_25246239 -881.73986627372
67 19_21336729 19_25246239 -881.740831739967
68 19_21341131 19_25246239 -881.744503623024
69 19_21345533 19_25246239 -881.750990690152
70 19_21349935 19_25246239 -881.760358248213
71 19_21356079 19_25246239 -881.738437221076
72 19_21515834 19_25246239 -881.51242445148
73 19_21518274 19_25246239 -881.221877747237
74 19_21520713 19_25246239 -880.942827942742
75 19_21523152 19_25246239 -880.90618229999
76 19_21533417 19_25246239 -880.872796294899
77 19_21545048 19_25246239 -880.857829737891
78 19_21727395 19_25246239 -880.86400955373
79 19_21740049 19_25246239 -880.900481540479
80 19_21752704 19_25246239 -880.976810581121
81 19_21835817 19_25246239 -881.019185795867
82 19_21840919 19_25246239 -881.088367780661
83 19_21846022 19_25246239 -881.154380013111
84 19_21936950 19_25246239 -881.137029134592
85 19_21970456 19_25246239 -880.975115320522
86 19_22003963 19_25246239 -880.811597880762
87 19_22156073 19_25246239 -880.774024292225
88 19_22172322 19_25246239 -880.818061920713
89 19_22187306 19_25246239 -880.856377518041
90 19_22191696 19_25246239 -880.889213562478
91 19_22195207 19_25246239 -880.925094392707
92 19_22198718 19_25246239 -880.964649900068
93 19_22202229 19_25246239 -881.005592600591
94 19_22205740 19_25246239 -881.047169110855
95 19_22209250 19_25246239 -881.0891582912
96 19_22212761 19_25246239 -881.131312735542
97 19_22216272 19_25246239 -881.173365165018
98 19_22219783 19_25246239 -881.215036496972
99 19_22223294 19_25246239 -881.256037881427
100 19_22226805 19_25246239 -881.296083087426
101 19_22230316 19_25246239 -881.339062550532
102 19_22233827 19_25246239 -881.399674301148
103 19_22237338 19_25246239 -881.441934660243
104 19_22240848 19_25246239 -881.478784001774
105 19_22244457 19_25246239 -881.539531040275
106 19_22264004 19_25246239 -881.571514376594
107 19_22288023 19_25246239 -881.581544545946
108 19_22294213 19_25246239 -881.591073676951
109 19_22298836 19_25246239 -881.580640063575
110 19_22303459 19_25246239 -881.569932468664
111 19_22333838 19_25246239 -881.562504620307
112 19_22382301 19_25246239 -881.558350091839
113 19_22413259 19_25246239 -881.557695336802
114 19_22419242 19_25246239 -881.56064312283
115 19_22425226 19_25246239 -881.567384234276
116 19_22431209 19_25246239 -881.577936884905
117 19_22435586 19_25246239 -881.592245109284
118 19_22436965 19_25246239 -881.610257693367
119 19_22438344 19_25246239 -881.632031709606
120 19_22439723 19_25246239 -881.657455512516
121 19_22441102 19_25246239 -881.686379363811
122 19_22442482 19_25246239 -881.718619979469
123 19_22443861 19_25246239 -881.753964938334
124 19_22445240 19_25246239 -881.792176260163
125 19_22446619 19_25246239 -881.790496526424
126 19_22447998 19_25246239 -881.787200797461
127 19_22449377 19_25246239 -881.790920545764
128 19_22450756 19_25246239 -881.794692145862
129 19_22452135 19_25246239 -881.798144264849
130 19_22453515 19_25246239 -881.801862085435
131 19_22454894 19_25246239 -881.805842132539
132 19_22456273 19_25246239 -881.810080504705
133 19_22507525 19_25246239 -881.814451253245
134 19_22560818 19_25246239 -881.818328046512
135 19_22567436 19_25246239 -881.821519956564
136 19_22570782 19_25246239 -881.824778695102
137 19_22574128 19_25246239 -881.828191323836
138 19_22577474 19_25246239 -881.831735394783
139 19_22580820 19_25246239 -881.835465569424
140 19_22584166 19_25246239 -881.840526477703
141 19_22587512 19_25246239 -881.845895535518
142 19_22590858 19_25246239 -881.851542692553
143 19_22594203 19_25246239 -881.8530666206
144 19_22597549 19_25246239 -881.854878280449
145 19_22600895 19_25246239 -881.559275289761
146 19_22604768 19_25246239 -881.577109025167
147 19_22611929 19_25246239 -881.595834584981
148 19_22615951 19_25246239 -881.613494629433
149 19_22616579 19_25246239 -881.631595905371
150 19_22617111 19_25246239 -881.650232668251
151 19_22617643 19_25246239 -881.669287517416
152 19_22618175 19_25246239 -881.640253122596
153 19_22618707 19_25246239 -881.538202748885
154 19_22619240 19_25246239 -881.43265420619
155 19_22619772 19_25246239 -881.324645400957
156 19_22620304 19_25246239 -881.229746633403
157 19_22620537 19_25246239 -881.283583132602
158 19_22620655 19_25246239 -881.334485480568
159 19_22620774 19_25246239 -881.382262426177
160 19_22621212 19_25246239 -881.360115098748
161 19_22623056 19_25246239 -881.325308698407
162 19_22625940 19_25246239 -881.289155139668
163 19_22632448 19_25246239 -881.252147412589
164 19_22638956 19_25246239 -881.215110218533
165 19_22645464 19_25246239 -881.26988904872
166 19_22651972 19_25246239 -881.350572482147
167 19_22658480 19_25246239 -881.448215262095
168 19_22692039 19_25246239 -881.56315832244
169 19_22776340 19_25246239 -881.51573770828
170 19_22788765 19_25246239 -881.658681301548
171 19_22792288 19_25246239 -881.667137172873
172 19_22794125 19_25246239 -881.675599991029
173 19_22795963 19_25246239 -881.684069365388
174 19_22797800 19_25246239 -881.692545317065
175 19_22799638 19_25246239 -881.701027590915
176 19_22858304 19_25246239 -881.711895534841
177 19_22891650 19_25246239 -881.60710564345
178 19_22894267 19_25246239 -881.49611167783
179 19_22896884 19_25246239 -881.386100174186
180 19_22899501 19_25246239 -881.279888160931
181 19_22902118 19_25246239 -881.145533638277
182 19_22904734 19_25246239 -881.056123252106
183 19_22907351 19_25246239 -880.938388494582
184 19_22909968 19_25246239 -880.824978715703
185 19_22912585 19_25246239 -880.717075255123
186 19_23342789 19_25246239 -880.481181961313
187 19_23344991 19_25246239 -880.374562897778
188 19_23347193 19_25246239 -880.262179130253
189 19_23350338 19_25246239 -880.020615673577
190 19_23359294 19_25246239 -879.847279224334
191 19_23368249 19_25246239 -879.73395525708
192 19_23376634 19_25246239 -879.62646797743
193 19_23378430 19_25246239 -879.534593156442
194 19_23380227 19_25246239 -879.558648533801
195 19_23382024 19_25246239 -879.589077475565
196 19_23383821 19_25246239 -879.62570154517
197 19_23385618 19_25246239 -879.668263374724
198 19_23868659 19_25246239 -879.719993264787
199 19_23870233 19_25246239 -879.683432452458
200 19_23871808 19_25246239 -879.610185831011
201 19_23873382 19_25246239 -879.50515969444
202 19_23874956 19_25246239 -879.374901462864
203 19_23876530 19_25246239 -879.226607070731
204 19_23917687 19_25246239 -879.079231846508
205 19_23917752 19_25246239 -879.143956534719
206 19_23917817 19_25246239 -879.223497888345
207 19_23918175 19_25246239 -879.317133590043
208 19_23925367 19_25246239 -879.362115664662
209 19_23932559 19_25246239 -879.378634680025
210 19_23988954 19_25246239 -879.397884144396
211 19_23999542 19_25246239 -879.404167629213
212 19_24010131 19_25246239 -879.397238664684
213 19_24048529 19_25246239 -879.38143345703
214 19_24058490 19_25246239 -879.410169708691
215 19_24068452 19_25246239 -879.527287205434
216 19_24078414 19_25246239 -879.688054369521
217 19_24151901 19_25246239 -879.726946434878
218 19_24152632 19_25246239 -879.757062473052
219 19_24153364 19_25246239 -879.766395770735
220 19_24154095 19_25246239 -879.745627141853
221 19_24154826 19_25246239 -879.689456374019
222 19_24155557 19_25246239 -879.594101768183
223 19_24307454 19_25246239 -879.675420483198
224 19_24332887 19_25246239 -879.653802258897
225 19_24358320 19_25246239 -879.654930683574
226 19_24382219 19_25246239 -879.738462988013
227 19_24382803 19_25246239 -879.826154348421
228 19_24383257 19_25246239 -879.911203891285
