marker1 marker2 loglik
1 19_18147123 19_28771409 -884.339062067002
2 19_18147270 19_28771409 -884.235850426663
3 19_18147416 19_28771409 -884.135894741037
4 19_18170066 19_28771409 -884.039765941665
5 19_18210494 19_28771409 -883.889983815635
6 19_18211151 19_28771409 -883.747956098235
7 19_18211808 19_28771409 -883.616137057748
8 19_18224115 19_28771409 -883.495200131533
9 19_18226843 19_28771409 -883.377995830547
10 19_18229572 19_28771409 -883.213622804947
11 19_18232300 19_28771409 -883.044291808768
12 19_18235779 19_28771409 -882.870819323132
13 19_18244123 19_28771409 -882.778471921599
14 19_18252467 19_28771409 -882.706688274926
15 19_18275473 19_28771409 -882.293134511016
16 19_18288997 19_28771409 -882.170168368583
17 19_18302521 19_28771409 -882.119041811134
18 19_18316045 19_28771409 -882.048978946192
19 19_18333753 19_28771409 -881.919327412179
20 19_18357444 19_28771409 -881.810870361357
21 19_18363542 19_28771409 -881.71821498844
22 19_18369640 19_28771409 -881.643072673166
23 19_18375737 19_28771409 -881.39104571241
24 19_18381835 19_28771409 -881.42533088271
25 19_18387932 19_28771409 -881.441045815698
26 19_18660511 19_28771409 -880.504918093484
27 19_18668463 19_28771409 -879.699556182706
28 19_18676416 19_28771409 -876.086052427972
29 19_18975648 19_28771409 -872.364255045071
30 19_19274879 19_28771409 -872.218067357003
31 19_19305304 19_28771409 -871.961120931048
32 19_19335729 19_28771409 -871.816970032719
33 19_19461226 19_28771409 -871.682999374706
34 19_19464083 19_28771409 -871.573162666577
35 19_19466941 19_28771409 -871.504579944176
36 19_19537824 19_28771409 -871.477275920847
37 19_19548156 19_28771409 -871.490849510121
38 19_19558489 19_28771409 -871.544503850422
39 19_19870145 19_28771409 -871.599401468733
40 19_19874630 19_28771409 -871.598570557366
41 19_19879115 19_28771409 -871.596188792186
42 19_20125475 19_28771409 -871.605667235305
43 19_20137919 19_28771409 -871.624397775552
44 19_20150362 19_28771409 -871.648690587015
45 19_20302600 19_28771409 -871.69783619144
46 19_20303683 19_28771409 -871.757478398532
47 19_20304765 19_28771409 -871.769311160386
48 19_20626923 19_28771409 -871.675750782465
49 19_20633442 19_28771409 -871.525378680083
50 19_20639961 19_28771409 -871.373042161988
51 19_20756178 19_28771409 -871.003467433239
52 19_20775432 19_28771409 -870.569383930682
53 19_20794687 19_28771409 -869.821265223222
54 19_20796932 19_28771409 -869.144935081845
55 19_20798905 19_28771409 -868.550686703541
56 19_20801032 19_28771409 -868.047533003518
57 19_20803231 19_28771409 -867.642751688101
58 19_20805430 19_28771409 -867.341522692683
59 19_20807629 19_28771409 -867.146667573601
60 19_20902553 19_28771409 -867.153695704225
61 19_20998510 19_28771409 -867.040610289179
62 19_21094467 19_28771409 -868.096579798445
63 19_21182134 19_28771409 -867.804889313852
64 19_21270329 19_28771409 -867.722291148349
65 19_21326896 19_28771409 -868.025784588893
66 19_21332327 19_28771409 -868.064610234784
67 19_21336729 19_28771409 -868.146831076991
68 19_21341131 19_28771409 -868.270298199089
69 19_21345533 19_28771409 -868.432068791233
70 19_21349935 19_28771409 -868.628567116107
71 19_21356079 19_28771409 -868.107695787741
72 19_21515834 19_28771409 -866.54656019574
73 19_21518274 19_28771409 -865.17826500216
74 19_21520713 19_28771409 -864.13370274649
75 19_21523152 19_28771409 -864.000378030902
76 19_21533417 19_28771409 -863.875390147248
77 19_21545048 19_28771409 -863.826275952249
78 19_21727395 19_28771409 -863.68569122059
79 19_21740049 19_28771409 -863.494691690604
80 19_21752704 19_28771409 -863.325513172161
81 19_21835817 19_28771409 -862.86085745276
82 19_21840919 19_28771409 -863.220513582344
83 19_21846022 19_28771409 -862.937364109173
84 19_21936950 19_28771409 -863.189301711988
85 19_21970456 19_28771409 -863.572032093768
86 19_22003963 19_28771409 -864.039743301776
87 19_22156073 19_28771409 -864.154352399003
88 19_22172322 19_28771409 -863.981069837153
89 19_22187306 19_28771409 -863.789741429866
