marker1 marker2 loglik
1 19_18147123 19_40068263 -763.50648341208
2 19_18147270 19_40068263 -763.511636008671
3 19_18147416 19_40068263 -763.527435986304
4 19_18170066 19_40068263 -763.553652466234
5 19_18210494 19_40068263 -763.483978469026
6 19_18211151 19_40068263 -763.42256398235
7 19_18211808 19_40068263 -763.373416140569
8 19_18224115 19_40068263 -763.473171087255
9 19_18226843 19_40068263 -763.595684837855
10 19_18229572 19_40068263 -763.773780597746
11 19_18232300 19_40068263 -763.954717727762
12 19_18235779 19_40068263 -764.129999540094
13 19_18244123 19_40068263 -764.056575092625
14 19_18252467 19_40068263 -763.975195292283
15 19_18275473 19_40068263 -763.519146327246
16 19_18288997 19_40068263 -763.275444220212
17 19_18302521 19_40068263 -763.343109059465
18 19_18316045 19_40068263 -763.392073970947
19 19_18333753 19_40068263 -763.363969779904
20 19_18357444 19_40068263 -763.318597712665
21 19_18363542 19_40068263 -763.263807132021
22 19_18369640 19_40068263 -763.211293340686
23 19_18375737 19_40068263 -763.147432262396
24 19_18381835 19_40068263 -763.156114003779
25 19_18387932 19_40068263 -763.125194278751
26 19_18660511 19_40068263 -763.219779962976
27 19_18668463 19_40068263 -763.413610363908
28 19_18676416 19_40068263 -763.614550811726
29 19_18975648 19_40068263 -761.792695984945
30 19_19274879 19_40068263 -761.84217081537
31 19_19305304 19_40068263 -761.64340279669
32 19_19335729 19_40068263 -761.412050082766
33 19_19461226 19_40068263 -761.40145600299
34 19_19464083 19_40068263 -761.405061767011
35 19_19466941 19_40068263 -761.410866714615
36 19_19537824 19_40068263 -761.418735967213
37 19_19548156 19_40068263 -761.428577649225
38 19_19558489 19_40068263 -761.440335604985
39 19_19870145 19_40068263 -761.372909202395
40 19_19874630 19_40068263 -761.229800490604
41 19_19879115 19_40068263 -761.087582748715
42 19_20125475 19_40068263 -761.071975637394
43 19_20137919 19_40068263 -761.08684794911
44 19_20150362 19_40068263 -761.102052015404
45 19_20302600 19_40068263 -761.142775951498
46 19_20303683 19_40068263 -761.199849826398
47 19_20304765 19_40068263 -761.211607135069
48 19_20626923 19_40068263 -760.99294537885
49 19_20633442 19_40068263 -760.506486525238
50 19_20639961 19_40068263 -759.936291811824
51 19_20756178 19_40068263 -759.465380878799
52 19_20775432 19_40068263 -759.158353681303
53 19_20794687 19_40068263 -759.060332659218
54 19_20796932 19_40068263 -758.996827557954
55 19_20798905 19_40068263 -758.97131702129
56 19_20801032 19_40068263 -758.98629854308
57 19_20803231 19_40068263 -759.043021044652
58 19_20805430 19_40068263 -759.141283444907
59 19_20807629 19_40068263 -759.27939777898
60 19_20902553 19_40068263 -760.67699019899
61 19_20998510 19_40068263 -760.582085642701
62 19_21094467 19_40068263 -758.991083722644
63 19_21182134 19_40068263 -758.176924857539
64 19_21270329 19_40068263 -758.104617394253
65 19_21326896 19_40068263 -758.141013342566
66 19_21332327 19_40068263 -758.029820728763
67 19_21336729 19_40068263 -757.920540533057
68 19_21341131 19_40068263 -757.814062176562
69 19_21345533 19_40068263 -757.711246166358
70 19_21349935 19_40068263 -757.612897472337
71 19_21356079 19_40068263 -757.338417182919
72 19_21515834 19_40068263 -757.131938855539
73 19_21518274 19_40068263 -757.069987918778
74 19_21520713 19_40068263 -757.113214458168
75 19_21523152 19_40068263 -757.104006049449
76 19_21533417 19_40068263 -757.084108210388
77 19_21545048 19_40068263 -757.083838356908
78 19_21727395 19_40068263 -757.027543300815
79 19_21740049 19_40068263 -756.95460397484
80 19_21752704 19_40068263 -756.892230471837
81 19_21835817 19_40068263 -756.991638162864
82 19_21840919 19_40068263 -757.177204719881
83 19_21846022 19_40068263 -757.113202456853
84 19_21936950 19_40068263 -757.096100699514
85 19_21970456 19_40068263 -756.975016642347
86 19_22003963 19_40068263 -756.849035649851
87 19_22156073 19_40068263 -756.758654990366
88 19_22172322 19_40068263 -756.677328769977
89 19_22187306 19_40068263 -756.561617210003
90 19_22191696 19_40068263 -756.405152194444
91 19_22195207 19_40068263 -756.2541751255
92 19_22198718 19_40068263 -756.120424810429
93 19_22202229 19_40068263 -755.998600390913
94 19_22205740 19_40068263 -755.885136287533
95 19_22209250 19_40068263 -755.780796238308
96 19_22212761 19_40068263 -755.686274589547
97 19_22216272 19_40068263 -755.602184706838
98 19_22219783 19_40068263 -755.529044919458
99 19_22223294 19_40068263 -755.467261396439
100 19_22226805 19_40068263 -755.417129639374
101 19_22230316 19_40068263 -755.399285353893
102 19_22233827 19_40068263 -755.491789275786
103 19_22237338 19_40068263 -755.591486896068
104 19_22240848 19_40068263 -755.596927556341
105 19_22244457 19_40068263 -755.658222410161
106 19_22264004 19_40068263 -755.717080494644
107 19_22288023 19_40068263 -755.695596779987
108 19_22294213 19_40068263 -755.663963778143
109 19_22298836 19_40068263 -755.546337349951
110 19_22303459 19_40068263 -755.418236394015
111 19_22333838 19_40068263 -755.294195811294
112 19_22382301 19_40068263 -755.17523932483
113 19_22413259 19_40068263 -755.061346250591
114 19_22419242 19_40068263 -754.952984863382
115 19_22425226 19_40068263 -754.851133225897
116 19_22431209 19_40068263 -754.756379788063
117 19_22435586 19_40068263 -754.668812682087
118 19_22436965 19_40068263 -754.58886291512
119 19_22438344 19_40068263 -754.517329798372
120 19_22439723 19_40068263 -754.454433782989
121 19_22441102 19_40068263 -754.400303320028
122 19_22442482 19_40068263 -754.354970493805
123 19_22443861 19_40068263 -754.318379950104
124 19_22445240 19_40068263 -754.290385375288
125 19_22446619 19_40068263 -754.200473958605
126 19_22447998 19_40068263 -754.104735031879
127 19_22449377 19_40068263 -754.000776292976
128 19_22450756 19_40068263 -753.899218537891
129 19_22452135 19_40068263 -753.80042027146
130 19_22453515 19_40068263 -753.704149729049
131 19_22454894 19_40068263 -753.610527220315
132 19_22456273 19_40068263 -753.519669566387
133 19_22507525 19_40068263 -753.431824863346
134 19_22560818 19_40068263 -753.381492886871
135 19_22567436 19_40068263 -753.409761272961
136 19_22570782 19_40068263 -753.445470731339
137 19_22574128 19_40068263 -753.48850150398
138 19_22577474 19_40068263 -753.538783996248
139 19_22580820 19_40068263 -753.5884492977
140 19_22584166 19_40068263 -753.529650751406
141 19_22587512 19_40068263 -753.472315916534
142 19_22590858 19_40068263 -753.416525944045
143 19_22594203 19_40068263 -753.369318461911
144 19_22597549 19_40068263 -753.314693768595
145 19_22600895 19_40068263 -753.197885932239
146 19_22604768 19_40068263 -753.33757858928
147 19_22611929 19_40068263 -753.395611663523
148 19_22615951 19_40068263 -753.323140305795
149 19_22616579 19_40068263 -753.253515174877
150 19_22617111 19_40068263 -753.18703953652
151 19_22617643 19_40068263 -753.123752499841
152 19_22618175 19_40068263 -753.022027437092
153 19_22618707 19_40068263 -752.883442655263
154 19_22619240 19_40068263 -752.809473503009
155 19_22619772 19_40068263 -752.799530199796
156 19_22620304 19_40068263 -752.834873205485
157 19_22620537 19_40068263 -752.779973786377
158 19_22620655 19_40068263 -752.732011850988
159 19_22620774 19_40068263 -752.691317684035
160 19_22621212 19_40068263 -752.74732975253
161 19_22623056 19_40068263 -752.823170940201
162 19_22625940 19_40068263 -752.903932429613
163 19_22632448 19_40068263 -752.9892629308
164 19_22638956 19_40068263 -753.076757707222
165 19_22645464 19_40068263 -752.674928515933
166 19_22651972 19_40068263 -752.344200926244
167 19_22658480 19_40068263 -752.106634715695
168 19_22692039 19_40068263 -751.958886419131
169 19_22776340 19_40068263 -751.634531894176
170 19_22788765 19_40068263 -751.611224564186
171 19_22792288 19_40068263 -751.616532883296
172 19_22794125 19_40068263 -751.621864756468
173 19_22795963 19_40068263 -751.627221515958
174 19_22797800 19_40068263 -751.632601503224
175 19_22799638 19_40068263 -751.638005688776
176 19_22858304 19_40068263 -751.658578166247
177 19_22891650 19_40068263 -751.400931441163
178 19_22894267 19_40068263 -751.154537261322
179 19_22896884 19_40068263 -750.939013440143
180 19_22899501 19_40068263 -750.760416821601
181 19_22902118 19_40068263 -748.088420464587
182 19_22904734 19_40068263 -747.745701857969
183 19_22907351 19_40068263 -747.706540570022
184 19_22909968 19_40068263 -747.734283779256
185 19_22912585 19_40068263 -747.825304147838
186 19_23342789 19_40068263 -748.619582271661
