marker1 marker2 loglik
1 19_18147123 19_22441102 -931.245743832179
2 19_18147270 19_22441102 -931.197819483805
3 19_18147416 19_22441102 -931.158779119919
4 19_18170066 19_22441102 -931.129421269063
5 19_18210494 19_22441102 -931.118090005808
6 19_18211151 19_22441102 -931.105544164971
7 19_18211808 19_22441102 -931.092712715962
8 19_18224115 19_22441102 -931.057659824458
9 19_18226843 19_22441102 -931.034621895772
10 19_18229572 19_22441102 -931.071184964992
11 19_18232300 19_22441102 -931.156152305003
12 19_18235779 19_22441102 -931.283816816969
13 19_18244123 19_22441102 -931.311588249401
14 19_18252467 19_22441102 -931.331355739271
15 19_18275473 19_22441102 -931.20520998037
16 19_18288997 19_22441102 -931.142213886077
17 19_18302521 19_22441102 -931.132533458282
18 19_18316045 19_22441102 -931.130871184373
19 19_18333753 19_22441102 -931.16172833317
20 19_18357444 19_22441102 -931.205750726965
21 19_18363542 19_22441102 -931.256597187397
22 19_18369640 19_22441102 -931.315182719046
23 19_18375737 19_22441102 -930.91592930141
24 19_18381835 19_22441102 -930.417435247444
25 19_18387932 19_22441102 -930.063957086986
26 19_18660511 19_22441102 -930.26245423685
27 19_18668463 19_22441102 -930.549870447899
28 19_18676416 19_22441102 -930.847666257765
29 19_18975648 19_22441102 -930.418921822414
30 19_19274879 19_22441102 -930.427716541188
31 19_19305304 19_22441102 -930.493029378235
32 19_19335729 19_22441102 -930.58637151494
33 19_19461226 19_22441102 -930.657965347732
34 19_19464083 19_22441102 -930.738768901288
35 19_19466941 19_22441102 -930.821727548759
36 19_19537824 19_22441102 -930.90640845568
37 19_19548156 19_22441102 -930.992344597091
38 19_19558489 19_22441102 -931.079054460412
39 19_19870145 19_22441102 -930.953429690363
40 19_19874630 19_22441102 -930.948153327938
41 19_19879115 19_22441102 -930.945235862813
42 19_20125475 19_22441102 -930.954706182009
43 19_20137919 19_22441102 -930.966041488474
44 19_20150362 19_22441102 -930.976795784998
45 19_20302600 19_22441102 -930.997192527462
46 19_20303683 19_22441102 -931.016538793601
47 19_20304765 19_22441102 -931.037666047346
48 19_20626923 19_22441102 -930.859277994105
49 19_20633442 19_22441102 -930.818005173873
50 19_20639961 19_22441102 -930.832281538509
51 19_20756178 19_22441102 -930.840538599261
52 19_20775432 19_22441102 -930.854314475348
53 19_20794687 19_22441102 -930.74403298372
54 19_20796932 19_22441102 -930.642830781499
55 19_20798905 19_22441102 -930.554472216895
56 19_20801032 19_22441102 -930.482332451258
57 19_20803231 19_22441102 -930.429138877597
58 19_20805430 19_22441102 -930.39677658789
59 19_20807629 19_22441102 -930.386173788456
60 19_20902553 19_22441102 -929.798231920993
61 19_20998510 19_22441102 -929.681665110064
62 19_21094467 19_22441102 -930.292924765268
63 19_21182134 19_22441102 -930.276393002407
64 19_21270329 19_22441102 -930.250002264785
65 19_21326896 19_22441102 -930.15058866213
66 19_21332327 19_22441102 -930.162464611809
67 19_21336729 19_22441102 -930.177817062294
68 19_21341131 19_22441102 -930.196453250259
69 19_21345533 19_22441102 -930.218116440941
70 19_21349935 19_22441102 -930.242499888232
71 19_21356079 19_22441102 -930.436947417551
72 19_21515834 19_22441102 -930.471934490503
73 19_21518274 19_22441102 -930.426943671163
74 19_21520713 19_22441102 -930.403112112312
75 19_21523152 19_22441102 -930.374322513393
76 19_21533417 19_22441102 -930.308794193244
77 19_21545048 19_22441102 -930.208668488889
78 19_21727395 19_22441102 -930.009485423274
79 19_21740049 19_22441102 -929.753746794212
80 19_21752704 19_22441102 -929.485558731325
81 19_21835817 19_22441102 -929.129561765045
82 19_21840919 19_22441102 -929.087889057236
83 19_21846022 19_22441102 -929.090636481913
84 19_21936950 19_22441102 -928.963152179198
85 19_21970456 19_22441102 -928.875813902061
86 19_22003963 19_22441102 -928.845450225547
87 19_22156073 19_22441102 -928.846576702114
88 19_22172322 19_22441102 -928.844517515031
89 19_22187306 19_22441102 -928.857526458735
90 19_22191696 19_22441102 -928.888492331536
91 19_22195207 19_22441102 -928.921376701825
92 19_22198718 19_22441102 -928.943184206617
93 19_22202229 19_22441102 -928.962284990625
94 19_22205740 19_22441102 -928.984082877303
95 19_22209250 19_22441102 -929.008570251223
96 19_22212761 19_22441102 -929.035714559834
97 19_22216272 19_22441102 -929.065460895835
98 19_22219783 19_22441102 -929.097731218557
99 19_22223294 19_22441102 -929.132429817029
100 19_22226805 19_22441102 -929.169441902957
101 19_22230316 19_22441102 -929.19515389894
102 19_22233827 19_22441102 -929.156280826711
103 19_22237338 19_22441102 -929.168806110115
104 19_22240848 19_22441102 -929.020745013569
105 19_22244457 19_22441102 -929.144390269049
106 19_22264004 19_22441102 -929.216486863052
107 19_22288023 19_22441102 -929.224842611031
108 19_22294213 19_22441102 -929.233427838302
109 19_22298836 19_22441102 -929.200867987059
110 19_22303459 19_22441102 -929.161021200111
111 19_22333838 19_22441102 -929.120780948193
112 19_22382301 19_22441102 -929.080630484236
113 19_22413259 19_22441102 -929.040606117191
114 19_22419242 19_22441102 -929.00090355792
115 19_22425226 19_22441102 -928.961623617503
116 19_22431209 19_22441102 -928.923054396098
117 19_22435586 19_22441102 -928.886172576024
118 19_22436965 19_22441102 -928.851406692667
119 19_22438344 19_22441102 -928.818083839239
120 19_22439723 19_22441102 -928.786443533453
121 19_22441102 19_22441102 -928.756699958523
122 19_22442482 19_22441102 -928.729037592907
123 19_22443861 19_22441102 -928.703608533215
124 19_22445240 19_22441102 -928.680533304366
125 19_22446619 19_22441102 -928.673649189239
126 19_22447998 19_22441102 -928.675670791699
127 19_22449377 19_22441102 -928.684603730537
128 19_22450756 19_22441102 -928.693339208964
129 19_22452135 19_22441102 -928.701635665563
130 19_22453515 19_22441102 -928.709854271896
131 19_22454894 19_22441102 -928.717987426504
132 19_22456273 19_22441102 -928.726028569553
133 19_22507525 19_22441102 -928.733800990827
134 19_22560818 19_22441102 -928.737613005259
135 19_22567436 19_22441102 -928.734041564725
136 19_22570782 19_22441102 -928.730661325107
137 19_22574128 19_22441102 -928.727491565093
138 19_22577474 19_22441102 -928.724555275131
139 19_22580820 19_22441102 -928.721965202939
140 19_22584166 19_22441102 -928.720764294225
141 19_22587512 19_22441102 -928.719350622604
142 19_22590858 19_22441102 -928.717709574071
143 19_22594203 19_22441102 -928.699500202602
144 19_22597549 19_22441102 -928.6563075243
145 19_22600895 19_22441102 -928.647809043575
146 19_22604768 19_22441102 -928.663980983992
147 19_22611929 19_22441102 -928.660749858338
148 19_22615951 19_22441102 -928.653309914526
149 19_22616579 19_22441102 -928.645580450631
150 19_22617111 19_22441102 -928.637582216411
151 19_22617643 19_22441102 -928.629338548329
152 19_22618175 19_22441102 -928.589980979383
153 19_22618707 19_22441102 -928.526335629831
154 19_22619240 19_22441102 -928.46365787931
155 19_22619772 19_22441102 -928.402392315236
156 19_22620304 19_22441102 -928.339004494481
157 19_22620537 19_22441102 -928.238198152907
158 19_22620655 19_22441102 -928.142894011481
159 19_22620774 19_22441102 -928.053571150414
160 19_22621212 19_22441102 -928.046496250311
161 19_22623056 19_22441102 -928.054081923003
162 19_22625940 19_22441102 -928.063568245969
163 19_22632448 19_22441102 -928.074740055626
164 19_22638956 19_22441102 -928.087021344107
165 19_22645464 19_22441102 -928.014157428902
166 19_22651972 19_22441102 -927.956106418735
167 19_22658480 19_22441102 -927.916968717463
168 19_22692039 19_22441102 -927.887728942154
169 19_22776340 19_22441102 -927.581627993528
170 19_22788765 19_22441102 -927.655695356006
171 19_22792288 19_22441102 -927.656163513384
172 19_22794125 19_22441102 -927.656655643223
173 19_22795963 19_22441102 -927.657170872738
174 19_22797800 19_22441102 -927.657709681271
175 19_22799638 19_22441102 -927.658272910925
176 19_22858304 19_22441102 -927.632121641883
177 19_22891650 19_22441102 -927.618472775587
178 19_22894267 19_22441102 -927.637215979432
179 19_22896884 19_22441102 -927.689216323717
180 19_22899501 19_22441102 -927.774285679856
181 19_22902118 19_22441102 -928.074128686989
182 19_22904734 19_22441102 -928.127002011587
183 19_22907351 19_22441102 -928.132733916517
184 19_22909968 19_22441102 -928.143704497623
185 19_22912585 19_22441102 -928.159344596754
186 19_23342789 19_22441102 -927.710924041895
187 19_23344991 19_22441102 -927.762503292778
188 19_23347193 19_22441102 -927.808449083074
189 19_23350338 19_22441102 -927.938947502849
190 19_23359294 19_22441102 -928.105821989018
191 19_23368249 19_22441102 -928.274591381397
192 19_23376634 19_22441102 -928.446600668003
193 19_23378430 19_22441102 -928.626300587728
194 19_23380227 19_22441102 -928.844650091462
195 19_23382024 19_22441102 -929.068849998676
196 19_23383821 19_22441102 -929.297417871604
197 19_23385618 19_22441102 -929.528796764331
198 19_23868659 19_22441102 -929.122899249459
199 19_23870233 19_22441102 -929.360521214914
200 19_23871808 19_22441102 -929.586833039856
201 19_23873382 19_22441102 -929.798357400789
202 19_23874956 19_22441102 -929.992294757079
203 19_23876530 19_22441102 -930.166728399535
204 19_23917687 19_22441102 -930.316670499765
205 19_23917752 19_22441102 -930.389241078097
206 19_23917817 19_22441102 -930.464796148163
207 19_23918175 19_22441102 -930.541997914272
208 19_23925367 19_22441102 -930.559523952305
209 19_23932559 19_22441102 -930.544261100579
210 19_23988954 19_22441102 -930.529805086671
211 19_23999542 19_22441102 -930.540178397485
212 19_24010131 19_22441102 -930.563322660879
213 19_24048529 19_22441102 -930.604250077011
214 19_24058490 19_22441102 -930.598512810373
215 19_24068452 19_22441102 -930.557886220656
216 19_24078414 19_22441102 -930.534610586417
217 19_24151901 19_22441102 -930.615134531189
218 19_24152632 19_22441102 -930.753545924344
219 19_24153364 19_22441102 -930.941029055719
220 19_24154095 19_22441102 -931.164407421195
221 19_24154826 19_22441102 -931.40880019308
222 19_24155557 19_22441102 -931.671151921119
223 19_24307454 19_22441102 -931.73820920019
224 19_24332887 19_22441102 -931.730180072833
225 19_24358320 19_22441102 -931.71256821271
226 19_24382219 19_22441102 -931.71681131945
227 19_24382803 19_22441102 -931.71082042401
228 19_24383257 19_22441102 -931.692904241455
229 19_24383620 19_22441102 -931.665277207521
230 19_24383973 19_22441102 -931.631257101561
231 19_24384325 19_22441102 -931.613441905923
232 19_24384678 19_22441102 -931.730058751187
233 19_24385081 19_22441102 -931.840297575203
234 19_24386149 19_22441102 -931.942966242608
235 19_24615398 19_22441102 -932.068537597382
236 19_24623533 19_22441102 -932.200625027261
237 19_24631669 19_22441102 -932.335377427385
238 19_24646048 19_22441102 -932.400729354331
239 19_24651380 19_22441102 -932.53210117568
240 19_24655682 19_22441102 -932.678107283277
241 19_24659983 19_22441102 -932.667932506385
242 19_24661370 19_22441102 -932.657033623819
243 19_24662705 19_22441102 -932.650058308293
244 19_24664113 19_22441102 -932.696786762359
245 19_24687303 19_22441102 -932.743354793042
246 19_24729734 19_22441102 -932.821976209668
247 19_24741223 19_22441102 -932.942450519135
248 19_24745602 19_22441102 -932.991929847882
249 19_24749981 19_22441102 -933.023407580996
250 19_24754360 19_22441102 -933.05168506115
251 19_24758506 19_22441102 -933.07709210339
252 19_24762609 19_22441102 -933.101139827926
253 19_24809264 19_22441102 -933.124926247227
254 19_24874336 19_22441102 -933.148338493808
255 19_24939407 19_22441102 -933.171379111414
256 19_25004478 19_22441102 -933.194111048311
257 19_25069550 19_22441102 -933.222807177597
258 19_25094384 19_22441102 -933.233414997127
259 19_25099509 19_22441102 -933.229099538081
260 19_25100587 19_22441102 -933.218916837504
261 19_25101665 19_22441102 -933.203408528929
262 19_25102743 19_22441102 -933.183602919966
263 19_25103820 19_22441102 -933.160915861212
264 19_25104898 19_22441102 -933.136975742992
265 19_25105976 19_22441102 -933.113413553635
266 19_25108018 19_22441102 -933.091667939811
267 19_25121124 19_22441102 -933.104376829504
268 19_25124172 19_22441102 -933.129611301197
269 19_25127220 19_22441102 -933.162570188963
270 19_25131012 19_22441102 -933.215485784225
271 19_25164884 19_22441102 -933.240840031974
272 19_25174425 19_22441102 -933.163635692558
273 19_25179040 19_22441102 -933.178632770313
274 19_25181248 19_22441102 -933.170990762631
275 19_25183456 19_22441102 -933.163088624372
276 19_25185664 19_22441102 -933.154943532326
277 19_25213450 19_22441102 -933.146451628899
278 19_25225757 19_22441102 -933.137551705247
279 19_25234484 19_22441102 -933.143050323129
280 19_25240804 19_22441102 -933.12099688657
281 19_25246239 19_22441102 -933.074964165578
282 19_25251673 19_22441102 -933.00903111369
283 19_25257107 19_22441102 -932.937028644963
284 19_25262541 19_22441102 -932.886530578945
285 19_25267975 19_22441102 -932.877716967865
286 19_25275395 19_22441102 -932.868958501706
287 19_25334339 19_22441102 -932.861779166789
288 19_25375580 19_22441102 -932.897826058661
289 19_25376735 19_22441102 -932.945136605158
290 19_25377890 19_22441102 -932.972055538853
291 19_25430429 19_22441102 -932.900899060265
292 19_25445245 19_22441102 -932.889273540901
293 19_25460061 19_22441102 -932.921983877538
294 19_25474762 19_22441102 -932.955364589676
295 19_25487123 19_22441102 -933.005559663272
296 19_25500518 19_22441102 -933.06040310124
297 19_25532899 19_22441102 -933.509675627519
298 19_25565280 19_22441102 -933.487749357812
299 19_25588832 19_22441102 -933.467752165235
300 19_25599495 19_22441102 -933.448560418013
301 19_25603706 19_22441102 -933.452620598051
302 19_25607918 19_22441102 -933.455717477965
303 19_25612129 19_22441102 -933.423415454398
304 19_25616341 19_22441102 -933.384382933126
305 19_25620552 19_22441102 -933.366458884232
306 19_25624763 19_22441102 -933.363969529112
307 19_25628975 19_22441102 -933.310336911754
308 19_25633186 19_22441102 -933.214182277134
309 19_25666923 19_22441102 -933.06934576558
310 19_25705655 19_22441102 -932.917116706726
311 19_25717202 19_22441102 -932.840737440378
312 19_25724298 19_22441102 -932.821835504198
313 19_25725807 19_22441102 -932.803386773106
314 19_25727315 19_22441102 -932.785175108498
315 19_25728824 19_22441102 -932.717264765399
316 19_25730332 19_22441102 -932.621393530801
317 19_25731841 19_22441102 -932.528123771101
318 19_25733349 19_22441102 -932.474980891924
319 19_25735898 19_22441102 -932.910352816841
320 19_25748084 19_22441102 -933.486554990156
321 19_25768410 19_22441102 -933.677950404646
322 19_26254994 19_22441102 -933.774300636016
323 19_26266960 19_22441102 -933.768881609476
324 19_26278925 19_22441102 -933.763571586495
325 19_26290890 19_22441102 -933.757923278975
326 19_26302855 19_22441102 -933.752304864388
327 19_26319456 19_22441102 -933.744156238493
328 19_26336053 19_22441102 -933.72033432305
329 19_26358240 19_22441102 -933.696932546617
330 19_26382916 19_22441102 -933.685324138145
331 19_26407592 19_22441102 -933.682970082695
332 19_26432269 19_22441102 -933.678965235639
333 19_26456945 19_22441102 -933.660558098201
334 19_26480897 19_22441102 -933.612548073793
335 19_26493222 19_22441102 -933.564352054075
336 19_26505548 19_22441102 -933.517275546667
337 19_26517873 19_22441102 -933.481218381321
338 19_26527366 19_22441102 -933.452445361942
339 19_26531695 19_22441102 -933.424528119184
340 19_26535156 19_22441102 -933.397525148501
341 19_26537007 19_22441102 -933.371485090474
342 19_26538859 19_22441102 -933.346446758583
343 19_26540710 19_22441102 -933.245803595012
344 19_26542561 19_22441102 -932.94519412608
345 19_26545521 19_22441102 -932.617097441265
346 19_26587902 19_22441102 -932.421334595234
347 19_26597204 19_22441102 -932.437899877622
348 19_26606506 19_22441102 -932.440833035308
349 19_26780867 19_22441102 -932.367346089695
350 19_26890064 19_22441102 -932.446516559231
351 19_26898865 19_22441102 -932.479182733076
352 19_26899453 19_22441102 -932.510936728316
353 19_26900040 19_22441102 -932.541670988144
354 19_26900628 19_22441102 -932.571291483526
355 19_26901215 19_22441102 -932.599731705487
356 19_26901803 19_22441102 -932.626964160162
357 19_26902390 19_22441102 -932.653006313877
358 19_26905901 19_22441102 -932.677918598995
359 19_26909897 19_22441102 -932.701795279086
360 19_26986720 19_22441102 -932.715456511974
361 19_26986998 19_22441102 -932.734881969544
362 19_26987276 19_22441102 -932.754990699188
363 19_26987554 19_22441102 -932.775755698267
364 19_26988057 19_22441102 -932.797145190269
365 19_26989339 19_22441102 -932.819122734406
366 19_26991692 19_22441102 -932.841647862925
367 19_27134620 19_22441102 -932.640497607816
368 19_27135444 19_22441102 -932.276821160798
369 19_27136269 19_22441102 -931.940404484635
370 19_27381090 19_22441102 -932.194506191398
371 19_27491492 19_22441102 -932.134341367583
372 19_27491815 19_22441102 -932.037166768749
373 19_27492138 19_22441102 -931.93135010435
374 19_27536651 19_22441102 -931.91079903023
375 19_27541278 19_22441102 -931.914944801691
376 19_27545905 19_22441102 -931.919088966861
377 19_27600054 19_22441102 -931.926350521736
378 19_27604802 19_22441102 -931.936420184734
379 19_27609550 19_22441102 -931.948132785501
380 19_27662666 19_22441102 -931.401116029107
381 19_27666470 19_22441102 -931.413153325572
382 19_27670273 19_22441102 -931.427479086902
383 19_27765374 19_22441102 -931.463299921649
384 19_27811657 19_22441102 -931.584209074001
385 19_27845848 19_22441102 -931.696551430332
386 19_27880039 19_22441102 -931.709025370915
387 19_27914230 19_22441102 -931.721341854834
388 19_27948421 19_22441102 -931.730438007305
389 19_27982612 19_22441102 -931.724231594938
390 19_28008491 19_22441102 -931.656465649899
391 19_28029718 19_22441102 -931.587283879076
392 19_28037254 19_22441102 -931.544244638827
393 19_28040225 19_22441102 -931.503921343902
394 19_28043197 19_22441102 -931.464312061483
395 19_28046169 19_22441102 -931.394029398017
396 19_28049140 19_22441102 -931.318125773794
397 19_28052112 19_22441102 -931.258645077036
398 19_28055084 19_22441102 -931.197612295876
399 19_28058055 19_22441102 -931.147641639307
400 19_28061027 19_22441102 -931.156931464485
401 19_28063998 19_22441102 -931.170857778024
402 19_28066347 19_22441102 -931.19219952087
403 19_28066583 19_22441102 -931.211423570413
404 19_28066818 19_22441102 -931.228425126415
405 19_28072860 19_22441102 -931.243117365627
406 19_28081013 19_22441102 -931.255434077748
407 19_28089166 19_22441102 -931.265355428174
408 19_28102914 19_22441102 -931.281496256378
409 19_28174689 19_22441102 -931.258673695821
410 19_28190324 19_22441102 -931.270247489042
411 19_28205958 19_22441102 -931.286109279875
412 19_28276718 19_22441102 -931.317065798757
413 19_28433340 19_22441102 -930.19438278742
414 19_28433429 19_22441102 -930.202785937136
415 19_28433519 19_22441102 -930.21123742007
416 19_28433608 19_22441102 -930.219734705065
