marker1 marker2 loglik
1 19_18147123 19_40400303 -888.557222984505
2 19_18147270 19_40400303 -888.522475639339
3 19_18147416 19_40400303 -888.489919031171
4 19_18170066 19_40400303 -888.459956210213
5 19_18210494 19_40400303 -888.445067910242
6 19_18211151 19_40400303 -888.431357080272
7 19_18211808 19_40400303 -888.418808838906
8 19_18224115 19_40400303 -888.32362028659
9 19_18226843 19_40400303 -888.183345519312
10 19_18229572 19_40400303 -888.013850539961
11 19_18232300 19_40400303 -887.810436069574
12 19_18235779 19_40400303 -887.584965376269
13 19_18244123 19_40400303 -887.537545137788
14 19_18252467 19_40400303 -887.502127315191
15 19_18275473 19_40400303 -886.861324894863
16 19_18288997 19_40400303 -886.734423120927
17 19_18302521 19_40400303 -886.766576614934
18 19_18316045 19_40400303 -886.800205917187
19 19_18333753 19_40400303 -886.840928329263
20 19_18357444 19_40400303 -886.912837108564
21 19_18363542 19_40400303 -886.999438846171
22 19_18369640 19_40400303 -887.079178961146
23 19_18375737 19_40400303 -887.020422023471
24 19_18381835 19_40400303 -886.984951089785
25 19_18387932 19_40400303 -886.997852960546
26 19_18660511 19_40400303 -887.014460109802
27 19_18668463 19_40400303 -887.08031333731
28 19_18676416 19_40400303 -887.15653908025
29 19_18975648 19_40400303 -887.265250698457
30 19_19274879 19_40400303 -887.366769035179
31 19_19305304 19_40400303 -887.538281038069
32 19_19335729 19_40400303 -887.607121499302
33 19_19461226 19_40400303 -887.587525711727
34 19_19464083 19_40400303 -887.570195432809
35 19_19466941 19_40400303 -887.555128679721
36 19_19537824 19_40400303 -887.542416320321
37 19_19548156 19_40400303 -887.532137937286
38 19_19558489 19_40400303 -887.524358130143
39 19_19870145 19_40400303 -887.518231379669
40 19_19874630 19_40400303 -887.503376325423
41 19_19879115 19_40400303 -887.4881041899
42 19_20125475 19_40400303 -887.485520423823
43 19_20137919 19_40400303 -887.481021148938
44 19_20150362 19_40400303 -887.470806146218
45 19_20302600 19_40400303 -887.436293605569
46 19_20303683 19_40400303 -887.394119036182
47 19_20304765 19_40400303 -887.344327362641
48 19_20626923 19_40400303 -887.432047710042
49 19_20633442 19_40400303 -887.576865822782
50 19_20639961 19_40400303 -887.743342125279
51 19_20756178 19_40400303 -888.065619696291
52 19_20775432 19_40400303 -888.408972170163
53 19_20794687 19_40400303 -888.605199006892
54 19_20796932 19_40400303 -888.784841722364
55 19_20798905 19_40400303 -888.942587980773
56 19_20801032 19_40400303 -889.073699899093
57 19_20803231 19_40400303 -889.174410979804
58 19_20805430 19_40400303 -889.242244721777
59 19_20807629 19_40400303 -889.276202098461
60 19_20902553 19_40400303 -889.534577393336
61 19_20998510 19_40400303 -889.627839075323
62 19_21094467 19_40400303 -889.541605385604
63 19_21182134 19_40400303 -889.446007357485
64 19_21270329 19_40400303 -889.470497405663
65 19_21326896 19_40400303 -889.467252301782
66 19_21332327 19_40400303 -889.506085941227
67 19_21336729 19_40400303 -889.544559591915
68 19_21341131 19_40400303 -889.582280220326
69 19_21345533 19_40400303 -889.61886472223
70 19_21349935 19_40400303 -889.653953301331
71 19_21356079 19_40400303 -889.680696870273
72 19_21515834 19_40400303 -889.861013984456
73 19_21518274 19_40400303 -890.041852749585
74 19_21520713 19_40400303 -890.170219265074
75 19_21523152 19_40400303 -890.174194058536
76 19_21533417 19_40400303 -890.17828192072
77 19_21545048 19_40400303 -890.180405570278
78 19_21727395 19_40400303 -890.194393598088
79 19_21740049 19_40400303 -890.206548220615
80 19_21752704 19_40400303 -890.211956969304
81 19_21835817 19_40400303 -890.197153757725
82 19_21840919 19_40400303 -890.099767395299
83 19_21846022 19_40400303 -890.097976710277
84 19_21936950 19_40400303 -890.07841160539
85 19_21970456 19_40400303 -890.022822439215
86 19_22003963 19_40400303 -889.96502634766
87 19_22156073 19_40400303 -889.936566460751
88 19_22172322 19_40400303 -889.929876183091
89 19_22187306 19_40400303 -889.926106307126
90 19_22191696 19_40400303 -889.925369246342
91 19_22195207 19_40400303 -889.92338852391
92 19_22198718 19_40400303 -889.930516316368
93 19_22202229 19_40400303 -889.938281688449
94 19_22205740 19_40400303 -889.94188624851
95 19_22209250 19_40400303 -889.941170281367
