marker1 marker2 loglik
1 19_18147123 19_37793257 -871.449911754751
2 19_18147270 19_37793257 -871.488131667958
3 19_18147416 19_37793257 -871.538664358488
4 19_18170066 19_37793257 -871.6009842836
5 19_18210494 19_37793257 -871.611909252838
6 19_18211151 19_37793257 -871.621989389385
7 19_18211808 19_37793257 -871.632404516764
8 19_18224115 19_37793257 -871.639078169902
9 19_18226843 19_37793257 -871.633691473114
10 19_18229572 19_37793257 -871.583721073497
11 19_18232300 19_37793257 -871.575063669759
12 19_18235779 19_37793257 -871.609248453579
13 19_18244123 19_37793257 -871.568303732668
14 19_18252467 19_37793257 -871.524136858966
15 19_18275473 19_37793257 -870.829207658085
16 19_18288997 19_37793257 -870.857389691785
17 19_18302521 19_37793257 -870.988037850642
18 19_18316045 19_37793257 -871.130623060472
19 19_18333753 19_37793257 -871.270713096708
20 19_18357444 19_37793257 -871.319790859848
21 19_18363542 19_37793257 -871.375984825137
22 19_18369640 19_37793257 -871.430886926451
23 19_18375737 19_37793257 -871.176732211078
24 19_18381835 19_37793257 -870.701930716641
25 19_18387932 19_37793257 -870.165978699563
26 19_18660511 19_37793257 -870.497706230587
27 19_18668463 19_37793257 -870.954561133884
28 19_18676416 19_37793257 -870.998434962841
29 19_18975648 19_37793257 -870.897911252406
30 19_19274879 19_37793257 -870.842433562377
31 19_19305304 19_37793257 -870.86816150179
32 19_19335729 19_37793257 -870.828148704837
33 19_19461226 19_37793257 -870.686071705697
34 19_19464083 19_37793257 -870.54448883791
35 19_19466941 19_37793257 -870.406800981496
36 19_19537824 19_37793257 -870.273847776022
37 19_19548156 19_37793257 -870.146374660032
38 19_19558489 19_37793257 -870.02501464267
39 19_19870145 19_37793257 -869.774991918591
40 19_19874630 19_37793257 -869.707589722433
41 19_19879115 19_37793257 -869.636954765902
42 19_20125475 19_37793257 -869.710735033812
43 19_20137919 19_37793257 -869.819168875571
44 19_20150362 19_37793257 -869.924289870622
45 19_20302600 19_37793257 -870.123154891598
46 19_20303683 19_37793257 -870.354882845428
47 19_20304765 19_37793257 -870.596380499875
48 19_20626923 19_37793257 -871.085018107231
49 19_20633442 19_37793257 -871.314907527037
50 19_20639961 19_37793257 -871.36633482537
51 19_20756178 19_37793257 -871.362533539005
52 19_20775432 19_37793257 -871.3316322419
53 19_20794687 19_37793257 -871.255913026863
54 19_20796932 19_37793257 -871.200104328102
55 19_20798905 19_37793257 -871.166565899351
56 19_20801032 19_37793257 -871.15705653045
57 19_20803231 19_37793257 -871.172584081805
58 19_20805430 19_37793257 -871.2133077372
59 19_20807629 19_37793257 -871.278520525344
60 19_20902553 19_37793257 -869.139700216672
61 19_20998510 19_37793257 -869.017789433345
62 19_21094467 19_37793257 -868.710670679847
63 19_21182134 19_37793257 -868.467907027838
64 19_21270329 19_37793257 -868.403684369105
65 19_21326896 19_37793257 -868.475158982919
66 19_21332327 19_37793257 -868.453835991041
67 19_21336729 19_37793257 -868.43169627702
68 19_21341131 19_37793257 -868.409086629632
69 19_21345533 19_37793257 -868.386370742678
70 19_21349935 19_37793257 -868.363915159389
71 19_21356079 19_37793257 -868.291510809889
72 19_21515834 19_37793257 -869.3787407099
73 19_21518274 19_37793257 -870.503423979976
74 19_21520713 19_37793257 -871.304539182631
75 19_21523152 19_37793257 -871.310194285693
76 19_21533417 19_37793257 -871.316120054226
77 19_21545048 19_37793257 -871.321129738245
78 19_21727395 19_37793257 -871.393491612374
79 19_21740049 19_37793257 -871.509730384648
80 19_21752704 19_37793257 -871.634878430539
81 19_21835817 19_37793257 -872.081054448919
82 19_21840919 19_37793257 -871.94069930383
83 19_21846022 19_37793257 -871.948193946957
84 19_21936950 19_37793257 -872.094973219285
85 19_21970456 19_37793257 -872.454694754731
86 19_22003963 19_37793257 -872.824766106495
87 19_22156073 19_37793257 -872.996814086584
88 19_22172322 19_37793257 -873.041681489455
89 19_22187306 19_37793257 -873.093362368304
90 19_22191696 19_37793257 -873.154997887579
91 19_22195207 19_37793257 -873.217420694942
92 19_22198718 19_37793257 -873.250872236921
93 19_22202229 19_37793257 -873.272815826754
94 19_22205740 19_37793257 -873.295207985566
95 19_22209250 19_37793257 -873.317966491069
96 19_22212761 19_37793257 -873.341004945192
97 19_22216272 19_37793257 -873.364232868209
98 19_22219783 19_37793257 -873.387558490187
99 19_22223294 19_37793257 -873.41088874331
100 19_22226805 19_37793257 -873.434131404016
101 19_22230316 19_37793257 -873.45209989566
102 19_22233827 19_37793257 -873.444873955088
103 19_22237338 19_37793257 -873.536354499443
104 19_22240848 19_37793257 -872.306856273097
105 19_22244457 19_37793257 -872.558331332677
106 19_22264004 19_37793257 -872.669371853146
107 19_22288023 19_37793257 -872.64481534545
108 19_22294213 19_37793257 -872.620673202442
109 19_22298836 19_37793257 -872.594312866906
110 19_22303459 19_37793257 -872.567323660162
111 19_22333838 19_37793257 -872.540136619895
112 19_22382301 19_37793257 -872.51280654382
113 19_22413259 19_37793257 -872.485243077746
114 19_22419242 19_37793257 -872.457441208129
115 19_22425226 19_37793257 -872.429465589369
116 19_22431209 19_37793257 -872.400950815161
117 19_22435586 19_37793257 -872.372559741424
118 19_22436965 19_37793257 -872.344374738788
119 19_22438344 19_37793257 -872.316257082833
120 19_22439723 19_37793257 -872.288246978444
121 19_22441102 19_37793257 -872.260380203789
122 19_22442482 19_37793257 -872.232689385264
123 19_22443861 19_37793257 -872.2052035032
124 19_22445240 19_37793257 -872.177948166885
125 19_22446619 19_37793257 -872.160934262852
126 19_22447998 19_37793257 -872.157300048463
127 19_22449377 19_37793257 -872.159280207533
128 19_22450756 19_37793257 -872.161313925895
129 19_22452135 19_37793257 -872.163357115959
130 19_22453515 19_37793257 -872.165469768394
131 19_22454894 19_37793257 -872.167651068649
132 19_22456273 19_37793257 -872.169899420757
133 19_22507525 19_37793257 -872.172282795022
134 19_22560818 19_37793257 -872.176313854327
135 19_22567436 19_37793257 -872.182976035713
136 19_22570782 19_37793257 -872.19046651902
137 19_22574128 19_37793257 -872.198615238744
138 19_22577474 19_37793257 -872.207271718201
139 19_22580820 19_37793257 -872.214038653382
