marker1 marker2 loglik
1 19_18147123 19_34068636 -811.938952484381
2 19_18147270 19_34068636 -811.939173423908
3 19_18147416 19_34068636 -811.942698242844
4 19_18170066 19_34068636 -811.949070381582
5 19_18210494 19_34068636 -811.942885430154
6 19_18211151 19_34068636 -811.939857583217
7 19_18211808 19_34068636 -811.940340420814
8 19_18224115 19_34068636 -812.16387985272
9 19_18226843 19_34068636 -812.406923349875
10 19_18229572 19_34068636 -812.602845441397
11 19_18232300 19_34068636 -812.788220672415
12 19_18235779 19_34068636 -812.959118631497
13 19_18244123 19_34068636 -812.982071765558
14 19_18252467 19_34068636 -813.000091863314
15 19_18275473 19_34068636 -813.215172906628
16 19_18288997 19_34068636 -813.114354709581
17 19_18302521 19_34068636 -813.096248997738
18 19_18316045 19_34068636 -813.065333182861
19 19_18333753 19_34068636 -812.991828822054
20 19_18357444 19_34068636 -812.951204350106
21 19_18363542 19_34068636 -812.915864385244
22 19_18369640 19_34068636 -812.876828234857
23 19_18375737 19_34068636 -812.745081789172
24 19_18381835 19_34068636 -812.685405985454
25 19_18387932 19_34068636 -812.680380744055
26 19_18660511 19_34068636 -812.960954555037
27 19_18668463 19_34068636 -813.389602055041
28 19_18676416 19_34068636 -812.876707843699
29 19_18975648 19_34068636 -812.150084201596
30 19_19274879 19_34068636 -812.096019935106
31 19_19305304 19_34068636 -812.011636625019
32 19_19335729 19_34068636 -812.007151677104
33 19_19461226 19_34068636 -812.086616514079
34 19_19464083 19_34068636 -812.173758378662
35 19_19466941 19_34068636 -812.265385280401
36 19_19537824 19_34068636 -812.361036394589
37 19_19548156 19_34068636 -812.46020589378
38 19_19558489 19_34068636 -812.562350128483
39 19_19870145 19_34068636 -812.859595205163
40 19_19874630 19_34068636 -812.857848332717
41 19_19879115 19_34068636 -812.858349774916
42 19_20125475 19_34068636 -812.902403454791
43 19_20137919 19_34068636 -812.951995587649
44 19_20150362 19_34068636 -812.995804511785
45 19_20302600 19_34068636 -813.006490426311
46 19_20303683 19_34068636 -813.0083381289
47 19_20304765 19_34068636 -812.988733405418
48 19_20626923 19_34068636 -812.915224519211
49 19_20633442 19_34068636 -812.875591913356
50 19_20639961 19_34068636 -812.900052494557
51 19_20756178 19_34068636 -813.089418598154
52 19_20775432 19_34068636 -813.353016142532
53 19_20794687 19_34068636 -813.610635706159
54 19_20796932 19_34068636 -813.866734138299
55 19_20798905 19_34068636 -814.114850172619
56 19_20801032 19_34068636 -814.348061758026
57 19_20803231 19_34068636 -814.55946140477
58 19_20805430 19_34068636 -814.742701047916
59 19_20807629 19_34068636 -814.892498375798
60 19_20902553 19_34068636 -814.768572102345
61 19_20998510 19_34068636 -814.7906088253
62 19_21094467 19_34068636 -814.599993071786
63 19_21182134 19_34068636 -814.545835994844
64 19_21270329 19_34068636 -814.532297332207
65 19_21326896 19_34068636 -814.530701653074
66 19_21332327 19_34068636 -814.527994076696
67 19_21336729 19_34068636 -814.527391728388
68 19_21341131 19_34068636 -814.528819740389
69 19_21345533 19_34068636 -814.532180205749
70 19_21349935 19_34068636 -814.537357157655
71 19_21356079 19_34068636 -814.438779663359
72 19_21515834 19_34068636 -814.354582023316
73 19_21518274 19_34068636 -814.30736565669
74 19_21520713 19_34068636 -814.260299800922
75 19_21523152 19_34068636 -814.223753946743
76 19_21533417 19_34068636 -814.187974110452
77 19_21545048 19_34068636 -814.177124232856
78 19_21727395 19_34068636 -814.202029719647
79 19_21740049 19_34068636 -814.243731574128
80 19_21752704 19_34068636 -814.29793158881
81 19_21835817 19_34068636 -814.434790203234
82 19_21840919 19_34068636 -814.458476751937
83 19_21846022 19_34068636 -814.489207661196
84 19_21936950 19_34068636 -814.512411678063
85 19_21970456 19_34068636 -814.52730672792
86 19_22003963 19_34068636 -814.543486403677
87 19_22156073 19_34068636 -814.553337979362
