marker1 marker2 loglik
1 19_18147123 19_25246239 -842.683187905527
2 19_18147270 19_25246239 -842.767256249255
3 19_18147416 19_25246239 -842.84545155769
4 19_18170066 19_25246239 -842.916753993758
5 19_18210494 19_25246239 -842.925628243627
6 19_18211151 19_25246239 -842.931985385368
7 19_18211808 19_25246239 -842.937233089624
8 19_18224115 19_25246239 -842.909744417429
9 19_18226843 19_25246239 -842.881315594703
10 19_18229572 19_25246239 -842.85896354046
11 19_18232300 19_25246239 -842.840503345832
12 19_18235779 19_25246239 -842.826724596795
13 19_18244123 19_25246239 -842.847331607386
14 19_18252467 19_25246239 -842.868392373008
15 19_18275473 19_25246239 -842.758025476504
16 19_18288997 19_25246239 -842.715418609066
17 19_18302521 19_25246239 -842.71763705446
18 19_18316045 19_25246239 -842.70646895995
19 19_18333753 19_25246239 -842.65734411372
20 19_18357444 19_25246239 -842.621997986968
21 19_18363542 19_25246239 -842.590044346678
22 19_18369640 19_25246239 -842.554856181389
23 19_18375737 19_25246239 -842.935536205492
24 19_18381835 19_25246239 -843.053036857724
25 19_18387932 19_25246239 -842.985351632225
26 19_18660511 19_25246239 -842.915120670001
27 19_18668463 19_25246239 -842.88055595389
28 19_18676416 19_25246239 -843.357605387289
29 19_18975648 19_25246239 -843.390473294315
30 19_19274879 19_25246239 -843.375385376424
31 19_19305304 19_25246239 -843.335553838884
32 19_19335729 19_25246239 -843.297690516596
33 19_19461226 19_25246239 -843.308987823464
34 19_19464083 19_25246239 -843.318833080577
35 19_19466941 19_25246239 -843.324279423445
36 19_19537824 19_25246239 -843.325209609687
37 19_19548156 19_25246239 -843.321544944617
38 19_19558489 19_25246239 -843.313249253279
39 19_19870145 19_25246239 -843.30222119953
40 19_19874630 19_25246239 -843.294524189748
41 19_19879115 19_25246239 -843.285216086117
42 19_20125475 19_25246239 -843.25225045338
43 19_20137919 19_25246239 -843.213983867287
44 19_20150362 19_25246239 -843.176805087104
45 19_20302600 19_25246239 -843.163584246128
46 19_20303683 19_25246239 -843.147718759349
47 19_20304765 19_25246239 -843.134488288084
48 19_20626923 19_25246239 -843.168591383099
49 19_20633442 19_25246239 -843.176818823457
50 19_20639961 19_25246239 -843.171789603256
51 19_20756178 19_25246239 -843.161830420136
52 19_20775432 19_25246239 -843.142308196525
53 19_20794687 19_25246239 -843.096560471447
54 19_20796932 19_25246239 -843.042594369202
55 19_20798905 19_25246239 -842.980830614387
56 19_20801032 19_25246239 -842.911855854711
57 19_20803231 19_25246239 -842.83640052546
58 19_20805430 19_25246239 -842.7553168365
59 19_20807629 19_25246239 -842.669534190696
60 19_20902553 19_25246239 -842.995918561785
61 19_20998510 19_25246239 -842.918230578548
62 19_21094467 19_25246239 -842.589947840928
63 19_21182134 19_25246239 -842.508338802938
64 19_21270329 19_25246239 -842.495443964311
65 19_21326896 19_25246239 -842.515131138072
66 19_21332327 19_25246239 -842.489741638217
67 19_21336729 19_25246239 -842.461932356943
68 19_21341131 19_25246239 -842.432130582933
69 19_21345533 19_25246239 -842.40078146764
70 19_21349935 19_25246239 -842.368329965506
71 19_21356079 19_25246239 -842.320633336041
72 19_21515834 19_25246239 -842.31075199357
73 19_21518274 19_25246239 -842.313187525725
74 19_21520713 19_25246239 -842.328697086222
75 19_21523152 19_25246239 -842.34685165055
76 19_21533417 19_25246239 -842.368853002434
77 19_21545048 19_25246239 -842.394685169315
78 19_21727395 19_25246239 -842.391444795256
79 19_21740049 19_25246239 -842.372085645268
80 19_21752704 19_25246239 -842.354153841971
81 19_21835817 19_25246239 -842.473385427207
82 19_21840919 19_25246239 -842.566180558155
83 19_21846022 19_25246239 -842.618261679638
84 19_21936950 19_25246239 -842.57261228249
85 19_21970456 19_25246239 -842.45973874004
86 19_22003963 19_25246239 -842.340063058492
87 19_22156073 19_25246239 -842.297852840744
88 19_22172322 19_25246239 -842.311323695126
89 19_22187306 19_25246239 -842.311649554567
90 19_22191696 19_25246239 -842.296040563126
91 19_22195207 19_25246239 -842.280009542573
92 19_22198718 19_25246239 -842.26267320534
93 19_22202229 19_25246239 -842.244355539348
94 19_22205740 19_25246239 -842.22542100667
95 19_22209250 19_25246239 -842.205911864697
96 19_22212761 19_25246239 -842.185875559756
97 19_22216272 19_25246239 -842.165363273692
98 19_22219783 19_25246239 -842.144430202336
99 19_22223294 19_25246239 -842.123134411029
100 19_22226805 19_25246239 -842.10153651155
101 19_22230316 19_25246239 -842.089230614614
102 19_22233827 19_25246239 -842.122540662065
103 19_22237338 19_25246239 -842.129696416757
104 19_22240848 19_25246239 -842.047204308008
105 19_22244457 19_25246239 -842.188924235558
106 19_22264004 19_25246239 -842.245726650022
107 19_22288023 19_25246239 -842.237938560487
108 19_22294213 19_25246239 -842.233161103654
109 19_22298836 19_25246239 -842.239680351509
110 19_22303459 19_25246239 -842.248508511193
111 19_22333838 19_25246239 -842.257721210539
112 19_22382301 19_25246239 -842.267004929015
113 19_22413259 19_25246239 -842.276446011947
114 19_22419242 19_25246239 -842.286046436255
115 19_22425226 19_25246239 -842.295807468661
116 19_22431209 19_25246239 -842.305347271313
117 19_22435586 19_25246239 -842.314577225107
118 19_22436965 19_25246239 -842.323295262919
119 19_22438344 19_25246239 -842.331873006272
120 19_22439723 19_25246239 -842.340231222929
121 19_22441102 19_25246239 -842.348296235802
122 19_22442482 19_25246239 -842.35600125737
