marker1 marker2 loglik
1 19_18147123 19_36149612 -918.495430904431
2 19_18147270 19_36149612 -918.449607216454
3 19_18147416 19_36149612 -918.410020844122
4 19_18170066 19_36149612 -918.376695022782
5 19_18210494 19_36149612 -918.324627228373
6 19_18211151 19_36149612 -918.270357137103
7 19_18211808 19_36149612 -918.2146166918
8 19_18224115 19_36149612 -918.028061182127
9 19_18226843 19_36149612 -917.835454462532
10 19_18229572 19_36149612 -917.693399156933
11 19_18232300 19_36149612 -917.603421428052
12 19_18235779 19_36149612 -917.567363070209
13 19_18244123 19_36149612 -917.472389930521
14 19_18252467 19_36149612 -917.370995950447
15 19_18275473 19_36149612 -916.708976936168
16 19_18288997 19_36149612 -916.546635799908
17 19_18302521 19_36149612 -916.691603942009
18 19_18316045 19_36149612 -916.833793896111
19 19_18333753 19_36149612 -916.965942888132
20 19_18357444 19_36149612 -916.978333017624
21 19_18363542 19_36149612 -916.972734348425
22 19_18369640 19_36149612 -916.963671581678
23 19_18375737 19_36149612 -915.323861015678
24 19_18381835 19_36149612 -913.792120650651
25 19_18387932 19_36149612 -912.418072274812
26 19_18660511 19_36149612 -912.684276698465
27 19_18668463 19_36149612 -913.388223454664
28 19_18676416 19_36149612 -915.300183738082
29 19_18975648 19_36149612 -914.991852507848
30 19_19274879 19_36149612 -914.932091787946
31 19_19305304 19_36149612 -915.314372418744
32 19_19335729 19_36149612 -915.729270702227
33 19_19461226 19_36149612 -915.760300561726
34 19_19464083 19_36149612 -915.787695199148
35 19_19466941 19_36149612 -915.822269031028
36 19_19537824 19_36149612 -915.863641089562
37 19_19548156 19_36149612 -915.911306600014
38 19_19558489 19_36149612 -915.964654483238
39 19_19870145 19_36149612 -916.044501450345
40 19_19874630 19_36149612 -916.037292618653
41 19_19879115 19_36149612 -916.034597803022
42 19_20125475 19_36149612 -915.952990318341
43 19_20137919 19_36149612 -915.858439559
44 19_20150362 19_36149612 -915.769448494574
45 19_20302600 19_36149612 -915.785787236188
46 19_20303683 19_36149612 -915.831599054162
47 19_20304765 19_36149612 -915.890984123203
48 19_20626923 19_36149612 -915.943342158649
49 19_20633442 19_36149612 -916.011441349679
50 19_20639961 19_36149612 -916.014954385484
51 19_20756178 19_36149612 -915.794903636127
52 19_20775432 19_36149612 -915.477193657491
53 19_20794687 19_36149612 -914.961252820076
54 19_20796932 19_36149612 -914.449774169129
55 19_20798905 19_36149612 -913.952375083775
56 19_20801032 19_36149612 -913.47842526755
57 19_20803231 19_36149612 -913.036492059294
58 19_20805430 19_36149612 -912.633851902762
59 19_20807629 19_36149612 -912.276141003033
60 19_20902553 19_36149612 -912.312204368025
61 19_20998510 19_36149612 -912.275653520897
62 19_21094467 19_36149612 -912.102192573634
63 19_21182134 19_36149612 -911.78140951203
64 19_21270329 19_36149612 -911.672210373289
65 19_21326896 19_36149612 -911.561101497085
66 19_21332327 19_36149612 -911.461120672497
67 19_21336729 19_36149612 -911.366332740156
68 19_21341131 19_36149612 -911.277447765339
69 19_21345533 19_36149612 -911.195035545053
70 19_21349935 19_36149612 -911.119517985992
71 19_21356079 19_36149612 -911.177391744881
72 19_21515834 19_36149612 -911.289255782984
73 19_21518274 19_36149612 -911.294655375211
74 19_21520713 19_36149612 -911.301827701566
75 19_21523152 19_36149612 -911.416644430246
76 19_21533417 19_36149612 -911.544124361814
77 19_21545048 19_36149612 -911.646785058025
78 19_21727395 19_36149612 -911.893614276548
79 19_21740049 19_36149612 -912.242618275134
80 19_21752704 19_36149612 -912.59561977473
81 19_21835817 19_36149612 -912.880052337525
82 19_21840919 19_36149612 -912.919593433261
83 19_21846022 19_36149612 -913.060115414919
84 19_21936950 19_36149612 -913.205846435099
85 19_21970456 19_36149612 -913.242296307529
86 19_22003963 19_36149612 -913.278216846571
87 19_22156073 19_36149612 -913.268442670028
88 19_22172322 19_36149612 -913.217851522772
89 19_22187306 19_36149612 -913.194787941511
90 19_22191696 19_36149612 -913.205480200227
91 19_22195207 19_36149612 -913.219230035273
92 19_22198718 19_36149612 -913.235998569178
93 19_22202229 19_36149612 -913.255466542151
94 19_22205740 19_36149612 -913.277428863846
95 19_22209250 19_36149612 -913.301724148149
96 19_22212761 19_36149612 -913.32818819918
97 19_22216272 19_36149612 -913.356651919616
98 19_22219783 19_36149612 -913.386948454559
99 19_22223294 19_36149612 -913.418918874207
100 19_22226805 19_36149612 -913.452410521513
101 19_22230316 19_36149612 -913.484916245537
102 19_22233827 19_36149612 -913.507727190002
103 19_22237338 19_36149612 -913.792805960744
104 19_22240848 19_36149612 -912.243845160785
105 19_22244457 19_36149612 -912.537735511949
106 19_22264004 19_36149612 -912.700883330762
107 19_22288023 19_36149612 -912.704634389737
108 19_22294213 19_36149612 -912.700741169373
109 19_22298836 19_36149612 -912.753359701532
110 19_22303459 19_36149612 -912.817607932992
111 19_22333838 19_36149612 -912.884284588418
112 19_22382301 19_36149612 -912.952750381149
113 19_22413259 19_36149612 -913.022947511663
114 19_22419242 19_36149612 -913.094632433626
115 19_22425226 19_36149612 -913.167441349269
116 19_22431209 19_36149612 -913.240489302593
117 19_22435586 19_36149612 -913.313788458867
118 19_22436965 19_36149612 -913.386819219141
119 19_22438344 19_36149612 -913.459248438149
