marker1 marker2 loglik
1 19_18147123 19_23873382 -973.878270237899
2 19_18147270 19_23873382 -973.868636689473
3 19_18147416 19_23873382 -973.859110311346
4 19_18170066 19_23873382 -973.849685143336
5 19_18210494 19_23873382 -973.81865326464
6 19_18211151 19_23873382 -973.787292381325
7 19_18211808 19_23873382 -973.756724149692
8 19_18224115 19_23873382 -973.740538743223
9 19_18226843 19_23873382 -973.719765239506
10 19_18229572 19_23873382 -973.684330362848
11 19_18232300 19_23873382 -973.645235617069
12 19_18235779 19_23873382 -973.602970031118
13 19_18244123 19_23873382 -973.348826685887
14 19_18252467 19_23873382 -973.084237793874
15 19_18275473 19_23873382 -972.644264685203
16 19_18288997 19_23873382 -972.531639102717
17 19_18302521 19_23873382 -972.601051545044
18 19_18316045 19_23873382 -972.690068240748
19 19_18333753 19_23873382 -972.80104622775
20 19_18357444 19_23873382 -972.820042139852
21 19_18363542 19_23873382 -972.82962738407
22 19_18369640 19_23873382 -972.839584268579
23 19_18375737 19_23873382 -972.758058425732
24 19_18381835 19_23873382 -972.670833817121
25 19_18387932 19_23873382 -972.593179134213
26 19_18660511 19_23873382 -972.462291068033
27 19_18668463 19_23873382 -972.368120599438
28 19_18676416 19_23873382 -972.488601486557
29 19_18975648 19_23873382 -972.595764427806
30 19_19274879 19_23873382 -972.634082309944
31 19_19305304 19_23873382 -972.58215646374
32 19_19335729 19_23873382 -972.563470537963
33 19_19461226 19_23873382 -972.592364746836
34 19_19464083 19_23873382 -972.62155697365
35 19_19466941 19_23873382 -972.65195721738
36 19_19537824 19_23873382 -972.683540098814
37 19_19548156 19_23873382 -972.716257131745
38 19_19558489 19_23873382 -972.750048135306
39 19_19870145 19_23873382 -972.845543501387
40 19_19874630 19_23873382 -972.900294419356
41 19_19879115 19_23873382 -972.95269061251
42 19_20125475 19_23873382 -972.858697769832
43 19_20137919 19_23873382 -972.745440954417
44 19_20150362 19_23873382 -972.651815254518
45 19_20302600 19_23873382 -972.569199283587
46 19_20303683 19_23873382 -972.458160190779
47 19_20304765 19_23873382 -972.284303833329
48 19_20626923 19_23873382 -972.137441685693
49 19_20633442 19_23873382 -972.065925876969
50 19_20639961 19_23873382 -972.030768290117
51 19_20756178 19_23873382 -971.93678069604
52 19_20775432 19_23873382 -971.826510374579
53 19_20794687 19_23873382 -971.819482097311
54 19_20796932 19_23873382 -971.817577316595
55 19_20798905 19_23873382 -971.820343917089
56 19_20801032 19_23873382 -971.827116984542
57 19_20803231 19_23873382 -971.837103118063
58 19_20805430 19_23873382 -971.849478073117
59 19_20807629 19_23873382 -971.863477522745
60 19_20902553 19_23873382 -972.140809555696
61 19_20998510 19_23873382 -972.050437278013
62 19_21094467 19_23873382 -971.723897866399
63 19_21182134 19_23873382 -971.668166705483
64 19_21270329 19_23873382 -971.629251533743
65 19_21326896 19_23873382 -971.605436167724
66 19_21332327 19_23873382 -971.627662046421
67 19_21336729 19_23873382 -971.649335234684
68 19_21341131 19_23873382 -971.670329479589
69 19_21345533 19_23873382 -971.690532666239
70 19_21349935 19_23873382 -971.709848920359
71 19_21356079 19_23873382 -971.673970420938
72 19_21515834 19_23873382 -971.546377098389
73 19_21518274 19_23873382 -971.495330960672
74 19_21520713 19_23873382 -971.638216794724
75 19_21523152 19_23873382 -971.850572718642
76 19_21533417 19_23873382 -972.101454608086
77 19_21545048 19_23873382 -972.376419054417
78 19_21727395 19_23873382 -972.550588395171
79 19_21740049 19_23873382 -972.652751643703
80 19_21752704 19_23873382 -972.733629204393
81 19_21835817 19_23873382 -972.436583629723
82 19_21840919 19_23873382 -972.129541404114
83 19_21846022 19_23873382 -972.085268383502
84 19_21936950 19_23873382 -972.045031519709
85 19_21970456 19_23873382 -972.046410477139
86 19_22003963 19_23873382 -972.052926653245
87 19_22156073 19_23873382 -972.065163510819
88 19_22172322 19_23873382 -972.074990084242
89 19_22187306 19_23873382 -972.081587718999
90 19_22191696 19_23873382 -972.088766410756
91 19_22195207 19_23873382 -972.102471968753
92 19_22198718 19_23873382 -972.141657923875
93 19_22202229 19_23873382 -972.195042858964
94 19_22205740 19_23873382 -972.254607556914
95 19_22209250 19_23873382 -972.319920815637
96 19_22212761 19_23873382 -972.39046858921
97 19_22216272 19_23873382 -972.465666781005
98 19_22219783 19_23873382 -972.544872701127
99 19_22223294 19_23873382 -972.6274014608
100 19_22226805 19_23873382 -972.712543396542
101 19_22230316 19_23873382 -972.780820631281
102 19_22233827 19_23873382 -972.757682725779
103 19_22237338 19_23873382 -972.824650117932
104 19_22240848 19_23873382 -973.681823553939
105 19_22244457 19_23873382 -973.70724341151
106 19_22264004 19_23873382 -973.719727892805
107 19_22288023 19_23873382 -973.707835419071
108 19_22294213 19_23873382 -973.698049366657
109 19_22298836 19_23873382 -973.699434752158
110 19_22303459 19_23873382 -973.701946398983
111 19_22333838 19_23873382 -973.703764854315
112 19_22382301 19_23873382 -973.705081289864
113 19_22413259 19_23873382 -973.705714973544
114 19_22419242 19_23873382 -973.705638244332
115 19_22425226 19_23873382 -973.704646957414
116 19_22431209 19_23873382 -973.70317102809
117 19_22435586 19_23873382 -973.700771093736
118 19_22436965 19_23873382 -973.69745992666
119 19_22438344 19_23873382 -973.693103793706
120 19_22439723 19_23873382 -973.687739821423
121 19_22441102 19_23873382 -973.681422653559
122 19_22442482 19_23873382 -973.674221865585
123 19_22443861 19_23873382 -973.666220854744
124 19_22445240 19_23873382 -973.657512715861
125 19_22446619 19_23873382 -973.612515235077
126 19_22447998 19_23873382 -973.581186680584
127 19_22449377 19_23873382 -973.577177945105
128 19_22450756 19_23873382 -973.57318208621
129 19_22452135 19_23873382 -973.569273017243
130 19_22453515 19_23873382 -973.565338761106
131 19_22454894 19_23873382 -973.561380115098
132 19_22456273 19_23873382 -973.557398066258
133 19_22507525 19_23873382 -973.553542153483
134 19_22560818 19_23873382 -973.559472911356
135 19_22567436 19_23873382 -973.586463829856
136 19_22570782 19_23873382 -973.615214142109
137 19_22574128 19_23873382 -973.645674550079
138 19_22577474 19_23873382 -973.677771980188
139 19_22580820 19_23873382 -973.708753817833
140 19_22584166 19_23873382 -973.702145886485
141 19_22587512 19_23873382 -973.696331700251
142 19_22590858 19_23873382 -973.691320781095
143 19_22594203 19_23873382 -973.708171912706
144 19_22597549 19_23873382 -973.764727547627
145 19_22600895 19_23873382 -973.86456493059
146 19_22604768 19_23873382 -974.066859745735
147 19_22611929 19_23873382 -974.162196495931
148 19_22615951 19_23873382 -974.16274510231
149 19_22616579 19_23873382 -974.164124419623
150 19_22617111 19_23873382 -974.166248508719
151 19_22617643 19_23873382 -974.169253019738
152 19_22618175 19_23873382 -974.029183271511
153 19_22618707 19_23873382 -973.770171106527
154 19_22619240 19_23873382 -973.499255902472
155 19_22619772 19_23873382 -973.227472035076
156 19_22620304 19_23873382 -972.976257933088
157 19_22620537 19_23873382 -972.826650696091
158 19_22620655 19_23873382 -972.690831735388
159 19_22620774 19_23873382 -972.57032378655
160 19_22621212 19_23873382 -972.490295034223
161 19_22623056 19_23873382 -972.426163004149
162 19_22625940 19_23873382 -972.3741275339
163 19_22632448 19_23873382 -972.334397422414
164 19_22638956 19_23873382 -972.305132234088
165 19_22645464 19_23873382 -971.779776343174
166 19_22651972 19_23873382 -971.176180061994
167 19_22658480 19_23873382 -970.547818017198
168 19_22692039 19_23873382 -969.930669312068
169 19_22776340 19_23873382 -969.316129936168
170 19_22788765 19_23873382 -969.195180824287
171 19_22792288 19_23873382 -969.197486663578
172 19_22794125 19_23873382 -969.19978690749
173 19_22795963 19_23873382 -969.202081505117
174 19_22797800 19_23873382 -969.204369735067
175 19_22799638 19_23873382 -969.206651579539
176 19_22858304 19_23873382 -969.209631764651
177 19_22891650 19_23873382 -969.170610962967
178 19_22894267 19_23873382 -969.132278579136
179 19_22896884 19_23873382 -969.09488779067
180 19_22899501 19_23873382 -969.058809412689
181 19_22902118 19_23873382 -968.639664201653
182 19_22904734 19_23873382 -968.495981364573
183 19_22907351 19_23873382 -968.460943572192
184 19_22909968 19_23873382 -968.426826110022
185 19_22912585 19_23873382 -968.394605515999
186 19_23342789 19_23873382 -968.381632504678
187 19_23344991 19_23873382 -968.29290748307
188 19_23347193 19_23873382 -968.208477520616
189 19_23350338 19_23873382 -968.629951996043
190 19_23359294 19_23873382 -968.7676549222
191 19_23368249 19_23873382 -968.777984516695
192 19_23376634 19_23873382 -968.783287635057
193 19_23378430 19_23873382 -968.767597617985
194 19_23380227 19_23873382 -968.799548201023
195 19_23382024 19_23873382 -968.841743160551
196 19_23383821 19_23873382 -968.893615036525
197 19_23385618 19_23873382 -968.954256895067
198 19_23868659 19_23873382 -969.150991990405
199 19_23870233 19_23873382 -969.161320941793
200 19_23871808 19_23873382 -969.178747470433
201 19_23873382 19_23873382 -969.201497390781
202 19_23874956 19_23873382 -969.22735582415
203 19_23876530 19_23873382 -969.253916218322
204 19_23917687 19_23873382 -969.276760019043
205 19_23917752 19_23873382 -969.262401005025
206 19_23917817 19_23873382 -969.248439547736
207 19_23918175 19_23873382 -969.234951324611
208 19_23925367 19_23873382 -969.223070778473
209 19_23932559 19_23873382 -969.212028991913
210 19_23988954 19_23873382 -969.201481861344
211 19_23999542 19_23873382 -969.202564429126
212 19_24010131 19_23873382 -969.184665553459
213 19_24048529 19_23873382 -969.207752056689
214 19_24058490 19_23873382 -969.147360193542
215 19_24068452 19_23873382 -968.897706584507
216 19_24078414 19_23873382 -968.705489537613
217 19_24151901 19_23873382 -968.24983704764
218 19_24152632 19_23873382 -967.851817311866
219 19_24153364 19_23873382 -967.529901998457
220 19_24154095 19_23873382 -967.294109560788
221 19_24154826 19_23873382 -967.145601181724
222 19_24155557 19_23873382 -967.073148966672
223 19_24307454 19_23873382 -967.098853380593
