marker1 marker2 loglik
1 19_18147123 19_22623056 -976.681279953333
2 19_18147270 19_22623056 -976.649316289167
3 19_18147416 19_22623056 -976.618469754451
4 19_18170066 19_22623056 -976.588914265539
5 19_18210494 19_22623056 -976.641162767972
6 19_18211151 19_22623056 -976.700345487242
7 19_18211808 19_22623056 -976.763981361646
8 19_18224115 19_22623056 -976.820929048018
9 19_18226843 19_22623056 -976.891884446542
10 19_18229572 19_22623056 -977.020072545766
11 19_18232300 19_22623056 -977.128492829097
12 19_18235779 19_22623056 -977.218442786873
13 19_18244123 19_22623056 -977.293371258298
14 19_18252467 19_22623056 -977.369305711417
15 19_18275473 19_22623056 -977.452262378933
16 19_18288997 19_22623056 -977.587605560265
17 19_18302521 19_22623056 -977.633627269613
18 19_18316045 19_22623056 -977.662082369273
19 19_18333753 19_22623056 -977.649921676275
20 19_18357444 19_22623056 -977.69680820936
21 19_18363542 19_22623056 -977.763431522518
22 19_18369640 19_22623056 -977.827116451743
23 19_18375737 19_22623056 -977.813877249757
24 19_18381835 19_22623056 -977.811447688232
25 19_18387932 19_22623056 -977.839927507304
26 19_18660511 19_22623056 -977.740578262635
27 19_18668463 19_22623056 -977.60293444878
28 19_18676416 19_22623056 -977.446427897247
29 19_18975648 19_22623056 -977.826699770239
30 19_19274879 19_22623056 -977.832845277807
31 19_19305304 19_22623056 -977.821556601157
32 19_19335729 19_22623056 -977.80675815869
33 19_19461226 19_22623056 -977.78436551964
34 19_19464083 19_22623056 -977.755576839228
35 19_19466941 19_22623056 -977.724330454315
36 19_19537824 19_22623056 -977.690873277674
37 19_19548156 19_22623056 -977.655486920362
38 19_19558489 19_22623056 -977.618474621248
39 19_19870145 19_22623056 -977.205545668376
40 19_19874630 19_22623056 -977.208596210089
41 19_19879115 19_22623056 -977.211495250986
42 19_20125475 19_22623056 -977.221163070439
43 19_20137919 19_22623056 -977.237601935324
44 19_20150362 19_22623056 -977.258997859867
45 19_20302600 19_22623056 -977.243750020773
46 19_20303683 19_22623056 -977.2162942387
47 19_20304765 19_22623056 -977.190913030036
48 19_20626923 19_22623056 -977.014628924895
49 19_20633442 19_22623056 -976.937073817952
50 19_20639961 19_22623056 -976.921301944632
51 19_20756178 19_22623056 -976.7824984592
52 19_20775432 19_22623056 -976.607289969279
53 19_20794687 19_22623056 -976.490639474942
54 19_20796932 19_22623056 -976.371663407241
55 19_20798905 19_22623056 -976.25173928511
56 19_20801032 19_22623056 -976.132211255423
57 19_20803231 19_22623056 -976.014355098803
58 19_20805430 19_22623056 -975.899357466328
59 19_20807629 19_22623056 -975.788308246006
60 19_20902553 19_22623056 -974.881297557808
61 19_20998510 19_22623056 -974.615785604949
62 19_21094467 19_22623056 -974.485337558328
63 19_21182134 19_22623056 -974.430541716098
64 19_21270329 19_22623056 -974.404069792168
65 19_21326896 19_22623056 -974.415769308001
66 19_21332327 19_22623056 -974.357854062672
67 19_21336729 19_22623056 -974.302082459247
68 19_21341131 19_22623056 -974.248978653721
69 19_21345533 19_22623056 -974.198977425699
70 19_21349935 19_22623056 -974.152415471884
71 19_21356079 19_22623056 -973.970511005541
72 19_21515834 19_22623056 -973.805374102074
73 19_21518274 19_22623056 -973.67880272105
