marker1 marker2 loglik
1 19_18147123 19_34068636 -883.677924021895
2 19_18147270 19_34068636 -883.627996684488
3 19_18147416 19_34068636 -883.573449495878
4 19_18170066 19_34068636 -883.514199527731
5 19_18210494 19_34068636 -883.394785331982
6 19_18211151 19_34068636 -883.260764737895
7 19_18211808 19_34068636 -883.113638214239
8 19_18224115 19_34068636 -883.066716376446
9 19_18226843 19_34068636 -883.00268167853
10 19_18229572 19_34068636 -882.922871560625
11 19_18232300 19_34068636 -882.810876283167
12 19_18235779 19_34068636 -882.668805859869
13 19_18244123 19_34068636 -882.454190377559
14 19_18252467 19_34068636 -882.234073412657
15 19_18275473 19_34068636 -882.449955031833
16 19_18288997 19_34068636 -882.43754184641
17 19_18302521 19_34068636 -882.351100920027
18 19_18316045 19_34068636 -882.282853821021
19 19_18333753 19_34068636 -882.256704871635
20 19_18357444 19_34068636 -882.233246159821
21 19_18363542 19_34068636 -882.218017199999
22 19_18369640 19_34068636 -882.209088621028
23 19_18375737 19_34068636 -882.577394884822
24 19_18381835 19_34068636 -882.545151334042
25 19_18387932 19_34068636 -882.517601213786
26 19_18660511 19_34068636 -882.483734443377
27 19_18668463 19_34068636 -882.574586244532
28 19_18676416 19_34068636 -883.826512275288
29 19_18975648 19_34068636 -884.596563555144
30 19_19274879 19_34068636 -884.744914326898
31 19_19305304 19_34068636 -884.89651134288
32 19_19335729 19_34068636 -884.883493374495
33 19_19461226 19_34068636 -884.877187987903
34 19_19464083 19_34068636 -884.869431024245
35 19_19466941 19_34068636 -884.860449205161
36 19_19537824 19_34068636 -884.850250317566
37 19_19548156 19_34068636 -884.838875869402
38 19_19558489 19_34068636 -884.82640100049
39 19_19870145 19_34068636 -884.827687150539
40 19_19874630 19_34068636 -884.805076772332
41 19_19879115 19_34068636 -884.780604965025
42 19_20125475 19_34068636 -884.745723879136
43 19_20137919 19_34068636 -884.702832874609
44 19_20150362 19_34068636 -884.653641744142
45 19_20302600 19_34068636 -884.621571524619
46 19_20303683 19_34068636 -884.586547986637
47 19_20304765 19_34068636 -884.573619509231
48 19_20626923 19_34068636 -884.564594190341
49 19_20633442 19_34068636 -884.593522665272
50 19_20639961 19_34068636 -884.640731351257
51 19_20756178 19_34068636 -884.627427339018
52 19_20775432 19_34068636 -884.600507835255
