marker1 marker2 loglik
1 19_18147123 19_23873382 -920.909792279943
2 19_18147270 19_23873382 -920.977615151051
3 19_18147416 19_23873382 -921.045447117912
4 19_18170066 19_23873382 -921.11270834132
5 19_18210494 19_23873382 -921.115534961198
6 19_18211151 19_23873382 -921.112622578588
7 19_18211808 19_23873382 -921.106339991268
8 19_18224115 19_23873382 -921.080243050391
9 19_18226843 19_23873382 -921.044022867258
10 19_18229572 19_23873382 -921.027705258333
11 19_18232300 19_23873382 -921.060291789336
12 19_18235779 19_23873382 -921.143141722228
13 19_18244123 19_23873382 -921.081774477829
14 19_18252467 19_23873382 -921.026825731025
15 19_18275473 19_23873382 -920.346277713373
16 19_18288997 19_23873382 -920.328090636503
17 19_18302521 19_23873382 -920.268545635359
18 19_18316045 19_23873382 -920.16032867566
19 19_18333753 19_23873382 -919.962748452631
20 19_18357444 19_23873382 -919.853087011786
21 19_18363542 19_23873382 -919.787050274655
22 19_18369640 19_23873382 -919.758687602936
23 19_18375737 19_23873382 -919.159315921885
24 19_18381835 19_23873382 -918.800047442007
25 19_18387932 19_23873382 -918.450776373608
26 19_18660511 19_23873382 -918.233987927367
27 19_18668463 19_23873382 -918.13221913314
28 19_18676416 19_23873382 -917.123721629137
29 19_18975648 19_23873382 -918.06932506031
30 19_19274879 19_23873382 -918.308018382726
31 19_19305304 19_23873382 -919.182942704686
32 19_19335729 19_23873382 -919.469895324627
33 19_19461226 19_23873382 -919.500257004167
34 19_19464083 19_23873382 -919.558994865023
35 19_19466941 19_23873382 -919.630001902454
36 19_19537824 19_23873382 -919.712404048202
37 19_19548156 19_23873382 -919.805127500606
38 19_19558489 19_23873382 -919.906918251013
39 19_19870145 19_23873382 -919.921179991361
40 19_19874630 19_23873382 -919.863769881537
41 19_19879115 19_23873382 -919.802889641237
42 19_20125475 19_23873382 -919.786410551492
43 19_20137919 19_23873382 -919.783912717181
44 19_20150362 19_23873382 -919.783940664588
45 19_20302600 19_23873382 -919.719896449241
46 19_20303683 19_23873382 -919.658166465658
47 19_20304765 19_23873382 -919.672031799509
48 19_20626923 19_23873382 -919.489457485045
49 19_20633442 19_23873382 -919.243222406455
50 19_20639961 19_23873382 -919.004262180318
51 19_20756178 19_23873382 -918.610288114804
52 19_20775432 19_23873382 -918.195786611732
53 19_20794687 19_23873382 -917.663370628796
54 19_20796932 19_23873382 -917.163187480564
55 19_20798905 19_23873382 -916.707012742091
56 19_20801032 19_23873382 -916.304959721007
57 19_20803231 19_23873382 -915.964743444366
58 19_20805430 19_23873382 -915.691205950115
59 19_20807629 19_23873382 -915.486176209313
60 19_20902553 19_23873382 -914.336000474913
61 19_20998510 19_23873382 -914.341359387656
62 19_21094467 19_23873382 -912.934986411148
63 19_21182134 19_23873382 -912.550874530608
64 19_21270329 19_23873382 -912.542362161533
65 19_21326896 19_23873382 -912.617445023859
66 19_21332327 19_23873382 -912.550458620192
67 19_21336729 19_23873382 -912.481351360449
68 19_21341131 19_23873382 -912.410820881594
69 19_21345533 19_23873382 -912.339567962348
70 19_21349935 19_23873382 -912.268271951847
71 19_21356079 19_23873382 -911.633421183767
72 19_21515834 19_23873382 -911.452065575976
73 19_21518274 19_23873382 -911.519773257893
74 19_21520713 19_23873382 -911.524539165114
75 19_21523152 19_23873382 -911.455854513083
76 19_21533417 19_23873382 -911.396203571738
77 19_21545048 19_23873382 -911.34380356054
78 19_21727395 19_23873382 -911.351280917183
79 19_21740049 19_23873382 -911.399125624703
80 19_21752704 19_23873382 -911.443478612673
81 19_21835817 19_23873382 -911.023788227464
82 19_21840919 19_23873382 -910.949610680926
83 19_21846022 19_23873382 -910.943370354674
84 19_21936950 19_23873382 -910.858465199553
85 19_21970456 19_23873382 -910.565135774814
86 19_22003963 19_23873382 -910.324505107245
87 19_22156073 19_23873382 -910.239735028999
88 19_22172322 19_23873382 -910.208757826678
89 19_22187306 19_23873382 -910.137507629895
90 19_22191696 19_23873382 -910.019601243362
91 19_22195207 19_23873382 -909.90647907716
92 19_22198718 19_23873382 -909.795867380525
93 19_22202229 19_23873382 -909.690547108541
94 19_22205740 19_23873382 -909.592129393954
95 19_22209250 19_23873382 -909.500935932061
96 19_22212761 19_23873382 -909.417222416934
97 19_22216272 19_23873382 -909.341173721291
98 19_22219783 19_23873382 -909.272901427029
99 19_22223294 19_23873382 -909.21244592828
100 19_22226805 19_23873382 -909.159776754621
101 19_22230316 19_23873382 -909.083796236644
102 19_22233827 19_23873382 -908.865740146891
103 19_22237338 19_23873382 -908.646566389119
104 19_22240848 19_23873382 -908.317755621212
105 19_22244457 19_23873382 -908.095563717411
106 19_22264004 19_23873382 -907.990530867396
107 19_22288023 19_23873382 -907.964910250955
108 19_22294213 19_23873382 -907.936131576769
109 19_22298836 19_23873382 -907.780546612019
110 19_22303459 19_23873382 -907.597631064523
111 19_22333838 19_23873382 -907.407793043477
112 19_22382301 19_23873382 -907.212353373215
113 19_22413259 19_23873382 -907.011285257255
114 19_22419242 19_23873382 -906.805909860337
115 19_22425226 19_23873382 -906.596446251882
116 19_22431209 19_23873382 -906.383406759018
117 19_22435586 19_23873382 -906.168576424879
118 19_22436965 19_23873382 -905.95303554998
119 19_22438344 19_23873382 -905.737949506943
120 19_22439723 19_23873382 -905.524474946708
121 19_22441102 19_23873382 -905.313732984223
122 19_22442482 19_23873382 -905.106786489751
123 19_22443861 19_23873382 -904.904624062461
124 19_22445240 19_23873382 -904.708146589252
125 19_22446619 19_23873382 -904.584202503416
126 19_22447998 19_23873382 -904.521021216696
127 19_22449377 19_23873382 -904.514546770993
128 19_22450756 19_23873382 -904.509070663787
129 19_22452135 19_23873382 -904.505283194969
130 19_22453515 19_23873382 -904.50209640104
131 19_22454894 19_23873382 -904.499508869004
132 19_22456273 19_23873382 -904.497519004742
133 19_22507525 19_23873382 -904.496664774127
134 19_22560818 19_23873382 -904.493203961114
135 19_22567436 19_23873382 -904.482765704159
136 19_22570782 19_23873382 -904.472976815457
137 19_22574128 19_23873382 -904.46385681049
138 19_22577474 19_23873382 -904.455454532491
139 19_22580820 19_23873382 -904.447514030873
140 19_22584166 19_23873382 -904.436062663449
141 19_22587512 19_23873382 -904.425638802999
142 19_22590858 19_23873382 -904.416311675023
143 19_22594203 19_23873382 -904.39370695599
144 19_22597549 19_23873382 -904.326472694246
145 19_22600895 19_23873382 -903.978563164469
146 19_22604768 19_23873382 -903.911811874393
147 19_22611929 19_23873382 -903.864607795672
148 19_22615951 19_23873382 -903.829317930691
149 19_22616579 19_23873382 -903.79988217152
150 19_22617111 19_23873382 -903.77639925037
151 19_22617643 19_23873382 -903.758834569419
152 19_22618175 19_23873382 -903.736886606526
153 19_22618707 19_23873382 -903.651528719704
154 19_22619240 19_23873382 -903.597224997124
155 19_22619772 19_23873382 -903.577526801418
156 19_22620304 19_23873382 -903.595290806839
157 19_22620537 19_23873382 -903.649750303879
158 19_22620655 19_23873382 -903.742992108725
159 19_22620774 19_23873382 -903.875135162521
160 19_22621212 19_23873382 -903.905107998415
161 19_22623056 19_23873382 -903.939670441701
162 19_22625940 19_23873382 -904.000266580977
163 19_22632448 19_23873382 -904.086148942975
164 19_22638956 19_23873382 -904.194525872852
165 19_22645464 19_23873382 -903.86436836961
166 19_22651972 19_23873382 -903.548823508768
167 19_22658480 19_23873382 -903.272999861723
168 19_22692039 19_23873382 -903.045462937817
169 19_22776340 19_23873382 -904.000593215071
170 19_22788765 19_23873382 -904.051391983752
171 19_22792288 19_23873382 -904.035169798665
172 19_22794125 19_23873382 -904.019055846099
173 19_22795963 19_23873382 -904.003049500676
174 19_22797800 19_23873382 -903.987150185205
175 19_22799638 19_23873382 -903.971359294047
176 19_22858304 19_23873382 -903.872547178725
177 19_22891650 19_23873382 -903.364768667673
178 19_22894267 19_23873382 -902.895103975295
179 19_22896884 19_23873382 -902.485491574862
180 19_22899501 19_23873382 -902.145618089787
181 19_22902118 19_23873382 -896.649696813394
182 19_22904734 19_23873382 -896.637603035829
183 19_22907351 19_23873382 -896.8266636445
184 19_22909968 19_23873382 -897.135123313786
185 19_22912585 19_23873382 -897.553512416069
186 19_23342789 19_23873382 -899.395303005692
187 19_23344991 19_23873382 -898.807064613274
188 19_23347193 19_23873382 -898.322880702298
189 19_23350338 19_23873382 -895.89371445399
190 19_23359294 19_23873382 -895.217377270757
191 19_23368249 19_23873382 -894.878151926932
192 19_23376634 19_23873382 -894.563215205481
193 19_23378430 19_23873382 -894.263303701105
194 19_23380227 19_23873382 -894.010024488066
195 19_23382024 19_23873382 -893.791371420966
196 19_23383821 19_23873382 -893.607014627269
197 19_23385618 19_23873382 -893.456157248675
198 19_23868659 19_23873382 -893.816175731232
199 19_23870233 19_23873382 -892.031082013519
200 19_23871808 19_23873382 -890.327484092431
201 19_23873382 19_23873382 -888.757706539527
202 19_23874956 19_23873382 -887.368572955336
203 19_23876530 19_23873382 -886.196502481002
204 19_23917687 19_23873382 -885.278270514098
205 19_23917752 19_23873382 -884.860161779227
206 19_23917817 19_23873382 -884.718077634269
207 19_23918175 19_23873382 -884.854032087842
208 19_23925367 19_23873382 -884.9836708758
209 19_23932559 19_23873382 -885.100585918018
210 19_23988954 19_23873382 -885.31494153018
211 19_23999542 19_23873382 -885.300565467349
212 19_24010131 19_23873382 -885.120957894821
213 19_24048529 19_23873382 -884.842287010189
214 19_24058490 19_23873382 -884.81278747607
215 19_24068452 19_23873382 -884.957970103634
216 19_24078414 19_23873382 -885.2602464361
217 19_24151901 19_23873382 -885.899347515537
218 19_24152632 19_23873382 -886.652119857118
219 19_24153364 19_23873382 -887.485912833218
220 19_24154095 19_23873382 -888.363320402175
221 19_24154826 19_23873382 -889.248550063207
222 19_24155557 19_23873382 -890.094287681677
223 19_24307454 19_23873382 -892.441550487766
224 19_24332887 19_23873382 -892.672132485493
225 19_24358320 19_23873382 -892.692872511652
226 19_24382219 19_23873382 -892.130023689655
227 19_24382803 19_23873382 -891.69093004123
228 19_24383257 19_23873382 -891.401951476723
229 19_24383620 19_23873382 -891.270014789383
230 19_24383973 19_23873382 -891.286674847978
231 19_24384325 19_23873382 -891.251496726868
232 19_24384678 19_23873382 -890.22609732268
233 19_24385081 19_23873382 -889.682265758711
234 19_24386149 19_23873382 -889.66144443349
235 19_24615398 19_23873382 -889.933801784063
236 19_24623533 19_23873382 -890.620747603843
237 19_24631669 19_23873382 -891.708977779946
238 19_24646048 19_23873382 -891.899184752957
239 19_24651380 19_23873382 -891.965711569748
240 19_24655682 19_23873382 -892.096983222771
