marker1 marker2 loglik
1 19_18147123 19_21835817 -977.264307146423
2 19_18147270 19_21835817 -977.179227432878
3 19_18147416 19_21835817 -977.091538896185
4 19_18170066 19_21835817 -977.00179514343
5 19_18210494 19_21835817 -976.997031571429
6 19_18211151 19_21835817 -976.996681625345
7 19_18211808 19_21835817 -976.998542621273
8 19_18224115 19_21835817 -977.015598519915
9 19_18226843 19_21835817 -977.064568586842
10 19_18229572 19_21835817 -977.296255101067
11 19_18232300 19_21835817 -977.520790611097
12 19_18235779 19_21835817 -977.730063258817
13 19_18244123 19_21835817 -977.786565536492
14 19_18252467 19_21835817 -977.8425544682
15 19_18275473 19_21835817 -978.070482394635
16 19_18288997 19_21835817 -978.096095801105
17 19_18302521 19_21835817 -978.134784204259
18 19_18316045 19_21835817 -978.156320525368
19 19_18333753 19_21835817 -978.12052674405
20 19_18357444 19_21835817 -978.022726316538
21 19_18363542 19_21835817 -977.917322386058
22 19_18369640 19_21835817 -977.813694992163
23 19_18375737 19_21835817 -977.822473033881
24 19_18381835 19_21835817 -977.783993194128
25 19_18387932 19_21835817 -977.78457737922
26 19_18660511 19_21835817 -978.327349388202
27 19_18668463 19_21835817 -978.936402540103
28 19_18676416 19_21835817 -979.694802261591
29 19_18975648 19_21835817 -979.723603951365
30 19_19274879 19_21835817 -979.518236842494
31 19_19305304 19_21835817 -978.83545345085
32 19_19335729 19_21835817 -978.517687469163
33 19_19461226 19_21835817 -978.578462447853
34 19_19464083 19_21835817 -978.640567044588
35 19_19466941 19_21835817 -978.703616125352
36 19_19537824 19_21835817 -978.766898767312
37 19_19548156 19_21835817 -978.829712012165
38 19_19558489 19_21835817 -978.89138522805
39 19_19870145 19_21835817 -978.944937585747
40 19_19874630 19_21835817 -978.951290809266
41 19_19879115 19_21835817 -978.969791112494
42 19_20125475 19_21835817 -978.965283345434
43 19_20137919 19_21835817 -978.955962317565
44 19_20150362 19_21835817 -978.951909566992
45 19_20302600 19_21835817 -978.970731040452
46 19_20303683 19_21835817 -978.995475475476
47 19_20304765 19_21835817 -978.994380362687
48 19_20626923 19_21835817 -979.040244826197
49 19_20633442 19_21835817 -979.017248087296
50 19_20639961 19_21835817 -978.944456788682
51 19_20756178 19_21835817 -978.820559564486
52 19_20775432 19_21835817 -978.676322703521
53 19_20794687 19_21835817 -978.474196666508
54 19_20796932 19_21835817 -978.268889416468
55 19_20798905 19_21835817 -978.063398662138
56 19_20801032 19_21835817 -977.860688303812
57 19_20803231 19_21835817 -977.663538321161
58 19_20805430 19_21835817 -977.474415910884
59 19_20807629 19_21835817 -977.295357251234
60 19_20902553 19_21835817 -978.357723867813
61 19_20998510 19_21835817 -978.404565433859
62 19_21094467 19_21835817 -978.286397388151
63 19_21182134 19_21835817 -978.287444186113
64 19_21270329 19_21835817 -978.233058841525
65 19_21326896 19_21835817 -978.128036777582
66 19_21332327 19_21835817 -978.081181763238
67 19_21336729 19_21835817 -978.03211519975
68 19_21341131 19_21835817 -977.981491409507
69 19_21345533 19_21835817 -977.930001473371
70 19_21349935 19_21835817 -977.878344705757
71 19_21356079 19_21835817 -977.740761347496
72 19_21515834 19_21835817 -977.502768670758
73 19_21518274 19_21835817 -977.352851535618
74 19_21520713 19_21835817 -977.409206981854
75 19_21523152 19_21835817 -977.48833604966
76 19_21533417 19_21835817 -977.55941168036
77 19_21545048 19_21835817 -977.654933657979
78 19_21727395 19_21835817 -977.777363903938
79 19_21740049 19_21835817 -977.935665472221
80 19_21752704 19_21835817 -978.118592704293
81 19_21835817 19_21835817 -978.002054228968
82 19_21840919 19_21835817 -977.605529236492
83 19_21846022 19_21835817 -977.56201646545
84 19_21936950 19_21835817 -977.670006777861
85 19_21970456 19_21835817 -977.858156832939
86 19_22003963 19_21835817 -978.04724169296
87 19_22156073 19_21835817 -978.145824307502
88 19_22172322 19_21835817 -978.181450843196
89 19_22187306 19_21835817 -978.221166610208
90 19_22191696 19_21835817 -978.26482379555
91 19_22195207 19_21835817 -978.307162127751
92 19_22198718 19_21835817 -978.342330439419
93 19_22202229 19_21835817 -978.373821307011
94 19_22205740 19_21835817 -978.403937080946
95 19_22209250 19_21835817 -978.432626986316
96 19_22212761 19_21835817 -978.459855394656
97 19_22216272 19_21835817 -978.485603354224
98 19_22219783 19_21835817 -978.50986698007
99 19_22223294 19_21835817 -978.532657040541
100 19_22226805 19_21835817 -978.553998294984
101 19_22230316 19_21835817 -978.563817828889
102 19_22233827 19_21835817 -978.522965502942
103 19_22237338 19_21835817 -978.518771910166
104 19_22240848 19_21835817 -978.320518206075
105 19_22244457 19_21835817 -978.229152936682
106 19_22264004 19_21835817 -978.163724299434
107 19_22288023 19_21835817 -978.167352978622
108 19_22294213 19_21835817 -978.172238749736
109 19_22298836 19_21835817 -978.204950397467
110 19_22303459 19_21835817 -978.244315002575
111 19_22333838 19_21835817 -978.286007241224
112 19_22382301 19_21835817 -978.329765512855
113 19_22413259 19_21835817 -978.375616473653
114 19_22419242 19_21835817 -978.423537558571
115 19_22425226 19_21835817 -978.473074372369
116 19_22431209 19_21835817 -978.523738755394
117 19_22435586 19_21835817 -978.575926555712
118 19_22436965 19_21835817 -978.629444004661
119 19_22438344 19_21835817 -978.68350919359
120 19_22439723 19_21835817 -978.737816815679
121 19_22441102 19_21835817 -978.792064816499
122 19_22442482 19_21835817 -978.845956194907
123 19_22443861 19_21835817 -978.899206909124
124 19_22445240 19_21835817 -978.951549826812
125 19_22446619 19_21835817 -979.003085276026
126 19_22447998 19_21835817 -979.034896343775
127 19_22449377 19_21835817 -979.027674391064
128 19_22450756 19_21835817 -979.020477728435
129 19_22452135 19_21835817 -979.0130789127
130 19_22453515 19_21835817 -979.005853636263
131 19_22454894 19_21835817 -978.99881150861
132 19_22456273 19_21835817 -978.991960223435
133 19_22507525 19_21835817 -978.98536713097
134 19_22560818 19_21835817 -978.961319960205
135 19_22567436 19_21835817 -978.901891701878
136 19_22570782 19_21835817 -978.842096571457
137 19_22574128 19_21835817 -978.78210950098
138 19_22577474 19_21835817 -978.722127618249
139 19_22580820 19_21835817 -978.667794200372
140 19_22584166 19_21835817 -978.692543464395
141 19_22587512 19_21835817 -978.717131536971
142 19_22590858 19_21835817 -978.741546141668
143 19_22594203 19_21835817 -978.757512081052
144 19_22597549 19_21835817 -978.758265879943
145 19_22600895 19_21835817 -978.707962020211
146 19_22604768 19_21835817 -978.582341900033
147 19_22611929 19_21835817 -978.525440086594
148 19_22615951 19_21835817 -978.547168802909
149 19_22616579 19_21835817 -978.569447400312
150 19_22617111 19_21835817 -978.592362478117
151 19_22617643 19_21835817 -978.61567107876
152 19_22618175 19_21835817 -978.677975816445
153 19_22618707 19_21835817 -978.814544703526
154 19_22619240 19_21835817 -978.956551837953
155 19_22619772 19_21835817 -979.097917452031
156 19_22620304 19_21835817 -979.224465601068
157 19_22620537 19_21835817 -979.266205031275
158 19_22620655 19_21835817 -979.308608369837
159 19_22620774 19_21835817 -979.351403352283
160 19_22621212 19_21835817 -979.384810922552
161 19_22623056 19_21835817 -979.415519595601
162 19_22625940 19_21835817 -979.444514797623
163 19_22632448 19_21835817 -979.471362725414
164 19_22638956 19_21835817 -979.49533131707
165 19_22645464 19_21835817 -979.434799899504
166 19_22651972 19_21835817 -979.390428583617
167 19_22658480 19_21835817 -979.361333312117
168 19_22692039 19_21835817 -979.346948243139
169 19_22776340 19_21835817 -978.964545036175
170 19_22788765 19_21835817 -978.948719172315
171 19_22792288 19_21835817 -978.945854645094
172 19_22794125 19_21835817 -978.942985030105
173 19_22795963 19_21835817 -978.940110159853
174 19_22797800 19_21835817 -978.937230841717
175 19_22799638 19_21835817 -978.93434752127
176 19_22858304 19_21835817 -978.92460703264
177 19_22891650 19_21835817 -978.861961993361
178 19_22894267 19_21835817 -978.79908360891
179 19_22896884 19_21835817 -978.736964071035
180 19_22899501 19_21835817 -978.675858544745
181 19_22902118 19_21835817 -979.416767137572
182 19_22904734 19_21835817 -979.500515867362
183 19_22907351 19_21835817 -979.496768121078
184 19_22909968 19_21835817 -979.494228860682
185 19_22912585 19_21835817 -979.493368935364
186 19_23342789 19_21835817 -979.078296097319
187 19_23344991 19_21835817 -978.822634912499
188 19_23347193 19_21835817 -978.571107656422
189 19_23350338 19_21835817 -978.217269214449
190 19_23359294 19_21835817 -978.1799108131
191 19_23368249 19_21835817 -978.245771518863
192 19_23376634 19_21835817 -978.321119760323
193 19_23378430 19_21835817 -978.439407066162
194 19_23380227 19_21835817 -978.555415965345
195 19_23382024 19_21835817 -978.671708162833
196 19_23383821 19_21835817 -978.787654065081
197 19_23385618 19_21835817 -978.902632917843
198 19_23868659 19_21835817 -977.49222771502
199 19_23870233 19_21835817 -977.496775993156
200 19_23871808 19_21835817 -977.52901068905
201 19_23873382 19_21835817 -977.58857501304
202 19_23874956 19_21835817 -977.67346229713
203 19_23876530 19_21835817 -977.780232474424
204 19_23917687 19_21835817 -977.899302551452
205 19_23917752 19_21835817 -977.93922803217
206 19_23917817 19_21835817 -977.982586250513
207 19_23918175 19_21835817 -978.027411268445
208 19_23925367 19_21835817 -978.022169551965
209 19_23932559 19_21835817 -977.9909383772
210 19_23988954 19_21835817 -977.962180151889
211 19_23999542 19_21835817 -977.961590323028
212 19_24010131 19_21835817 -977.906849089372
213 19_24048529 19_21835817 -977.810370772462
214 19_24058490 19_21835817 -977.745921068433
215 19_24068452 19_21835817 -977.575320454463
216 19_24078414 19_21835817 -977.442083124793
217 19_24151901 19_21835817 -977.260859234735
218 19_24152632 19_21835817 -977.09229364263
219 19_24153364 19_21835817 -976.941083772263
220 19_24154095 19_21835817 -976.809866963304
221 19_24154826 19_21835817 -976.699136815382
222 19_24155557 19_21835817 -976.607081948947
223 19_24307454 19_21835817 -977.030295033997
224 19_24332887 19_21835817 -977.288787899584
225 19_24358320 19_21835817 -977.291098932075
226 19_24382219 19_21835817 -977.364409683892
227 19_24382803 19_21835817 -977.448381628953
228 19_24383257 19_21835817 -977.53849514965
229 19_24383620 19_21835817 -977.633930943623
230 19_24383973 19_21835817 -977.733763340945
231 19_24384325 19_21835817 -977.822694594187
232 19_24384678 19_21835817 -977.813041870325
233 19_24385081 19_21835817 -977.806067238767
234 19_24386149 19_21835817 -977.802086306496
235 19_24615398 19_21835817 -977.906156803446
236 19_24623533 19_21835817 -978.018580218084
237 19_24631669 19_21835817 -978.124811674484
238 19_24646048 19_21835817 -978.277966198371
239 19_24651380 19_21835817 -978.313170417143
