marker1 marker2 loglik
1 19_18147123 19_22623056 -969.314800286794
2 19_18147270 19_22623056 -969.193342521426
3 19_18147416 19_22623056 -969.074152070067
4 19_18170066 19_22623056 -968.957035330569
5 19_18210494 19_22623056 -968.84183615487
6 19_18211151 19_22623056 -968.726883607511
7 19_18211808 19_22623056 -968.612120271943
8 19_18224115 19_22623056 -968.686687196037
9 19_18226843 19_22623056 -968.771485265438
10 19_18229572 19_22623056 -968.612622200514
11 19_18232300 19_22623056 -968.371049516484
12 19_18235779 19_22623056 -968.057277675137
13 19_18244123 19_22623056 -967.94929557089
14 19_18252467 19_22623056 -967.867804488421
15 19_18275473 19_22623056 -968.180939230353
16 19_18288997 19_22623056 -968.437092768503
17 19_18302521 19_22623056 -968.460668244513
18 19_18316045 19_22623056 -968.533913591252
19 19_18333753 19_22623056 -968.695922865204
20 19_18357444 19_22623056 -968.771909632851
21 19_18363542 19_22623056 -968.815233086947
22 19_18369640 19_22623056 -968.838002429919
23 19_18375737 19_22623056 -967.779629649347
24 19_18381835 19_22623056 -966.330160037237
25 19_18387932 19_22623056 -964.936772238104
26 19_18660511 19_22623056 -964.259923167246
27 19_18668463 19_22623056 -964.374113722334
28 19_18676416 19_22623056 -964.375830200428
29 19_18975648 19_22623056 -965.110406666417
30 19_19274879 19_22623056 -965.294539407701
31 19_19305304 19_22623056 -965.37253224898
32 19_19335729 19_22623056 -965.210696009797
33 19_19461226 19_22623056 -965.187781693854
34 19_19464083 19_22623056 -965.175219019804
35 19_19466941 19_22623056 -965.174527523221
36 19_19537824 19_22623056 -965.18651447969
37 19_19548156 19_22623056 -965.211839274297
38 19_19558489 19_22623056 -965.250997145997
39 19_19870145 19_22623056 -965.074610971392
40 19_19874630 19_22623056 -964.810837350086
41 19_19879115 19_22623056 -964.510824653106
42 19_20125475 19_22623056 -964.334351839468
43 19_20137919 19_22623056 -964.191164324246
44 19_20150362 19_22623056 -964.046112074269
45 19_20302600 19_22623056 -963.821301850061
46 19_20303683 19_22623056 -963.565525947764
47 19_20304765 19_22623056 -963.37385597063
48 19_20626923 19_22623056 -963.503459441811
49 19_20633442 19_22623056 -963.792798909258
50 19_20639961 19_22623056 -964.078979776699
51 19_20756178 19_22623056 -964.163637125836
52 19_20775432 19_22623056 -964.2074015091
53 19_20794687 19_22623056 -963.820009476086
54 19_20796932 19_22623056 -963.497858843427
55 19_20798905 19_22623056 -963.248821925682
56 19_20801032 19_22623056 -963.078149791377
57 19_20803231 19_22623056 -962.988089807001
58 19_20805430 19_22623056 -962.977796092606
59 19_20807629 19_22623056 -963.043532664439
60 19_20902553 19_22623056 -962.769904233581
61 19_20998510 19_22623056 -962.723276097128
62 19_21094467 19_22623056 -962.37948725497
63 19_21182134 19_22623056 -962.381663322856
64 19_21270329 19_22623056 -962.298308230425
65 19_21326896 19_22623056 -962.160911981718
66 19_21332327 19_22623056 -962.10265182811
67 19_21336729 19_22623056 -962.050133271545
68 19_21341131 19_22623056 -962.003828573269
69 19_21345533 19_22623056 -961.96405211046
70 19_21349935 19_22623056 -961.930961033612
71 19_21356079 19_22623056 -961.969848208938
72 19_21515834 19_22623056 -962.298016041948
73 19_21518274 19_22623056 -962.624408441406
74 19_21520713 19_22623056 -962.976796934895
75 19_21523152 19_22623056 -963.089715922922
76 19_21533417 19_22623056 -963.183576333706
77 19_21545048 19_22623056 -963.258408998775
78 19_21727395 19_22623056 -963.244763618239
79 19_21740049 19_22623056 -963.207927751438
80 19_21752704 19_22623056 -963.165166817118
81 19_21835817 19_22623056 -963.319218190759
82 19_21840919 19_22623056 -963.45222824151
83 19_21846022 19_22623056 -963.594475191524
84 19_21936950 19_22623056 -963.444361707515
85 19_21970456 19_22623056 -963.259009414476
86 19_22003963 19_22623056 -963.18818510511
87 19_22156073 19_22623056 -963.140602358212
88 19_22172322 19_22623056 -963.041916578716
89 19_22187306 19_22623056 -962.939758113159
90 19_22191696 19_22623056 -962.833871230532
91 19_22195207 19_22623056 -962.730793181433
92 19_22198718 19_22623056 -962.6259159978
93 19_22202229 19_22623056 -962.52361649469
94 19_22205740 19_22623056 -962.426418503839
95 19_22209250 19_22623056 -962.334663789182
96 19_22212761 19_22623056 -962.248670081741
97 19_22216272 19_22623056 -962.168726531773
98 19_22219783 19_22623056 -962.095088299857
99 19_22223294 19_22623056 -962.027974173707
100 19_22226805 19_22623056 -961.967563064551
101 19_22230316 19_22623056 -961.916231968409
102 19_22233827 19_22623056 -961.881218395551
103 19_22237338 19_22623056 -962.459279159955
104 19_22240848 19_22623056 -963.951295484885
105 19_22244457 19_22623056 -965.039977306918
106 19_22264004 19_22623056 -965.539218773536
107 19_22288023 19_22623056 -965.52454100415
108 19_22294213 19_22623056 -965.51139505133
109 19_22298836 19_22623056 -965.400783377626
110 19_22303459 19_22623056 -965.272239948503
111 19_22333838 19_22623056 -965.141849134121
112 19_22382301 19_22623056 -965.010495861575
113 19_22413259 19_22623056 -964.878144408114
114 19_22419242 19_22623056 -964.74511655351
115 19_22425226 19_22623056 -964.612344928535
