marker1 marker2 loglik
1 19_18147123 19_31814623 -849.746366269835
2 19_18147270 19_31814623 -849.732898353506
3 19_18147416 19_31814623 -849.717286065214
4 19_18170066 19_31814623 -849.69957515036
5 19_18210494 19_31814623 -849.685948439923
6 19_18211151 19_31814623 -849.669366395309
7 19_18211808 19_31814623 -849.649777669667
8 19_18224115 19_31814623 -849.622235995013
9 19_18226843 19_31814623 -849.590654243764
10 19_18229572 19_31814623 -849.553470335605
11 19_18232300 19_31814623 -849.517084015665
12 19_18235779 19_31814623 -849.483259540769
13 19_18244123 19_31814623 -849.426934334515
14 19_18252467 19_31814623 -849.365119443971
15 19_18275473 19_31814623 -849.085999970273
16 19_18288997 19_31814623 -848.958196800231
17 19_18302521 19_31814623 -848.921557292021
18 19_18316045 19_31814623 -848.886787632851
19 19_18333753 19_31814623 -848.85434411602
20 19_18357444 19_31814623 -848.830420232523
21 19_18363542 19_31814623 -848.804280451825
22 19_18369640 19_31814623 -848.774847538928
23 19_18375737 19_31814623 -848.812611916446
24 19_18381835 19_31814623 -848.798704067354
25 19_18387932 19_31814623 -848.787331191808
26 19_18660511 19_31814623 -848.820043180903
27 19_18668463 19_31814623 -848.860243718671
28 19_18676416 19_31814623 -848.45427557781
29 19_18975648 19_31814623 -848.004754217038
30 19_19274879 19_31814623 -848.021659342598
31 19_19305304 19_31814623 -848.055892269167
32 19_19335729 19_31814623 -848.064274782163
33 19_19461226 19_31814623 -848.076081405035
34 19_19464083 19_31814623 -848.089364811441
35 19_19466941 19_31814623 -848.099671920859
36 19_19537824 19_31814623 -848.107021571406
37 19_19548156 19_31814623 -848.11146699409
38 19_19558489 19_31814623 -848.113093719202
39 19_19870145 19_31814623 -848.034531030769
40 19_19874630 19_31814623 -848.010561309477
41 19_19879115 19_31814623 -847.980718044601
42 19_20125475 19_31814623 -847.962289588446
43 19_20137919 19_31814623 -847.94805355028
44 19_20150362 19_31814623 -847.934354339126
45 19_20302600 19_31814623 -847.910312629554
46 19_20303683 19_31814623 -847.886084030697
47 19_20304765 19_31814623 -847.866223529641
48 19_20626923 19_31814623 -847.863417314599
49 19_20633442 19_31814623 -847.817964933053
50 19_20639961 19_31814623 -847.748852382026
51 19_20756178 19_31814623 -847.673888488716
52 19_20775432 19_31814623 -847.582323460688
53 19_20794687 19_31814623 -847.604453111881
54 19_20796932 19_31814623 -847.625249472793
55 19_20798905 19_31814623 -847.6441709354
56 19_20801032 19_31814623 -847.660904365387
57 19_20803231 19_31814623 -847.675405208903
58 19_20805430 19_31814623 -847.687872848251
59 19_20807629 19_31814623 -847.698725519363
60 19_20902553 19_31814623 -848.050974266789
61 19_20998510 19_31814623 -848.027019282686
62 19_21094467 19_31814623 -848.338096396148
63 19_21182134 19_31814623 -848.273203525374
64 19_21270329 19_31814623 -848.235747187639
65 19_21326896 19_31814623 -848.166714923178
66 19_21332327 19_31814623 -848.118646504481
67 19_21336729 19_31814623 -848.064776885341
68 19_21341131 19_31814623 -848.005945067056
69 19_21345533 19_31814623 -847.943062848416
70 19_21349935 19_31814623 -847.877075579698
71 19_21356079 19_31814623 -847.854441402441
72 19_21515834 19_31814623 -847.971292035209
73 19_21518274 19_31814623 -848.041849085418
74 19_21520713 19_31814623 -848.067982336953
75 19_21523152 19_31814623 -848.061237398246
76 19_21533417 19_31814623 -848.054660338651
77 19_21545048 19_31814623 -848.054508553618
78 19_21727395 19_31814623 -848.10457484389
79 19_21740049 19_31814623 -848.178961944499
80 19_21752704 19_31814623 -848.244144784052
81 19_21835817 19_31814623 -848.319240244432
82 19_21840919 19_31814623 -847.948543048944
83 19_21846022 19_31814623 -848.002315022325
84 19_21936950 19_31814623 -848.03731403186
85 19_21970456 19_31814623 -847.990430463091
86 19_22003963 19_31814623 -847.943464170207
87 19_22156073 19_31814623 -847.928156504962
88 19_22172322 19_31814623 -847.925067256372
89 19_22187306 19_31814623 -847.923358254859
90 19_22191696 19_31814623 -847.923181293666
91 19_22195207 19_31814623 -847.922516961861
92 19_22198718 19_31814623 -847.917049741016
93 19_22202229 19_31814623 -847.909558865537
94 19_22205740 19_31814623 -847.901703691409
95 19_22209250 19_31814623 -847.893380048437
96 19_22212761 19_31814623 -847.884497568218
97 19_22216272 19_31814623 -847.874970878491
98 19_22219783 19_31814623 -847.864727820913
99 19_22223294 19_31814623 -847.853714796779
100 19_22226805 19_31814623 -847.84188766857
101 19_22230316 19_31814623 -847.837268675889
102 19_22233827 19_31814623 -847.871534082585
103 19_22237338 19_31814623 -847.893682156199
104 19_22240848 19_31814623 -847.948051517413
105 19_22244457 19_31814623 -847.964034982593
106 19_22264004 19_31814623 -847.976144678529
107 19_22288023 19_31814623 -847.979893766412
108 19_22294213 19_31814623 -847.982137789904
109 19_22298836 19_31814623 -847.919431177829
110 19_22303459 19_31814623 -847.839748067057
111 19_22333838 19_31814623 -847.753187861239
112 19_22382301 19_31814623 -847.660311506288
113 19_22413259 19_31814623 -847.561006618873
114 19_22419242 19_31814623 -847.45543684336
115 19_22425226 19_31814623 -847.344377422865
116 19_22431209 19_31814623 -847.228319878522
117 19_22435586 19_31814623 -847.107986482167
118 19_22436965 19_31814623 -846.983995778286
119 19_22438344 19_31814623 -846.857181325758
120 19_22439723 19_31814623 -846.728319857648
121 19_22441102 19_31814623 -846.598192704422
122 19_22442482 19_31814623 -846.467570656088
123 19_22443861 19_31814623 -846.337200142623
124 19_22445240 19_31814623 -846.207790635356
125 19_22446619 19_31814623 -846.093276906136
126 19_22447998 19_31814623 -846.019018822105
127 19_22449377 19_31814623 -846.005472250422
128 19_22450756 19_31814623 -845.992110155458
129 19_22452135 19_31814623 -845.979212195393
130 19_22453515 19_31814623 -845.966372431372
131 19_22454894 19_31814623 -845.953608001432
132 19_22456273 19_31814623 -845.940930588823
133 19_22507525 19_31814623 -845.928450182689
134 19_22560818 19_31814623 -845.921731960745
135 19_22567436 19_31814623 -845.927135103349
136 19_22570782 19_31814623 -845.932233042539
137 19_22574128 19_31814623 -845.937052094433
138 19_22577474 19_31814623 -845.941585059304
139 19_22580820 19_31814623 -845.945584859896
140 19_22584166 19_31814623 -845.945956428398
141 19_22587512 19_31814623 -845.946353972007
142 19_22590858 19_31814623 -845.946788242999
143 19_22594203 19_31814623 -845.95015511273
144 19_22597549 19_31814623 -845.951895335606
145 19_22600895 19_31814623 -845.871110643676
146 19_22604768 19_31814623 -845.844698638576
147 19_22611929 19_31814623 -845.830562065095
148 19_22615951 19_31814623 -845.827222387514
149 19_22616579 19_31814623 -845.824066888376
150 19_22617111 19_31814623 -845.82099179349
151 19_22617643 19_31814623 -845.818110775391
152 19_22618175 19_31814623 -845.768935214345
153 19_22618707 19_31814623 -845.724423663285
154 19_22619240 19_31814623 -845.685116424908
155 19_22619772 19_31814623 -845.649915927991
156 19_22620304 19_31814623 -845.613804481139
157 19_22620537 19_31814623 -845.543291634698
158 19_22620655 19_31814623 -845.475468557926
159 19_22620774 19_31814623 -845.410711741711
160 19_22621212 19_31814623 -845.337178040538
161 19_22623056 19_31814623 -845.262088086467
162 19_22625940 19_31814623 -845.18729866895
163 19_22632448 19_31814623 -845.112941170562
164 19_22638956 19_31814623 -845.038912221864
165 19_22645464 19_31814623 -844.875914426882
166 19_22651972 19_31814623 -844.662679196943
167 19_22658480 19_31814623 -844.418524775745
168 19_22692039 19_31814623 -844.166403533888
169 19_22776340 19_31814623 -842.938683539767
170 19_22788765 19_31814623 -842.82817838727
171 19_22792288 19_31814623 -842.824459186376
172 19_22794125 19_31814623 -842.820792577283
173 19_22795963 19_31814623 -842.8171794681
174 19_22797800 19_31814623 -842.813621642366
175 19_22799638 19_31814623 -842.810117156313
176 19_22858304 19_31814623 -842.802862730705
177 19_22891650 19_31814623 -842.726656897111
178 19_22894267 19_31814623 -842.677569663129
179 19_22896884 19_31814623 -842.658273560853
180 19_22899501 19_31814623 -842.669497300845
181 19_22902118 19_31814623 -842.02102480244
182 19_22904734 19_31814623 -841.992935841832
183 19_22907351 19_31814623 -842.030893522325
184 19_22909968 19_31814623 -842.08128890996
185 19_22912585 19_31814623 -842.144049171635
186 19_23342789 19_31814623 -842.30572589488
187 19_23344991 19_31814623 -842.349816641563
188 19_23347193 19_31814623 -842.379720053641
189 19_23350338 19_31814623 -842.373697368817
190 19_23359294 19_31814623 -842.351847627649
191 19_23368249 19_31814623 -842.343431577173
192 19_23376634 19_31814623 -842.342290623032
193 19_23378430 19_31814623 -842.345968350584
194 19_23380227 19_31814623 -842.344884487662
195 19_23382024 19_31814623 -842.354983564445
196 19_23383821 19_31814623 -842.376239992561
197 19_23385618 19_31814623 -842.4084970548
198 19_23868659 19_31814623 -842.198948561557
199 19_23870233 19_31814623 -842.261118835056
