marker1 marker2 loglik
1 19_18147123 19_30181824 -845.034221741378
2 19_18147270 19_30181824 -845.009111463008
3 19_18147416 19_30181824 -844.992756160898
4 19_18170066 19_30181824 -844.984600998793
5 19_18210494 19_30181824 -844.960894258368
6 19_18211151 19_30181824 -844.939110019442
7 19_18211808 19_30181824 -844.919166466761
8 19_18224115 19_30181824 -844.884191920585
9 19_18226843 19_30181824 -844.872350182546
10 19_18229572 19_30181824 -845.046445601956
11 19_18232300 19_30181824 -845.261043726442
12 19_18235779 19_30181824 -845.507306915777
13 19_18244123 19_30181824 -845.548917276601
14 19_18252467 19_30181824 -845.5699931277
15 19_18275473 19_30181824 -845.801979284753
16 19_18288997 19_30181824 -845.954881674338
17 19_18302521 19_30181824 -846.018715929477
18 19_18316045 19_30181824 -846.093559785098
19 19_18333753 19_30181824 -846.182077760925
20 19_18357444 19_30181824 -846.188109265978
21 19_18363542 19_30181824 -846.184111351694
22 19_18369640 19_30181824 -846.178449511457
23 19_18375737 19_30181824 -845.231084301741
24 19_18381835 19_30181824 -844.448283305268
25 19_18387932 19_30181824 -843.857979109923
26 19_18660511 19_30181824 -844.056633469585
27 19_18668463 19_30181824 -844.426679724801
28 19_18676416 19_30181824 -844.346714804043
29 19_18975648 19_30181824 -843.841985892101
30 19_19274879 19_30181824 -843.762550206558
31 19_19305304 19_30181824 -843.820971901192
32 19_19335729 19_30181824 -843.856481096606
33 19_19461226 19_30181824 -843.631500778588
34 19_19464083 19_30181824 -843.384043553726
35 19_19466941 19_30181824 -843.1360087344
36 19_19537824 19_30181824 -842.889169384178
37 19_19548156 19_30181824 -842.645210633667
38 19_19558489 19_30181824 -842.405708777847
39 19_19870145 19_30181824 -842.326610822614
40 19_19874630 19_30181824 -842.118966717008
41 19_19879115 19_30181824 -841.903066777312
42 19_20125475 19_30181824 -841.85152581304
43 19_20137919 19_30181824 -841.842673419259
44 19_20150362 19_30181824 -841.831709993292
45 19_20302600 19_30181824 -841.773477375754
46 19_20303683 19_30181824 -841.72681106964
47 19_20304765 19_30181824 -841.752684829386
48 19_20626923 19_30181824 -842.190852066291
49 19_20633442 19_30181824 -842.431234135619
50 19_20639961 19_30181824 -842.426126004809
51 19_20756178 19_30181824 -842.469965279991
52 19_20775432 19_30181824 -842.517645013638
53 19_20794687 19_30181824 -842.209386344721
54 19_20796932 19_30181824 -841.917564194436
55 19_20798905 19_30181824 -841.648545472706
56 19_20801032 19_30181824 -841.408285720039
57 19_20803231 19_30181824 -841.201952454632
58 19_20805430 19_30181824 -841.033582978042
59 19_20807629 19_30181824 -840.905859199129
60 19_20902553 19_30181824 -838.752974582172
61 19_20998510 19_30181824 -838.660118484417
62 19_21094467 19_30181824 -838.837890377937
63 19_21182134 19_30181824 -838.780803162227
64 19_21270329 19_30181824 -838.694919504099
65 19_21326896 19_30181824 -838.804520796434
66 19_21332327 19_30181824 -838.663923912373
67 19_21336729 19_30181824 -838.521545702937
68 19_21341131 19_30181824 -838.378233006578
69 19_21345533 19_30181824 -838.23480784122
70 19_21349935 19_30181824 -838.092051543774
71 19_21356079 19_30181824 -838.092978551678
72 19_21515834 19_30181824 -837.76886485617
73 19_21518274 19_30181824 -837.495602084856
74 19_21520713 19_30181824 -837.3467453236
75 19_21523152 19_30181824 -837.389566865697
76 19_21533417 19_30181824 -837.433576753199
77 19_21545048 19_30181824 -837.436320462557
78 19_21727395 19_30181824 -837.534610542322
79 19_21740049 19_30181824 -837.720777306087
80 19_21752704 19_30181824 -837.900542244886
81 19_21835817 19_30181824 -837.511788702499
82 19_21840919 19_30181824 -837.460815516066
83 19_21846022 19_30181824 -837.474560904752
84 19_21936950 19_30181824 -837.384619266772
85 19_21970456 19_30181824 -837.66325866417
86 19_22003963 19_30181824 -838.060132485147
87 19_22156073 19_30181824 -838.259531524392
88 19_22172322 19_30181824 -838.283070156842
89 19_22187306 19_30181824 -838.312064725984
90 19_22191696 19_30181824 -838.354319639631
91 19_22195207 19_30181824 -838.410995366688
92 19_22198718 19_30181824 -838.405687673252
93 19_22202229 19_30181824 -838.383455591443
94 19_22205740 19_30181824 -838.375231308914
95 19_22209250 19_30181824 -838.380794088662
96 19_22212761 19_30181824 -838.399770383457
97 19_22216272 19_30181824 -838.431640758605
98 19_22219783 19_30181824 -838.475751548865
99 19_22223294 19_30181824 -838.531345376482
100 19_22226805 19_30181824 -838.59757176453
101 19_22230316 19_30181824 -838.652685747561
102 19_22233827 19_30181824 -838.612123176202
103 19_22237338 19_30181824 -838.616723860355
104 19_22240848 19_30181824 -837.201445460106
105 19_22244457 19_30181824 -837.471875977578
106 19_22264004 19_30181824 -837.650932505956
107 19_22288023 19_30181824 -837.666184232188
108 19_22294213 19_30181824 -837.682200524147
109 19_22298836 19_30181824 -837.726818296939
110 19_22303459 19_30181824 -837.77819956876
111 19_22333838 19_30181824 -837.831908250523
112 19_22382301 19_30181824 -837.887528566651
113 19_22413259 19_30181824 -837.945294034813
114 19_22419242 19_30181824 -838.005216204647
115 19_22425226 19_30181824 -838.066795492465
116 19_22431209 19_30181824 -838.129880322973
117 19_22435586 19_30181824 -838.19453825941
118 19_22436965 19_30181824 -838.260583382024
119 19_22438344 19_30181824 -838.327307898256
120 19_22439723 19_30181824 -838.394482819435
121 19_22441102 19_30181824 -838.461888785798
122 19_22442482 19_30181824 -838.529319093183
123 19_22443861 19_30181824 -838.596583989396
124 19_22445240 19_30181824 -838.663506387129
125 19_22446619 19_30181824 -838.956905416174
126 19_22447998 19_30181824 -839.18483129272
127 19_22449377 19_30181824 -839.165471316282
128 19_22450756 19_30181824 -839.144684411901
129 19_22452135 19_30181824 -839.120511517054
130 19_22453515 19_30181824 -839.096097642481
131 19_22454894 19_30181824 -839.071471412478
132 19_22456273 19_30181824 -839.046659173709
133 19_22507525 19_30181824 -839.021867543869
134 19_22560818 19_30181824 -839.033830518257
135 19_22567436 19_30181824 -839.126105279531
136 19_22570782 19_30181824 -839.225598770707
137 19_22574128 19_30181824 -839.332162101607
138 19_22577474 19_30181824 -839.445525408633
139 19_22580820 19_30181824 -839.556597287018
140 19_22584166 19_30181824 -839.544164168699
141 19_22587512 19_30181824 -839.53336351089
142 19_22590858 19_30181824 -839.524255703162
143 19_22594203 19_30181824 -839.553949883755
144 19_22597549 19_30181824 -839.66158233253
145 19_22600895 19_30181824 -839.602712819142
146 19_22604768 19_30181824 -839.575529344296
147 19_22611929 19_30181824 -839.546268262656
148 19_22615951 19_30181824 -839.543369259265
149 19_22616579 19_30181824 -839.542367117101
150 19_22617111 19_30181824 -839.543127538428
151 19_22617643 19_30181824 -839.545682933559
152 19_22618175 19_30181824 -839.436818184072
153 19_22618707 19_30181824 -839.180321502639
154 19_22619240 19_30181824 -838.934138267482
155 19_22619772 19_30181824 -838.70348714995
156 19_22620304 19_30181824 -838.491428049373
157 19_22620537 19_30181824 -838.282547471041
158 19_22620655 19_30181824 -838.092578248657
159 19_22620774 19_30181824 -837.92417022757
160 19_22621212 19_30181824 -837.987466315725
161 19_22623056 19_30181824 -838.089479203064
162 19_22625940 19_30181824 -838.194998263694
163 19_22632448 19_30181824 -838.303877130868
164 19_22638956 19_30181824 -838.414705489537
165 19_22645464 19_30181824 -838.271308762402
166 19_22651972 19_30181824 -838.262883989056
167 19_22658480 19_30181824 -838.387877352903
168 19_22692039 19_30181824 -838.629577918385
169 19_22776340 19_30181824 -839.207939215815
170 19_22788765 19_30181824 -839.332593282965
171 19_22792288 19_30181824 -839.334131039428
172 19_22794125 19_30181824 -839.335733065093
