marker1 marker2 loglik
1 19_18147123 19_23873382 -916.93295934549
2 19_18147270 19_23873382 -916.911155135399
3 19_18147416 19_23873382 -916.885347969915
4 19_18170066 19_23873382 -916.855413748249
5 19_18210494 19_23873382 -916.88677502281
6 19_18211151 19_23873382 -916.916342524499
7 19_18211808 19_23873382 -916.941153882465
8 19_18224115 19_23873382 -916.848072236325
9 19_18226843 19_23873382 -916.682195542807
10 19_18229572 19_23873382 -916.378403383451
11 19_18232300 19_23873382 -916.031815396868
12 19_18235779 19_23873382 -915.661249855457
13 19_18244123 19_23873382 -915.651710384668
14 19_18252467 19_23873382 -915.671181799617
15 19_18275473 19_23873382 -915.361928824225
16 19_18288997 19_23873382 -915.106992248518
17 19_18302521 19_23873382 -915.109639464179
18 19_18316045 19_23873382 -915.124535798341
19 19_18333753 19_23873382 -915.17306156591
20 19_18357444 19_23873382 -915.207596761076
21 19_18363542 19_23873382 -915.242423365018
22 19_18369640 19_23873382 -915.280742974738
23 19_18375737 19_23873382 -914.627602184618
24 19_18381835 19_23873382 -913.623803903106
25 19_18387932 19_23873382 -912.518830283755
26 19_18660511 19_23873382 -912.659869329911
27 19_18668463 19_23873382 -913.027219414766
28 19_18676416 19_23873382 -912.848465086283
29 19_18975648 19_23873382 -914.162884438033
30 19_19274879 19_23873382 -914.93722005502
31 19_19305304 19_23873382 -915.981579800435
32 19_19335729 19_23873382 -916.100301907645
33 19_19461226 19_23873382 -916.087329319411
34 19_19464083 19_23873382 -916.062606176938
35 19_19466941 19_23873382 -916.035603328082
36 19_19537824 19_23873382 -916.006452528907
37 19_19548156 19_23873382 -915.975313990158
38 19_19558489 19_23873382 -915.942363660076
39 19_19870145 19_23873382 -916.01033880794
40 19_19874630 19_23873382 -916.016527357545
41 19_19879115 19_23873382 -916.021353352456
42 19_20125475 19_23873382 -916.030953735768
43 19_20137919 19_23873382 -916.041459177375
44 19_20150362 19_23873382 -916.050994695413
45 19_20302600 19_23873382 -916.181018142772
46 19_20303683 19_23873382 -916.341242387701
47 19_20304765 19_23873382 -916.505637910317
48 19_20626923 19_23873382 -916.540383615431
49 19_20633442 19_23873382 -916.565562231305
50 19_20639961 19_23873382 -916.596234973995
51 19_20756178 19_23873382 -916.627957250802
52 19_20775432 19_23873382 -916.65642074013
53 19_20794687 19_23873382 -916.620520430082
54 19_20796932 19_23873382 -916.563946618546
55 19_20798905 19_23873382 -916.486946159792
56 19_20801032 19_23873382 -916.390465297564
57 19_20803231 19_23873382 -916.276042852775
58 19_20805430 19_23873382 -916.145650295062
59 19_20807629 19_23873382 -916.00150922004
60 19_20902553 19_23873382 -916.216463581661
61 19_20998510 19_23873382 -916.256537118911
62 19_21094467 19_23873382 -916.418237648928
63 19_21182134 19_23873382 -916.274913265223
64 19_21270329 19_23873382 -916.275910506813
65 19_21326896 19_23873382 -916.245161151329
66 19_21332327 19_23873382 -916.240439882627
67 19_21336729 19_23873382 -916.235697442044
68 19_21341131 19_23873382 -916.230917962893
69 19_21345533 19_23873382 -916.22608643822
70 19_21349935 19_23873382 -916.221189884395
71 19_21356079 19_23873382 -916.262772808769
72 19_21515834 19_23873382 -916.434897495245
73 19_21518274 19_23873382 -916.606200697091
74 19_21520713 19_23873382 -916.732826677285
75 19_21523152 19_23873382 -916.73332251578
76 19_21533417 19_23873382 -916.734330094918
77 19_21545048 19_23873382 -916.732780021505
78 19_21727395 19_23873382 -916.698105082232
79 19_21740049 19_23873382 -916.643095474309
80 19_21752704 19_23873382 -916.605059582673
81 19_21835817 19_23873382 -916.588246682443
82 19_21840919 19_23873382 -916.536846283198
83 19_21846022 19_23873382 -916.569020389066
84 19_21936950 19_23873382 -916.60373598993
85 19_21970456 19_23873382 -916.741187372062
86 19_22003963 19_23873382 -916.868178829999
87 19_22156073 19_23873382 -916.895849291144
88 19_22172322 19_23873382 -916.883690567905
89 19_22187306 19_23873382 -916.858182744026
90 19_22191696 19_23873382 -916.815304080151
91 19_22195207 19_23873382 -916.770483535506
92 19_22198718 19_23873382 -916.714437034397
93 19_22202229 19_23873382 -916.652955444416
94 19_22205740 19_23873382 -916.589948414864
95 19_22209250 19_23873382 -916.525554940966
96 19_22212761 19_23873382 -916.459941173518
97 19_22216272 19_23873382 -916.393300664383
98 19_22219783 19_23873382 -916.325853377658
99 19_22223294 19_23873382 -916.257837362539
100 19_22226805 19_23873382 -916.189509572049
101 19_22230316 19_23873382 -916.126698851435
102 19_22233827 19_23873382 -916.092780995516
103 19_22237338 19_23873382 -915.976554864855
104 19_22240848 19_23873382 -915.048890538086
105 19_22244457 19_23873382 -915.003104500016
106 19_22264004 19_23873382 -915.00633751112
107 19_22288023 19_23873382 -915.002074282735
108 19_22294213 19_23873382 -915.003195807119
109 19_22298836 19_23873382 -914.993849001478
110 19_22303459 19_23873382 -914.983407247674
111 19_22333838 19_23873382 -914.973638632513
112 19_22382301 19_23873382 -914.964625483824
113 19_22413259 19_23873382 -914.956389984114
114 19_22419242 19_23873382 -914.948984634664
115 19_22425226 19_23873382 -914.942558796875
116 19_22431209 19_23873382 -914.937247718333
117 19_22435586 19_23873382 -914.93293273655
118 19_22436965 19_23873382 -914.929653581905
119 19_22438344 19_23873382 -914.927523407945
120 19_22439723 19_23873382 -914.926544549721
121 19_22441102 19_23873382 -914.926703234294
122 19_22442482 19_23873382 -914.927974767001
123 19_22443861 19_23873382 -914.93032116965
124 19_22445240 19_23873382 -914.93369367819
125 19_22446619 19_23873382 -915.016008525793
126 19_22447998 19_23873382 -915.106082571246
127 19_22449377 19_23873382 -915.109335225469
128 19_22450756 19_23873382 -915.112325132442
129 19_22452135 19_23873382 -915.114577353646
130 19_22453515 19_23873382 -915.116836302017
131 19_22454894 19_23873382 -915.119102883546
132 19_22456273 19_23873382 -915.121378132004
133 19_22507525 19_23873382 -915.123537964157
134 19_22560818 19_23873382 -915.123868527656
135 19_22567436 19_23873382 -915.123035470525
136 19_22570782 19_23873382 -915.125347570434
137 19_22574128 19_23873382 -915.130690743914
138 19_22577474 19_23873382 -915.139011751255
139 19_22580820 19_23873382 -915.150195016201
140 19_22584166 19_23873382 -915.16187912285
141 19_22587512 19_23873382 -915.172892494137
142 19_22590858 19_23873382 -915.183351266969
143 19_22594203 19_23873382 -915.247327015739
144 19_22597549 19_23873382 -915.429732253403
145 19_22600895 19_23873382 -915.420320222682
146 19_22604768 19_23873382 -915.456968641923
147 19_22611929 19_23873382 -915.491956183478
148 19_22615951 19_23873382 -915.541851954282
149 19_22616579 19_23873382 -915.589996950967
150 19_22617111 19_23873382 -915.636262767434
151 19_22617643 19_23873382 -915.680649919216
152 19_22618175 19_23873382 -915.737764475265
153 19_22618707 19_23873382 -915.777335610162
154 19_22619240 19_23873382 -915.798003593325
155 19_22619772 19_23873382 -915.80285176463
156 19_22620304 19_23873382 -915.804171529752
157 19_22620537 19_23873382 -915.852151563327
158 19_22620655 19_23873382 -915.889643368234
159 19_22620774 19_23873382 -915.916836211795
160 19_22621212 19_23873382 -915.938702333259
161 19_22623056 19_23873382 -915.958616132422
162 19_22625940 19_23873382 -915.976699957465
163 19_22632448 19_23873382 -915.9932929581
164 19_22638956 19_23873382 -916.009145977172
165 19_22645464 19_23873382 -916.134485520003
166 19_22651972 19_23873382 -916.260264257245
167 19_22658480 19_23873382 -916.377603407954
168 19_22692039 19_23873382 -916.483744275093
169 19_22776340 19_23873382 -916.64869252974
170 19_22788765 19_23873382 -916.659908799973
171 19_22792288 19_23873382 -916.664915886473
172 19_22794125 19_23873382 -916.669900392282
173 19_22795963 19_23873382 -916.674861512938
174 19_22797800 19_23873382 -916.679799165211
175 19_22799638 19_23873382 -916.684713051036
176 19_22858304 19_23873382 -916.687821067389
177 19_22891650 19_23873382 -916.690715715228
178 19_22894267 19_23873382 -916.692390612382
179 19_22896884 19_23873382 -916.693072016702
180 19_22899501 19_23873382 -916.692769271438
181 19_22902118 19_23873382 -916.173308530174
182 19_22904734 19_23873382 -916.08743664828
183 19_22907351 19_23873382 -916.077754574595
184 19_22909968 19_23873382 -916.071794617459
185 19_22912585 19_23873382 -916.067726002883
186 19_23342789 19_23873382 -915.382284294448
187 19_23344991 19_23873382 -915.264610020314
188 19_23347193 19_23873382 -915.172310736847
189 19_23350338 19_23873382 -915.236678546837
190 19_23359294 19_23873382 -915.292757546813
191 19_23368249 19_23873382 -915.336079338105
192 19_23376634 19_23873382 -915.377742842075
193 19_23378430 19_23873382 -915.431075684975
194 19_23380227 19_23873382 -915.499277532413
195 19_23382024 19_23873382 -915.564412561021
196 19_23383821 19_23873382 -915.625382878645
197 19_23385618 19_23873382 -915.681148891201
198 19_23868659 19_23873382 -914.901984940846
199 19_23870233 19_23873382 -914.49150296683
200 19_23871808 19_23873382 -914.003402317554
201 19_23873382 19_23873382 -913.451055620845
202 19_23874956 19_23873382 -912.853674184302
203 19_23876530 19_23873382 -912.234132323161
204 19_23917687 19_23873382 -911.642999354546
205 19_23917752 19_23873382 -911.52110080368
206 19_23917817 19_23873382 -911.399382301893
207 19_23918175 19_23873382 -911.27895991471
208 19_23925367 19_23873382 -911.157048546163
209 19_23932559 19_23873382 -911.037902522931
210 19_23988954 19_23873382 -910.927801785133
211 19_23999542 19_23873382 -910.925367441701
212 19_24010131 19_23873382 -910.922994368218
213 19_24048529 19_23873382 -910.920623252872
214 19_24058490 19_23873382 -910.947659881576
215 19_24068452 19_23873382 -911.024554129745
216 19_24078414 19_23873382 -911.092708062189
217 19_24151901 19_23873382 -911.22624826882
218 19_24152632 19_23873382 -911.314878612418
219 19_24153364 19_23873382 -911.354938711157
220 19_24154095 19_23873382 -911.348979508473
221 19_24154826 19_23873382 -911.304124912136
222 19_24155557 19_23873382 -911.227548169225
223 19_24307454 19_23873382 -910.304443362156
224 19_24332887 19_23873382 -909.79545801634
225 19_24358320 19_23873382 -909.728555323297
226 19_24382219 19_23873382 -909.482510788332
227 19_24382803 19_23873382 -909.25106040049
228 19_24383257 19_23873382 -909.040888747518
229 19_24383620 19_23873382 -908.854007533727
230 19_24383973 19_23873382 -908.689919079268
231 19_24384325 19_23873382 -908.527380356782
232 19_24384678 19_23873382 -908.259653226415
233 19_24385081 19_23873382 -908.033930507812
234 19_24386149 19_23873382 -907.851158551162
235 19_24615398 19_23873382 -908.122249096971
236 19_24623533 19_23873382 -908.516851509414
237 19_24631669 19_23873382 -908.982830759413
238 19_24646048 19_23873382 -909.075567311195
239 19_24651380 19_23873382 -909.094206336767
240 19_24655682 19_23873382 -909.188310122344
241 19_24659983 19_23873382 -909.519193222616
242 19_24661370 19_23873382 -909.855433161716
243 19_24662705 19_23873382 -910.17374136287
244 19_24664113 19_23873382 -910.220587772048
245 19_24687303 19_23873382 -910.274550203182
246 19_24729734 19_23873382 -910.2587801265
247 19_24741223 19_23873382 -910.071690666428
248 19_24745602 19_23873382 -910.110843541057
249 19_24749981 19_23873382 -910.145154784236
250 19_24754360 19_23873382 -910.164910875175
251 19_24758506 19_23873382 -910.182663963624
252 19_24762609 19_23873382 -910.200533152503
253 19_24809264 19_23873382 -910.219493110974
254 19_24874336 19_23873382 -910.239374730954
255 19_24939407 19_23873382 -910.259874755107
256 19_25004478 19_23873382 -910.278280183873
257 19_25069550 19_23873382 -910.252156275669
258 19_25094384 19_23873382 -910.012609385189
259 19_25099509 19_23873382 -909.73823996383
260 19_25100587 19_23873382 -909.474314332287
261 19_25101665 19_23873382 -909.226397331367
262 19_25102743 19_23873382 -908.999793258896
263 19_25103820 19_23873382 -908.799113275932
264 19_25104898 19_23873382 -908.627925520404
265 19_25105976 19_23873382 -908.488567226294
266 19_25108018 19_23873382 -908.382116300108
267 19_25121124 19_23873382 -908.32829074536
268 19_25124172 19_23873382 -908.282376827392
269 19_25127220 19_23873382 -908.138696262673
270 19_25131012 19_23873382 -908.04866571601
271 19_25164884 19_23873382 -908.299221711981
272 19_25174425 19_23873382 -908.526504966976
273 19_25179040 19_23873382 -908.458404387881
274 19_25181248 19_23873382 -908.419646902039
275 19_25183456 19_23873382 -908.381152816525
276 19_25185664 19_23873382 -908.342987896519
277 19_25213450 19_23873382 -908.305712881557
278 19_25225757 19_23873382 -908.271454540423
279 19_25234484 19_23873382 -908.334900521441
280 19_25240804 19_23873382 -908.153047632549
281 19_25246239 19_23873382 -907.968884746193
282 19_25251673 19_23873382 -907.947053657936
283 19_25257107 19_23873382 -907.951544689061
284 19_25262541 19_23873382 -907.958656511036
285 19_25267975 19_23873382 -907.93676487162
286 19_25275395 19_23873382 -907.915581976514
287 19_25334339 19_23873382 -907.899647265006
288 19_25375580 19_23873382 -906.844143302984
289 19_25376735 19_23873382 -905.28834484255
290 19_25377890 19_23873382 -904.208772261924
291 19_25430429 19_23873382 -904.401073969104
292 19_25445245 19_23873382 -904.643643609587
293 19_25460061 19_23873382 -904.908530972486
294 19_25474762 19_23873382 -905.156812685159
295 19_25487123 19_23873382 -905.341720135757
296 19_25500518 19_23873382 -905.463199680016
297 19_25532899 19_23873382 -905.863481842217
298 19_25565280 19_23873382 -906.076190876773
299 19_25588832 19_23873382 -906.228961266842
300 19_25599495 19_23873382 -906.368680781471
301 19_25603706 19_23873382 -906.29301171618
302 19_25607918 19_23873382 -906.219358169893
303 19_25612129 19_23873382 -905.873253682139
304 19_25616341 19_23873382 -905.304742809147
305 19_25620552 19_23873382 -904.916618091217
306 19_25624763 19_23873382 -904.894352243642
307 19_25628975 19_23873382 -904.699275769568
308 19_25633186 19_23873382 -904.728807133708
309 19_25666923 19_23873382 -904.730147659472
310 19_25705655 19_23873382 -904.806147785724
311 19_25717202 19_23873382 -905.096380642863
312 19_25724298 19_23873382 -905.196773709157
313 19_25725807 19_23873382 -905.299832598442
314 19_25727315 19_23873382 -905.403681946241
315 19_25728824 19_23873382 -905.476007771208
316 19_25730332 19_23873382 -905.547519462238
317 19_25731841 19_23873382 -905.641694243099
318 19_25733349 19_23873382 -905.696298030918
319 19_25735898 19_23873382 -906.01829493184
320 19_25748084 19_23873382 -906.273281895996
321 19_25768410 19_23873382 -906.27522072667
322 19_26254994 19_23873382 -906.10964780051
323 19_26266960 19_23873382 -906.081930449109
324 19_26278925 19_23873382 -906.024173064515
325 19_26290890 19_23873382 -905.983346219756
326 19_26302855 19_23873382 -905.964207159535
327 19_26319456 19_23873382 -905.973859166964
328 19_26336053 19_23873382 -906.039687509387
329 19_26358240 19_23873382 -906.109363240662
330 19_26382916 19_23873382 -906.179680749852
331 19_26407592 19_23873382 -906.250880795269
332 19_26432269 19_23873382 -906.326340261539
333 19_26456945 19_23873382 -906.386233527694
334 19_26480897 19_23873382 -906.517250838834
335 19_26493222 19_23873382 -906.656900097204
336 19_26505548 19_23873382 -906.802844955789
337 19_26517873 19_23873382 -906.936963981688
338 19_26527366 19_23873382 -907.064386762404
339 19_26531695 19_23873382 -907.196022843857
340 19_26535156 19_23873382 -907.33128142924
341 19_26537007 19_23873382 -907.469552489045
342 19_26538859 19_23873382 -907.610218502572
343 19_26540710 19_23873382 -907.745023056522
344 19_26542561 19_23873382 -907.844905224504
345 19_26545521 19_23873382 -907.916043074837
346 19_26587902 19_23873382 -907.940883545118
347 19_26597204 19_23873382 -907.925039267966
348 19_26606506 19_23873382 -907.920523063426
349 19_26780867 19_23873382 -907.832086163091
350 19_26890064 19_23873382 -907.362712681047
351 19_26898865 19_23873382 -907.612157402647
352 19_26899453 19_23873382 -907.863917899039
353 19_26900040 19_23873382 -908.110705760152
354 19_26900628 19_23873382 -908.344164029318
355 19_26901215 19_23873382 -908.555672479315
356 19_26901803 19_23873382 -908.737390915162
357 19_26902390 19_23873382 -908.883313197016
358 19_26905901 19_23873382 -908.990056865332
359 19_26909897 19_23873382 -909.057176998708
360 19_26986720 19_23873382 -909.083180098791
361 19_26986998 19_23873382 -909.069277135853
362 19_26987276 19_23873382 -909.061371948227
363 19_26987554 19_23873382 -909.059514011286
364 19_26988057 19_23873382 -909.063716705502
365 19_26989339 19_23873382 -909.073957451552
366 19_26991692 19_23873382 -909.090178024615
367 19_27134620 19_23873382 -908.653089266554
368 19_27135444 19_23873382 -908.204654144133
369 19_27136269 19_23873382 -907.883732453813
370 19_27381090 19_23873382 -906.862675335489
371 19_27491492 19_23873382 -906.781258068234
372 19_27491815 19_23873382 -906.821291948036
373 19_27492138 19_23873382 -906.982834177297
374 19_27536651 19_23873382 -907.060018854582
375 19_27541278 19_23873382 -907.096567040437
376 19_27545905 19_23873382 -907.133375527422
377 19_27600054 19_23873382 -906.706089278542
378 19_27604802 19_23873382 -905.976932922629
379 19_27609550 19_23873382 -905.314078525405
380 19_27662666 19_23873382 -905.339910386387
381 19_27666470 19_23873382 -905.43017323236
382 19_27670273 19_23873382 -905.557501852266
383 19_27765374 19_23873382 -905.676889686943
384 19_27811657 19_23873382 -905.079485527447
385 19_27845848 19_23873382 -904.811445484151
386 19_27880039 19_23873382 -904.831069822656
387 19_27914230 19_23873382 -904.850727773015
388 19_27948421 19_23873382 -904.874572417569
389 19_27982612 19_23873382 -904.913243031901
390 19_28008491 19_23873382 -905.210771779879
391 19_28029718 19_23873382 -905.459248643202
392 19_28037254 19_23873382 -905.508119274667
393 19_28040225 19_23873382 -905.508958932006
394 19_28043197 19_23873382 -905.446152202553
395 19_28046169 19_23873382 -905.559324087731
396 19_28049140 19_23873382 -905.878007454788
397 19_28052112 19_23873382 -905.968352193818
398 19_28055084 19_23873382 -906.056365377191
399 19_28058055 19_23873382 -906.158597725911
400 19_28061027 19_23873382 -906.210074561762
401 19_28063998 19_23873382 -906.233660274379
402 19_28066347 19_23873382 -906.205060728668
403 19_28066583 19_23873382 -906.182224370669
404 19_28066818 19_23873382 -906.165173045765
405 19_28072860 19_23873382 -906.153887448064
406 19_28081013 19_23873382 -906.148304217321
407 19_28089166 19_23873382 -906.148240041673
408 19_28102914 19_23873382 -906.347067959297
409 19_28174689 19_23873382 -906.322642368645
410 19_28190324 19_23873382 -906.208951494471
411 19_28205958 19_23873382 -906.111254712996
412 19_28276718 19_23873382 -906.109984210677
413 19_28433340 19_23873382 -907.132688619581
414 19_28433429 19_23873382 -907.138829810578
415 19_28433519 19_23873382 -907.144630374109
416 19_28433608 19_23873382 -907.150090184623
417 19_28434587 19_23873382 -907.155206241386
418 19_28435733 19_23873382 -907.159396445881
419 19_28448079 19_23873382 -907.163230395756
420 19_28502530 19_23873382 -907.220540065967
421 19_28510569 19_23873382 -907.129207648445
422 19_28518489 19_23873382 -907.052335934482
423 19_28519386 19_23873382 -906.906160599997
424 19_28519882 19_23873382 -906.845651114559
425 19_28520378 19_23873382 -906.868888283906
426 19_28520873 19_23873382 -906.917905057736
427 19_28521369 19_23873382 -906.929227972361
428 19_28521865 19_23873382 -906.941424568943
429 19_28616997 19_23873382 -906.949918681732
430 19_28711861 19_23873382 -906.892949560935
431 19_28714631 19_23873382 -906.827156233189
432 19_28717401 19_23873382 -906.732596106174
433 19_28720171 19_23873382 -906.637528541791
434 19_28730951 19_23873382 -906.541440887694
435 19_28738709 19_23873382 -906.446241473678
436 19_28746466 19_23873382 -906.353103918642
437 19_28754224 19_23873382 -906.262313056523
438 19_28759411 19_23873382 -906.173928298018
439 19_28764166 19_23873382 -906.087579095209
440 19_28768921 19_23873382 -906.004581223788
441 19_28771409 19_23873382 -905.939803893313
442 19_28773513 19_23873382 -905.858413739336
443 19_28775617 19_23873382 -905.774917297012
444 19_28777722 19_23873382 -905.698697509338
445 19_28779826 19_23873382 -905.679269056051
446 19_28781930 19_23873382 -905.66581506027
447 19_28784034 19_23873382 -905.658630989685
448 19_28786138 19_23873382 -905.657949981671
449 19_28788242 19_23873382 -905.663935417734
450 19_28790346 19_23873382 -905.676675688027
451 19_28792691 19_23873382 -905.696037317317
452 19_28939708 19_23873382 -905.698133809209
453 19_28966461 19_23873382 -905.713221156385
454 19_28979138 19_23873382 -905.726160684325
455 19_28991815 19_23873382 -905.736550031879
456 19_29004492 19_23873382 -905.740485159101
457 19_29017169 19_23873382 -905.742814473813
458 19_29029846 19_23873382 -905.904266576031
459 19_29089975 19_23873382 -906.22145478342
460 19_29244528 19_23873382 -906.151404133859
461 19_29367672 19_23873382 -906.40139959467
462 19_29395445 19_23873382 -906.754952388887
463 19_29423219 19_23873382 -907.324799041857
464 19_29450992 19_23873382 -907.415707112137
465 19_29551490 19_23873382 -907.499856235732
466 19_29699985 19_23873382 -907.383081852406
467 19_29826905 19_23873382 -907.380137875061
468 19_29868828 19_23873382 -907.375684091293
469 19_29898206 19_23873382 -907.328208857917
470 19_29927583 19_23873382 -907.267869604509
471 19_29939649 19_23873382 -907.211673222004
472 19_29945780 19_23873382 -906.926736226513
473 19_29951911 19_23873382 -906.617472713877
474 19_29958042 19_23873382 -906.476414641184
475 19_30077227 19_23873382 -906.326915979624
476 19_30166670 19_23873382 -906.196055662064
477 19_30172106 19_23873382 -905.780850043784
478 19_30177542 19_23873382 -905.394398937099
479 19_30181155 19_23873382 -905.096176761412
480 19_30181489 19_23873382 -904.906316932659
481 19_30181824 19_23873382 -904.77596683373
482 19_30198765 19_23873382 -904.703504224671
483 19_30223345 19_23873382 -904.690735894295
484 19_30235407 19_23873382 -904.677822531535
485 19_30239974 19_23873382 -904.666866003043
486 19_30244541 19_23873382 -904.655593106631
487 19_30249108 19_23873382 -904.644115160694
488 19_30253675 19_23873382 -904.632300320229
489 19_30258951 19_23873382 -904.620180318534
490 19_30270322 19_23873382 -904.607750018579
491 19_30281692 19_23873382 -904.594986167951
492 19_30322270 19_23873382 -904.581967541494
493 19_30431504 19_23873382 -904.570493693876
494 19_30438286 19_23873382 -904.567800724034
495 19_30445067 19_23873382 -904.570377273413
496 19_30451849 19_23873382 -904.578326488257
497 19_30574351 19_23873382 -904.565788799844
498 19_30671049 19_23873382 -904.557791509173
499 19_30676947 19_23873382 -904.391305867626
500 19_30682620 19_23873382 -904.266515067833
501 19_30688292 19_23873382 -904.529124972252
502 19_30695028 19_23873382 -905.163655885278
503 19_30713997 19_23873382 -904.108056143324
504 19_30732967 19_23873382 -903.480805428595
