marker1 marker2 loglik
1 19_18147123 19_18147123 -979.817661552672
2 19_18147270 19_18147123 -979.801486730005
3 19_18147416 19_18147123 -979.786104524057
4 19_18170066 19_18147123 -979.771497627775
5 19_18210494 19_18147123 -979.80199031226
6 19_18211151 19_18147123 -979.837133000508
7 19_18211808 19_18147123 -979.875436447196
8 19_18224115 19_18147123 -979.917554824575
9 19_18226843 19_18147123 -979.985284706981
10 19_18229572 19_18147123 -980.19474465695
11 19_18232300 19_18147123 -980.391594882421
12 19_18235779 19_18147123 -980.570951678032
13 19_18244123 19_18147123 -980.589488301166
14 19_18252467 19_18147123 -980.59867780791
15 19_18275473 19_18147123 -980.661593983685
16 19_18288997 19_18147123 -980.755700656746
17 19_18302521 19_18147123 -980.7769551958
18 19_18316045 19_18147123 -980.790995289376
19 19_18333753 19_18147123 -980.780407211378
20 19_18357444 19_18147123 -980.791023409115
21 19_18363542 19_18147123 -980.806918595489
22 19_18369640 19_18147123 -980.818269810948
23 19_18375737 19_18147123 -980.720909327918
24 19_18381835 19_18147123 -980.641300528835
25 19_18387932 19_18147123 -980.615688238336
26 19_18660511 19_18147123 -980.563512142713
27 19_18668463 19_18147123 -980.498201591923
28 19_18676416 19_18147123 -980.608752467701
29 19_18975648 19_18147123 -981.247990268664
30 19_19274879 19_18147123 -981.243880253377
31 19_19305304 19_18147123 -981.254478562563
32 19_19335729 19_18147123 -981.261077392187
33 19_19461226 19_18147123 -981.244894735787
34 19_19464083 19_18147123 -981.224616188907
35 19_19466941 19_18147123 -981.204042760859
36 19_19537824 19_18147123 -981.183304768156
37 19_19548156 19_18147123 -981.162538079222
38 19_19558489 19_18147123 -981.141877665335
39 19_19870145 19_18147123 -980.644862013839
40 19_19874630 19_18147123 -980.651570411811
41 19_19879115 19_18147123 -980.658315909434
42 19_20125475 19_18147123 -980.655581678498
43 19_20137919 19_18147123 -980.65989607254
44 19_20150362 19_18147123 -980.674232927221
45 19_20302600 19_18147123 -980.59357653012
46 19_20303683 19_18147123 -980.480592178321
47 19_20304765 19_18147123 -980.377701995952
48 19_20626923 19_18147123 -980.243904019796
49 19_20633442 19_18147123 -980.17468480804
