marker1 marker2 loglik
1 19_18147123 19_19879115 -988.869239000478
2 19_18147270 19_19879115 -988.835903865675
3 19_18147416 19_19879115 -988.804071415099
4 19_18170066 19_19879115 -988.773936746124
5 19_18210494 19_19879115 -988.833358861727
6 19_18211151 19_19879115 -988.899690243221
7 19_18211808 19_19879115 -988.970177548549
8 19_18224115 19_19879115 -989.02771219188
9 19_18226843 19_19879115 -989.100838557555
10 19_18229572 19_19879115 -989.248249146294
11 19_18232300 19_19879115 -989.375279425165
12 19_18235779 19_19879115 -989.482858681942
13 19_18244123 19_19879115 -989.56203209689
14 19_18252467 19_19879115 -989.640629841261
15 19_18275473 19_19879115 -989.751915200202
16 19_18288997 19_19879115 -989.899698376405
17 19_18302521 19_19879115 -989.946695516062
18 19_18316045 19_19879115 -989.976041996095
19 19_18333753 19_19879115 -989.966906673804
20 19_18357444 19_19879115 -990.013694974797
21 19_18363542 19_19879115 -990.078621571832
22 19_18369640 19_19879115 -990.14065360826
23 19_18375737 19_19879115 -990.143322833492
24 19_18381835 19_19879115 -990.160377150101
25 19_18387932 19_19879115 -990.208872389921
26 19_18660511 19_19879115 -990.106403908157
27 19_18668463 19_19879115 -989.967819992719
28 19_18676416 19_19879115 -989.814525667274
29 19_18975648 19_19879115 -990.227274818226
30 19_19274879 19_19879115 -990.239449086104
31 19_19305304 19_19879115 -990.22781259029
32 19_19335729 19_19879115 -990.204961517783
33 19_19461226 19_19879115 -990.177835192082
34 19_19464083 19_19879115 -990.144022209156
35 19_19466941 19_19879115 -990.107756544997
36 19_19537824 19_19879115 -990.069328232658
37 19_19548156 19_19879115 -990.029062545384
38 19_19558489 19_19879115 -989.987305722589
39 19_19870145 19_19879115 -989.556233627371
40 19_19874630 19_19879115 -989.555582589515
41 19_19879115 19_19879115 -989.554710809825
42 19_20125475 19_19879115 -989.56298908038
43 19_20137919 19_19879115 -989.579232730577
44 19_20150362 19_19879115 -989.601040108307
45 19_20302600 19_19879115 -989.585922511415
46 19_20303683 19_19879115 -989.558348873571
47 19_20304765 19_19879115 -989.532150182409
48 19_20626923 19_19879115 -989.348255541188
49 19_20633442 19_19879115 -989.269562337316
50 19_20639961 19_19879115 -989.252017038349
51 19_20756178 19_19879115 -989.120505316716
52 19_20775432 19_19879115 -988.955292747661
53 19_20794687 19_19879115 -988.818537539967
54 19_20796932 19_19879115 -988.681694225622
55 19_20798905 19_19879115 -988.546518520257
56 19_20801032 19_19879115 -988.414670321118
57 19_20803231 19_19879115 -988.287662850966
58 19_20805430 19_19879115 -988.166829938234
59 19_20807629 19_19879115 -988.053310722683
60 19_20902553 19_19879115 -987.103533956281
61 19_20998510 19_19879115 -986.794022873079
62 19_21094467 19_19879115 -986.62025047794
63 19_21182134 19_19879115 -986.543760091919
64 19_21270329 19_19879115 -986.507665540058
65 19_21326896 19_19879115 -986.508380203938
66 19_21332327 19_19879115 -986.444355493465
67 19_21336729 19_19879115 -986.382753510524
68 19_21341131 19_19879115 -986.324137621437
69 19_21345533 19_19879115 -986.268970111554
70 19_21349935 19_19879115 -986.217603626746
71 19_21356079 19_19879115 -986.028183718211
72 19_21515834 19_19879115 -985.843774665157
73 19_21518274 19_19879115 -985.69765621686
74 19_21520713 19_19879115 -985.641957326757
75 19_21523152 19_19879115 -985.740835587368
76 19_21533417 19_19879115 -985.853405470149
77 19_21545048 19_19879115 -985.975730034381
78 19_21727395 19_19879115 -985.969138844768
79 19_21740049 19_19879115 -985.892397776042
80 19_21752704 19_19879115 -985.827869918002
81 19_21835817 19_19879115 -985.973559936915
82 19_21840919 19_19879115 -986.205574264258
83 19_21846022 19_19879115 -986.287192871448
