marker1 marker2 loglik
1 19_18147123 19_23873382 -930.316323880068
2 19_18147270 19_23873382 -930.294895343695
3 19_18147416 19_23873382 -930.273731699649
4 19_18170066 19_23873382 -930.253100502791
5 19_18210494 19_23873382 -930.274267911638
6 19_18211151 19_23873382 -930.297214498474
7 19_18211808 19_23873382 -930.320415584629
8 19_18224115 19_23873382 -930.289926666378
9 19_18226843 19_23873382 -930.240466606211
10 19_18229572 19_23873382 -930.115280631537
11 19_18232300 19_23873382 -929.992144563045
12 19_18235779 19_23873382 -929.878745341622
13 19_18244123 19_23873382 -929.85180092584
14 19_18252467 19_23873382 -929.826545450391
15 19_18275473 19_23873382 -929.730979031432
16 19_18288997 19_23873382 -929.710604849375
17 19_18302521 19_23873382 -929.7394564141
18 19_18316045 19_23873382 -929.775368466742
19 19_18333753 19_23873382 -929.827277577042
20 19_18357444 19_23873382 -929.88042065195
21 19_18363542 19_23873382 -929.933147345371
22 19_18369640 19_23873382 -929.983243117915
23 19_18375737 19_23873382 -929.754930895566
24 19_18381835 19_23873382 -929.448055118066
25 19_18387932 19_23873382 -929.138967805828
26 19_18660511 19_23873382 -928.777456347086
27 19_18668463 19_23873382 -928.399588147711
28 19_18676416 19_23873382 -927.667133081675
29 19_18975648 19_23873382 -928.345723788317
30 19_19274879 19_23873382 -928.508502685654
31 19_19305304 19_23873382 -928.959296259426
32 19_19335729 19_23873382 -929.171002880252
33 19_19461226 19_23873382 -929.216996881933
34 19_19464083 19_23873382 -929.264823265688
35 19_19466941 19_23873382 -929.313690640928
36 19_19537824 19_23873382 -929.363368338786
37 19_19548156 19_23873382 -929.413608339134
38 19_19558489 19_23873382 -929.464143486043
39 19_19870145 19_23873382 -929.452332976467
40 19_19874630 19_23873382 -929.381827744693
41 19_19879115 19_23873382 -929.306260071561
42 19_20125475 19_23873382 -929.277063895099
43 19_20137919 19_23873382 -929.260710894542
44 19_20150362 19_23873382 -929.244017305804
45 19_20302600 19_23873382 -929.270227555721
46 19_20303683 19_23873382 -929.306741363347
47 19_20304765 19_23873382 -929.3586458527
48 19_20626923 19_23873382 -929.530560061045
49 19_20633442 19_23873382 -929.604572718814
50 19_20639961 19_23873382 -929.614045417129
51 19_20756178 19_23873382 -929.609905480765
52 19_20775432 19_23873382 -929.604650266801
53 19_20794687 19_23873382 -929.694756748373
54 19_20796932 19_23873382 -929.791720062454
55 19_20798905 19_23873382 -929.894364126987
56 19_20801032 19_23873382 -930.001198721123
57 19_20803231 19_23873382 -930.110484524411
58 19_20805430 19_23873382 -930.220329514682
59 19_20807629 19_23873382 -930.328802776697
60 19_20902553 19_23873382 -930.319423407895
61 19_20998510 19_23873382 -930.32519891524
62 19_21094467 19_23873382 -929.939776158193
63 19_21182134 19_23873382 -929.920880360474
64 19_21270329 19_23873382 -929.938681308025
65 19_21326896 19_23873382 -929.944259671022
66 19_21332327 19_23873382 -929.951695838112
67 19_21336729 19_23873382 -929.958478202001
68 19_21341131 19_23873382 -929.964579999697
69 19_21345533 19_23873382 -929.969979190093
70 19_21349935 19_23873382 -929.97465854072
71 19_21356079 19_23873382 -929.979585323574
72 19_21515834 19_23873382 -929.751197285355
73 19_21518274 19_23873382 -929.449209650323
74 19_21520713 19_23873382 -929.220090292208
75 19_21523152 19_23873382 -929.261219804357
76 19_21533417 19_23873382 -929.295225434593
77 19_21545048 19_23873382 -929.319339018225
78 19_21727395 19_23873382 -929.307288716059
79 19_21740049 19_23873382 -929.279937675295
80 19_21752704 19_23873382 -929.265355492623
81 19_21835817 19_23873382 -929.171119415851
82 19_21840919 19_23873382 -929.23056027688
83 19_21846022 19_23873382 -929.246855703797
84 19_21936950 19_23873382 -929.197765811773
85 19_21970456 19_23873382 -929.036997537155
86 19_22003963 19_23873382 -928.839688862487
87 19_22156073 19_23873382 -928.753230209917
88 19_22172322 19_23873382 -928.76258272412
89 19_22187306 19_23873382 -928.747071521288
90 19_22191696 19_23873382 -928.698272821576
91 19_22195207 19_23873382 -928.644481930066
92 19_22198718 19_23873382 -928.570869224213
93 19_22202229 19_23873382 -928.486951953494
94 19_22205740 19_23873382 -928.399261058934
