marker1 marker2 loglik
1 19_18147123 19_34068636 -888.293863964499
2 19_18147270 19_34068636 -888.272990164159
3 19_18147416 19_34068636 -888.25627450727
4 19_18170066 19_34068636 -888.244090543563
5 19_18210494 19_34068636 -888.245162157965
6 19_18211151 19_34068636 -888.246976053336
7 19_18211808 19_34068636 -888.249719728477
8 19_18224115 19_34068636 -888.102878094862
9 19_18226843 19_34068636 -887.918517895612
10 19_18229572 19_34068636 -887.678411282646
11 19_18232300 19_34068636 -887.480117730369
12 19_18235779 19_34068636 -887.333717093682
13 19_18244123 19_34068636 -887.238269007898
14 19_18252467 19_34068636 -887.150072834417
15 19_18275473 19_34068636 -887.350095553268
16 19_18288997 19_34068636 -887.693279753347
17 19_18302521 19_34068636 -887.802462656682
18 19_18316045 19_34068636 -887.916756853862
19 19_18333753 19_34068636 -888.036127315906
20 19_18357444 19_34068636 -888.034291188568
21 19_18363542 19_34068636 -888.002966962711
22 19_18369640 19_34068636 -887.963905351862
23 19_18375737 19_34068636 -887.49201414375
24 19_18381835 19_34068636 -886.996210359528
25 19_18387932 19_34068636 -886.448522249645
26 19_18660511 19_34068636 -886.415022409944
27 19_18668463 19_34068636 -886.46755113424
28 19_18676416 19_34068636 -886.639538163222
29 19_18975648 19_34068636 -887.170612704106
30 19_19274879 19_34068636 -887.416127117818
31 19_19305304 19_34068636 -887.957614431615
32 19_19335729 19_34068636 -888.146970704216
33 19_19461226 19_34068636 -888.080429706209
34 19_19464083 19_34068636 -888.002681695669
35 19_19466941 19_34068636 -887.922008957815
36 19_19537824 19_34068636 -887.838780370672
37 19_19548156 19_34068636 -887.75337531574
38 19_19558489 19_34068636 -887.666178696044
39 19_19870145 19_34068636 -887.730670747768
40 19_19874630 19_34068636 -887.728362286938
41 19_19879115 19_34068636 -887.72542613146
42 19_20125475 19_34068636 -887.709281356186
43 19_20137919 19_34068636 -887.692608151132
44 19_20150362 19_34068636 -887.678784498148
45 19_20302600 19_34068636 -887.704155979951
46 19_20303683 19_34068636 -887.746224190481
47 19_20304765 19_34068636 -887.781268118669
48 19_20626923 19_34068636 -887.839565521724
49 19_20633442 19_34068636 -888.019252481679
50 19_20639961 19_34068636 -888.231237555364
51 19_20756178 19_34068636 -888.425191646638
52 19_20775432 19_34068636 -888.574134170461
53 19_20794687 19_34068636 -888.528922199285
54 19_20796932 19_34068636 -888.486134714577
55 19_20798905 19_34068636 -888.446740349181
56 19_20801032 19_34068636 -888.411606823623
57 19_20803231 19_34068636 -888.381444480721
58 19_20805430 19_34068636 -888.356761333416
59 19_20807629 19_34068636 -888.337837507361
60 19_20902553 19_34068636 -888.205368549505
61 19_20998510 19_34068636 -888.186361973853
62 19_21094467 19_34068636 -888.162016009763
63 19_21182134 19_34068636 -888.06281659913
64 19_21270329 19_34068636 -888.068258764107
65 19_21326896 19_34068636 -888.155875562858
66 19_21332327 19_34068636 -888.147108215739
67 19_21336729 19_34068636 -888.137946608498
68 19_21341131 19_34068636 -888.128472734169
69 19_21345533 19_34068636 -888.118764866492
70 19_21349935 19_34068636 -888.108895362359
71 19_21356079 19_34068636 -888.113051675279
72 19_21515834 19_34068636 -888.185197167872
73 19_21518274 19_34068636 -888.232209809601
74 19_21520713 19_34068636 -887.899004639146
75 19_21523152 19_34068636 -887.4751951145
76 19_21533417 19_34068636 -887.037781159172
77 19_21545048 19_34068636 -886.603617065948
78 19_21727395 19_34068636 -886.364744898233
79 19_21740049 19_34068636 -886.227765755121
80 19_21752704 19_34068636 -886.091113349972
81 19_21835817 19_34068636 -885.973029411219
82 19_21840919 19_34068636 -886.109809649955
83 19_21846022 19_34068636 -886.079767610621
84 19_21936950 19_34068636 -886.051776521899
85 19_21970456 19_34068636 -886.119210308766
86 19_22003963 19_34068636 -886.184731949405
87 19_22156073 19_34068636 -886.190078607407
88 19_22172322 19_34068636 -886.162977997496
89 19_22187306 19_34068636 -886.129560071327
90 19_22191696 19_34068636 -886.089976262773
91 19_22195207 19_34068636 -886.048874245354
92 19_22198718 19_34068636 -886.024956305827
93 19_22202229 19_34068636 -886.008757417361
94 19_22205740 19_34068636 -885.993018408327
95 19_22209250 19_34068636 -885.977797897093
96 19_22212761 19_34068636 -885.963152863009
97 19_22216272 19_34068636 -885.949137699437
98 19_22219783 19_34068636 -885.935804545562
99 19_22223294 19_34068636 -885.923201081162
100 19_22226805 19_34068636 -885.911371197222
101 19_22230316 19_34068636 -885.902476075358
102 19_22233827 19_34068636 -885.904178105954
103 19_22237338 19_34068636 -885.670513992576
104 19_22240848 19_34068636 -883.565078754283
105 19_22244457 19_34068636 -883.385725952956
106 19_22264004 19_34068636 -883.340549638708
107 19_22288023 19_34068636 -883.33436851873
108 19_22294213 19_34068636 -883.329114792485
109 19_22298836 19_34068636 -883.261303153622
110 19_22303459 19_34068636 -883.181536730864
111 19_22333838 19_34068636 -883.099855173139
112 19_22382301 19_34068636 -883.016894222573
113 19_22413259 19_34068636 -882.932616800108
114 19_22419242 19_34068636 -882.847292814956
115 19_22425226 19_34068636 -882.761658435217
116 19_22431209 19_34068636 -882.676387304902
117 19_22435586 19_34068636 -882.591534213448
118 19_22436965 19_34068636 -882.50751502663
119 19_22438344 19_34068636 -882.424984383751
120 19_22439723 19_34068636 -882.344376056642
121 19_22441102 19_34068636 -882.266091227381
122 19_22442482 19_34068636 -882.190493888561
123 19_22443861 19_34068636 -882.117905762825
124 19_22445240 19_34068636 -882.048598878326
125 19_22446619 19_34068636 -882.021651099412
126 19_22447998 19_34068636 -882.042216113655
127 19_22449377 19_34068636 -882.040460860981
128 19_22450756 19_34068636 -882.038514312532
129 19_22452135 19_34068636 -882.036167658474
130 19_22453515 19_34068636 -882.033745060679
131 19_22454894 19_34068636 -882.031247753379
132 19_22456273 19_34068636 -882.028677228536
133 19_22507525 19_34068636 -882.025895231449
134 19_22560818 19_34068636 -882.022452752114
135 19_22567436 19_34068636 -882.022071110697
