marker1 marker2 loglik
1 19_18147123 19_40068263 -986.995595752027
2 19_18147270 19_40068263 -986.958705151045
3 19_18147416 19_40068263 -986.934751401953
4 19_18170066 19_40068263 -986.92428743192
5 19_18210494 19_40068263 -986.930777564598
6 19_18211151 19_40068263 -986.936147757928
7 19_18211808 19_40068263 -986.941294779002
8 19_18224115 19_40068263 -986.92801915328
9 19_18226843 19_40068263 -986.944464928767
10 19_18229572 19_40068263 -987.062287501299
11 19_18232300 19_40068263 -987.251088152618
12 19_18235779 19_40068263 -987.499189333098
13 19_18244123 19_40068263 -987.535763579996
14 19_18252467 19_40068263 -987.555153796094
15 19_18275473 19_40068263 -987.303000860285
16 19_18288997 19_40068263 -987.253731365346
17 19_18302521 19_40068263 -987.286207656038
18 19_18316045 19_40068263 -987.3166239158
19 19_18333753 19_40068263 -987.352234817645
20 19_18357444 19_40068263 -987.365551863188
21 19_18363542 19_40068263 -987.378548406525
22 19_18369640 19_40068263 -987.39755989868
23 19_18375737 19_40068263 -987.107474073563
24 19_18381835 19_40068263 -986.817105154643
25 19_18387932 19_40068263 -986.654782420194
26 19_18660511 19_40068263 -986.879482707513
27 19_18668463 19_40068263 -987.197554734774
28 19_18676416 19_40068263 -987.894741338724
29 19_18975648 19_40068263 -987.658729759342
30 19_19274879 19_40068263 -987.777472846152
31 19_19305304 19_40068263 -988.121307764398
32 19_19335729 19_40068263 -988.353676405501
33 19_19461226 19_40068263 -988.439367540511
34 19_19464083 19_40068263 -988.532157137968
35 19_19466941 19_40068263 -988.625594578282
36 19_19537824 19_40068263 -988.719091188392
37 19_19548156 19_40068263 -988.812053560993
38 19_19558489 19_40068263 -988.903903756984
39 19_19870145 19_40068263 -988.849428480566
40 19_19874630 19_40068263 -988.872021968996
41 19_19879115 19_40068263 -988.896620710319
42 19_20125475 19_40068263 -988.919771134717
43 19_20137919 19_40068263 -988.941572717692
44 19_20150362 19_40068263 -988.962761622091
45 19_20302600 19_40068263 -988.992044764566
46 19_20303683 19_40068263 -989.022416905361
47 19_20304765 19_40068263 -989.051861494502
48 19_20626923 19_40068263 -988.940746090436
49 19_20633442 19_40068263 -988.9169176876
50 19_20639961 19_40068263 -988.927331848929
51 19_20756178 19_40068263 -988.961200075714
52 19_20775432 19_40068263 -989.004666943535
53 19_20794687 19_40068263 -988.925998293563
54 19_20796932 19_40068263 -988.848844002372
55 19_20798905 19_40068263 -988.775875567749
56 19_20801032 19_40068263 -988.709645580455
57 19_20803231 19_40068263 -988.652394938856
58 19_20805430 19_40068263 -988.605895619826
59 19_20807629 19_40068263 -988.571337529187
60 19_20902553 19_40068263 -987.943087192133
61 19_20998510 19_40068263 -987.823303594224
62 19_21094467 19_40068263 -988.465064997166
63 19_21182134 19_40068263 -988.462080459661
64 19_21270329 19_40068263 -988.44639787556
65 19_21326896 19_40068263 -988.421099147492
66 19_21332327 19_40068263 -988.434797472252
67 19_21336729 19_40068263 -988.451229194244
68 19_21341131 19_40068263 -988.470174102312
69 19_21345533 19_40068263 -988.491366779539
70 19_21349935 19_40068263 -988.514509693483
71 19_21356079 19_40068263 -988.658812231456
72 19_21515834 19_40068263 -988.672744765443
73 19_21518274 19_40068263 -988.607125202472
74 19_21520713 19_40068263 -988.530193341389
75 19_21523152 19_40068263 -988.483595236836
76 19_21533417 19_40068263 -988.407236253225
77 19_21545048 19_40068263 -988.304033131328
78 19_21727395 19_40068263 -988.141485168889
79 19_21740049 19_40068263 -987.944473508616
80 19_21752704 19_40068263 -987.744098315479
81 19_21835817 19_40068263 -987.421800055057
82 19_21840919 19_40068263 -987.433561836329
83 19_21846022 19_40068263 -987.440908114285
84 19_21936950 19_40068263 -987.360776005024
85 19_21970456 19_40068263 -987.322921145747
86 19_22003963 19_40068263 -987.321415065199
87 19_22156073 19_40068263 -987.33549445727
88 19_22172322 19_40068263 -987.349352668942
89 19_22187306 19_40068263 -987.371259072204
90 19_22191696 19_40068263 -987.403459596509
91 19_22195207 19_40068263 -987.437264374774
92 19_22198718 19_40068263 -987.463233484239
93 19_22202229 19_40068263 -987.4872847753
94 19_22205740 19_40068263 -987.513259508231
95 19_22209250 19_40068263 -987.541086733752
96 19_22212761 19_40068263 -987.570670561554
97 19_22216272 19_40068263 -987.601892961958
