marker1 marker2 loglik
1 19_18147123 19_18147123 -1008.43215502178
2 19_18147270 19_18147123 -1008.40522603722
3 19_18147416 19_18147123 -1008.37777188164
4 19_18170066 19_18147123 -1008.34986332774
5 19_18210494 19_18147123 -1008.3464008271
6 19_18211151 19_18147123 -1008.34298096415
7 19_18211808 19_18147123 -1008.33851472233
8 19_18224115 19_18147123 -1008.34656099392
9 19_18226843 19_18147123 -1008.35460450289
10 19_18229572 19_18147123 -1008.36059737839
11 19_18232300 19_18147123 -1008.36660398607
12 19_18235779 19_18147123 -1008.37239535163
13 19_18244123 19_18147123 -1008.43858773264
14 19_18252467 19_18147123 -1008.50458766122
15 19_18275473 19_18147123 -1008.55873494767
16 19_18288997 19_18147123 -1008.53940454344
17 19_18302521 19_18147123 -1008.54398839143
18 19_18316045 19_18147123 -1008.54192036544
19 19_18333753 19_18147123 -1008.52312523482
20 19_18357444 19_18147123 -1008.49450775282
21 19_18363542 19_18147123 -1008.46472789711
22 19_18369640 19_18147123 -1008.43722114179
23 19_18375737 19_18147123 -1008.34785791746
24 19_18381835 19_18147123 -1008.17949286041
25 19_18387932 19_18147123 -1007.95693892137
26 19_18660511 19_18147123 -1008.08333996172
27 19_18668463 19_18147123 -1008.2228963223
28 19_18676416 19_18147123 -1008.28625795525
29 19_18975648 19_18147123 -1008.68500024391
30 19_19274879 19_18147123 -1008.85984222314
31 19_19305304 19_18147123 -1008.63790230026
32 19_19335729 19_18147123 -1008.28688765848
33 19_19461226 19_18147123 -1008.27978386272
34 19_19464083 19_18147123 -1008.2726295116
35 19_19466941 19_18147123 -1008.2675170205
36 19_19537824 19_18147123 -1008.26443259541
37 19_19548156 19_18147123 -1008.26331759902
38 19_19558489 19_18147123 -1008.26407120992
39 19_19870145 19_18147123 -1008.25042741157
40 19_19874630 19_18147123 -1008.32793539086
41 19_19879115 19_18147123 -1008.40253317775
42 19_20125475 19_18147123 -1008.42161063651
43 19_20137919 19_18147123 -1008.42840968877
44 19_20150362 19_18147123 -1008.43539885959
45 19_20302600 19_18147123 -1008.44221272546
46 19_20303683 19_18147123 -1008.44938716851
47 19_20304765 19_18147123 -1008.45183090656
48 19_20626923 19_18147123 -1008.28049872294
49 19_20633442 19_18147123 -1008.20024917065
50 19_20639961 19_18147123 -1008.22947875473
51 19_20756178 19_18147123 -1008.297912379
52 19_20775432 19_18147123 -1008.37143998258
53 19_20794687 19_18147123 -1008.34292883821
54 19_20796932 19_18147123 -1008.29847447545
55 19_20798905 19_18147123 -1008.23837207963
56 19_20801032 19_18147123 -1008.16352880294
57 19_20803231 19_18147123 -1008.07541697956
58 19_20805430 19_18147123 -1007.97595922762
59 19_20807629 19_18147123 -1007.8673781593
60 19_20902553 19_18147123 -1007.65901888034
61 19_20998510 19_18147123 -1007.61787223329
62 19_21094467 19_18147123 -1008.16638131033
63 19_21182134 19_18147123 -1008.21130792576
64 19_21270329 19_18147123 -1008.20556906469
65 19_21326896 19_18147123 -1008.23016544493
66 19_21332327 19_18147123 -1008.22956614809
67 19_21336729 19_18147123 -1008.22999388575
68 19_21341131 19_18147123 -1008.23111672399
69 19_21345533 19_18147123 -1008.23259785003
70 19_21349935 19_18147123 -1008.23411140901
71 19_21356079 19_18147123 -1008.25553340107
72 19_21515834 19_18147123 -1008.13824596894
73 19_21518274 19_18147123 -1007.99830521151
74 19_21520713 19_18147123 -1007.86890358949
75 19_21523152 19_18147123 -1007.85158652314
76 19_21533417 19_18147123 -1007.83639361875
77 19_21545048 19_18147123 -1007.82212099583
78 19_21727395 19_18147123 -1007.72797664547
79 19_21740049 19_18147123 -1007.58963991903
80 19_21752704 19_18147123 -1007.45986827524
81 19_21835817 19_18147123 -1007.44768463637
82 19_21840919 19_18147123 -1007.49880233515
83 19_21846022 19_18147123 -1007.53546496377
84 19_21936950 19_18147123 -1007.50603957928
85 19_21970456 19_18147123 -1007.40231613462
86 19_22003963 19_18147123 -1007.29632244359
87 19_22156073 19_18147123 -1007.25768798257
88 19_22172322 19_18147123 -1007.26462001372
