marker1 marker2 loglik
1 19_18147123 19_23873382 -878.167268914534
2 19_18147270 19_23873382 -877.868061033663
3 19_18147416 19_23873382 -877.577181337284
4 19_18170066 19_23873382 -877.297521701145
5 19_18210494 19_23873382 -877.225518795171
6 19_18211151 19_23873382 -877.157703766754
7 19_18211808 19_23873382 -877.090790845896
8 19_18224115 19_23873382 -877.210568412416
9 19_18226843 19_23873382 -877.421661748514
10 19_18229572 19_23873382 -878.182068370063
11 19_18232300 19_23873382 -878.952286620943
12 19_18235779 19_23873382 -879.69362741805
13 19_18244123 19_23873382 -879.638344356071
14 19_18252467 19_23873382 -879.524514272318
15 19_18275473 19_23873382 -878.855265737902
16 19_18288997 19_23873382 -878.655028290485
17 19_18302521 19_23873382 -878.562183395734
18 19_18316045 19_23873382 -878.495158305988
19 19_18333753 19_23873382 -878.477775131645
20 19_18357444 19_23873382 -878.459858374212
21 19_18363542 19_23873382 -878.440659701326
22 19_18369640 19_23873382 -878.423227160111
23 19_18375737 19_23873382 -878.360591887783
24 19_18381835 19_23873382 -878.38867614941
25 19_18387932 19_23873382 -878.435451169312
26 19_18660511 19_23873382 -878.184144194919
27 19_18668463 19_23873382 -877.899104574732
28 19_18676416 19_23873382 -877.944857272686
29 19_18975648 19_23873382 -876.543881996818
30 19_19274879 19_23873382 -876.707676066423
31 19_19305304 19_23873382 -876.849747380063
32 19_19335729 19_23873382 -876.828090188875
33 19_19461226 19_23873382 -876.756526654059
34 19_19464083 19_23873382 -876.706014178455
35 19_19466941 19_23873382 -876.665916335967
36 19_19537824 19_23873382 -876.636659599051
37 19_19548156 19_23873382 -876.618535063604
38 19_19558489 19_23873382 -876.61168593531
39 19_19870145 19_23873382 -876.653093656772
40 19_19874630 19_23873382 -876.641484255197
41 19_19879115 19_23873382 -876.625242777186
42 19_20125475 19_23873382 -876.610066571979
43 19_20137919 19_23873382 -876.595574228324
44 19_20150362 19_23873382 -876.580958055177
45 19_20302600 19_23873382 -876.610646791697
46 19_20303683 19_23873382 -876.653202631887
47 19_20304765 19_23873382 -876.640717748503
48 19_20626923 19_23873382 -875.945779057034
49 19_20633442 19_23873382 -875.239780489318
50 19_20639961 19_23873382 -874.629876962271
51 19_20756178 19_23873382 -874.281823352415
52 19_20775432 19_23873382 -874.158328235314
53 19_20794687 19_23873382 -873.99962094522
54 19_20796932 19_23873382 -873.880708454579
55 19_20798905 19_23873382 -873.806794276569
56 19_20801032 19_23873382 -873.782129460235
57 19_20803231 19_23873382 -873.809618702321
58 19_20805430 19_23873382 -873.890477135383
59 19_20807629 19_23873382 -874.024049887288
60 19_20902553 19_23873382 -874.460791113211
61 19_20998510 19_23873382 -874.279040700348
62 19_21094467 19_23873382 -873.776442907995
63 19_21182134 19_23873382 -873.96315986249
64 19_21270329 19_23873382 -873.965924116488
65 19_21326896 19_23873382 -873.85658540278
66 19_21332327 19_23873382 -873.900369518743
67 19_21336729 19_23873382 -873.947919176728
68 19_21341131 19_23873382 -873.998646504389
69 19_21345533 19_23873382 -874.051914984082
70 19_21349935 19_23873382 -874.107066604473
71 19_21356079 19_23873382 -874.083581196289
72 19_21515834 19_23873382 -874.1364762212
73 19_21518274 19_23873382 -874.142486341805
74 19_21520713 19_23873382 -874.119251016278
75 19_21523152 19_23873382 -874.139827566454
76 19_21533417 19_23873382 -874.156644847063
77 19_21545048 19_23873382 -874.173657404161
78 19_21727395 19_23873382 -874.093081447895
79 19_21740049 19_23873382 -873.943578275627
80 19_21752704 19_23873382 -873.771622657874
81 19_21835817 19_23873382 -873.700749080274
82 19_21840919 19_23873382 -873.386727054392
83 19_21846022 19_23873382 -873.351178870754
84 19_21936950 19_23873382 -873.208108157362
85 19_21970456 19_23873382 -873.187685488566
86 19_22003963 19_23873382 -873.247337925131
87 19_22156073 19_23873382 -873.221408587304
88 19_22172322 19_23873382 -873.115595600337
89 19_22187306 19_23873382 -873.004997389573
90 19_22191696 19_23873382 -872.889037307189
91 19_22195207 19_23873382 -872.779482170969
92 19_22198718 19_23873382 -872.68532475689
93 19_22202229 19_23873382 -872.600486898743
94 19_22205740 19_23873382 -872.521443067143
95 19_22209250 19_23873382 -872.448410312264
96 19_22212761 19_23873382 -872.381591590564
97 19_22216272 19_23873382 -872.321174044246
98 19_22219783 19_23873382 -872.267327146811
99 19_22223294 19_23873382 -872.220198140422
100 19_22226805 19_23873382 -872.179913175273
101 19_22230316 19_23873382 -872.145652923698
102 19_22233827 19_23873382 -872.114431421937
103 19_22237338 19_23873382 -872.006875160746
104 19_22240848 19_23873382 -871.781351332996
105 19_22244457 19_23873382 -871.584676862525
106 19_22264004 19_23873382 -871.432085102512
107 19_22288023 19_23873382 -871.416148202399
