marker1 marker2 loglik
1 19_18147123 19_35170959 -994.331236704203
2 19_18147270 19_35170959 -994.243048814246
3 19_18147416 19_35170959 -994.152778954165
4 19_18170066 19_35170959 -994.061118485333
5 19_18210494 19_35170959 -994.081938486045
6 19_18211151 19_35170959 -994.108257134706
7 19_18211808 19_35170959 -994.136944332276
8 19_18224115 19_35170959 -994.173447267939
9 19_18226843 19_35170959 -994.243135393889
10 19_18229572 19_35170959 -994.511213835242
11 19_18232300 19_35170959 -994.767693870345
12 19_18235779 19_35170959 -995.002933971574
13 19_18244123 19_35170959 -995.073585787856
14 19_18252467 19_35170959 -995.141195502542
15 19_18275473 19_35170959 -995.277694430685
16 19_18288997 19_35170959 -995.250427193018
17 19_18302521 19_35170959 -995.262429117301
18 19_18316045 19_35170959 -995.245228413141
19 19_18333753 19_35170959 -995.146518545279
20 19_18357444 19_35170959 -995.025267182176
21 19_18363542 19_35170959 -994.900642276208
22 19_18369640 19_35170959 -994.777903175152
23 19_18375737 19_35170959 -994.739603455824
24 19_18381835 19_35170959 -994.658690348989
25 19_18387932 19_35170959 -994.619234653816
26 19_18660511 19_35170959 -995.106334310412
27 19_18668463 19_35170959 -995.646121887246
28 19_18676416 19_35170959 -996.306237887839
29 19_18975648 19_35170959 -996.432021454448
30 19_19274879 19_35170959 -996.165747474577
31 19_19305304 19_35170959 -995.410740495353
32 19_19335729 19_35170959 -995.101172472351
33 19_19461226 19_35170959 -995.162559250118
34 19_19464083 19_35170959 -995.221548250609
35 19_19466941 19_35170959 -995.280949804759
36 19_19537824 19_35170959 -995.340016577491
37 19_19548156 19_35170959 -995.39802354076
38 19_19558489 19_35170959 -995.45429084532
39 19_19870145 19_35170959 -995.489269319627
40 19_19874630 19_35170959 -995.501445616371
41 19_19879115 19_35170959 -995.525871461809
42 19_20125475 19_35170959 -995.517717610827
43 19_20137919 19_35170959 -995.502984254565
44 19_20150362 19_35170959 -995.49401697906
45 19_20302600 19_35170959 -995.511943436371
46 19_20303683 19_35170959 -995.536951968011
47 19_20304765 19_35170959 -995.539581111298
48 19_20626923 19_35170959 -995.635562900909
49 19_20633442 19_35170959 -995.630285888551
50 19_20639961 19_35170959 -995.556841549811
51 19_20756178 19_35170959 -995.438712331047
52 19_20775432 19_35170959 -995.305046351629
53 19_20794687 19_35170959 -995.120583889429
54 19_20796932 19_35170959 -994.935261338373
55 19_20798905 19_35170959 -994.751558474398
56 19_20801032 19_35170959 -994.571835161292
57 19_20803231 19_35170959 -994.398221119697
58 19_20805430 19_35170959 -994.232528846296
59 19_20807629 19_35170959 -994.076180138789
60 19_20902553 19_35170959 -995.04465506156
61 19_20998510 19_35170959 -995.126670021897
62 19_21094467 19_35170959 -994.982730046127
63 19_21182134 19_35170959 -994.988689647176
64 19_21270329 19_35170959 -994.941308480126
65 19_21326896 19_35170959 -994.837867038793
66 19_21332327 19_35170959 -994.794985026912
67 19_21336729 19_35170959 -994.749586142283
68 19_21341131 19_35170959 -994.702287413649
69 19_21345533 19_35170959 -994.653748415414
70 19_21349935 19_35170959 -994.604644013667
71 19_21356079 19_35170959 -994.4686547656
72 19_21515834 19_35170959 -994.376972985219
73 19_21518274 19_35170959 -994.386966013773
74 19_21520713 19_35170959 -994.544031226124
75 19_21523152 19_35170959 -994.611565694154
76 19_21533417 19_35170959 -994.672227691205
77 19_21545048 19_35170959 -994.751679426299
78 19_21727395 19_35170959 -994.908226243078
79 19_21740049 19_35170959 -995.124741033036
80 19_21752704 19_35170959 -995.358062282288
81 19_21835817 19_35170959 -995.289872418741
82 19_21840919 19_35170959 -994.934397286667
83 19_21846022 19_35170959 -994.89611280623
84 19_21936950 19_35170959 -994.977811990318
85 19_21970456 19_35170959 -995.107169426888
86 19_22003963 19_35170959 -995.237001411948
87 19_22156073 19_35170959 -995.31144358621
88 19_22172322 19_35170959 -995.346405647399
89 19_22187306 19_35170959 -995.383885975424
90 19_22191696 19_35170959 -995.423191332162
91 19_22195207 19_35170959 -995.460656781162
92 19_22198718 19_35170959 -995.487734656879
93 19_22202229 19_35170959 -995.509643932918
94 19_22205740 19_35170959 -995.529798467509
95 19_22209250 19_35170959 -995.548149018622
96 19_22212761 19_35170959 -995.564664369627
97 19_22216272 19_35170959 -995.579332527792
98 19_22219783 19_35170959 -995.592159431104
99 19_22223294 19_35170959 -995.603168843483
100 19_22226805 19_35170959 -995.612400945576
101 19_22230316 19_35170959 -995.610772599721
102 19_22233827 19_35170959 -995.563163765082
103 19_22237338 19_35170959 -995.554086809567
104 19_22240848 19_35170959 -995.175762617285
105 19_22244457 19_35170959 -995.041356460902
106 19_22264004 19_35170959 -994.948228751284
107 19_22288023 19_35170959 -994.953369618228
108 19_22294213 19_35170959 -994.959084827493
109 19_22298836 19_35170959 -994.988886342222
110 19_22303459 19_35170959 -995.024114598111
111 19_22333838 19_35170959 -995.061009636782
112 19_22382301 19_35170959 -995.099389758762
113 19_22413259 19_35170959 -995.139257504046
114 19_22419242 19_35170959 -995.180596575001
115 19_22425226 19_35170959 -995.222973306646
116 19_22431209 19_35170959 -995.266060267022
117 19_22435586 19_35170959 -995.310177026802
118 19_22436965 19_35170959 -995.35518376091
119 19_22438344 19_35170959 -995.400317869471
120 19_22439723 19_35170959 -995.445331073206
121 19_22441102 19_35170959 -995.489978592807
122 19_22442482 19_35170959 -995.534020926333
123 19_22443861 19_35170959 -995.577229856411
124 19_22445240 19_35170959 -995.619391909259
125 19_22446619 19_35170959 -995.65850224339
126 19_22447998 19_35170959 -995.683492147944
127 19_22449377 19_35170959 -995.67848568652
128 19_22450756 19_35170959 -995.673513863987
129 19_22452135 19_35170959 -995.668447685661
130 19_22453515 19_35170959 -995.663500673286
131 19_22454894 19_35170959 -995.65868020744
132 19_22456273 19_35170959 -995.653992048867
133 19_22507525 19_35170959 -995.649528363856
134 19_22560818 19_35170959 -995.624384913515
135 19_22567436 19_35170959 -995.557582293387
136 19_22570782 19_35170959 -995.490656331114
137 19_22574128 19_35170959 -995.42382890995
138 19_22577474 19_35170959 -995.357313610529
139 19_22580820 19_35170959 -995.296928764971
140 19_22584166 19_35170959 -995.318120190318
141 19_22587512 19_35170959 -995.339170124025
142 19_22590858 19_35170959 -995.360067289642
143 19_22594203 19_35170959 -995.36761570204
144 19_22597549 19_35170959 -995.347419813616
145 19_22600895 19_35170959 -995.274843999581
146 19_22604768 19_35170959 -995.137805087361
147 19_22611929 19_35170959 -995.07228000033
148 19_22615951 19_35170959 -995.087564703002
149 19_22616579 19_35170959 -995.103525055186
150 19_22617111 19_35170959 -995.12020033186
151 19_22617643 19_35170959 -995.13743297315
152 19_22618175 19_35170959 -995.172625553157
153 19_22618707 19_35170959 -995.259011948827
154 19_22619240 19_35170959 -995.359323451764
155 19_22619772 19_35170959 -995.470710487604
156 19_22620304 19_35170959 -995.581397799495
157 19_22620537 19_35170959 -995.61641439664
158 19_22620655 19_35170959 -995.655680359039
159 19_22620774 19_35170959 -995.698829808682
160 19_22621212 19_35170959 -995.731079762718
