marker1 marker2 loglik
1 19_18147123 19_23873382 -973.668357023107
2 19_18147270 19_23873382 -973.573783464144
3 19_18147416 19_23873382 -973.491631672084
4 19_18170066 19_23873382 -973.422113974247
5 19_18210494 19_23873382 -973.463273632053
6 19_18211151 19_23873382 -973.527378658714
7 19_18211808 19_23873382 -973.610995545823
8 19_18224115 19_23873382 -973.719934040411
9 19_18226843 19_23873382 -973.855813499805
10 19_18229572 19_23873382 -974.101290061211
11 19_18232300 19_23873382 -974.415322500111
12 19_18235779 19_23873382 -974.78408405159
13 19_18244123 19_23873382 -974.982978046599
14 19_18252467 19_23873382 -975.176720465428
15 19_18275473 19_23873382 -975.127347778984
16 19_18288997 19_23873382 -975.235034662177
17 19_18302521 19_23873382 -975.449158605617
18 19_18316045 19_23873382 -975.531280828983
19 19_18333753 19_23873382 -975.313616945259
20 19_18357444 19_23873382 -975.13319250261
21 19_18363542 19_23873382 -974.954709959547
22 19_18369640 19_23873382 -974.778208150934
23 19_18375737 19_23873382 -973.981825516141
24 19_18381835 19_23873382 -973.293122096112
25 19_18387932 19_23873382 -972.826903498394
26 19_18660511 19_23873382 -972.20432681982
27 19_18668463 19_23873382 -971.81232995752
28 19_18676416 19_23873382 -972.217009785641
29 19_18975648 19_23873382 -973.066049448638
30 19_19274879 19_23873382 -973.070628542623
31 19_19305304 19_23873382 -973.079107617408
32 19_19335729 19_23873382 -973.047801713125
33 19_19461226 19_23873382 -972.981896399981
34 19_19464083 19_23873382 -972.911240419424
35 19_19466941 19_23873382 -972.843352167936
36 19_19537824 19_23873382 -972.778353895839
37 19_19548156 19_23873382 -972.716384149227
38 19_19558489 19_23873382 -972.657585281964
39 19_19870145 19_23873382 -972.38433372287
40 19_19874630 19_23873382 -972.347103338206
41 19_19879115 19_23873382 -972.311033095954
42 19_20125475 19_23873382 -972.299406052956
43 19_20137919 19_23873382 -972.297888124484
44 19_20150362 19_23873382 -972.301087328317
45 19_20302600 19_23873382 -972.287936692653
46 19_20303683 19_23873382 -972.268999286307
47 19_20304765 19_23873382 -972.253574013008
48 19_20626923 19_23873382 -972.672198817041
49 19_20633442 19_23873382 -972.715397891431
50 19_20639961 19_23873382 -972.459533009351
51 19_20756178 19_23873382 -972.051765328781
52 19_20775432 19_23873382 -971.611465758494
53 19_20794687 19_23873382 -971.399478361902
54 19_20796932 19_23873382 -971.220650564682
55 19_20798905 19_23873382 -971.079769892993
56 19_20801032 19_23873382 -970.980840551958
57 19_20803231 19_23873382 -970.926744871361
58 19_20805430 19_23873382 -970.918987062811
59 19_20807629 19_23873382 -970.957538217826
60 19_20902553 19_23873382 -969.91455894171
61 19_20998510 19_23873382 -969.665769689247
62 19_21094467 19_23873382 -967.705375485744
63 19_21182134 19_23873382 -967.062763534349
64 19_21270329 19_23873382 -967.012447196952
65 19_21326896 19_23873382 -966.995402694734
66 19_21332327 19_23873382 -967.004529984932
67 19_21336729 19_23873382 -967.014724519481
68 19_21341131 19_23873382 -967.025938677365
69 19_21345533 19_23873382 -967.038119218521
70 19_21349935 19_23873382 -967.051208264218
71 19_21356079 19_23873382 -967.002605423838
72 19_21515834 19_23873382 -967.141691763063
73 19_21518274 19_23873382 -967.176014237702
74 19_21520713 19_23873382 -967.133648453866
75 19_21523152 19_23873382 -967.174424138931
76 19_21533417 19_23873382 -967.248850615939
77 19_21545048 19_23873382 -967.377712483275
78 19_21727395 19_23873382 -967.323182214772
79 19_21740049 19_23873382 -967.142997699733
80 19_21752704 19_23873382 -967.00207519279
81 19_21835817 19_23873382 -966.462477429721
82 19_21840919 19_23873382 -965.919710403782
83 19_21846022 19_23873382 -965.97974138525
84 19_21936950 19_23873382 -966.050802057098
85 19_21970456 19_23873382 -966.093896817638
86 19_22003963 19_23873382 -966.104780929556
87 19_22156073 19_23873382 -966.126932637974
88 19_22172322 19_23873382 -966.208663790519
89 19_22187306 19_23873382 -966.243917783898
90 19_22191696 19_23873382 -966.230523094667
91 19_22195207 19_23873382 -966.226080907585
92 19_22198718 19_23873382 -966.205528048503
93 19_22202229 19_23873382 -966.185780885232
94 19_22205740 19_23873382 -966.177751775883
95 19_22209250 19_23873382 -966.181644663315
96 19_22212761 19_23873382 -966.197530449918
97 19_22216272 19_23873382 -966.225335569739
98 19_22219783 19_23873382 -966.264863238502
99 19_22223294 19_23873382 -966.315781486603
100 19_22226805 19_23873382 -966.377647263309
101 19_22230316 19_23873382 -966.446892762617
102 19_22233827 19_23873382 -966.511758532035
103 19_22237338 19_23873382 -965.71418835833
104 19_22240848 19_23873382 -962.201855669049
105 19_22244457 19_23873382 -960.865370374506
106 19_22264004 19_23873382 -960.38114886755
107 19_22288023 19_23873382 -960.447577287839
108 19_22294213 19_23873382 -960.520954184336
109 19_22298836 19_23873382 -960.583896023765
110 19_22303459 19_23873382 -960.649114039147
111 19_22333838 19_23873382 -960.718857982229
112 19_22382301 19_23873382 -960.793120322868
113 19_22413259 19_23873382 -960.872340528878
114 19_22419242 19_23873382 -960.956600868015
115 19_22425226 19_23873382 -961.045469553776
116 19_22431209 19_23873382 -961.14018454301
117 19_22435586 19_23873382 -961.239223551861
118 19_22436965 19_23873382 -961.342544252957
119 19_22438344 19_23873382 -961.449574987876
120 19_22439723 19_23873382 -961.560016088175
121 19_22441102 19_23873382 -961.673528083128
122 19_22442482 19_23873382 -961.789746981545
123 19_22443861 19_23873382 -961.908289366927
124 19_22445240 19_23873382 -962.028746140205
125 19_22446619 19_23873382 -961.864145491725
126 19_22447998 19_23873382 -961.828758023975
127 19_22449377 19_23873382 -961.810683270121
128 19_22450756 19_23873382 -961.793379066867
129 19_22452135 19_23873382 -961.776725621902
130 19_22453515 19_23873382 -961.760981448977
131 19_22454894 19_23873382 -961.746165073725
132 19_22456273 19_23873382 -961.732286988466
133 19_22507525 19_23873382 -961.719064345484
134 19_22560818 19_23873382 -961.712765642871
135 19_22567436 19_23873382 -961.726894433497
136 19_22570782 19_23873382 -961.750913286793
137 19_22574128 19_23873382 -961.784796066233
138 19_22577474 19_23873382 -961.828441492461
139 19_22580820 19_23873382 -961.879424690499
140 19_22584166 19_23873382 -961.902560232621
141 19_22587512 19_23873382 -961.927202992412
142 19_22590858 19_23873382 -961.953250931654
143 19_22594203 19_23873382 -961.944990863735
144 19_22597549 19_23873382 -961.836791392451
145 19_22600895 19_23873382 -961.675479650388
