marker1 marker2 loglik
1 19_18147123 19_40068263 -963.880131911748
2 19_18147270 19_40068263 -963.741415077674
3 19_18147416 19_40068263 -963.60485485772
4 19_18170066 19_40068263 -963.47118933214
5 19_18210494 19_40068263 -963.296198412486
6 19_18211151 19_40068263 -963.128425465482
7 19_18211808 19_40068263 -962.969936587683
8 19_18224115 19_40068263 -962.823564510074
9 19_18226843 19_40068263 -962.684667277848
10 19_18229572 19_40068263 -962.526176291191
11 19_18232300 19_40068263 -962.363255392182
12 19_18235779 19_40068263 -962.19542101961
13 19_18244123 19_40068263 -962.074265460382
14 19_18252467 19_40068263 -961.972841809509
15 19_18275473 19_40068263 -961.493244246253
16 19_18288997 19_40068263 -961.342277262851
17 19_18302521 19_40068263 -961.279570198896
18 19_18316045 19_40068263 -961.206491209948
19 19_18333753 19_40068263 -961.098716548128
20 19_18357444 19_40068263 -961.009740854513
21 19_18363542 19_40068263 -960.938058954963
22 19_18369640 19_40068263 -960.885202482012
23 19_18375737 19_40068263 -960.699777258238
24 19_18381835 19_40068263 -960.705735045302
25 19_18387932 19_40068263 -960.692298453326
26 19_18660511 19_40068263 -959.678903232177
27 19_18668463 19_40068263 -958.792868319205
28 19_18676416 19_40068263 -954.895906324691
29 19_18975648 19_40068263 -951.226178495705
30 19_19274879 19_40068263 -951.119034231971
31 19_19305304 19_40068263 -950.92818542208
32 19_19335729 19_40068263 -950.820081995893
33 19_19461226 19_40068263 -950.685326142117
34 19_19464083 19_40068263 -950.571981277493
35 19_19466941 19_40068263 -950.499083815995
36 19_19537824 19_40068263 -950.466650811472
37 19_19548156 19_40068263 -950.474299867274
38 19_19558489 19_40068263 -950.521278525212
39 19_19870145 19_40068263 -950.584488568068
40 19_19874630 19_40068263 -950.613165927643
41 19_19879115 19_40068263 -950.641793557021
42 19_20125475 19_40068263 -950.670544129302
43 19_20137919 19_40068263 -950.704342458673
44 19_20150362 19_40068263 -950.742716684502
45 19_20302600 19_40068263 -950.810017469531
