marker1 marker2 loglik
1 19_18147123 19_22623056 -949.233714843167
2 19_18147270 19_22623056 -949.290410120604
3 19_18147416 19_22623056 -949.34689148605
4 19_18170066 19_22623056 -949.402543206055
5 19_18210494 19_22623056 -949.400603752318
6 19_18211151 19_22623056 -949.393408232388
7 19_18211808 19_22623056 -949.383346201334
8 19_18224115 19_22623056 -949.369889210853
9 19_18226843 19_22623056 -949.343555451664
10 19_18229572 19_22623056 -949.307072526517
11 19_18232300 19_22623056 -949.328081038253
12 19_18235779 19_22623056 -949.409394897974
13 19_18244123 19_22623056 -949.32914359836
14 19_18252467 19_22623056 -949.255546694703
15 19_18275473 19_22623056 -948.722514766477
16 19_18288997 19_22623056 -948.831040751299
17 19_18302521 19_22623056 -948.79073783689
18 19_18316045 19_22623056 -948.701953569859
19 19_18333753 19_22623056 -948.522299098617
20 19_18357444 19_22623056 -948.41093834851
21 19_18363542 19_22623056 -948.337852418126
22 19_18369640 19_22623056 -948.301484696852
23 19_18375737 19_22623056 -947.689173250807
24 19_18381835 19_22623056 -947.241700076113
25 19_18387932 19_22623056 -946.802770647836
26 19_18660511 19_22623056 -946.824797795812
27 19_18668463 19_22623056 -947.028871432488
28 19_18676416 19_22623056 -946.026578560718
29 19_18975648 19_22623056 -946.920806657434
30 19_19274879 19_22623056 -947.023247640584
31 19_19305304 19_22623056 -947.670229611965
32 19_19335729 19_22623056 -947.889376373727
33 19_19461226 19_22623056 -947.949374218064
34 19_19464083 19_22623056 -948.039532042201
35 19_19466941 19_22623056 -948.142190162198
36 19_19537824 19_22623056 -948.256302517149
37 19_19548156 19_22623056 -948.380626211779
38 19_19558489 19_22623056 -948.513742541394
39 19_19870145 19_22623056 -948.560036704673
40 19_19874630 19_22623056 -948.487814277167
41 19_19879115 19_22623056 -948.415732421519
42 19_20125475 19_22623056 -948.388926138995
43 19_20137919 19_22623056 -948.377680819863
44 19_20150362 19_22623056 -948.371333728218
45 19_20302600 19_22623056 -948.270042038252
46 19_20303683 19_22623056 -948.161236919313
47 19_20304765 19_22623056 -948.130198587515
48 19_20626923 19_22623056 -947.855302526334
49 19_20633442 19_22623056 -947.509872477239
50 19_20639961 19_22623056 -947.187520830163
51 19_20756178 19_22623056 -946.731687551685
52 19_20775432 19_22623056 -946.269927653382
53 19_20794687 19_22623056 -945.678379121255
54 19_20796932 19_22623056 -945.119703499205
55 19_20798905 19_22623056 -944.60701008599
56 19_20801032 19_22623056 -944.151669250196
57 19_20803231 19_22623056 -943.762473342964
58 19_20805430 19_22623056 -943.44508063262
59 19_20807629 19_22623056 -943.201827600827
60 19_20902553 19_22623056 -942.077375397332
61 19_20998510 19_22623056 -942.083901770335
62 19_21094467 19_22623056 -940.753331215494
63 19_21182134 19_22623056 -940.27148210565
64 19_21270329 19_22623056 -940.261916272273
65 19_21326896 19_22623056 -940.319668750198
66 19_21332327 19_22623056 -940.24990562438
67 19_21336729 19_22623056 -940.178696556919
68 19_21341131 19_22623056 -940.106761007759
69 19_21345533 19_22623056 -940.034808082943
70 19_21349935 19_22623056 -939.963512246811
71 19_21356079 19_22623056 -939.247776367849
72 19_21515834 19_22623056 -938.937986248006
73 19_21518274 19_22623056 -938.908053331065
74 19_21520713 19_22623056 -938.861659074993
75 19_21523152 19_22623056 -938.822282903214
76 19_21533417 19_22623056 -938.797710070143
77 19_21545048 19_22623056 -938.78602593362
78 19_21727395 19_22623056 -938.800647515394
79 19_21740049 19_22623056 -938.837856177504
80 19_21752704 19_22623056 -938.874641622412
81 19_21835817 19_22623056 -938.406006223337
82 19_21840919 19_22623056 -938.328212416819
83 19_21846022 19_22623056 -938.29674962515
84 19_21936950 19_22623056 -938.27239052247
85 19_21970456 19_22623056 -938.080228230004
86 19_22003963 19_22623056 -937.935726070262
87 19_22156073 19_22623056 -937.885601621905
88 19_22172322 19_22623056 -937.848343508736
89 19_22187306 19_22623056 -937.763094691419
90 19_22191696 19_22623056 -937.622781681802
91 19_22195207 19_22623056 -937.488200851951
92 19_22198718 19_22623056 -937.363191159177
93 19_22202229 19_22623056 -937.246804063227
94 19_22205740 19_22623056 -937.138180949316
95 19_22209250 19_22623056 -937.037652154744
96 19_22212761 19_22623056 -936.945471512957
97 19_22216272 19_22623056 -936.861813104933
98 19_22219783 19_22623056 -936.78676889181
99 19_22223294 19_22623056 -936.720350774693
100 19_22226805 19_22623056 -936.662493652162
101 19_22230316 19_22623056 -936.581865100285
102 19_22233827 19_22623056 -936.358146476994
103 19_22237338 19_22623056 -936.133693992922
104 19_22240848 19_22623056 -935.832630753607
105 19_22244457 19_22623056 -935.596104506211
106 19_22264004 19_22623056 -935.491028086275
107 19_22288023 19_22623056 -935.470936500724
108 19_22294213 19_22623056 -935.447926103898
109 19_22298836 19_22623056 -935.294798776695
110 19_22303459 19_22623056 -935.115037430614
111 19_22333838 19_22623056 -934.929731886587
112 19_22382301 19_22623056 -934.740240118892
113 19_22413259 19_22623056 -934.546556608994
114 19_22419242 19_22623056 -934.34996562775
115 19_22425226 19_22623056 -934.150743808968
116 19_22431209 19_22623056 -933.949547660966
117 19_22435586 19_22623056 -933.747937093166
118 19_22436965 19_22623056 -933.546959147303
119 19_22438344 19_22623056 -933.347722764704
