marker1 marker2 loglik
1 19_18147123 19_19879115 -1014.48380207819
2 19_18147270 19_19879115 -1014.41921122988
3 19_18147416 19_19879115 -1014.35970416601
4 19_18170066 19_19879115 -1014.30617690666
5 19_18210494 19_19879115 -1014.39685092796
6 19_18211151 19_19879115 -1014.49503252717
7 19_18211808 19_19879115 -1014.59609233353
8 19_18224115 19_19879115 -1014.69758254557
9 19_18226843 19_19879115 -1014.82298700503
10 19_18229572 19_19879115 -1015.09450951916
11 19_18232300 19_19879115 -1015.3779031928
12 19_18235779 19_19879115 -1015.66489276512
13 19_18244123 19_19879115 -1015.74087672115
14 19_18252467 19_19879115 -1015.79379552513
15 19_18275473 19_19879115 -1015.90354183503
16 19_18288997 19_19879115 -1016.0346691097
17 19_18302521 19_19879115 -1016.15956117223
18 19_18316045 19_19879115 -1016.23661411467
19 19_18333753 19_19879115 -1016.23046445752
20 19_18357444 19_19879115 -1016.21894501058
21 19_18363542 19_19879115 -1016.21451028443
22 19_18369640 19_19879115 -1016.21770533891
23 19_18375737 19_19879115 -1016.02513024607
24 19_18381835 19_19879115 -1015.62669677201
25 19_18387932 19_19879115 -1015.07345467241
26 19_18660511 19_19879115 -1014.96950339052
27 19_18668463 19_19879115 -1014.92338591176
28 19_18676416 19_19879115 -1014.74344215595
29 19_18975648 19_19879115 -1013.86526756177
30 19_19274879 19_19879115 -1013.91113692116
31 19_19305304 19_19879115 -1014.11535355532
32 19_19335729 19_19879115 -1014.22925758771
33 19_19461226 19_19879115 -1014.14246502334
34 19_19464083 19_19879115 -1014.03789528372
35 19_19466941 19_19879115 -1013.93292619094
36 19_19537824 19_19879115 -1013.82817584199
37 19_19548156 19_19879115 -1013.72425940614
38 19_19558489 19_19879115 -1013.62178145678
39 19_19870145 19_19879115 -1013.4088297749
40 19_19874630 19_19879115 -1013.36984884818
41 19_19879115 19_19879115 -1013.33183672601
42 19_20125475 19_19879115 -1013.28127714499
43 19_20137919 19_19879115 -1013.22960055627
44 19_20150362 19_19879115 -1013.18143662063
45 19_20302600 19_19879115 -1013.15517398234
46 19_20303683 19_19879115 -1013.13218911921
47 19_20304765 19_19879115 -1013.09806649772
48 19_20626923 19_19879115 -1012.90120658427
49 19_20633442 19_19879115 -1012.77040059699
50 19_20639961 19_19879115 -1012.64930784706
51 19_20756178 19_19879115 -1012.55601822181
52 19_20775432 19_19879115 -1012.49383133837
53 19_20794687 19_19879115 -1012.08873730416
54 19_20796932 19_19879115 -1011.68715947468
55 19_20798905 19_19879115 -1011.29803253679
56 19_20801032 19_19879115 -1010.9306886547
57 19_20803231 19_19879115 -1010.59427748662
58 19_20805430 19_19879115 -1010.29711156092
59 19_20807629 19_19879115 -1010.04606586466
60 19_20902553 19_19879115 -1010.03579650034
61 19_20998510 19_19879115 -1010.00587038303
62 19_21094467 19_19879115 -1012.34370333228
63 19_21182134 19_19879115 -1012.91722469648
64 19_21270329 19_19879115 -1012.91061788922
65 19_21326896 19_19879115 -1012.89487668493
66 19_21332327 19_19879115 -1012.89486024954
67 19_21336729 19_19879115 -1012.89523284144
68 19_21341131 19_19879115 -1012.896095108
69 19_21345533 19_19879115 -1012.89754578721
70 19_21349935 19_19879115 -1012.89967723781
71 19_21356079 19_19879115 -1012.88271865343
72 19_21515834 19_19879115 -1012.86972453118
73 19_21518274 19_19879115 -1012.83671331694
74 19_21520713 19_19879115 -1012.87327080914
75 19_21523152 19_19879115 -1012.94206594314
76 19_21533417 19_19879115 -1013.00513747385
77 19_21545048 19_19879115 -1013.06347537796
78 19_21727395 19_19879115 -1013.09957468151
79 19_21740049 19_19879115 -1013.12887911581
80 19_21752704 19_19879115 -1013.16372336824
81 19_21835817 19_19879115 -1013.21616864584
82 19_21840919 19_19879115 -1013.41575999322
83 19_21846022 19_19879115 -1013.45144782515
84 19_21936950 19_19879115 -1013.56501604008
85 19_21970456 19_19879115 -1013.57175413973
86 19_22003963 19_19879115 -1013.56061774462
87 19_22156073 19_19879115 -1013.55598050014
88 19_22172322 19_19879115 -1013.5578705854
89 19_22187306 19_19879115 -1013.59217385343
90 19_22191696 19_19879115 -1013.66371249205
