marker1 marker2 loglik
1 19_18147123 19_19879115 -991.700289097362
2 19_18147270 19_19879115 -991.531283768049
3 19_18147416 19_19879115 -991.361269721473
4 19_18170066 19_19879115 -991.190673786345
5 19_18210494 19_19879115 -991.033799508022
6 19_18211151 19_19879115 -990.884619321816
7 19_18211808 19_19879115 -990.744147293885
8 19_18224115 19_19879115 -990.640743943085
9 19_18226843 19_19879115 -990.55213921354
10 19_18229572 19_19879115 -990.473486977564
11 19_18232300 19_19879115 -990.442896766955
12 19_18235779 19_19879115 -990.464246603862
13 19_18244123 19_19879115 -990.378814443521
14 19_18252467 19_19879115 -990.29539658241
15 19_18275473 19_19879115 -990.762799336434
16 19_18288997 19_19879115 -991.283142912301
17 19_18302521 19_19879115 -991.369179128672
18 19_18316045 19_19879115 -991.425901558174
19 19_18333753 19_19879115 -991.407924829675
20 19_18357444 19_19879115 -991.384805648527
21 19_18363542 19_19879115 -991.36483989662
22 19_18369640 19_19879115 -991.347791705637
23 19_18375737 19_19879115 -991.244853581943
24 19_18381835 19_19879115 -990.995032945939
25 19_18387932 19_19879115 -990.674940976035
26 19_18660511 19_19879115 -991.529784532317
27 19_18668463 19_19879115 -992.912812936944
28 19_18676416 19_19879115 -994.80173267515
29 19_18975648 19_19879115 -995.060030925036
30 19_19274879 19_19879115 -995.060105048248
31 19_19305304 19_19879115 -995.072584636859
32 19_19335729 19_19879115 -995.083672011409
33 19_19461226 19_19879115 -995.062813408019
34 19_19464083 19_19879115 -995.038467622923
35 19_19466941 19_19879115 -995.014466685316
36 19_19537824 19_19879115 -994.990825267933
37 19_19548156 19_19879115 -994.967581759995
38 19_19558489 19_19879115 -994.944801348702
39 19_19870145 19_19879115 -994.91566518957
40 19_19874630 19_19879115 -994.903805478806
41 19_19879115 19_19879115 -994.889711132546
42 19_20125475 19_19879115 -994.915385822676
43 19_20137919 19_19879115 -994.953473508746
44 19_20150362 19_19879115 -994.993151226136
45 19_20302600 19_19879115 -994.993179274599
46 19_20303683 19_19879115 -994.981332577957
47 19_20304765 19_19879115 -994.971249575694
48 19_20626923 19_19879115 -994.908227201536
49 19_20633442 19_19879115 -994.881998366405
50 19_20639961 19_19879115 -994.881443115024
51 19_20756178 19_19879115 -994.855689389818
52 19_20775432 19_19879115 -994.826020126484
53 19_20794687 19_19879115 -994.83646950737
54 19_20796932 19_19879115 -994.857436306134
55 19_20798905 19_19879115 -994.889673683862
56 19_20801032 19_19879115 -994.93363227116
57 19_20803231 19_19879115 -994.989420753674
58 19_20805430 19_19879115 -995.056774557948
59 19_20807629 19_19879115 -995.135063408034
60 19_20902553 19_19879115 -995.013323103277
61 19_20998510 19_19879115 -994.947063359651
62 19_21094467 19_19879115 -994.846815054514
63 19_21182134 19_19879115 -994.590449966151
64 19_21270329 19_19879115 -994.574852292983
65 19_21326896 19_19879115 -994.493169467921
66 19_21332327 19_19879115 -994.492588375207
67 19_21336729 19_19879115 -994.492200697582
68 19_21341131 19_19879115 -994.49197410348
69 19_21345533 19_19879115 -994.491873411983
70 19_21349935 19_19879115 -994.491862335279
71 19_21356079 19_19879115 -994.491810256953
72 19_21515834 19_19879115 -994.469754253173
73 19_21518274 19_19879115 -994.433371868158
74 19_21520713 19_19879115 -994.463825690186
75 19_21523152 19_19879115 -994.535204744676
76 19_21533417 19_19879115 -994.599089736807
77 19_21545048 19_19879115 -994.65580143216
78 19_21727395 19_19879115 -994.653886225954
79 19_21740049 19_19879115 -994.622334587694
80 19_21752704 19_19879115 -994.584615169361
81 19_21835817 19_19879115 -994.321988767289
82 19_21840919 19_19879115 -993.821743706339
83 19_21846022 19_19879115 -993.827244959567
84 19_21936950 19_19879115 -993.887133772615
85 19_21970456 19_19879115 -993.868602606001
86 19_22003963 19_19879115 -993.826952155903
87 19_22156073 19_19879115 -993.802276367938
88 19_22172322 19_19879115 -993.785914961979
89 19_22187306 19_19879115 -993.768684870861
90 19_22191696 19_19879115 -993.751993021597
91 19_22195207 19_19879115 -993.735689563686
92 19_22198718 19_19879115 -993.727445554356
93 19_22202229 19_19879115 -993.722535794401
94 19_22205740 19_19879115 -993.717803098077
95 19_22209250 19_19879115 -993.7132087174
96 19_22212761 19_19879115 -993.70870345065
