marker1 marker2 loglik
1 19_18147123 19_37259427 -951.595269960644
2 19_18147270 19_37259427 -951.683601333838
3 19_18147416 19_37259427 -951.779263839872
4 19_18170066 19_37259427 -951.881947284564
5 19_18210494 19_37259427 -951.808278888994
6 19_18211151 19_37259427 -951.738256200439
7 19_18211808 19_37259427 -951.678303734668
8 19_18224115 19_37259427 -951.639505949123
9 19_18226843 19_37259427 -951.555157898435
10 19_18229572 19_37259427 -951.112188351236
11 19_18232300 19_37259427 -950.70260587039
12 19_18235779 19_37259427 -950.346819843806
13 19_18244123 19_37259427 -950.24662031021
14 19_18252467 19_37259427 -950.19298633458
15 19_18275473 19_37259427 -950.347738103711
16 19_18288997 19_37259427 -950.551250624126
17 19_18302521 19_37259427 -950.481605500892
18 19_18316045 19_37259427 -950.396119456652
19 19_18333753 19_37259427 -950.305471018709
20 19_18357444 19_37259427 -950.365449271774
21 19_18363542 19_37259427 -950.490161892958
22 19_18369640 19_37259427 -950.663328774292
23 19_18375737 19_37259427 -950.294918263553
24 19_18381835 19_37259427 -949.954636393434
25 19_18387932 19_37259427 -949.533338029469
26 19_18660511 19_37259427 -949.53237125353
27 19_18668463 19_37259427 -949.734494378031
28 19_18676416 19_37259427 -949.808988959979
29 19_18975648 19_37259427 -946.634655188462
30 19_19274879 19_37259427 -946.579927123504
31 19_19305304 19_37259427 -946.639125996144
32 19_19335729 19_37259427 -946.759099540733
33 19_19461226 19_37259427 -946.818718436294
34 19_19464083 19_37259427 -946.874891419169
35 19_19466941 19_37259427 -946.947011178092
36 19_19537824 19_37259427 -947.034022084011
37 19_19548156 19_37259427 -947.134751109665
38 19_19558489 19_37259427 -947.247946501788
39 19_19870145 19_37259427 -947.399070076386
40 19_19874630 19_37259427 -947.408961877892
41 19_19879115 19_37259427 -947.422165587085
42 19_20125475 19_37259427 -947.454470100617
43 19_20137919 19_37259427 -947.48939008799
44 19_20150362 19_37259427 -947.523317866039
45 19_20302600 19_37259427 -947.568917324864
46 19_20303683 19_37259427 -947.61622206721
47 19_20304765 19_37259427 -947.601771706136
48 19_20626923 19_37259427 -946.86775073409
49 19_20633442 19_37259427 -946.42519358445
50 19_20639961 19_37259427 -946.254621856234
51 19_20756178 19_37259427 -945.922014374531
52 19_20775432 19_37259427 -945.547297764618
53 19_20794687 19_37259427 -944.889622506839
54 19_20796932 19_37259427 -944.31686104115
55 19_20798905 19_37259427 -943.842575473247
56 19_20801032 19_37259427 -943.476362183841
57 19_20803231 19_37259427 -943.223173665704
58 19_20805430 19_37259427 -943.083112273127
59 19_20807629 19_37259427 -943.051748570969
60 19_20902553 19_37259427 -943.780583704273
61 19_20998510 19_37259427 -943.809193115117
62 19_21094467 19_37259427 -942.7907963734
63 19_21182134 19_37259427 -942.787862020159
64 19_21270329 19_37259427 -942.794999362448
65 19_21326896 19_37259427 -942.772926603962
