marker1 marker2 loglik
1 19_18147123 19_25246239 -897.954367976587
2 19_18147270 19_25246239 -898.104945230247
3 19_18147416 19_25246239 -898.257616837013
4 19_18170066 19_25246239 -898.410697250826
5 19_18210494 19_25246239 -898.489079468793
6 19_18211151 19_25246239 -898.558118715075
7 19_18211808 19_25246239 -898.617726869977
8 19_18224115 19_25246239 -898.636701639238
9 19_18226843 19_25246239 -898.61760145125
10 19_18229572 19_25246239 -898.444377579616
11 19_18232300 19_25246239 -898.276582770831
12 19_18235779 19_25246239 -898.118479356569
13 19_18244123 19_25246239 -898.097063868309
14 19_18252467 19_25246239 -898.068908694805
15 19_18275473 19_25246239 -897.413530597584
16 19_18288997 19_25246239 -897.059295452338
17 19_18302521 19_25246239 -896.98326520271
18 19_18316045 19_25246239 -896.926962738607
19 19_18333753 19_25246239 -896.929544800186
20 19_18357444 19_25246239 -896.930450639478
21 19_18363542 19_25246239 -896.933681446007
22 19_18369640 19_25246239 -896.933793457718
23 19_18375737 19_25246239 -896.930182714142
24 19_18381835 19_25246239 -897.099911670531
25 19_18387932 19_25246239 -897.189557830855
26 19_18660511 19_25246239 -896.778431351262
27 19_18668463 19_25246239 -896.392398129188
28 19_18676416 19_25246239 -896.049205497715
29 19_18975648 19_25246239 -896.271005892922
30 19_19274879 19_25246239 -896.208372842785
31 19_19305304 19_25246239 -895.889415786128
32 19_19335729 19_25246239 -895.703980612925
33 19_19461226 19_25246239 -895.709017208362
34 19_19464083 19_25246239 -895.717822616062
35 19_19466941 19_25246239 -895.72549111957
36 19_19537824 19_25246239 -895.731969042279
37 19_19548156 19_25246239 -895.737244767547
38 19_19558489 19_25246239 -895.741346408572
39 19_19870145 19_25246239 -895.77551973736
40 19_19874630 19_25246239 -895.823545473675
41 19_19879115 19_25246239 -895.870281564174
42 19_20125475 19_25246239 -895.885098103658
43 19_20137919 19_25246239 -895.892431457559
44 19_20150362 19_25246239 -895.899349550059
45 19_20302600 19_25246239 -895.905791252717
46 19_20303683 19_25246239 -895.903512577109
47 19_20304765 19_25246239 -895.881941803106
48 19_20626923 19_25246239 -895.962095653106
49 19_20633442 19_25246239 -895.968301609739
50 19_20639961 19_25246239 -895.898305438198
51 19_20756178 19_25246239 -895.83432822381
52 19_20775432 19_25246239 -895.770548709836
53 19_20794687 19_25246239 -895.639584088046
54 19_20796932 19_25246239 -895.512605273925
55 19_20798905 19_25246239 -895.392963286646
56 19_20801032 19_25246239 -895.284125148563
57 19_20803231 19_25246239 -895.189448276134
58 19_20805430 19_25246239 -895.111922593709
59 19_20807629 19_25246239 -895.053967696484
60 19_20902553 19_25246239 -894.878261432931
