Var1 Var2 loglik
1 19_28781930 19_28781930 -885.624943619878
2 19_28784034 19_28781930 -885.52296179837
3 19_28786138 19_28781930 -885.463318212517
4 19_28788242 19_28781930 -885.446383354189
5 19_28790346 19_28781930 -885.472003618631
6 19_28792691 19_28781930 -885.547194960365
7 19_28939708 19_28781930 -885.567882337021
8 19_28966461 19_28781930 -885.252747327452
9 19_28979138 19_28781930 -884.937995333991
10 19_28991815 19_28781930 -884.627595508998
11 19_29004492 19_28781930 -884.589975448402
12 19_29017169 19_28781930 -884.593109159352
13 19_29029846 19_28781930 -884.598032437378
14 19_29089975 19_28781930 -884.760058164792
15 19_29244528 19_28781930 -884.565729709613
16 19_29367672 19_28781930 -884.485522279998
17 19_29395445 19_28781930 -887.446303203955
18 19_29423219 19_28781930 -889.291456400845
19 19_29450992 19_28781930 -889.293029505596
20 19_29551490 19_28781930 -889.876900162503
21 19_29699985 19_28781930 -889.592809545982
22 19_29826905 19_28781930 -889.594597668526
23 19_29868828 19_28781930 -889.599615589262
24 19_29898206 19_28781930 -889.601728161855
25 19_29927583 19_28781930 -889.600022314835
26 19_29939649 19_28781930 -889.598841000466
27 19_29945780 19_28781930 -890.188627954412
28 19_29951911 19_28781930 -891.149960652972
29 19_29958042 19_28781930 -892.695428676877
30 19_30077227 19_28781930 -892.894172236391
31 19_30166670 19_28781930 -893.12695827677
32 19_30172106 19_28781930 -893.802348695767
33 19_30177542 19_28781930 -894.605673505079
34 19_30181155 19_28781930 -895.424778961196
35 19_30181489 19_28781930 -896.223146975892
36 19_30181824 19_28781930 -897.05293581983
37 19_30198765 19_28781930 -897.840497904057
38 19_30223345 19_28781930 -897.897274213321
39 19_30235407 19_28781930 -897.899365283915
40 19_30239974 19_28781930 -897.902213344158
41 19_30244541 19_28781930 -897.905280772207
42 19_30249108 19_28781930 -897.908547929796
43 19_30253675 19_28781930 -897.911945377189
44 19_30258951 19_28781930 -897.915457377938
45 19_30270322 19_28781930 -897.919086289615
46 19_30281692 19_28781930 -897.92284248011
47 19_30322270 19_28781930 -897.926781807838
48 19_30431504 19_28781930 -897.959251927742
49 19_30438286 19_28781930 -898.115985438633
50 19_30445067 19_28781930 -898.307700689311
51 19_30451849 19_28781930 -898.53258841185
52 19_30574351 19_28781930 -898.548181820085
53 19_30671049 19_28781930 -898.217303060577
54 19_30676947 19_28781930 -898.220943399853
55 19_30682620 19_28781930 -897.240335597899
56 19_30688292 19_28781930 -896.867826471386
57 19_30695028 19_28781930 -897.34104354726
58 19_30713997 19_28781930 -897.35001737345
59 19_30732967 19_28781930 -899.149045403443
60 19_30751936 19_28781930 -899.907477931593
61 19_30770905 19_28781930 -900.054763608743
62 19_30789875 19_28781930 -900.199328127107
63 19_30822913 19_28781930 -900.300378366324
64 19_30871283 19_28781930 -900.30804752728
65 19_30875645 19_28781930 -900.31575912598
66 19_30880007 19_28781930 -900.322614042571
67 19_30948074 19_28781930 -900.344164936481
68 19_31046561 19_28781930 -899.432438597544
69 19_31048782 19_28781930 -899.470598434918
70 19_31051002 19_28781930 -899.521449601843
71 19_31053222 19_28781930 -899.597754404679
72 19_31055443 19_28781930 -899.713918416563
73 19_31057663 19_28781930 -899.880717738535
74 19_31071475 19_28781930 -899.927267999693
75 19_31171120 19_28781930 -900.112214485965
76 19_31192742 19_28781930 -900.597181947833
77 19_31202783 19_28781930 -900.641784304657
78 19_31205947 19_28781930 -900.697245219837
79 19_31209112 19_28781930 -900.7616561785
80 19_31212276 19_28781930 -900.830645947958
81 19_31215441 19_28781930 -900.923862857762
