Var1 Var2 loglik
1 19_23873382 19_23873382 -818.419477739159
2 19_23874956 19_23873382 -818.290269637811
3 19_23876530 19_23873382 -818.287333820466
4 19_23917687 19_23873382 -818.365298184974
5 19_23917752 19_23873382 -817.837440194826
6 19_23917817 19_23873382 -817.32454854859
7 19_23918175 19_23873382 -816.829139894651
8 19_23925367 19_23873382 -816.356210995062
9 19_23932559 19_23873382 -815.903240678246
10 19_23988954 19_23873382 -815.482198949164
11 19_23999542 19_23873382 -815.476699784285
12 19_24010131 19_23873382 -815.516543146817
13 19_24048529 19_23873382 -815.608661757396
14 19_24058490 19_23873382 -815.600635762502
15 19_24068452 19_23873382 -815.517066355928
16 19_24078414 19_23873382 -815.417853324241
17 19_24151901 19_23873382 -815.427819246106
18 19_24152632 19_23873382 -815.466231574887
19 19_24153364 19_23873382 -815.529367826192
20 19_24154095 19_23873382 -815.61136492271
21 19_24154826 19_23873382 -815.70538845131
22 19_24155557 19_23873382 -815.811190486771
23 19_24307454 19_23873382 -816.114563533181
24 19_24332887 19_23873382 -816.128584040599
25 19_24358320 19_23873382 -816.150231987393
26 19_24382219 19_23873382 -816.030176529773
27 19_24382803 19_23873382 -815.97567252083
28 19_24383257 19_23873382 -815.994167822289
29 19_24383620 19_23873382 -816.080886560263
30 19_24383973 19_23873382 -816.225183642988
31 19_24384325 19_23873382 -816.413035733566
32 19_24384678 19_23873382 -816.650202228658
33 19_24385081 19_23873382 -816.950383943742
34 19_24386149 19_23873382 -817.30749397158
35 19_24615398 19_23873382 -818.03861295335
36 19_24623533 19_23873382 -818.940621863659
37 19_24631669 19_23873382 -819.955028142799
38 19_24646048 19_23873382 -821.236521371051
39 19_24651380 19_23873382 -822.089573413845
40 19_24655682 19_23873382 -822.921010722807
41 19_24659983 19_23873382 -824.084558425376
42 19_24661370 19_23873382 -825.55472620994
43 19_24662705 19_23873382 -827.16851889271
44 19_24664113 19_23873382 -827.171890353702
45 19_24687303 19_23873382 -827.174457362979
46 19_24729734 19_23873382 -825.974859395956
47 19_24741223 19_23873382 -823.532076094639
48 19_24745602 19_23873382 -823.335547043828
49 19_24749981 19_23873382 -823.322656257502
50 19_24754360 19_23873382 -823.300195203912
51 19_24758506 19_23873382 -823.270077551386
52 19_24762609 19_23873382 -823.237298085578
53 19_24809264 19_23873382 -823.205262063169
54 19_24874336 19_23873382 -823.173142271829
55 19_24939407 19_23873382 -823.13962111548
56 19_25004478 19_23873382 -823.102927651529
57 19_25069550 19_23873382 -823.099759360572
58 19_25094384 19_23873382 -823.439056607662
59 19_25099509 19_23873382 -823.970718125732
60 19_25100587 19_23873382 -824.642262534598
61 19_25101665 19_23873382 -825.437955425277
62 19_25102743 19_23873382 -826.332316109092
63 19_25103820 19_23873382 -827.292393646802
64 19_25104898 19_23873382 -828.281512437217
65 19_25105976 19_23873382 -829.263658136715
66 19_25108018 19_23873382 -830.207447278974
67 19_25121124 19_23873382 -830.468527740906
68 19_25124172 19_23873382 -830.483928356439
69 19_25127220 19_23873382 -830.547328229414
70 19_25131012 19_23873382 -830.419484968774
71 19_25164884 19_23873382 -830.436476374333
72 19_25174425 19_23873382 -830.447070892686
73 19_25179040 19_23873382 -830.443703216052
74 19_25181248 19_23873382 -830.431143460384
75 19_25183456 19_23873382 -830.418535310484
76 19_25185664 19_23873382 -830.405891465935
77 19_25213450 19_23873382 -830.392677101272
78 19_25225757 19_23873382 -830.374334012923
79 19_25234484 19_23873382 -830.527598524887
80 19_25240804 19_23873382 -830.303095087212
81 19_25246239 19_23873382 -830.057061461734
82 19_25251673 19_23873382 -830.051688577992
83 19_25257107 19_23873382 -830.047433488869
84 19_25262541 19_23873382 -830.042015861823
85 19_25267975 19_23873382 -830.033445253141
