Var1 Var2 loglik
1 19_32988345 19_32988345 -800.266752623296
2 19_32994548 19_32988345 -800.162347966583
3 19_33003722 19_32988345 -800.143444985219
4 19_33012897 19_32988345 -800.16794293763
5 19_33021521 19_32988345 -800.107956735585
6 19_33026219 19_32988345 -799.947208477588
7 19_33031442 19_32988345 -799.957016703333
8 19_33036664 19_32988345 -799.948711824776
9 19_33043094 19_32988345 -799.826409084998
10 19_33062165 19_32988345 -799.689708276735
11 19_33070659 19_32988345 -799.546080417133
12 19_33079153 19_32988345 -799.399081128755
13 19_33180334 19_32988345 -799.249049439583
14 19_33344193 19_32988345 -799.092474577528
15 19_33508051 19_32988345 -798.975509005635
16 19_33671910 19_32988345 -798.828079657031
17 19_33835768 19_32988345 -798.590856667679
18 19_33999626 19_32988345 -798.410094344044
19 19_34034981 19_32988345 -798.21800359591
20 19_34038599 19_32988345 -798.020866732279
21 19_34042217 19_32988345 -797.821470029284
22 19_34056872 19_32988345 -797.68806797898
23 19_34062754 19_32988345 -797.593646639471
24 19_34068636 19_32988345 -797.096871868894
25 19_34096619 19_32988345 -796.07344310802
26 19_34132400 19_32988345 -795.906174233005
27 19_34168181 19_32988345 -795.738758683371
28 19_34203962 19_32988345 -794.878170260004
29 19_34282346 19_32988345 -795.754427533019
30 19_34284190 19_32988345 -795.598477573482
31 19_34286034 19_32988345 -795.470714408118
32 19_34287879 19_32988345 -795.432945920538
33 19_34289723 19_32988345 -795.495541757702
34 19_34291568 19_32988345 -795.661623998241
35 19_34317647 19_32988345 -795.827795543683
36 19_34317951 19_32988345 -795.800738819726
37 19_34318256 19_32988345 -795.778005663475
38 19_34367155 19_32988345 -795.762298846068
39 19_34427004 19_32988345 -795.757489790739
40 19_34430634 19_32988345 -795.752668751896
41 19_34434265 19_32988345 -795.747877639825
42 19_34470255 19_32988345 -795.753702394142
43 19_34528859 19_32988345 -795.797432673703
44 19_34567314 19_32988345 -795.845294107844
45 19_34605769 19_32988345 -795.89582432366
46 19_34625797 19_32988345 -795.948326676081
47 19_34628748 19_32988345 -795.589325109008
48 19_34631700 19_32988345 -795.162655752931
49 19_34643690 19_32988345 -794.800526194088
50 19_34682145 19_32988345 -794.502450318828
51 19_34701660 19_32988345 -794.200417313953
52 19_34707402 19_32988345 -793.989672695543
53 19_34713145 19_32988345 -793.856551769313
54 19_34720970 19_32988345 -793.790766963347
55 19_34786999 19_32988345 -793.617039614598
56 19_34858054 19_32988345 -793.430494169597
57 19_34880257 19_32988345 -793.566365007796
58 19_34895441 19_32988345 -793.767637455048
59 19_34910625 19_32988345 -793.909168961386
60 19_34928124 19_32988345 -794.098015827522
61 19_34999178 19_32988345 -794.089985094796
62 19_35070233 19_32988345 -793.844383322598
63 19_35121225 19_32988345 -793.299200634066
64 19_35170959 19_32988345 -793.278093524
65 19_35220692 19_32988345 -793.280243921681
66 19_35269815 19_32988345 -793.285093760887
67 19_35286075 19_32988345 -793.292535648233
68 19_35302336 19_32988345 -793.302550403504
69 19_35318596 19_32988345 -793.315111633775
70 19_35334856 19_32988345 -793.254717137458
71 19_35351116 19_32988345 -793.211606017604
72 19_35372084 19_32988345 -793.173494521661
73 19_35423845 19_32988345 -793.133604004592
74 19_35444219 19_32988345 -793.093843754429
75 19_35456305 19_32988345 -793.046577635222
76 19_35467489 19_32988345 -792.941031020483
77 19_35478673 19_32988345 -792.851422526974
78 19_35507967 19_32988345 -792.777222761571
79 19_35546066 19_32988345 -792.722078601753
80 19_35599959 19_32988345 -792.922864012164
81 19_35678326 19_32988345 -792.985449182401
82 19_35691162 19_32988345 -792.939288163186
83 19_35703999 19_32988345 -792.893426821927
84 19_35716835 19_32988345 -792.84791332066
85 19_35792533 19_32988345 -792.883726957907
86 19_35889492 19_32988345 -793.045170190103
87 19_35986451 19_32988345 -793.412757816355
88 19_36083410 19_32988345 -795.101103125324
89 19_36131400 19_32988345 -795.065101644612
90 19_36137515 19_32988345 -795.016139603002
91 19_36137639 19_32988345 -794.967205859422
92 19_36137762 19_32988345 -794.91960323822
93 19_36137886 19_32988345 -794.873408926939
94 19_36139028 19_32988345 -794.82873844534
95 19_32988345 19_32994548 -800.267475338289
96 19_32994548 19_32994548 -800.163347186917
97 19_33003722 19_32994548 -800.144494053749
98 19_33012897 19_32994548 -800.168941737365
99 19_33021521 19_32994548 -800.108916087067
100 19_33026219 19_32994548 -799.94818394797
101 19_33031442 19_32994548 -799.957910771748
102 19_33036664 19_32994548 -799.949535376829
103 19_33043094 19_32994548 -799.827216033739
104 19_33062165 19_32994548 -799.690519312795
105 19_33070659 19_32994548 -799.546901641465
106 19_33079153 19_32994548 -799.399912705871
107 19_33180334 19_32994548 -799.249891521682
108 19_33344193 19_32994548 -799.093457189088
109 19_33508051 19_32994548 -798.976759669274
110 19_33671910 19_32994548 -798.829449292615
111 19_33835768 19_32994548 -798.592209222688
112 19_33999626 19_32994548 -798.411465512914
113 19_34034981 19_32994548 -798.219466646368
114 19_34038599 19_32994548 -798.022422928804
115 19_34042217 19_32994548 -797.823107148527
116 19_34056872 19_32994548 -797.689734823031
117 19_34062754 19_32994548 -797.595325536329
118 19_34068636 19_32994548 -797.098792120939
119 19_34096619 19_32994548 -796.075997687017
120 19_34132400 19_32994548 -795.908741841454
121 19_34168181 19_32994548 -795.741339031587
122 19_34203962 19_32994548 -794.880575411737
123 19_34282346 19_32994548 -795.757105017835
124 19_34284190 19_32994548 -795.601283651979
125 19_34286034 19_32994548 -795.473648865129
126 19_34287879 19_32994548 -795.435999049253
127 19_34289723 19_32994548 -795.498698395442
128 19_34291568 19_32994548 -795.664864220579
129 19_34317647 19_32994548 -795.831094401319
130 19_34317951 19_32994548 -795.804083347679
131 19_34318256 19_32994548 -795.781394746158
132 19_34367155 19_32994548 -795.765722116793
133 19_34427004 19_32994548 -795.760917924085
134 19_34430634 19_32994548 -795.756101590989
135 19_34434265 19_32994548 -795.751315157659
136 19_34470255 19_32994548 -795.757139519659
137 19_34528859 19_32994548 -795.800869120669
138 19_34567314 19_32994548 -795.848724644524
139 19_34605769 19_32994548 -795.899248213751
140 19_34625797 19_32994548 -795.95174326124
141 19_34628748 19_32994548 -795.592877953927
142 19_34631700 19_32994548 -795.16637590248
143 19_34643690 19_32994548 -794.804399226101
144 19_34682145 19_32994548 -794.506462671423
145 19_34701660 19_32994548 -794.204602166816
146 19_34707402 19_32994548 -793.99400739681
147 19_34713145 19_32994548 -793.86099426062
148 19_34720970 19_32994548 -793.795285718503
149 19_34786999 19_32994548 -793.621554535611
150 19_34858054 19_32994548 -793.434954751108
151 19_34880257 19_32994548 -793.570739675548
152 19_34895441 19_32994548 -793.771752587498
153 19_34910625 19_32994548 -793.913070103392
154 19_34928124 19_32994548 -794.101723063238
155 19_34999178 19_32994548 -794.093682446624
156 19_35070233 19_32994548 -793.847982367823
157 19_35121225 19_32994548 -793.302398115573
158 19_35170959 19_32994548 -793.281292483372
159 19_35220692 19_32994548 -793.283472884135
160 19_35269815 19_32994548 -793.288352128928
