Var1 Var2 loglik
1 19_32988345 19_32988345 -697.480140443205
2 19_32994548 19_32988345 -697.500272011478
3 19_33003722 19_32988345 -697.523530223603
4 19_33012897 19_32988345 -697.558399090232
5 19_33021521 19_32988345 -697.342349562447
6 19_33026219 19_32988345 -700.446661777306
7 19_33031442 19_32988345 -700.440338127622
8 19_33036664 19_32988345 -700.440341720206
9 19_33043094 19_32988345 -700.481042648655
10 19_33062165 19_32988345 -700.522974501076
11 19_33070659 19_32988345 -700.565720710254
12 19_33079153 19_32988345 -700.609087443408
13 19_33180334 19_32988345 -700.652641999904
14 19_33344193 19_32988345 -700.694927222193
15 19_33508051 19_32988345 -700.864299194227
16 19_33671910 19_32988345 -700.675860991788
17 19_33835768 19_32988345 -700.547440407137
18 19_33999626 19_32988345 -700.619138047363
19 19_34034981 19_32988345 -700.906641357572
20 19_34038599 19_32988345 -701.929960673162
21 19_34042217 19_32988345 -703.691256612873
22 19_34056872 19_32988345 -704.345637052898
23 19_34062754 19_32988345 -704.397396346968
24 19_34068636 19_32988345 -704.472595056392
25 19_34096619 19_32988345 -704.612076156085
26 19_34132400 19_32988345 -704.655750260604
27 19_34168181 19_32988345 -704.698642286989
28 19_34203962 19_32988345 -704.749498071561
29 19_34282346 19_32988345 -704.904469465792
30 19_34284190 19_32988345 -703.318013162644
31 19_34286034 19_32988345 -701.925045501903
32 19_34287879 19_32988345 -700.806039868122
33 19_34289723 19_32988345 -699.98891726346
34 19_34291568 19_32988345 -699.479789240565
35 19_34317647 19_32988345 -699.312318350012
36 19_34317951 19_32988345 -699.363450907594
37 19_34318256 19_32988345 -699.429934176382
38 19_34367155 19_32988345 -699.491742395725
39 19_34427004 19_32988345 -699.496353995272
40 19_34430634 19_32988345 -699.501154386392
41 19_34434265 19_32988345 -699.505928481017
42 19_34470255 19_32988345 -699.517824827498
43 19_34528859 19_32988345 -699.585313451947
44 19_34567314 19_32988345 -699.652629421553
45 19_34605769 19_32988345 -699.719167497366
46 19_34625797 19_32988345 -699.785158639412
47 19_34628748 19_32988345 -699.807449705512
48 19_34631700 19_32988345 -699.808518764848
49 19_34643690 19_32988345 -699.800313249979
50 19_34682145 19_32988345 -699.668183255728
51 19_34701660 19_32988345 -698.57558166738
52 19_34707402 19_32988345 -697.797357013444
53 19_34713145 19_32988345 -697.363761480238
54 19_34720970 19_32988345 -697.072639174118
55 19_34786999 19_32988345 -697.023920898453
56 19_34858054 19_32988345 -697.044263486518
57 19_34880257 19_32988345 -697.164747561072
58 19_34895441 19_32988345 -697.245009299001
59 19_34910625 19_32988345 -697.240038092789
60 19_34928124 19_32988345 -697.243054915558
61 19_34999178 19_32988345 -697.142643623781
62 19_35070233 19_32988345 -697.104077583588
63 19_35121225 19_32988345 -697.021400955755
64 19_35170959 19_32988345 -697.018424614387
65 19_35220692 19_32988345 -697.015083869127
66 19_35269815 19_32988345 -697.009766795273
67 19_35286075 19_32988345 -697.002386181865
68 19_35302336 19_32988345 -696.99295931211
69 19_35318596 19_32988345 -696.981512393523
70 19_35334856 19_32988345 -696.910456011994
71 19_35351116 19_32988345 -696.83176211763
72 19_35372084 19_32988345 -696.820171640652
73 19_35423845 19_32988345 -696.819114936945
74 19_35444219 19_32988345 -696.816044694613
75 19_35456305 19_32988345 -696.759924538013
76 19_35467489 19_32988345 -696.273129166939
77 19_35478673 19_32988345 -695.844247407501
78 19_35507967 19_32988345 -695.490682023511
79 19_35546066 19_32988345 -695.22667726334
80 19_35599959 19_32988345 -695.118558445662
81 19_35678326 19_32988345 -695.133216685877
82 19_35691162 19_32988345 -695.130840868811
83 19_35703999 19_32988345 -695.128602198213
84 19_35716835 19_32988345 -695.126507090101
85 19_35792533 19_32988345 -695.135571444244
86 19_35889492 19_32988345 -695.170759465551
87 19_35986451 19_32988345 -695.003863346876
88 19_36083410 19_32988345 -694.569189292606
89 19_36131400 19_32988345 -694.566522725705
90 19_36137515 19_32988345 -694.56947984005
91 19_36137639 19_32988345 -694.573406689978
92 19_36137762 19_32988345 -694.577598017424
93 19_36137886 19_32988345 -694.58206662378
94 19_36139028 19_32988345 -694.586838615779
95 19_36140087 19_32988345 -694.592012430133
96 19_36141145 19_32988345 -694.433529554035
97 19_36142203 19_32988345 -694.255765099835
98 19_36143262 19_32988345 -694.069396053381
99 19_36144320 19_32988345 -693.895368584213
100 19_36145379 19_32988345 -693.733943676958
101 19_36146437 19_32988345 -693.585320649971
102 19_36147495 19_32988345 -693.449631025291
103 19_36148554 19_32988345 -693.326939038242
104 19_36149612 19_32988345 -693.217242522849
105 19_36150671 19_32988345 -693.120229586322
106 19_36159084 19_32988345 -692.735763548247
107 19_36172304 19_32988345 -692.326310000115
108 19_36183233 19_32988345 -692.003020975175
109 19_36188888 19_32988345 -691.731480257353
110 19_36194542 19_32988345 -691.589876141094
111 19_36236608 19_32988345 -691.595456185738
112 19_36241204 19_32988345 -691.588932373291
113 19_36245801 19_32988345 -691.583269533385
114 19_36250397 19_32988345 -691.57838035142
115 19_36260486 19_32988345 -691.574156783984
116 19_36282620 19_32988345 -691.568968726009
117 19_36303619 19_32988345 -691.563826718924
118 19_36324618 19_32988345 -691.558975507295
119 19_36345616 19_32988345 -691.554281018064
120 19_36366615 19_32988345 -691.549681961868
121 19_36387614 19_32988345 -691.397099232157
122 19_36408613 19_32988345 -691.208904018437
123 19_36465130 19_32988345 -691.091110772696
124 19_36530966 19_32988345 -691.064841565483
125 19_36596802 19_32988345 -691.047673973908
126 19_36662639 19_32988345 -690.921173468262
127 19_36728475 19_32988345 -690.713743796694
128 19_36811333 19_32988345 -690.615307646274
129 19_36824355 19_32988345 -690.626083204827
130 19_36837376 19_32988345 -690.635414590397
131 19_36892195 19_32988345 -690.126219743168
132 19_36898397 19_32988345 -685.250076916652
133 19_36899842 19_32988345 -681.519343850743
134 19_36901287 19_32988345 -679.228703990485
135 19_37069663 19_32988345 -679.962410092764
136 19_37145334 19_32988345 -685.918177016854
137 19_37221005 19_32988345 -685.857213588231
138 19_37232749 19_32988345 -686.831427390103
139 19_37239070 19_32988345 -690.175045559491
140 19_37244725 19_32988345 -690.244746100126
141 19_37250510 19_32988345 -690.374209693915
142 19_37255312 19_32988345 -690.564289923317
143 19_37257370 19_32988345 -690.815092935279
144 19_37259427 19_32988345 -691.125939366202
145 19_37261485 19_32988345 -691.546688545249
146 19_37263542 19_32988345 -692.549204798208
147 19_37265599 19_32988345 -693.783515495998
148 19_37267657 19_32988345 -695.243188301138
149 19_37270620 19_32988345 -696.897703184773
150 19_32988345 19_32994548 -697.507259430073
151 19_32994548 19_32994548 -697.528755844225
152 19_33003722 19_32994548 -697.552414337569
153 19_33012897 19_32994548 -697.587070842169
154 19_33021521 19_32994548 -697.371350590164
155 19_33026219 19_32994548 -700.481420984412
156 19_33031442 19_32994548 -700.475382115343
157 19_33036664 19_32994548 -700.475534675555
158 19_33043094 19_32994548 -700.516196329408
159 19_33062165 19_32994548 -700.558110907209
160 19_33070659 19_32994548 -700.600847385315
161 19_33079153 19_32994548 -700.644207033875
162 19_33180334 19_32994548 -700.687754483328
163 19_33344193 19_32994548 -700.729274157795
164 19_33508051 19_32994548 -700.896583515541
165 19_33671910 19_32994548 -700.707270008505
166 19_33835768 19_32994548 -700.579354288146
167 19_33999626 19_32994548 -700.651614952086
168 19_34034981 19_32994548 -700.939593445738
169 19_34038599 19_32994548 -701.963537356484
170 19_34042217 19_32994548 -703.725712226747
171 19_34056872 19_32994548 -704.38103732648
172 19_34062754 19_32994548 -704.433676995661
173 19_34068636 19_32994548 -704.509366794014
174 19_34096619 19_32994548 -704.649149152682
175 19_34132400 19_32994548 -704.692831459574
176 19_34168181 19_32994548 -704.735730911536
177 19_34203962 19_32994548 -704.78615036236
178 19_34282346 19_32994548 -704.942343379043
179 19_34284190 19_32994548 -703.354634802379
180 19_34286034 19_32994548 -701.960948210186
181 19_34287879 19_32994548 -700.841840752327
182 19_34289723 19_32994548 -700.025213790184
183 19_34291568 19_32994548 -699.517119065409
184 19_34317647 19_32994548 -699.350709142876
185 19_34317951 19_32994548 -699.402038167966
186 19_34318256 19_32994548 -699.468681349038
187 19_34367155 19_32994548 -699.530584876604
188 19_34427004 19_32994548 -699.535187594251
189 19_34430634 19_32994548 -699.539978899128
190 19_34434265 19_32994548 -699.544743919603
191 19_34470255 19_32994548 -699.556628744408
192 19_34528859 19_32994548 -699.623955666188
193 19_34567314 19_32994548 -699.691123128521
194 19_34605769 19_32994548 -699.757526153442
195 19_34625797 19_32994548 -699.823396924578
196 19_34628748 19_32994548 -699.845679518293
197 19_34631700 19_32994548 -699.846759148463
198 19_34643690 19_32994548 -699.838548817718
199 19_34682145 19_32994548 -699.706421410401
200 19_34701660 19_32994548 -698.613825534522
201 19_34707402 19_32994548 -697.835258882992
202 19_34713145 19_32994548 -697.4011126043
203 19_34720970 19_32994548 -697.109435769779
204 19_34786999 19_32994548 -697.060447907679
205 19_34858054 19_32994548 -697.080634653738
206 19_34880257 19_32994548 -697.20094924978
207 19_34895441 19_32994548 -697.28096219289
208 19_34910625 19_32994548 -697.275655203616
209 19_34928124 19_32994548 -697.278365527224
210 19_34999178 19_32994548 -697.177783266936
211 19_35070233 19_32994548 -697.139592822357
212 19_35121225 19_32994548 -697.058283755007
213 19_35170959 19_32994548 -697.055127358918
214 19_35220692 19_32994548 -697.051548876168
215 19_35269815 19_32994548 -697.045997633744
216 19_35286075 19_32994548 -697.03838677504
217 19_35302336 19_32994548 -697.028733892886
218 19_35318596 19_32994548 -697.017065483785
219 19_35334856 19_32994548 -696.945892694855
220 19_35351116 19_32994548 -696.867215260459
221 19_35372084 19_32994548 -696.85563043101
222 19_35423845 19_32994548 -696.85456549018
223 19_35444219 19_32994548 -696.851483280079
224 19_35456305 19_32994548 -696.795269331869
225 19_35467489 19_32994548 -696.307682647129
226 19_35478673 19_32994548 -695.878051827187
227 19_35507967 19_32994548 -695.523836334497
228 19_35546066 19_32994548 -695.259340436638
229 19_35599959 19_32994548 -695.151642840854
230 19_35678326 19_32994548 -695.166593931694
231 19_35691162 19_32994548 -695.164165656086
232 19_35703999 19_32994548 -695.161884272692
233 19_35716835 19_32994548 -695.159756278918
234 19_35792533 19_32994548 -695.168869324528
