Var1 Var2 loglik
1 19_32885671 19_32885671 -703.709269412489
2 19_32917514 19_32885671 -703.673925020281
3 19_32924036 19_32885671 -703.656109505279
4 19_32930557 19_32885671 -703.599520450126
5 19_32939488 19_32885671 -703.547155906886
6 19_32948350 19_32885671 -703.500524517004
7 19_32957213 19_32885671 -703.458380485666
8 19_32963717 19_32885671 -703.420952664891
9 19_32969874 19_32885671 -703.387661470249
10 19_32976031 19_32885671 -703.356028501177
11 19_32982188 19_32885671 -703.333281060112
12 19_32988345 19_32885671 -703.32982479048
13 19_32994548 19_32885671 -703.344742221366
14 19_33003722 19_32885671 -703.386097522846
15 19_33012897 19_32885671 -703.504399023119
16 19_33021521 19_32885671 -699.706779487331
17 19_33026219 19_32885671 -697.608511315295
18 19_33031442 19_32885671 -697.842799337048
19 19_33036664 19_32885671 -698.067832145715
20 19_33043094 19_32885671 -698.134276792981
21 19_33062165 19_32885671 -698.143836494528
22 19_33070659 19_32885671 -698.135167857354
23 19_33079153 19_32885671 -698.125142973347
24 19_33180334 19_32885671 -698.114302302687
25 19_33344193 19_32885671 -697.87484163486
26 19_33508051 19_32885671 -697.975609438291
27 19_33671910 19_32885671 -698.032645180059
28 19_33835768 19_32885671 -699.100778278319
29 19_33999626 19_32885671 -699.292967737391
30 19_34034981 19_32885671 -698.917417972261
31 19_34038599 19_32885671 -701.770915058007
32 19_34042217 19_32885671 -707.782917282574
33 19_34056872 19_32885671 -709.914323651962
34 19_34062754 19_32885671 -709.910125734816
35 19_34068636 19_32885671 -710.117280908506
36 19_34096619 19_32885671 -711.281415155738
37 19_34132400 19_32885671 -711.262082649321
38 19_34168181 19_32885671 -711.242070998042
39 19_34203962 19_32885671 -711.640043616636
40 19_34282346 19_32885671 -712.882438234604
41 19_34284190 19_32885671 -710.313975443189
42 19_34286034 19_32885671 -708.397513404719
43 19_32885671 19_32917514 -703.391739834573
44 19_32917514 19_32917514 -703.08471812506
45 19_32924036 19_32917514 -703.069231011032
46 19_32930557 19_32917514 -703.012082664673
47 19_32939488 19_32917514 -702.959097998052
48 19_32948350 19_32917514 -702.912051676598
49 19_32957213 19_32917514 -702.869511541215
50 19_32963717 19_32917514 -702.831652699919
51 19_32969874 19_32917514 -702.797891518565
52 19_32976031 19_32917514 -702.765552307353
53 19_32982188 19_32917514 -702.741779624012
54 19_32988345 19_32917514 -702.738350986174
55 19_32994548 19_32917514 -702.753498421194
56 19_33003722 19_32917514 -702.795566583715
57 19_33012897 19_32917514 -702.914946395497
58 19_33021521 19_32917514 -699.111025699157
59 19_33026219 19_32917514 -697.040219114141
60 19_33031442 19_32917514 -697.275147770864
61 19_33036664 19_32917514 -697.500750292777
62 19_33043094 19_32917514 -697.566821495159
63 19_33062165 19_32917514 -697.576039705318
64 19_33070659 19_32917514 -697.567025900565
65 19_33079153 19_32917514 -697.556644279111
66 19_33180334 19_32917514 -697.54543635213
67 19_33344193 19_32917514 -697.304210563619
68 19_33508051 19_32917514 -697.395280828728
69 19_33671910 19_32917514 -697.450567943003
70 19_33835768 19_32917514 -698.523785564469
71 19_33999626 19_32917514 -698.704286266864
72 19_34034981 19_32917514 -698.31541841834
73 19_34038599 19_32917514 -701.168648737964
74 19_34042217 19_32917514 -707.19223650194
75 19_34056872 19_32917514 -709.318066843347
76 19_34062754 19_32917514 -709.300541546714
77 19_34068636 19_32917514 -709.501877981588
78 19_34096619 19_32917514 -710.668964380756
79 19_34132400 19_32917514 -710.649198617843
80 19_34168181 19_32917514 -710.628777625569
81 19_34203962 19_32917514 -711.023871541338
82 19_34282346 19_32917514 -712.307755746994
83 19_34284190 19_32917514 -709.727544312967
84 19_34286034 19_32917514 -707.800879662825
85 19_32885671 19_32924036 -703.390319407031
86 19_32917514 19_32924036 -703.084174770908
87 19_32924036 19_32924036 -703.07313268011
88 19_32930557 19_32924036 -703.015147744453
89 19_32939488 19_32924036 -702.961254023462
90 19_32948350 19_32924036 -702.913367040896
91 19_32957213 19_32924036 -702.869968753276
92 19_32963717 19_32924036 -702.831220588729
93 19_32969874 19_32924036 -702.796532720182
94 19_32976031 19_32924036 -702.763286275648
95 19_32982188 19_32924036 -702.738597463046
96 19_32988345 19_32924036 -702.735231021996
97 19_32994548 19_32924036 -702.750304484661
98 19_33003722 19_32924036 -702.792269584437
99 19_33012897 19_32924036 -702.91126804249
100 19_33021521 19_32924036 -699.10637959776
101 19_33026219 19_32924036 -697.04751773296
102 19_33031442 19_32924036 -697.28233731253
103 19_33036664 19_32924036 -697.507659831065
104 19_33043094 19_32924036 -697.572737511135
105 19_33062165 19_32924036 -697.581107930583
106 19_33070659 19_32924036 -697.571294894862
107 19_33079153 19_32924036 -697.560121897105
108 19_33180334 19_32924036 -697.548132207383
109 19_33344193 19_32924036 -697.306591096488
110 19_33508051 19_32924036 -697.398986675749
111 19_33671910 19_32924036 -697.453220554088
112 19_33835768 19_32924036 -698.519767647333
113 19_33999626 19_32924036 -698.698630190951
114 19_34034981 19_32924036 -698.307989498805
115 19_34038599 19_32924036 -701.16049090386
116 19_34042217 19_32924036 -707.184306831437
117 19_34056872 19_32924036 -709.309426744005
118 19_34062754 19_32924036 -709.290826838873
119 19_34068636 19_32924036 -709.489400713846
120 19_34096619 19_32924036 -710.644084248957
121 19_34132400 19_32924036 -710.623880023276
122 19_34168181 19_32924036 -710.603082596512
123 19_34203962 19_32924036 -710.997310098218
124 19_34282346 19_32924036 -712.263265735582
125 19_34284190 19_32924036 -709.682036883765
126 19_34286034 19_32924036 -707.755184581496
127 19_32885671 19_32930557 -703.385937354641
128 19_32917514 19_32930557 -703.078879975927
129 19_32924036 19_32930557 -703.067332276194
130 19_32930557 19_32930557 -703.008649680396
131 19_32939488 19_32930557 -702.95400970014
132 19_32948350 19_32930557 -702.905355140565
133 19_32957213 19_32930557 -702.86115687041
134 19_32963717 19_32930557 -702.821588365197
135 19_32969874 19_32930557 -702.786055175226
136 19_32976031 19_32930557 -702.751874447552
137 19_32982188 19_32930557 -702.726118391394
138 19_32988345 19_32930557 -702.722848428285
139 19_32994548 19_32930557 -702.738061414462
140 19_33003722 19_32930557 -702.780176483265
141 19_33012897 19_32930557 -702.89911205414
142 19_33021521 19_32930557 -699.094705505278
143 19_33026219 19_32930557 -697.036333290996
144 19_33031442 19_32930557 -697.271241080219
145 19_33036664 19_32930557 -697.496634346308
146 19_33043094 19_32930557 -697.561744921054
147 19_33062165 19_32930557 -697.57013264387
148 19_33070659 19_32930557 -697.560331406429
149 19_33079153 19_32930557 -697.549169574968
150 19_33180334 19_32930557 -697.537190622696
151 19_33344193 19_32930557 -697.295438231265
152 19_33508051 19_32930557 -697.3877075118
153 19_33671910 19_32930557 -697.441990587902
154 19_33835768 19_32930557 -698.508503674506
155 19_33999626 19_32930557 -698.687205121377
156 19_34034981 19_32930557 -698.295720133316
157 19_34038599 19_32930557 -701.148067688192
158 19_34042217 19_32930557 -707.172172399752
159 19_34056872 19_32930557 -709.297245516161
160 19_34062754 19_32930557 -709.278727173558
161 19_34068636 19_32930557 -709.477495111327
162 19_34096619 19_32930557 -710.632717389943
163 19_34132400 19_32930557 -710.612488738391
164 19_34168181 19_32930557 -710.591667635979
165 19_34203962 19_32930557 -710.985352924297
166 19_34282346 19_32930557 -712.257401770763
167 19_34284190 19_32930557 -709.675569913197
168 19_34286034 19_32930557 -707.748105208345
169 19_32885671 19_32939488 -703.382361272642
170 19_32917514 19_32939488 -703.074464758118
171 19_32924036 19_32939488 -703.062492028023
172 19_32930557 19_32939488 -703.003143482081
173 19_32939488 19_32939488 -702.947785249988
174 19_32948350 19_32939488 -702.898389675291
175 19_32957213 19_32939488 -702.853415426867
176 19_32963717 19_32939488 -702.813047077184
177 19_32969874 19_32939488 -702.776685662517
178 19_32976031 19_32939488 -702.741589617869
179 19_32982188 19_32939488 -702.714789666916
180 19_32988345 19_32939488 -702.711628812385
181 19_32994548 19_32939488 -702.726988488291
182 19_33003722 19_32939488 -702.769265668192
183 19_33012897 19_32939488 -702.888167207788
184 19_33021521 19_32939488 -699.084371227258
185 19_33026219 19_32939488 -697.026345552504
186 19_33031442 19_32939488 -697.26137044015
187 19_33036664 19_32939488 -697.486864341151
188 19_33043094 19_32939488 -697.551999683611
189 19_33062165 19_32939488 -697.560400124479
190 19_33070659 19_32939488 -697.550607260681
191 19_33079153 19_32939488 -697.539453324398
192 19_33180334 19_32939488 -697.527481965774
193 19_33344193 19_32939488 -697.285501971194
194 19_33508051 19_32939488 -697.377651984183
195 19_33671910 19_32939488 -697.431995470832
196 19_33835768 19_32939488 -698.498478983688
197 19_33999626 19_32939488 -698.677025066876
198 19_34034981 19_32939488 -698.284689975654
199 19_34038599 19_32939488 -701.136826892805
