Var1 Var2 loglik
1 19_32885671 19_32885671 -882.530017149013
2 19_32917514 19_32885671 -882.245788624045
3 19_32924036 19_32885671 -882.071523392302
4 19_32930557 19_32885671 -881.891420097581
5 19_32939488 19_32885671 -881.715956174851
6 19_32948350 19_32885671 -881.53591103189
7 19_32957213 19_32885671 -881.359467725245
8 19_32963717 19_32885671 -881.18941978369
9 19_32969874 19_32885671 -881.025974834668
10 19_32976031 19_32885671 -880.826037890474
11 19_32982188 19_32885671 -880.558001367396
12 19_32988345 19_32885671 -880.329771367478
13 19_32994548 19_32885671 -880.131042778509
14 19_33003722 19_32885671 -879.973751378222
15 19_33012897 19_32885671 -879.855434129995
16 19_33021521 19_32885671 -877.924466176537
17 19_33026219 19_32885671 -874.071303022879
18 19_33031442 19_32885671 -874.205341849568
19 19_33036664 19_32885671 -874.34078105175
20 19_33043094 19_32885671 -874.403471136608
21 19_33062165 19_32885671 -874.4185456873
22 19_33070659 19_32885671 -874.419445837353
23 19_33079153 19_32885671 -874.420499460575
24 19_33180334 19_32885671 -874.421512511933
25 19_33344193 19_32885671 -874.313224569092
26 19_33508051 19_32885671 -874.203820324811
27 19_33671910 19_32885671 -873.568961115139
28 19_33835768 19_32885671 -872.819578267972
29 19_33999626 19_32885671 -872.771119534938
30 19_34034981 19_32885671 -873.057217697825
31 19_34038599 19_32885671 -873.353288051238
32 19_34042217 19_32885671 -873.597904768055
33 19_34056872 19_32885671 -873.649860044132
34 19_34062754 19_32885671 -873.636585317404
35 19_34068636 19_32885671 -873.173919165645
36 19_34096619 19_32885671 -872.610476640157
37 19_34132400 19_32885671 -872.601497004265
38 19_34168181 19_32885671 -872.592675143354
39 19_34203962 19_32885671 -869.567598382702
40 19_34282346 19_32885671 -867.176286182219
41 19_34284190 19_32885671 -865.276461937827
42 19_34286034 19_32885671 -863.607402826141
43 19_34287879 19_32885671 -862.278297254206
44 19_34289723 19_32885671 -861.326452612635
45 19_34291568 19_32885671 -860.765011700938
46 19_34317647 19_32885671 -860.516199776622
47 19_34317951 19_32885671 -860.258577335213
